[Strings]
nth   paddr      vaddr      len size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0     0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1     0x000000f0 0x000000f0 4   5            ascii   Rich
2     0x000001f8 0x000001f8 5   6            ascii   .text
3     0x0000021f 0x0000021f 7   8            ascii   `.rdata
4     0x00000247 0x00000247 6   7            ascii   @.data
5     0x00000270 0x00000270 5   6            ascii   .UPX0
6     0x00000298 0x00000298 4   5            ascii   .tls
7     0x000002c0 0x000002c0 5   6            ascii   .UPX1
8     0x000002e8 0x000002e8 6   7            ascii   .reloc
9     0x0000030f 0x0000030f 6   7            ascii   @.rsrc
1774  0x0001accd 0x0043c6cd 5   6    .UPX1   ascii   * d5m
1775  0x0001acfd 0x0043c6fd 4   5    .UPX1   ascii   ::`1
1776  0x0001ada2 0x0043c7a2 4   5    .UPX1   ascii   5UZt
1777  0x0001adda 0x0043c7da 5   6    .UPX1   ascii   Pi<J]
1778  0x0001ade3 0x0043c7e3 5   7    .UPX1   utf8    3eF"Ճ blocks=Basic Latin,Armenian
1779  0x0001ae01 0x0043c801 5   6    .UPX1   ascii   ]M:d\a
1780  0x0001ae7c 0x0043c87c 5   6    .UPX1   ascii   k'H.L
1781  0x0001ae87 0x0043c887 4   5    .UPX1   ascii   N EV
1782  0x0001aedd 0x0043c8dd 9   10   .UPX1   ascii   \t7uxaFG$|
1783  0x0001af06 0x0043c906 4   5    .UPX1   ascii   7}b@
1784  0x0001af43 0x0043c943 5   6    .UPX1   ascii   `@y\ap
1785  0x0001af74 0x0043c974 4   5    .UPX1   ascii   "bo\b
1786  0x0001af9c 0x0043c99c 4   5    .UPX1   ascii   ^},\a
1787  0x0001afc0 0x0043c9c0 4   5    .UPX1   ascii   h/9=
1788  0x0001afee 0x0043c9ee 6   9    .UPX1   utf8    ,%Ѧ˹xx blocks=Basic Latin,Cyrillic,Spacing Modifier Letters
1789  0x0001b040 0x0043ca40 5   6    .UPX1   ascii   |crCU
1790  0x0001b07c 0x0043ca7c 4   5    .UPX1   ascii   \f\a`3
1791  0x0001b09b 0x0043ca9b 7   8    .UPX1   ascii   K|06g;"
1792  0x0001b0b9 0x0043cab9 4   5    .UPX1   ascii   D)<O
1793  0x0001b0e0 0x0043cae0 4   6    .UPX1   utf8    Ȃ\bOF blocks=Latin Extended-B,Basic Latin
1794  0x0001b0f9 0x0043caf9 5   7    .UPX1   utf8    op_)Ɏ blocks=Basic Latin,Latin Extended-B
1795  0x0001b106 0x0043cb06 4   6    .UPX1   utf8    M!,w
1796  0x0001b123 0x0043cb23 6   9    .UPX1   utf8    见gq`w) blocks=CJK Unified Ideographs,Basic Latin
1797  0x0001b13b 0x0043cb3b 4   5    .UPX1   ascii   U+LB
1798  0x0001b161 0x0043cb61 4   5    .UPX1   ascii   4!*|
1799  0x0001b180 0x0043cb80 4   5    .UPX1   ascii   ?}J\n
1800  0x0001b188 0x0043cb88 6   7    .UPX1   ascii   E@5pd`
1801  0x0001b1ce 0x0043cbce 5   6    .UPX1   ascii   q,@=F
1802  0x0001b1fc 0x0043cbfc 8   9    .UPX1   ascii   {\by]Kdz\
1803  0x0001b279 0x0043cc79 6   8    .UPX1   utf8    K:L̼4, blocks=Basic Latin,Combining Diacritical Marks
1804  0x0001b283 0x0043cc83 4   5    .UPX1   ascii   ?@n@
1805  0x0001b290 0x0043cc90 4   5    .UPX1   ascii   OgRD
1806  0x0001b2b5 0x0043ccb5 4   5    .UPX1   ascii   5|i!
1807  0x0001b2d9 0x0043ccd9 6   7    .UPX1   ascii   r=o\a.-
1808  0x0001b2f6 0x0043ccf6 4   5    .UPX1   ascii   M8uC
1809  0x0001b391 0x0043cd91 5   6    .UPX1   ascii   a\eC+4
1810  0x0001b3ab 0x0043cdab 4   5    .UPX1   ascii   $^Z8
1811  0x0001b403 0x0043ce03 5   6    .UPX1   ascii   0[exv
1812  0x0001b413 0x0043ce13 4   5    .UPX1   ascii   lw5$
1813  0x0001b43b 0x0043ce3b 4   5    .UPX1   ascii   @r$L
1814  0x0001b456 0x0043ce56 4   5    .UPX1   ascii   D*NP
1815  0x0001b492 0x0043ce92 5   6    .UPX1   ascii   (\eN\t=
1816  0x0001b4fb 0x0043cefb 4   5    .UPX1   ascii   yR|t
1817  0x0001b50e 0x0043cf0e 4   5    .UPX1   ascii   2p&s
1818  0x0001b529 0x0043cf29 4   5    .UPX1   ascii   Md@K
1819  0x0001b5c4 0x0043cfc4 4   5    .UPX1   ascii   =z*f
1820  0x0001b5e0 0x0043cfe0 4   5    .UPX1   ascii   sI<H
1821  0x0001b606 0x0043d006 4   7    .UPX1   utf8    ҌEѝ4 blocks=Cyrillic,Basic Latin
1822  0x0001b61d 0x0043d01d 4   6    .UPX1   utf8    Ƅ @\e blocks=Latin Extended-B,Basic Latin
1823  0x0001b6c1 0x0043d0c1 6   7    .UPX1   ascii   "oLE9r
1824  0x0001b70b 0x0043d10b 4   5    .UPX1   ascii   Z qX
1825  0x0001b71a 0x0043d11a 5   8    .UPX1   utf8    lݭm-ǉ blocks=Basic Latin,Arabic Supplement,Latin Extended-B
1826  0x0001b7bc 0x0043d1bc 5   6    .UPX1   ascii   NM/G-
1827  0x0001b7c9 0x0043d1c9 4   9    .UPX1   utf8    䃭d쳑p blocks=CJK Unified Ideographs Extension A,Basic Latin,Hangul Syllables
1828  0x0001b84a 0x0043d24a 4   5    .UPX1   ascii    D$@
1829  0x0001b8dc 0x0043d2dc 4   5    .UPX1   ascii   \fx;u
1830  0x0001b8fa 0x0043d2fa 5   6    .UPX1   ascii   @j1\S
1831  0x0001b93a 0x0043d33a 5   6    .UPX1   ascii   9OK0U
1832  0x0001b97b 0x0043d37b 4   5    .UPX1   ascii   WtHP
1833  0x0001ba01 0x0043d401 6   7    .UPX1   ascii   _:MJe=
1834  0x0001ba0c 0x0043d40c 4   5    .UPX1   ascii   "|U8
1835  0x0001ba1b 0x0043d41b 6   7    .UPX1   ascii   vGf#C{
1836  0x0001ba6c 0x0043d46c 5   7    .UPX1   utf8    HzL՚n blocks=Basic Latin,Armenian
1837  0x0001ba86 0x0043d486 4   6    .UPX1   utf8    x{\̂ blocks=Basic Latin,Combining Diacritical Marks
1838  0x0001ba8c 0x0043d48c 4   6    .UPX1   utf8    OWNݺ blocks=Basic Latin,Arabic Supplement
1839  0x0001ba95 0x0043d495 4   5    .UPX1   ascii   \n#^A
1840  0x0001baa2 0x0043d4a2 6   8    .UPX1   utf8    @ȯT\v"& blocks=Basic Latin,Latin Extended-B
1841  0x0001bb37 0x0043d537 7   8    .UPX1   ascii   V@=g`7%
1842  0x0001bb5f 0x0043d55f 4   5    .UPX1   ascii   ;aY 
1843  0x0001bc14 0x0043d614 5   6    .UPX1   ascii   3((7R
1844  0x0001bc54 0x0043d654 5   6    .UPX1   ascii   3JMbZ
1845  0x0001bd65 0x0043d765 4   5    .UPX1   ascii   .6-|
1846  0x0001bdda 0x0043d7da 7   11   .UPX1   utf8    ʠ.ەX0Ƥ$ blocks=IPA Extensions,Basic Latin,Arabic,Latin Extended-B
1847  0x0001be2e 0x0043d82e 4   5    .UPX1   ascii   AM9N
1848  0x0001be99 0x0043d899 6   7    .UPX1   ascii   a}* \w
1849  0x0001bea6 0x0043d8a6 5   6    .UPX1   ascii   :"{IL
1850  0x0001bebb 0x0043d8bb 4   5    .UPX1   ascii   :0P\a
1851  0x0001bf13 0x0043d913 4   5    .UPX1   ascii   \noNt
1852  0x0001bf33 0x0043d933 4   5    .UPX1   ascii   ~|pk
1853  0x0001bf86 0x0043d986 4   5    .UPX1   ascii   8wWJ
1854  0x0001bfa1 0x0043d9a1 6   8    .UPX1   utf8    W%R"Îb blocks=Basic Latin,Latin-1 Supplement
1855  0x0001c018 0x0043da18 6   7    .UPX1   ascii   PiJAl 
1856  0x0001c052 0x0043da52 4   5    .UPX1   ascii   LI%\a
1857  0x0001c05b 0x0043da5b 5   6    .UPX1   ascii   tH{r-
1858  0x0001c0ae 0x0043daae 5   6    .UPX1   ascii   jW9\fH
1859  0x0001c0d4 0x0043dad4 4   5    .UPX1   ascii   "sYl
1860  0x0001c109 0x0043db09 6   7    .UPX1   ascii   Q8p"l{
1861  0x0001c11b 0x0043db1b 4   5    .UPX1   ascii   </:{
1862  0x0001c123 0x0043db23 5   6    .UPX1   ascii   ;Eyu\b
1863  0x0001c169 0x0043db69 5   6    .UPX1   ascii   0)h\aq
1864  0x0001c189 0x0043db89 4   5    .UPX1   ascii   >z k
1865  0x0001c1e8 0x0043dbe8 7   9    .UPX1   utf8    ML\f%lbӼ blocks=Basic Latin,Cyrillic
1866  0x0001c226 0x0043dc26 5   6    .UPX1   ascii   nl2P~
1867  0x0001c242 0x0043dc42 4   6    .UPX1   utf8    ۾4SA blocks=Arabic,Basic Latin
1868  0x0001c26b 0x0043dc6b 4   5    .UPX1   ascii   YM];
1869  0x0001c282 0x0043dc82 5   6    .UPX1   ascii   T\tpj{
1870  0x0001c2d8 0x0043dcd8 4   5    .UPX1   ascii   2l+u
1871  0x0001c34e 0x0043dd4e 6   7    .UPX1   ascii   TeU6qo
1872  0x0001c3af 0x0043ddaf 4   5    .UPX1   ascii   yY^3
1873  0x0001c3cf 0x0043ddcf 4   6    .UPX1   utf8    HOجk blocks=Basic Latin,Arabic
1874  0x0001c3ed 0x0043dded 4   5    .UPX1   ascii   VqwU
1875  0x0001c3f4 0x0043ddf4 5   6    .UPX1   ascii   T'2E\n
1876  0x0001c420 0x0043de20 6   7    .UPX1   ascii   /3~\b2T
1877  0x0001c45c 0x0043de5c 5   6    .UPX1   ascii   \fuk^j
1878  0x0001c4da 0x0043deda 4   6    .UPX1   utf8    L΅c@ blocks=Basic Latin,Greek and Coptic
1879  0x0001c4eb 0x0043deeb 7   8    .UPX1   ascii   `.mzi\aK
1880  0x0001c552 0x0043df52 4   5    .UPX1   ascii   \e\a2p
1881  0x0001c55a 0x0043df5a 4   5    .UPX1   ascii   xF?w
1882  0x0001c578 0x0043df78 4   5    .UPX1   ascii   (\as<
1883  0x0001c5de 0x0043dfde 5   6    .UPX1   ascii   d02+$
1884  0x0001c681 0x0043e081 4   5    .UPX1   ascii   P$K.
1885  0x0001c68b 0x0043e08b 4   5    .UPX1   ascii   R@Hd
1886  0x0001c6de 0x0043e0de 4   5    .UPX1   ascii   K0{4
1887  0x0001c6f8 0x0043e0f8 7   9    .UPX1   utf8    ˥-f\b5\vJ blocks=Spacing Modifier Letters,Basic Latin
1888  0x0001c702 0x0043e102 5   6    .UPX1   ascii   \adw0O
1889  0x0001c717 0x0043e117 4   5    .UPX1   ascii   w]5E
1890  0x0001c74c 0x0043e14c 4   5    .UPX1   ascii   &c(*
1891  0x0001c784 0x0043e184 4   5    .UPX1   ascii   8xWS
1892  0x0001c7d4 0x0043e1d4 5   6    .UPX1   ascii   `3N0`
1893  0x0001c7f7 0x0043e1f7 5   6    .UPX1   ascii   4`:_q
1894  0x0001c829 0x0043e229 4   6    .UPX1   utf8    #>ɖQ blocks=Basic Latin,IPA Extensions
1895  0x0001c861 0x0043e261 4   5    .UPX1   ascii   B~xf
1896  0x0001c88b 0x0043e28b 4   5    .UPX1   ascii   CH~Q
1897  0x0001c8ad 0x0043e2ad 4   5    .UPX1   ascii   1fR.
1898  0x0001c8be 0x0043e2be 5   6    .UPX1   ascii   *h^G-
1899  0x0001c939 0x0043e339 7   8    .UPX1   ascii    |4qw,\t
1900  0x0001c957 0x0043e357 4   6    .UPX1   utf8    Lܥ\a\t blocks=Basic Latin,Syriac
1901  0x0001c96e 0x0043e36e 6   7    .UPX1   ascii   n7[2^{
1902  0x0001c9ee 0x0043e3ee 6   7    .UPX1   ascii   E(iLGr
1903  0x0001ca33 0x0043e433 5   6    .UPX1   ascii   w;5O 
1904  0x0001ca50 0x0043e450 4   5    .UPX1   ascii   ^Sa0
1905  0x0001ca7b 0x0043e47b 6   7    .UPX1   ascii   *\t0D&q
1906  0x0001cac9 0x0043e4c9 6   9    .UPX1   utf8    ޚ"GÀDI blocks=Thaana,Basic Latin,Latin-1 Supplement
1907  0x0001cad5 0x0043e4d5 4   5    .UPX1   ascii   Pd\tz
1908  0x0001cae0 0x0043e4e0 4   5    .UPX1   ascii   lC9~
1909  0x0001caeb 0x0043e4eb 5   7    .UPX1   utf8    }cyڃI blocks=Basic Latin,Arabic
1910  0x0001cb45 0x0043e545 4   7    .UPX1   utf8    p㱣S\ blocks=Basic Latin,CJK Unified Ideographs Extension A
1911  0x0001cbcf 0x0043e5cf 4   5    .UPX1   ascii   g[z>
1912  0x0001cbd4 0x0043e5d4 4   5    .UPX1   ascii   1c@K
1913  0x0001cc75 0x0043e675 4   5    .UPX1   ascii   ?A;a
1914  0x0001ccc2 0x0043e6c2 4   6    .UPX1   utf8    ә&le blocks=Cyrillic,Basic Latin
1915  0x0001cce3 0x0043e6e3 5   8    .UPX1   utf8    P䕇n2| blocks=Basic Latin,CJK Unified Ideographs Extension A
1916  0x0001cd23 0x0043e723 4   5    .UPX1   ascii   C\n.Y
1917  0x0001cd36 0x0043e736 4   5    .UPX1   ascii   $g`s
1918  0x0001cdfd 0x0043e7fd 4   5    .UPX1   ascii   E6+8
1919  0x0001ce26 0x0043e826 4   5    .UPX1   ascii   /{`"
1920  0x0001ce2f 0x0043e82f 5   6    .UPX1   ascii   D\3f:
1921  0x0001ceff 0x0043e8ff 4   5    .UPX1   ascii   *\e>?
1922  0x0001cf87 0x0043e987 5   7    .UPX1   utf8    ;.tA5 blocks=Greek and Coptic,Basic Latin
1923  0x0001cff8 0x0043e9f8 4   5    .UPX1   ascii   @S.[
1924  0x0001d03c 0x0043ea3c 4   5    .UPX1   ascii   nPdQ
1925  0x0001d0b8 0x0043eab8 4   5    .UPX1   ascii   \rYPd
1926  0x0001d126 0x0043eb26 4   6    .UPX1   utf8    ܃8kg blocks=Syriac,Basic Latin
1927  0x0001d1bc 0x0043ebbc 5   6    .UPX1   ascii   U<tD\e
1928  0x0001d22d 0x0043ec2d 4   7    .UPX1   utf8    Ǻ2|؇ blocks=Latin Extended-B,Basic Latin,Arabic
1929  0x0001d237 0x0043ec37 4   5    .UPX1   ascii   0GP#
1930  0x0001d25d 0x0043ec5d 4   5    .UPX1   ascii   WO*&
1931  0x0001d2ea 0x0043ecea 5   6    .UPX1   ascii   S,\v$L
1932  0x0001d2ff 0x0043ecff 4   5    .UPX1   ascii    +%\r
1933  0x0001d340 0x0043ed40 4   5    .UPX1   ascii   _\e`:
1934  0x0001d346 0x0043ed46 4   8    .UPX1   utf8    @쨴VҀ blocks=Basic Latin,Hangul Syllables,Cyrillic
1935  0x0001d395 0x0043ed95 4   5    .UPX1   ascii   X!Fj
1936  0x0001d3c3 0x0043edc3 5   6    .UPX1   ascii   5O03x
1937  0x0001d433 0x0043ee33 5   6    .UPX1   ascii   f\Dt>
1938  0x0001d47d 0x0043ee7d 5   6    .UPX1   ascii   x*8w'
1939  0x0001d488 0x0043ee88 4   5    .UPX1   ascii   )-sB
1940  0x0001d4d8 0x0043eed8 4   5    .UPX1   ascii   \hV$
1941  0x0001d4e8 0x0043eee8 4   6    .UPX1   utf8    ;pԂs blocks=Basic Latin,Cyrillic Supplement
1942  0x0001d550 0x0043ef50 6   8    .UPX1   utf8    ٓ^hO3q blocks=Arabic,Basic Latin
1943  0x0001d564 0x0043ef64 4   5    .UPX1   ascii   :\\b\v
1944  0x0001d573 0x0043ef73 5   6    .UPX1   ascii   YRaP\a
1945  0x0001d57e 0x0043ef7e 4   5    .UPX1   ascii   Mt,E
1946  0x0001d586 0x0043ef86 4   5    .UPX1   ascii   -Fkq
1947  0x0001d5e5 0x0043efe5 5   7    .UPX1   utf8    ҅ QxP blocks=Cyrillic,Basic Latin
1948  0x0001d65f 0x0043f05f 4   6    .UPX1   utf8    9|܁y blocks=Basic Latin,Syriac
1949  0x0001d6d7 0x0043f0d7 4   7    .UPX1   utf8    ǯAҊR blocks=Latin Extended-B,Basic Latin,Cyrillic
1950  0x0001d771 0x0043f171 4   6    .UPX1   utf8    ـJ*d blocks=Arabic,Basic Latin
1951  0x0001d7c7 0x0043f1c7 4   6    .UPX1   utf8    Ӏ&$U blocks=Cyrillic,Basic Latin
1952  0x0001d7cf 0x0043f1cf 4   5    .UPX1   ascii   ]tk1
1953  0x0001d7d7 0x0043f1d7 4   6    .UPX1   utf8    !|3ٴ blocks=Basic Latin,Arabic
1954  0x0001d7ed 0x0043f1ed 4   5    .UPX1   ascii   ,y`N
1955  0x0001d847 0x0043f247 7   9    .UPX1   utf8    zG\et"9ێ blocks=Basic Latin,Arabic
1956  0x0001d855 0x0043f255 4   5    .UPX1   ascii   T5Ap
1957  0x0001d867 0x0043f267 4   5    .UPX1   ascii   WS\nj
1958  0x0001d8a8 0x0043f2a8 4   5    .UPX1   ascii   97PC
1959  0x0001d919 0x0043f319 8   9    .UPX1   ascii   0!>Pdh~o
1960  0x0001d951 0x0043f351 4   6    .UPX1   utf8    ּ.)\b blocks=Hebrew,Basic Latin
1961  0x0001d984 0x0043f384 4   5    .UPX1   ascii   lU\b3
1962  0x0001d98a 0x0043f38a 6   7    .UPX1   ascii   \e5\twz`
1963  0x0001d9c2 0x0043f3c2 4   5    .UPX1   ascii   h8:&
1964  0x0001da0b 0x0043f40b 7   12   .UPX1   utf8    햇ZĚ!ay\a blocks=Hangul Syllables,Basic Latin,Latin Extended-A
1965  0x0001da19 0x0043f419 4   5    .UPX1   ascii   T\fg0
1966  0x0001da61 0x0043f461 4   7    .UPX1   utf8    ̇ǃae blocks=Combining Diacritical Marks,Latin Extended-B,Basic Latin
1967  0x0001da84 0x0043f484 4   5    .UPX1   ascii   h\f1+
1968  0x0001db59 0x0043f559 5   6    .UPX1   ascii   7\0m\e
1969  0x0001db88 0x0043f588 4   5    .UPX1   ascii   :]OP
1970  0x0001db9a 0x0043f59a 6   9    .UPX1   utf8    Hxf&튋n blocks=Basic Latin,Hangul Syllables
1971  0x0001dbfc 0x0043f5fc 6   8    .UPX1   utf8    ̜ `R*> blocks=Combining Diacritical Marks,Basic Latin
1972  0x0001dca2 0x0043f6a2 5   7    .UPX1   utf8    ńt*xd blocks=Latin Extended-A,Basic Latin
1973  0x0001dcb3 0x0043f6b3 6   7    .UPX1   ascii   1\rNtb,
1974  0x0001dce1 0x0043f6e1 4   6    .UPX1   utf8    `W+ă blocks=Basic Latin,Latin Extended-A
1975  0x0001dd01 0x0043f701 6   9    .UPX1   utf8    ɒ e>ǉ1 blocks=IPA Extensions,Basic Latin,Latin Extended-B
1976  0x0001dd38 0x0043f738 8   10   .UPX1   utf8    ϣ1G'dN^P blocks=Greek and Coptic,Basic Latin
1977  0x0001dd88 0x0043f788 4   7    .UPX1   utf8    欉\`Y blocks=CJK Unified Ideographs,Basic Latin
1978  0x0001ddce 0x0043f7ce 5   7    .UPX1   utf8    +ƆPs/ blocks=Basic Latin,Latin Extended-B
1979  0x0001dde0 0x0043f7e0 4   5    .UPX1   ascii   |,@K
1980  0x0001ddf2 0x0043f7f2 5   6    .UPX1   ascii   tQ\bpF
1981  0x0001de36 0x0043f836 7   8    .UPX1   ascii   u.`%\r7<
1982  0x0001de7a 0x0043f87a 6   7    .UPX1   ascii   L2}G\am
1983  0x0001de92 0x0043f892 4   5    .UPX1   ascii   !:0:
1984  0x0001debe 0x0043f8be 4   5    .UPX1   ascii   PcmK
1985  0x0001defe 0x0043f8fe 4   6    .UPX1   utf8    u1!ɿ blocks=Basic Latin,IPA Extensions
1986  0x0001dfc1 0x0043f9c1 6   7    .UPX1   ascii   2+o0e]
1987  0x0001dff9 0x0043f9f9 6   8    .UPX1   utf8    حI6%xX blocks=Arabic,Basic Latin
1988  0x0001e002 0x0043fa02 5   8    .UPX1   utf8    {>şJӏ blocks=Basic Latin,Latin Extended-A,Cyrillic
1989  0x0001e04d 0x0043fa4d 4   6    .UPX1   utf8    ^˧@U blocks=Basic Latin,Spacing Modifier Letters
1990  0x0001e0f2 0x0043faf2 4   5    .UPX1   ascii   xCE;
1991  0x0001e105 0x0043fb05 4   6    .UPX1   utf8    ӽxh\r blocks=Cyrillic,Basic Latin
1992  0x0001e118 0x0043fb18 5   6    .UPX1   ascii   \eFw"\a
1993  0x0001e1bc 0x0043fbbc 5   6    .UPX1   ascii   5D\n'
1994  0x0001e1f3 0x0043fbf3 5   6    .UPX1   ascii   \a@e$\b
1995  0x0001e1fd 0x0043fbfd 4   5    .UPX1   ascii   b\a6L
1996  0x0001e228 0x0043fc28 5   8    .UPX1   utf8    o\r̓sĎ blocks=Basic Latin,Combining Diacritical Marks,Latin Extended-A
1997  0x0001e247 0x0043fc47 4   5    .UPX1   ascii   W 2&
1998  0x0001e25d 0x0043fc5d 4   6    .UPX1   utf8    ٞDZ! blocks=Arabic,Basic Latin
1999  0x0001e2dc 0x0043fcdc 4   5    .UPX1   ascii   i\vR`
2000  0x0001e2e4 0x0043fce4 5   6    .UPX1   ascii   Bc2'-
2001  0x0001e2f7 0x0043fcf7 5   6    .UPX1   ascii   #XCT>
2002  0x0001e331 0x0043fd31 4   5    .UPX1   ascii   cv%\a
2003  0x0001e343 0x0043fd43 5   6    .UPX1   ascii   rL\#\e
2004  0x0001e349 0x0043fd49 5   6    .UPX1   ascii   !oU$c
2005  0x0001e3d0 0x0043fdd0 4   5    .UPX1   ascii   @(xQ
2006  0x0001e3dc 0x0043fddc 4   5    .UPX1   ascii   G*5k
2007  0x0001e3e2 0x0043fde2 4   5    .UPX1   ascii   p1K^
2008  0x0001e3ee 0x0043fdee 4   5    .UPX1   ascii   DYhv
2009  0x0001e412 0x0043fe12 4   6    .UPX1   utf8    k@T˭ blocks=Basic Latin,Spacing Modifier Letters
2010  0x0001e43f 0x0043fe3f 4   5    .UPX1   ascii   c(8|
2011  0x0001e45a 0x0043fe5a 6   7    .UPX1   ascii   =Yo\tT|
2012  0x0001e469 0x0043fe69 4   6    .UPX1   utf8    +d~[
2013  0x0001e535 0x0043ff35 4   5    .UPX1   ascii   PwX\
2014  0x0001e566 0x0043ff66 4   5    .UPX1   ascii   (XZF
2015  0x0001e595 0x0043ff95 4   5    .UPX1   ascii   \bH~)
2016  0x0001e5fc 0x0043fffc 4   5    .UPX1   ascii   ,B)y
2017  0x0001e64c 0x0044004c 4   5    .UPX1   ascii   FI 3
2018  0x0001e68c 0x0044008c 4   5    .UPX1   ascii   /Z-g
2019  0x0001e6d1 0x004400d1 4   6    .UPX1   utf8    \eޢQ- blocks=Basic Latin,Thaana
2020  0x0001e70b 0x0044010b 5   6    .UPX1   ascii   @`lts
2021  0x0001e712 0x00440112 4   5    .UPX1   ascii   :)UE
2022  0x0001e77e 0x0044017e 4   5    .UPX1   ascii   kHYr
2023  0x0001e796 0x00440196 6   7    .UPX1   ascii   C`taM\t
2024  0x0001e7b1 0x004401b1 5   6    .UPX1   ascii   EuWh{
2025  0x0001e811 0x00440211 4   6    .UPX1   utf8    1̥-Z blocks=Basic Latin,Combining Diacritical Marks
2026  0x0001e827 0x00440227 5   6    .UPX1   ascii   gTvZD
2027  0x0001e869 0x00440269 4   6    .UPX1   utf8    ]@ׄ2 blocks=Basic Latin,Hebrew
2028  0x0001e8b1 0x004402b1 4   5    .UPX1   ascii   \eU3`
2029  0x0001e8e3 0x004402e3 4   5    .UPX1   ascii   L @c
2030  0x0001e967 0x00440367 4   5    .UPX1   ascii   q#\tq
2031  0x0001e971 0x00440371 4   5    .UPX1   ascii   0`/\
2032  0x0001ea06 0x00440406 5   6    .UPX1   ascii   vt7H8
2033  0x0001ea30 0x00440430 5   7    .UPX1   utf8    MTJلy blocks=Basic Latin,Arabic
2034  0x0001eab0 0x004404b0 4   5    .UPX1   ascii   `1A|
2035  0x0001eb0a 0x0044050a 4   5    .UPX1   ascii   #O/P
2036  0x0001eb91 0x00440591 4   5    .UPX1   ascii   lHEw
2037  0x0001ebf5 0x004405f5 5   7    .UPX1   utf8    -|ҞI\a blocks=Basic Latin,Cyrillic
2038  0x0001ec18 0x00440618 4   5    .UPX1   ascii   ^\n\fL
2039  0x0001ec8c 0x0044068c 4   5    .UPX1   ascii   MSFo
2040  0x0001ec99 0x00440699 6   7    .UPX1   ascii   p*Ul(1
2041  0x0001ece9 0x004406e9 5   7    .UPX1   utf8    k܍fNZ blocks=Basic Latin,Syriac
2042  0x0001ed15 0x00440715 4   5    .UPX1   ascii   @*V\
2043  0x0001ed65 0x00440765 4   5    .UPX1   ascii   McRI
2044  0x0001ed73 0x00440773 4   5    .UPX1   ascii   \f8U
2045  0x0001edd3 0x004407d3 4   6    .UPX1   utf8    (э-\a blocks=Basic Latin,Cyrillic
2046  0x0001eddc 0x004407dc 4   7    .UPX1   utf8    `Ĵgň blocks=Basic Latin,Latin Extended-A
2047  0x0001ee03 0x00440803 7   9    .UPX1   utf8    ]X71C_ؿ blocks=Basic Latin,Arabic
2048  0x0001ee22 0x00440822 6   7    .UPX1   ascii   %6@Ftf
2049  0x0001ee62 0x00440862 4   5    .UPX1   ascii   H|\el
2050  0x0001ee74 0x00440874 6   7    .UPX1   ascii   #ij\fch
2051  0x0001ee80 0x00440880 4   5    .UPX1   ascii   "Q`<
2052  0x0001ee9a 0x0044089a 7   8    .UPX1   ascii   @t/`lD\b
2053  0x0001eec3 0x004408c3 4   5    .UPX1   ascii   chz!
2054  0x0001ef26 0x00440926 6   10   .UPX1   utf8    V肄?>f߀ blocks=Basic Latin,CJK Unified Ideographs,NKo
2055  0x0001ef4f 0x0044094f 6   8    .UPX1   utf8    65(~o» blocks=Basic Latin,Latin-1 Supplement
2056  0x0001efc4 0x004409c4 5   6    .UPX1   ascii   2 Gx>
2057  0x0001efdb 0x004409db 4   5    .UPX1   ascii   b=}`
2058  0x0001f085 0x00440a85 5   6    .UPX1   ascii   (5B"P
2059  0x0001f0f8 0x00440af8 4   5    .UPX1   ascii   7vO4
2060  0x0001f11c 0x00440b1c 4   5    .UPX1   ascii   52jh
2061  0x0001f1e5 0x00440be5 7   8    .UPX1   ascii   L1^-CzG
2062  0x0001f219 0x00440c19 4   5    .UPX1   ascii   :?p/
2063  0x0001f25e 0x00440c5e 4   5    .UPX1   ascii   zh!\v
2064  0x0001f335 0x00440d35 4   5    .UPX1   ascii   v0&M
2065  0x0001f35f 0x00440d5f 6   8    .UPX1   utf8    ;[_\Zڐ blocks=Basic Latin,Arabic
2066  0x0001f367 0x00440d67 4   5    .UPX1   ascii   e#( 
2067  0x0001f3cb 0x00440dcb 4   5    .UPX1   ascii   .mzi
2068  0x0001f416 0x00440e16 4   5    .UPX1   ascii   d(M>
2069  0x0001f45f 0x00440e5f 4   5    .UPX1   ascii   DG\r_
2070  0x0001f471 0x00440e71 4   5    .UPX1   ascii   -#Ph
2071  0x0001f4a2 0x00440ea2 4   5    .UPX1   ascii   V'{0
2072  0x0001f4c3 0x00440ec3 4   5    .UPX1   ascii   \tU\ab
2073  0x0001f4de 0x00440ede 4   5    .UPX1   ascii   {7Bx
2074  0x0001f4e8 0x00440ee8 4   5    .UPX1   ascii   h\nKT
2075  0x0001f538 0x00440f38 4   5    .UPX1   ascii   ,f1`
2076  0x0001f577 0x00440f77 5   7    .UPX1   utf8    +taȍ\a blocks=Basic Latin,Latin Extended-B
2077  0x0001f58b 0x00440f8b 4   6    .UPX1   utf8    Cł8( blocks=Basic Latin,Latin Extended-A
2078  0x0001f5a7 0x00440fa7 4   5    .UPX1   ascii   X\r(|
2079  0x0001f5af 0x00440faf 4   5    .UPX1   ascii   -\bi,
2080  0x0001f640 0x00441040 4   5    .UPX1   ascii   vu ;
2081  0x0001f69c 0x0044109c 4   5    .UPX1   ascii   oF(f
