Error parsing resource directory
[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
2397 0x0001d876 0x0002f676 4   5    .data   ascii   n=\rs
2398 0x0001d87f 0x0002f67f 4   5    .data   ascii   ++QO
2399 0x0001d8b8 0x0002f6b8 4   6    .data   utf8    K`كa blocks=Basic Latin,Arabic
2400 0x0001d8d5 0x0002f6d5 4   5    .data   ascii   8M\aE
2401 0x0001d8f6 0x0002f6f6 9   10   .data   ascii   \r2G]lh\e:;
2402 0x0001d929 0x0002f729 4   5    .data   ascii   t`}n
2403 0x0001d93d 0x0002f73d 4   5    .data   ascii   '$UN
2404 0x0001d954 0x0002f754 4   5    .data   ascii   \aro"
2405 0x0001d98a 0x0002f78a 4   5    .data   ascii   443r
2406 0x0001d9ca 0x0002f7ca 9   12   .data   utf8    ͶڛWBAUNv` blocks=Greek and Coptic,Arabic,Basic Latin
2407 0x0001d9de 0x0002f7de 4   5    .data   ascii   #W\a\f
2408 0x0001d9fa 0x0002f7fa 4   5    .data   ascii   g6ef
2409 0x0001da8a 0x0002f88a 4   5    .data   ascii   \fPZl
2410 0x0001db8e 0x0002f98e 5   6    .data   ascii   /y\fdP
2411 0x0001dbda 0x0002f9da 4   6    .data   utf8    B̵h# blocks=Basic Latin,Combining Diacritical Marks
2412 0x0001dbee 0x0002f9ee 4   5    .data   ascii   9>Jo
2413 0x0001dc41 0x0002fa41 4   5    .data   ascii   ?MD_
2414 0x0001dc78 0x0002fa78 4   5    .data   ascii   A;\bN
2415 0x0001dc8b 0x0002fa8b 5   6    .data   ascii   k3sJ'
2416 0x0001dcef 0x0002faef 5   6    .data   ascii   ^. f`
2417 0x0001dd0f 0x0002fb0f 6   8    .data   utf8    A\eӾu.V blocks=Basic Latin,Cyrillic
2418 0x0001dd91 0x0002fb91 6   8    .data   utf8    P٤!=`' blocks=Basic Latin,Arabic
2419 0x0001dda0 0x0002fba0 5   6    .data   ascii   z\vLhR
2420 0x0001de3a 0x0002fc3a 6   7    .data   ascii   \t=e\e|w
2421 0x0001de7a 0x0002fc7a 4   5    .data   ascii   yHWA
2422 0x0001de9a 0x0002fc9a 4   6    .data   utf8    ӯ\r45 blocks=Cyrillic,Basic Latin
2423 0x0001dead 0x0002fcad 5   6    .data   ascii   G%0U\f
2424 0x0001ded4 0x0002fcd4 5   6    .data   ascii   hh\fMf
2425 0x0001df57 0x0002fd57 4   5    .data   ascii   }w\\n
2426 0x0001df66 0x0002fd66 5   6    .data   ascii    iLGP
2427 0x0001df8f 0x0002fd8f 5   7    .data   utf8    s2eŘD blocks=Basic Latin,Latin Extended-A
2428 0x0001df96 0x0002fd96 5   6    .data   ascii   ^\b{'H
2429 0x0001dfca 0x0002fdca 8   10   .data   utf8    ]Y\t]%+Ž\v blocks=Basic Latin,Latin Extended-A
2430 0x0001e021 0x0002fe21 4   6    .data   utf8    ŵh-s blocks=Latin Extended-A,Basic Latin
2431 0x0001e058 0x0002fe58 5   6    .data   ascii   %XTA1
2432 0x0001e0bf 0x0002febf 5   7    .data   utf8    ܶU]1d blocks=Syriac,Basic Latin
2433 0x0001e0d9 0x0002fed9 4   5    .data   ascii   ~*X*
2434 0x0001e10f 0x0002ff0f 4   5    .data   ascii   ?j_i
2435 0x0001e174 0x0002ff74 5   7    .data   utf8    O6ш&m blocks=Basic Latin,Cyrillic
2436 0x0001e17f 0x0002ff7f 5   6    .data   ascii   \V\n\r#
2437 0x0001e187 0x0002ff87 4   6    .data   utf8    Eΐ4" blocks=Basic Latin,Greek and Coptic
2438 0x0001e1ac 0x0002ffac 5   6    .data   ascii   eI\r<V
2439 0x0001e1cc 0x0002ffcc 4   6    .data   utf8    \f;w߱ blocks=Basic Latin,NKo
2440 0x0001e21e 0x0003001e 4   5    .data   ascii   D+L\f
2441 0x0001e224 0x00030024 4   6    .data   utf8    9٩d\t blocks=Basic Latin,Arabic
2442 0x0001e22c 0x0003002c 4   5    .data   ascii   d\n)]
2443 0x0001e289 0x00030089 4   6    .data   utf8    ,ۅ6Q blocks=Basic Latin,Arabic
2444 0x0001e2a6 0x000300a6 5   6    .data   ascii   Sj,N*
2445 0x0001e2d4 0x000300d4 5   8    .data   utf8    er|Հܔ blocks=Basic Latin,Armenian,Syriac
2446 0x0001e30a 0x0003010a 4   5    .data   ascii   L>?u
2447 0x0001e324 0x00030124 5   7    .data   utf8    u\a4:Կ blocks=Basic Latin,Armenian
2448 0x0001e356 0x00030156 4   5    .data   ascii   =$n\t
2449 0x0001e3db 0x000301db 6   8    .data   utf8    j;3*ގ\ blocks=Basic Latin,Thaana
2450 0x0001e3ed 0x000301ed 4   5    .data   ascii   ddAO
2451 0x0001e3fc 0x000301fc 4   6    .data   utf8    ѿkZ7 blocks=Cyrillic,Basic Latin
2452 0x0001e40e 0x0003020e 6   7    .data   ascii   &\-r36
2453 0x0001e4a5 0x000302a5 4   5    .data   ascii   /c,~
2454 0x0001e4c9 0x000302c9 4   6    .data   utf8    _ޙ#g blocks=Basic Latin,Thaana
2455 0x0001e4e0 0x000302e0 8   9    .data   ascii   -6]+F(#x
2456 0x0001e512 0x00030312 4   5    .data   ascii   pY\aW
2457 0x0001e526 0x00030326 4   5    .data   ascii   k#xS
2458 0x0001e53d 0x0003033d 4   5    .data   ascii   P"^{
2459 0x0001e54c 0x0003034c 4   6    .data   utf8    xd٥< blocks=Basic Latin,Arabic
2460 0x0001e556 0x00030356 4   5    .data   ascii   3P!j
2461 0x0001e575 0x00030375 4   6    .data   utf8    gܙ>S blocks=Basic Latin,Syriac
2462 0x0001e589 0x00030389 5   6    .data   ascii   RGCZ5
2463 0x0001e5a1 0x000303a1 4   5    .data   ascii   -]\nK
2464 0x0001e5e5 0x000303e5 4   5    .data   ascii   `7J`
2465 0x0001e5f5 0x000303f5 4   5    .data   ascii   M,%:
2466 0x0001e617 0x00030417 4   5    .data   ascii   fJA;
2467 0x0001e693 0x00030493 4   5    .data   ascii   %>5 
2468 0x0001e6ae 0x000304ae 4   5    .data   ascii   Rq5d
2469 0x0001e6c3 0x000304c3 4   6    .data   utf8    /nג6 blocks=Basic Latin,Hebrew
2470 0x0001e728 0x00030528 4   5    .data   ascii   JDw6
2471 0x0001e76e 0x0003056e 5   6    .data   ascii   sCCS?
2472 0x0001e775 0x00030575 4   5    .data   ascii   &460
2473 0x0001e785 0x00030585 4   6    .data   utf8    &6\ا blocks=Basic Latin,Arabic
2474 0x0001e79d 0x0003059d 5   10   .data   utf8    ơ袶aѰ. blocks=Latin Extended-B,CJK Unified Ideographs,Basic Latin,Cyrillic
2475 0x0001e7b3 0x000305b3 4   5    .data   ascii   l ?j
2476 0x0001e81a 0x0003061a 5   7    .data   utf8    Isڟ-z blocks=Basic Latin,Arabic
2477 0x0001e848 0x00030648 4   6    .data   utf8    hUޟ? blocks=Basic Latin,Thaana
2478 0x0001e870 0x00030670 5   6    .data   ascii   s;300
2479 0x0001e8c3 0x000306c3 4   5    .data   ascii   %a^0
2480 0x0001e8db 0x000306db 4   6    .data   utf8    \vWvɚ blocks=Basic Latin,IPA Extensions
2481 0x0001e8ea 0x000306ea 4   5    .data   ascii   !2KW
2482 0x0001e938 0x00030738 4   5    .data   ascii   l]Mk
2483 0x0001e987 0x00030787 5   7    .data   utf8    VtB"ϻ blocks=Basic Latin,Greek and Coptic
2484 0x0001e995 0x00030795 4   5    .data   ascii   BY1_
2485 0x0001ea26 0x00030826 5   6    .data   ascii   k<IT)
2486 0x0001ea43 0x00030843 5   7    .data   utf8    \t^ߍ5J blocks=Basic Latin,NKo
2487 0x0001ea4e 0x0003084e 4   6    .data   utf8    ݶ(]% blocks=Arabic Supplement,Basic Latin
2488 0x0001ea54 0x00030854 6   7    .data   ascii   B\t}xE^
2489 0x0001eab1 0x000308b1 4   6    .data   utf8    1NƣO blocks=Basic Latin,Latin Extended-B
2490 0x0001eaed 0x000308ed 4   6    .data   utf8    Ī\b]O blocks=Latin Extended-A,Basic Latin
2491 0x0001eb04 0x00030904 7   9    .data   utf8    ~61@0\b:
2492 0x0001eb13 0x00030913 4   5    .data   ascii   2\bP\n
2493 0x0001eb40 0x00030940 5   6    .data   ascii    \vnW\e
2494 0x0001ebc0 0x000309c0 4   5    .data   ascii   BAol
2495 0x0001ebd7 0x000309d7 4   5    .data   ascii   7+CT
2496 0x0001ebe6 0x000309e6 4   7    .data   utf8    `HJ blocks=Private Use Area,Basic Latin
2497 0x0001ebf6 0x000309f6 6   7    .data   ascii   &@aI4,
2498 0x0001ec24 0x00030a24 4   5    .data   ascii   kKTZ
2499 0x0001ec2b 0x00030a2b 4   5    .data   ascii   jH2q
2500 0x0001ec7c 0x00030a7c 4   5    .data   ascii   YqTI
2501 0x0001ecb3 0x00030ab3 5   7    .data   utf8    s\a'^8
2502 0x0001ecc2 0x00030ac2 4   5    .data   ascii   \am{`
2503 0x0001ecfc 0x00030afc 4   5    .data   ascii   }}o\a
2504 0x0001ed0b 0x00030b0b 5   6    .data   ascii   sG@:;
2505 0x0001ed30 0x00030b30 4   5    .data   ascii   0}VO
2506 0x0001ed3f 0x00030b3f 5   6    .data   ascii   \vE\--
2507 0x0001ed63 0x00030b63 4   5    .data   ascii   }F+x
2508 0x0001ed75 0x00030b75 6   7    .data   ascii   {\t:\@=
2509 0x0001edde 0x00030bde 4   5    .data   ascii   _]M5
2510 0x0001ee4e 0x00030c4e 5   7    .data   utf8    W_ Ŵ^ blocks=Basic Latin,Latin Extended-A
2511 0x0001ee6c 0x00030c6c 5   6    .data   ascii   #\v#'V
2512 0x0001ee84 0x00030c84 4   5    .data   ascii   4\v\aM
2513 0x0001eec1 0x00030cc1 5   7    .data   utf8    OӾ,+h blocks=Basic Latin,Cyrillic
2514 0x0001eed2 0x00030cd2 4   5    .data   ascii   kR-Y
2515 0x0001eed8 0x00030cd8 7   8    .data   ascii   t~=\bGS-
2516 0x0001eeee 0x00030cee 4   5    .data   ascii   `zqE
2517 0x0001ef1d 0x00030d1d 4   6    .data   utf8    1lwß blocks=Basic Latin,Latin-1 Supplement
2518 0x0001ef5b 0x00030d5b 4   5    .data   ascii   vOby
2519 0x0001efb3 0x00030db3 5   6    .data   ascii   <`>/p
2520 0x0001efbd 0x00030dbd 4   6    .data   utf8    Aoڱ9 blocks=Basic Latin,Arabic
2521 0x0001f009 0x00030e09 4   5    .data   ascii   Pxy.
2522 0x0001f026 0x00030e26 4   5    .data   ascii   &4~=
2523 0x0001f042 0x00030e42 5   6    .data   ascii   \nX^a"
2524 0x0001f05b 0x00030e5b 4   5    .data   ascii   :qJO
2525 0x0001f15e 0x00030f5e 5   7    .data   utf8    _̲{e{ blocks=Basic Latin,Combining Diacritical Marks
2526 0x0001f189 0x00030f89 4   5    .data   ascii   7_o]
2527 0x0001f1aa 0x00030faa 4   5    .data   ascii   DnC<
2528 0x0001f239 0x00031039 7   9    .data   utf8    :1lFѾPp blocks=Basic Latin,Cyrillic
2529 0x0001f25a 0x0003105a 4   6    .data   utf8    y4%ώ blocks=Basic Latin,Greek and Coptic
2530 0x0001f27a 0x0003107a 4   5    .data   ascii   }Jc/
2531 0x0001f287 0x00031087 6   8    .data   utf8    1\vMޛ}\n blocks=Basic Latin,Thaana
2532 0x0001f2a1 0x000310a1 4   6    .data   utf8    :\vS̹ blocks=Basic Latin,Combining Diacritical Marks
2533 0x0001f2f0 0x000310f0 5   6    .data   ascii   7VW7}
2534 0x0001f325 0x00031125 6   8    .data   utf8    TӶBE\rc blocks=Basic Latin,Cyrillic
2535 0x0001f34c 0x0003114c 5   6    .data   ascii   N5=en
2536 0x0001f354 0x00031154 6   7    .data   ascii   (R>qjJ
2537 0x0001f35d 0x0003115d 8   9    .data   ascii   Y,H"%E(\f
2538 0x0001f3c0 0x000311c0 8   9    .data   ascii   $a`3F->C
2539 0x0001f3dd 0x000311dd 4   5    .data   ascii   ?$PJ
2540 0x0001f439 0x00031239 4   5    .data   ascii   mkcI
2541 0x0001f455 0x00031255 4   5    .data   ascii   Mb3F
2542 0x0001f486 0x00031286 5   8    .data   utf8    @RQ꣭H blocks=Basic Latin,Devanagari Extended
2543 0x0001f490 0x00031290 4   6    .data   utf8    !#֘\r blocks=Basic Latin,Hebrew
2544 0x0001f4a0 0x000312a0 7   8    .data   ascii   u%};I`!
2545 0x0001f55d 0x0003135d 4   5    .data   ascii   !zwk
2546 0x0001f5c5 0x000313c5 4   5    .data   ascii   q-I9
2547 0x0001f67a 0x0003147a 5   6    .data   ascii   \neh[E
2548 0x0001f684 0x00031484 4   6    .data   utf8    Ds}M
2549 0x0001f6b0 0x000314b0 4   5    .data   ascii   \nLCs
2550 0x0001f6cc 0x000314cc 4   6    .data   utf8    b/5՛ blocks=Basic Latin,Armenian
2551 0x0001f72b 0x0003152b 5   6    .data   ascii   s\nf\al
2552 0x0001f738 0x00031538 4   5    .data   ascii   ,/4&
2553 0x0001f749 0x00031549 5   7    .data   utf8    نj,>  blocks=Arabic,Basic Latin
2554 0x0001f7fc 0x000315fc 8   11   .data   utf8    :ˡ8)5KԵc blocks=Basic Latin,Spacing Modifier Letters,Armenian
2555 0x0001f839 0x00031639 4   5    .data   ascii   +3cM
2556 0x0001f862 0x00031662 4   5    .data   ascii   &HK2
2557 0x0001f86a 0x0003166a 4   6    .data   utf8    ͬizN blocks=Combining Diacritical Marks,Basic Latin
2558 0x0001f894 0x00031694 4   5    .data   ascii   y)L/
2559 0x0001f8c2 0x000316c2 4   5    .data   ascii   yg1\t
2560 0x0001f8df 0x000316df 4   5    .data   ascii   nVMS
2561 0x0001f8ea 0x000316ea 5   6    .data   ascii   6vB0$
2562 0x0001f9b4 0x000317b4 5   8    .data   utf8    24腼1E blocks=Basic Latin,CJK Unified Ideographs
2563 0x0001f9df 0x000317df 4   7    .data   utf8    \n냭59 blocks=Basic Latin,Hangul Syllables
2564 0x0001fa19 0x00031819 4   5    .data   ascii   sI!X
2565 0x0001fa47 0x00031847 4   5    .data   ascii   Ywav
2566 0x0001fa51 0x00031851 4   6    .data   utf8    1Blӭ blocks=Basic Latin,Cyrillic
2567 0x0001fa61 0x00031861 4   5    .data   ascii   Y"iB
2568 0x0001fa77 0x00031877 4   6    .data   utf8    [D\nŴ blocks=Basic Latin,Latin Extended-A
2569 0x0001fad5 0x000318d5 4   5    .data   ascii   \8t4
2570 0x0001faf1 0x000318f1 5   6    .data   ascii   y<\a:*
2571 0x0001fb0d 0x0003190d 5   6    .data   ascii   0SH~\r
2572 0x0001fb8f 0x0003198f 5   7    .data   utf8    Тxgep blocks=Cyrillic,Basic Latin
2573 0x0001fbb2 0x000319b2 6   7    .data   ascii   T}H5\e)
2574 0x0001fbbc 0x000319bc 5   8    .data   utf8    !⢈EQi blocks=Basic Latin,Braille Patterns
2575 0x0001fc14 0x00031a14 4   5    .data   ascii   +Bh!
2576 0x0001fc1a 0x00031a1a 4   5    .data   ascii   ax~&
2577 0x0001fc8c 0x00031a8c 6   7    .data   ascii   kUM\aRK
2578 0x0001fcb1 0x00031ab1 4   5    .data   ascii   6\bH\r
2579 0x0001fceb 0x00031aeb 4   5    .data   ascii   \t6IW
2580 0x0001fd00 0x00031b00 5   6    .data   ascii   v.{\ek
2581 0x0001fd31 0x00031b31 5   6    .data   ascii   (4xM 
2582 0x0001fd57 0x00031b57 4   7    .data   utf8    \Kt blocks=Private Use Area,Basic Latin
2583 0x0001fd79 0x00031b79 4   5    .data   ascii   R\aTn
2584 0x0001fd95 0x00031b95 4   5    .data   ascii   'Q35
2585 0x0001fdff 0x00031bff 4   5    .data   ascii   Cpyg
2586 0x0001fe12 0x00031c12 5   6    .data   ascii   ~m;E"
2587 0x0001fe32 0x00031c32 5   6    .data   ascii   L5=rs
2588 0x0001fe89 0x00031c89 4   5    .data   ascii   U1P-
2589 0x0001fe9c 0x00031c9c 7   9    .data   utf8    3J_Wnߠo blocks=Basic Latin,NKo
2590 0x0001fea5 0x00031ca5 4   5    .data   ascii   XNT%
2591 0x0001fec2 0x00031cc2 4   5    .data   ascii   *VxR
2592 0x0001ff09 0x00031d09 4   5    .data   ascii   [J"T
2593 0x0001ff53 0x00031d53 5   6    .data   ascii   `~|?f
2594 0x0001ff66 0x00031d66 4   6    .data   utf8    x$ңv blocks=Basic Latin,Cyrillic
2595 0x0001ff77 0x00031d77 5   6    .data   ascii   JWo0s
2596 0x0001ff8b 0x00031d8b 4   5    .data   ascii   V\t\r6
2597 0x0001ff9e 0x00031d9e 4   6    .data   utf8    c\rߍI blocks=Basic Latin,NKo
2598 0x0001ffa8 0x00031da8 4   5    .data   ascii   &*GI
2599 0x0001ffcb 0x00031dcb 5   8    .data   utf8    Dj쓍Hs blocks=Basic Latin,Hangul Syllables
2600 0x0001ffd4 0x00031dd4 6   7    .data   ascii   Q.v= ]
2601 0x0002003f 0x00031e3f 5   6    .data   ascii   ZpKMJ
2602 0x0002007c 0x00031e7c 5   6    .data   ascii   i"Ex\v
2603 0x00020090 0x00031e90 5   8    .data   utf8    \t엀4ki blocks=Basic Latin,Hangul Syllables
2604 0x000200a2 0x00031ea2 4   5    .data   ascii   fh0N
2605 0x000200d8 0x00031ed8 4   6    .data   utf8    yئf2 blocks=Basic Latin,Arabic
2606 0x000200e4 0x00031ee4 4   5    .data   ascii   6\fy+
2607 0x000200ec 0x00031eec 4   5    .data   ascii   p6oL
2608 0x000200fa 0x00031efa 4   5    .data   ascii   &[{p
2609 0x00020125 0x00031f25 4   5    .data   ascii   7J\b!
2610 0x00020178 0x00031f78 4   5    .data   ascii   {Fd}
2611 0x000201b4 0x00031fb4 7   8    .data   ascii   G`qqD-u
2612 0x000201de 0x00031fde 4   5    .data   ascii   b\c[
2613 0x00020211 0x00032011 4   5    .data   ascii   F +<
2614 0x00020242 0x00032042 4   5    .data   ascii   4bjJ
2615 0x00020258 0x00032058 4   5    .data   ascii   \e2)D
2616 0x000202b1 0x000320b1 5   6    .data   ascii   g\e g$
2617 0x000202e6 0x000320e6 4   5    .data   ascii   7;AC
2618 0x0002034e 0x0003214e 5   7    .data   utf8    \V~ål blocks=Basic Latin,Latin-1 Supplement
2619 0x00020371 0x00032171 4   7    .data   utf8    d\b淝} blocks=Basic Latin,CJK Unified Ideographs
2620 0x000203c4 0x000321c4 5   7    .data   utf8    \z#xڼ blocks=Basic Latin,Arabic
2621 0x000203ef 0x000321ef 5   6    .data   ascii   I>J?{
2622 0x00020401 0x00032201 5   6    .data   ascii    pq#4
2623 0x00020459 0x00032259 6   7    .data   ascii    6Y`Rc
2624 0x00020478 0x00032278 5   6    .data   ascii   )Z\r\b.
2625 0x00020480 0x00032280 4   5    .data   ascii   A)fr
2626 0x00020525 0x00032325 6   7    .data   ascii   p:ZoK\e
2627 0x0002054a 0x0003234a 4   5    .data   ascii   MQl)
2628 0x0002056f 0x0003236f 5   6    .data   ascii   r316#
2629 0x00020593 0x00032393 5   9    .data   utf8    %V,ɒ blocks=Basic Latin,IPA Extensions,Private Use Area
2630 0x00020618 0x00032418 4   7    .data   utf8    2䕩t( blocks=Basic Latin,CJK Unified Ideographs Extension A
2631 0x0002065a 0x0003245a 4   6    .data   utf8    6X ޮ blocks=Basic Latin,Thaana
2632 0x00020673 0x00032473 11  13   .data   utf8    <DAĪ@\Z:(FC blocks=Basic Latin,Latin Extended-A
2633 0x00020681 0x00032481 4   5    .data   ascii   5|Uq
2634 0x0002069a 0x0003249a 4   5    .data   ascii   v:bx
2635 0x000206ab 0x000324ab 4   5    .data   ascii   |D[\f
2636 0x000206d1 0x000324d1 4   5    .data   ascii   G@L5
2637 0x00020700 0x00032500 4   5    .data   ascii   \es+V
2638 0x0002072a 0x0003252a 4   5    .data   ascii   p\vzO
2639 0x00020762 0x00032562 4   6    .data   utf8    }r#d
2640 0x000207ac 0x000325ac 4   6    .data   utf8    G̘x\a blocks=Basic Latin,Combining Diacritical Marks
2641 0x000207e8 0x000325e8 4   5    .data   ascii   x6\te
2642 0x00020808 0x00032608 4   7    .data   utf8    6G̾Þ blocks=Basic Latin,Combining Diacritical Marks,Latin-1 Supplement
2643 0x0002086e 0x0003266e 6   7    .data   ascii   b;HxM,
2644 0x0002087c 0x0003267c 4   5    .data   ascii   "R<x
2645 0x000208b7 0x000326b7 4   7    .data   utf8    eDᕔO blocks=Basic Latin,Unified Canadian Aboriginal Syllabics
2646 0x000208e4 0x000326e4 4   5    .data   ascii   N\t\ee
2647 0x000208f4 0x000326f4 5   7    .data   utf8    c1֦+P blocks=Basic Latin,Hebrew
2648 0x0002092e 0x0003272e 5   6    .data   ascii   C(C5Z
2649 0x0002095b 0x0003275b 5   6    .data   ascii   E\vzw\
2650 0x0002099c 0x0003279c 5   6    .data   ascii   Xc$:z
2651 0x000209c9 0x000327c9 4   6    .data   utf8    Zi(Ի blocks=Basic Latin,Armenian
2652 0x000209cf 0x000327cf 6   7    .data   ascii   ~Mt\elP
2653 0x000209e7 0x000327e7 4   5    .data   ascii   C?mf
2654 0x000209ec 0x000327ec 6   7    .data   ascii   FSC-H1
2655 0x00020a22 0x00032822 4   6    .data   utf8    P\bۗq blocks=Basic Latin,Arabic
2656 0x00020a8b 0x0003288b 4   5    .data   ascii   VB\l
2657 0x00020aa3 0x000328a3 5   6    .data   ascii   fZ1H[
2658 0x00020afa 0x000328fa 4   6    .data   utf8    `|Ȳ! blocks=Basic Latin,Latin Extended-B
2659 0x00020b01 0x00032901 5   7    .data   utf8    ŉkbaz blocks=Latin Extended-A,Basic Latin
2660 0x00020b12 0x00032912 4   5    .data   ascii   o\tn[
2661 0x00020b21 0x00032921 4   7    .data   utf8    ʖˍbE blocks=IPA Extensions,Spacing Modifier Letters,Basic Latin
2662 0x00020b2b 0x0003292b 5   6    .data   ascii   @t'2J
2663 0x00020b3d 0x0003293d 4   9    .data   utf8    f㙠緥2 blocks=Basic Latin,CJK Unified Ideographs Extension A,CJK Unified Ideographs
2664 0x00020b69 0x00032969 4   5    .data   ascii   I\emJ
2665 0x00020bad 0x000329ad 4   5    .data   ascii   Wt\bw
2666 0x00020bf7 0x000329f7 4   5    .data   ascii   3br|
2667 0x00020c63 0x00032a63 4   6    .data   utf8    GTq݈ blocks=Basic Latin,Syriac
2668 0x00020ca0 0x00032aa0 4   5    .data   ascii   a|@F
2669 0x00020ca8 0x00032aa8 5   6    .data   ascii   5<)+m
2670 0x00020cb4 0x00032ab4 4   6    .data   utf8    ԣoqP blocks=Cyrillic Supplement,Basic Latin
2671 0x00020ceb 0x00032aeb 6   10   .data   utf8    D 3vޢ blocks=Basic Latin,Private Use Area,Thaana
2672 0x00020cf7 0x00032af7 7   9    .data   utf8    \n@ޯV\b\H blocks=Basic Latin,Thaana
2673 0x00020d0e 0x00032b0e 8   9    .data   ascii   s}&o77Q"
2674 0x00020d27 0x00032b27 6   7    .data   ascii   \rLVZE1
2675 0x00020d34 0x00032b34 5   6    .data   ascii   '7,nI
2676 0x00020d62 0x00032b62 4   5    .data   ascii   KAh.
2677 0x00020d71 0x00032b71 4   5    .data   ascii   :J7:
2678 0x00020dbc 0x00032bbc 4   7    .data   utf8    䋉\b"| blocks=CJK Unified Ideographs Extension A,Basic Latin
2679 0x00020e09 0x00032c09 4   5    .data   ascii   |lY7
2680 0x00020e36 0x00032c36 5   8    .data   utf8    .~Hr䋥 blocks=Basic Latin,CJK Unified Ideographs Extension A
2681 0x00020e44 0x00032c44 6   8    .data   utf8    6:@ߡac blocks=Basic Latin,NKo
2682 0x00020e52 0x00032c52 5   8    .data   utf8    3߷\t֚s blocks=Basic Latin,NKo,Hebrew
2683 0x00020e83 0x00032c83 4   5    .data   ascii   4R3E
2684 0x00020ea5 0x00032ca5 4   5    .data   ascii   F|jm
2685 0x00020ec3 0x00032cc3 4   5    .data   ascii   y4SE
2686 0x00020f1e 0x00032d1e 4   5    .data   ascii   dpKl
2687 0x00020f29 0x00032d29 4   5    .data   ascii   C3Y\b
2688 0x00020f46 0x00032d46 6   8    .data   utf8    &8ͯw4\b blocks=Basic Latin,Combining Diacritical Marks
2689 0x00020fe3 0x00032de3 4   5    .data   ascii   q9<C
2690 0x00021008 0x00032e08 4   5    .data   ascii   [WH\e
2691 0x0002102d 0x00032e2d 4   7    .data   utf8    \vFώs blocks=Basic Latin,Greek and Coptic
2692 0x0002105a 0x00032e5a 4   5    .data   ascii   wYGS
2693 0x00021116 0x00032f16 4   5    .data   ascii   9>mR
2694 0x00021124 0x00032f24 4   6    .data   utf8    M(ֽ| blocks=Basic Latin,Hebrew
2695 0x0002112d 0x00032f2d 5   7    .data   utf8    {bڊV) blocks=Basic Latin,Arabic
2696 0x000211d2 0x00032fd2 5   7    .data   utf8    F˘=\vq blocks=Basic Latin,Spacing Modifier Letters
2697 0x000211db 0x00032fdb 4   5    .data   ascii   \fqd\
2698 0x00021221 0x00033021 8   9    .data   ascii   >Hl(&$7T
2699 0x00021245 0x00033045 4   5    .data   ascii   \fn8R
2700 0x00021295 0x00033095 6   7    .data   ascii   \fZ)ZjD
2701 0x000212b4 0x000330b4 5   7    .data   utf8    "Nڡ8r blocks=Basic Latin,Arabic
2702 0x000212cf 0x000330cf 4   5    .data   ascii   iV~,
2703 0x0002139e 0x0003319e 5   6    .data   ascii   h[Q2@
2704 0x000213ae 0x000331ae 4   5    .data   ascii   r`ud
2705 0x000213bf 0x000331bf 4   5    .data   ascii   T;tE
2706 0x000213da 0x000331da 6   8    .data   utf8    Ѩ ~@D% blocks=Cyrillic,Basic Latin
2707 0x00021439 0x00033239 5   6    .data   ascii   pr)9j
2708 0x000214a6 0x000332a6 4   5    .data   ascii   #\rd|
2709 0x00021505 0x00033305 4   7    .data   utf8    ĸ/ݮX blocks=Latin Extended-A,Basic Latin,Arabic Supplement
2710 0x00021533 0x00033333 4   5    .data   ascii   i6'"
2711 0x00021563 0x00033363 4   6    .data   utf8    SՊxL blocks=Basic Latin,Armenian
2712 0x000215af 0x000333af 4   5    .data   ascii   2N5D
2713 0x000215b6 0x000333b6 4   5    .data   ascii   hfr"
2714 0x000215ce 0x000333ce 5   6    .data   ascii   #0FD0
2715 0x0002166b 0x0003346b 4   5    .data   ascii   ?pkQ
2716 0x000216c1 0x000334c1 4   6    .data   utf8    (.ߐ, blocks=Basic Latin,NKo
2717 0x000216c9 0x000334c9 6   8    .data   utf8    \vڼ8D.3 blocks=Basic Latin,Arabic
2718 0x00021702 0x00033502 4   6    .data   utf8    9~B̪ blocks=Basic Latin,Combining Diacritical Marks
2719 0x0002170c 0x0003350c 4   5    .data   ascii   (h"4
2720 0x00021745 0x00033545 5   6    .data   ascii   tZ<@$
2721 0x00021798 0x00033598 6   7    .data   ascii   b_+aIW
2722 0x000217d8 0x000335d8 4   5    .data   ascii   f3ik
2723 0x0002180a 0x0003360a 4   5    .data   ascii   DN2a
