[Strings]
nth   paddr      vaddr      len size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0     0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1     0x00000178 0x00000178 5   6            ascii   .text
2     0x0000019f 0x0000019f 6   7            ascii   `.data
3     0x000001c8 0x000001c8 6   7            ascii   .rdata
4     0x000001ef 0x000001ef 5   6            ascii   @.bss
5     0x00000218 0x00000218 6   7            ascii   .idata
1883  0x000142aa 0x004182aa 89  90           ascii   regex_error(error_badrepeat): One of *?+{ was not preceded by a valid regular expression.
1884  0x0001430a 0x0041830a 122 123          ascii   regex_error(error_complexity): The complexity of an attempted match against a regular expression exceeded a pre-set level.
1885  0x0001438a 0x0041838a 145 146          ascii   regex_error(error_stack): There was insufficient memory to determine whether the regular expression could match the specified character sequence.
1886  0x0001441e 0x0041841e 24  25           ascii   regex_error(error_parse)
1887  0x0001443a 0x0041843a 25  26           ascii   regex_error(error_syntax)
1888  0x00014456 0x00418456 11  12           ascii   regex_error
1889  0x0001448a 0x0041848a 22  46           utf16le 0123456789abcdefABCDEF
1890  0x000144c1 0x004184c1 7   8            ascii   \a\b\t\n\v\f\r
1891  0x000144ca 0x004184ca 4   5            ascii   \n\v\f\r
1892  0x000144d2 0x004184d2 12  26           utf16le kernel32.dll
1893  0x000144ee 0x004184ee 8   9            ascii   FlsAlloc
1894  0x000144fa 0x004184fa 7   8            ascii   FlsFree
1895  0x00014502 0x00418502 11  12           ascii   FlsGetValue
1896  0x0001450e 0x0041850e 11  12           ascii   FlsSetValue
1897  0x0001451a 0x0041851a 27  28           ascii   InitializeCriticalSectionEx
1898  0x00014536 0x00418536 19  20           ascii   InitOnceExecuteOnce
1899  0x0001454a 0x0041854a 14  15           ascii   CreateEventExW
1900  0x0001455a 0x0041855a 16  17           ascii   CreateSemaphoreW
1901  0x0001456e 0x0041856e 18  19           ascii   CreateSemaphoreExW
1902  0x00014582 0x00418582 21  22           ascii   CreateThreadpoolTimer
1903  0x0001459a 0x0041859a 18  19           ascii   SetThreadpoolTimer
1904  0x000145ae 0x004185ae 31  32           ascii   WaitForThreadpoolTimerCallbacks
1905  0x000145ce 0x004185ce 20  21           ascii   CloseThreadpoolTimer
1906  0x000145e6 0x004185e6 20  21           ascii   CreateThreadpoolWait
1907  0x000145fe 0x004185fe 17  18           ascii   SetThreadpoolWait
1908  0x00014612 0x00418612 19  20           ascii   CloseThreadpoolWait
1909  0x00014626 0x00418626 24  25           ascii   FlushProcessWriteBuffers
1910  0x00014642 0x00418642 30  31           ascii   FreeLibraryWhenCallbackReturns
1911  0x00014662 0x00418662 25  26           ascii   GetCurrentProcessorNumber
1912  0x0001467e 0x0041867e 19  20           ascii   CreateSymbolicLinkW
1913  0x00014692 0x00418692 19  20           ascii   GetCurrentPackageId
1914  0x000146a6 0x004186a6 14  15           ascii   GetTickCount64
1915  0x000146b6 0x004186b6 28  29           ascii   GetFileInformationByHandleEx
1916  0x000146d6 0x004186d6 26  27           ascii   SetFileInformationByHandle
1917  0x000146f2 0x004186f2 30  31           ascii   GetSystemTimePreciseAsFileTime
1918  0x00014712 0x00418712 27  28           ascii   InitializeConditionVariable
1919  0x0001472e 0x0041872e 21  22           ascii   WakeConditionVariable
1920  0x00014746 0x00418746 24  25           ascii   WakeAllConditionVariable
1921  0x00014762 0x00418762 24  25           ascii   SleepConditionVariableCS
1922  0x0001477e 0x0041877e 17  18           ascii   InitializeSRWLock
1923  0x00014792 0x00418792 23  24           ascii   AcquireSRWLockExclusive
1924  0x000147aa 0x004187aa 26  27           ascii   TryAcquireSRWLockExclusive
1925  0x000147c6 0x004187c6 23  24           ascii   ReleaseSRWLockExclusive
1926  0x000147de 0x004187de 25  26           ascii   SleepConditionVariableSRW
1927  0x000147fa 0x004187fa 20  21           ascii   CreateThreadpoolWork
1928  0x00014812 0x00418812 20  21           ascii   SubmitThreadpoolWork
1929  0x0001482a 0x0041882a 19  20           ascii   CloseThreadpoolWork
1930  0x0001483e 0x0041883e 15  16           ascii   CompareStringEx
1931  0x0001484e 0x0041884e 15  16           ascii   GetLocaleInfoEx
1932  0x0001485e 0x0041885e 13  14           ascii   LCMapStringEx
1933  0x000148e2 0x004188e2 13  14           ascii   CONCRT140.dll
1934  0x000148f2 0x004188f2 12  26           utf16le KERNEL32.DLL
1935  0x0001708a 0x0041b08a 4   5            ascii   RSDS
1936  0x000170a2 0x0041b0a2 63  64           ascii   d:\agent\_work\3\s\\binaries\x86ret\bin\i386\\msvcp140.i386.pdb
1937  0x000170ee 0x0041b0ee 8   9            ascii   .CRT$XCA
1938  0x00017102 0x0041b102 8   9            ascii   .CRT$XCC
1939  0x00017116 0x0041b116 8   9            ascii   .CRT$XCL
1940  0x0001712a 0x0041b12a 8   9            ascii   .CRT$XCZ
1941  0x0001713e 0x0041b13e 8   9            ascii   .CRT$XIA
1942  0x00017152 0x0041b152 8   9            ascii   .CRT$XIC
1943  0x00017166 0x0041b166 8   9            ascii   .CRT$XIZ
1944  0x0001717a 0x0041b17a 8   9            ascii   .CRT$XPA
1945  0x0001718e 0x0041b18e 8   9            ascii   .CRT$XPZ
1946  0x000171a2 0x0041b1a2 8   9            ascii   .CRT$XTA
1947  0x000171b6 0x0041b1b6 8   9            ascii   .CRT$XTZ
1948  0x000171ca 0x0041b1ca 6   7            ascii   .gfids
1949  0x000171da 0x0041b1da 6   7            ascii   .rdata
1950  0x000171ea 0x0041b1ea 8   9            ascii   .rdata$r
1951  0x000171fe 0x0041b1fe 13  14           ascii   .rdata$sxdata
1952  0x00017216 0x0041b216 13  14           ascii   .rdata$zzzdbg
1953  0x0001722e 0x0041b22e 8   9            ascii   .rtc$IAA
1954  0x00017242 0x0041b242 8   9            ascii   .rtc$IZZ
1955  0x00017256 0x0041b256 8   9            ascii   .rtc$TAA
1956  0x0001726a 0x0041b26a 8   9            ascii   .rtc$TZZ
1957  0x0001727e 0x0041b27e 8   9            ascii   .text$di
1958  0x00017292 0x0041b292 8   9            ascii   .text$mn
1959  0x000172a6 0x0041b2a6 7   8            ascii   .text$x
1960  0x000172b6 0x0041b2b6 8   9            ascii   .text$yd
1961  0x000172ca 0x0041b2ca 8   9            ascii   .xdata$x
1962  0x000172de 0x0041b2de 8   9            ascii   .didat$2
1963  0x000172f2 0x0041b2f2 8   9            ascii   .didat$3
1964  0x00017306 0x0041b306 8   9            ascii   .didat$4
1965  0x0001731a 0x0041b31a 8   9            ascii   .didat$6
1966  0x0001732e 0x0041b32e 8   9            ascii   .didat$7
1967  0x00017342 0x0041b342 6   7            ascii   .edata
1968  0x00017352 0x0041b352 5   6            ascii   .data
1969  0x00017362 0x0041b362 7   8            ascii   .data$r
1970  0x00017372 0x0041b372 4   5            ascii   .bss
1971  0x00017382 0x0041b382 8   9            ascii   .idata$5
1972  0x00017396 0x0041b396 6   7            ascii   .00cfg
1973  0x000173a6 0x0041b3a6 8   9            ascii   .idata$2
1974  0x000173ba 0x0041b3ba 8   9            ascii   .idata$3
1975  0x000173ce 0x0041b3ce 8   9            ascii   .idata$4
1976  0x000173e2 0x0041b3e2 8   9            ascii   .idata$6
1977  0x000173f6 0x0041b3f6 8   9            ascii   .didat$5
1978  0x0001740a 0x0041b40a 8   9            ascii   .rsrc$01
1979  0x0001741e 0x0041b41e 8   9            ascii   .rsrc$02
1980  0x00017832 0x0041b832 4   5            ascii   SVW3
1981  0x00017894 0x0041b894 4   5            ascii   Y_^[
1982  0x00017b52 0x0041bb52 4   5            ascii   SVW3
1983  0x00017bb4 0x0041bbb4 4   5            ascii   Y_^[
1984  0x00017da2 0x0041bda2 5   6            ascii   PQSVW
1985  0x00017dd9 0x0041bdd9 4   5            ascii   O\fhP
1986  0x00017dfa 0x0041bdfa 4   5            ascii   Y_^[
1987  0x00017e12 0x0041be12 5   6            ascii   PQSVW
1988  0x00017e6a 0x0041be6a 4   5            ascii   Y_^[
1989  0x00017e79 0x0041be79 6   8            utf8    3ҋM\bBj blocks=Basic Latin,Cyrillic
1990  0x00017ec0 0x0041bec0 4   5            ascii   j<X+
1991  0x00018148 0x0041c148 5   6            ascii   PQQVW
1992  0x00018161 0x0041c161 5   7            utf8    E\b3ɉM blocks=Basic Latin,Latin Extended-B
1993  0x000181be 0x0041c1be 4   5            ascii   PQQV
1994  0x00018268 0x0041c268 5   6            ascii   t\njhV
1995  0x0001829c 0x0041c29c 5   6            ascii   t\nj\bV
1996  0x000182bc 0x0041c2bc 5   6            ascii   t\nj`V
1997  0x000182e1 0x0041c2e1 5   6            ascii   t\nj\fV
1998  0x0001833a 0x0041c33a 6   7            ascii   Yt\nj\fV
1999  0x00018412 0x0041c412 4   5            ascii   Y_^[
2000  0x00018423 0x0041c423 4   5            ascii   >MOC
2001  0x0001842f 0x0041c42f 4   5            ascii   >RCC
2002  0x0001843b 0x0041c43b 4   5            ascii   >csm
2003  0x00018796 0x0041c796 5   6            ascii   y\fcsm
2004  0x000187a5 0x0041c7a5 4   5            ascii   A = 
2005  0x00018827 0x0041c827 4   5            ascii   PQVW
2006  0x000188a7 0x0041c8a7 4   5            ascii   PQVW
2007  0x0001899b 0x0041c99b 4   5            ascii   E\f;\b
2008  0x00018a41 0x0041ca41 4   5            ascii   >MOC
2009  0x00018a49 0x0041ca49 4   5            ascii   >RCC
2010  0x00018a51 0x0041ca51 4   5            ascii   >csm
2011  0x00018ad3 0x0041cad3 4   5            ascii   E\bVW
2012  0x00018d89 0x0041cd89 6   7            ascii   SSWVj\t
2013  0x00018f12 0x0041cf12 4   5            ascii   9E$j
2014  0x00018fce 0x0041cfce 4   5            ascii   U\ft,
2015  0x00019040 0x0041d040 4   5            ascii   t9VW
2016  0x0001905c 0x0041d05c 4   5            ascii   PP9E
2017  0x000190e0 0x0041d0e0 4   5            ascii   SVW3
2018  0x00019126 0x0041d126 4   5            ascii   _^[]
2019  0x0001913e 0x0041d13e 4   6            utf8    t#3\v
2020  0x000191fe 0x0041d1fe 4   6            utf8    t#3\v
2021  0x00019254 0x0041d254 4   5            ascii   M\fSW
2022  0x000193ef 0x0041d3ef 4   6            utf8    \n3\b]
2023  0x000194ff 0x0041d4ff 4   6            utf8    \n3\b]
2024  0x000196af 0x0041d6af 5   6            ascii   E\fYYP
2025  0x000196d6 0x0041d6d6 4   6            utf8    ]ËE\b blocks=Basic Latin,Latin-1 Supplement
2026  0x00019753 0x0041d753 4   5            ascii   ]\bVW
2027  0x0001979e 0x0041d79e 4   5            ascii   r\v@P
2028  0x000197c3 0x0041d7c3 4   5            ascii   U\bSV
2029  0x00019811 0x0041d811 5   6            ascii   <\bQr,
2030  0x00019ae4 0x0041dae4 4   5            ascii   F\bTQ
2031  0x00019b81 0x0041db81 5   7            utf8    SVW3ۋ blocks=Basic Latin,Arabic
2032  0x00019c15 0x0041dc15 4   5            ascii   Yj\vY
2033  0x00019c69 0x0041dc69 4   5            ascii   Yj\vY
2034  0x00019e15 0x0041de15 4   5            ascii   Yj\vY
2035  0x00019e69 0x0041de69 4   5            ascii   Yj\vY
2036  0x0001a1fa 0x0041e1fa 4   5            ascii   9E\ft
2037  0x0001a27a 0x0041e27a 4   5            ascii   9E\bt
2038  0x0001a327 0x0041e327 4   5            ascii   u\bWV
2039  0x0001a50f 0x0041e50f 4   5            ascii   E\bSV
2040  0x0001a8a2 0x0041e8a2 7   8            ascii   ~,9~$t\n
2041  0x0001a8b4 0x0041e8b4 4   5            ascii   ~$9~
2042  0x0001a8da 0x0041e8da 5   6            ascii   9~\ft\n
2043  0x0001a8ea 0x0041e8ea 4   5            ascii   ~\f9~
2044  0x0001a9da 0x0041e9da 6   7            ascii   }\b9;t@
2045  0x0001aa12 0x0041ea12 5   6            ascii   t\vVWP
2046  0x0001aa3a 0x0041ea3a 6   7            ascii   }\b9;tH
2047  0x0001aa59 0x0041ea59 5   6            ascii   f9\at\b
2048  0x0001aa7a 0x0041ea7a 5   6            ascii   t\vVWP
2049  0x0001ab91 0x0041eb91 4   6            utf8    ̋A\f$ blocks=Combining Diacritical Marks,Basic Latin
2050  0x0001ac42 0x0041ec42 4   5            ascii   PSVW
2051  0x0001ac63 0x0041ec63 4   5            ascii   t)h@
2052  0x0001ac6e 0x0041ec6e 4   5            ascii   7j4V
2053  0x0001ac96 0x0041ec96 5   6            ascii   t\nj4V
2054  0x0001acae 0x0041ecae 4   5            ascii   Y_^[
2055  0x0001acd2 0x0041ecd2 4   5            ascii   PSVW
2056  0x0001acf3 0x0041ecf3 4   5            ascii   t+h@
2057  0x0001ad40 0x0041ed40 4   5            ascii   Y_^[
2058  0x0001ad62 0x0041ed62 4   5            ascii   PSVW
2059  0x0001ad83 0x0041ed83 4   5            ascii   t)hP
2060  0x0001add9 0x0041edd9 4   5            ascii   Y_^[
2061  0x0001adf2 0x0041edf2 4   5            ascii   PSVW
2062  0x0001ae13 0x0041ee13 4   5            ascii   t)hp
2063  0x0001ae1e 0x0041ee1e 4   5            ascii   7jDV
2064  0x0001ae45 0x0041ee45 5   6            ascii   t\njDV
2065  0x0001ae5d 0x0041ee5d 4   5            ascii   Y_^[
2066  0x0001ae82 0x0041ee82 4   5            ascii   PSVW
2067  0x0001aeae 0x0041eeae 4   5            ascii   7jDV
2068  0x0001aed5 0x0041eed5 5   6            ascii   t\njDV
2069  0x0001aeed 0x0041eeed 4   5            ascii   Y_^[
2070  0x0001af12 0x0041ef12 4   5            ascii   PSVW
2071  0x0001af33 0x0041ef33 4   5            ascii   t,h@
2072  0x0001af81 0x0041ef81 4   5            ascii   Y_^[
2073  0x0001afa2 0x0041efa2 4   5            ascii   PSVW
2074  0x0001afc3 0x0041efc3 4   5            ascii   t+h 
2075  0x0001afce 0x0041efce 4   5            ascii   7j V
2076  0x0001aff7 0x0041eff7 5   6            ascii   t\nj V
2077  0x0001b00f 0x0041f00f 4   5            ascii   Y_^[
2078  0x0001b032 0x0041f032 4   5            ascii   PSVW
2079  0x0001b053 0x0041f053 4   5            ascii   t,h@
2080  0x0001b05e 0x0041f05e 4   5            ascii   7j\bV
2081  0x0001b089 0x0041f089 5   6            ascii   t\nj\bV
2082  0x0001b0a1 0x0041f0a1 4   5            ascii   Y_^[
2083  0x0001b0c2 0x0041f0c2 4   5            ascii   PSVW
2084  0x0001b0e3 0x0041f0e3 4   5            ascii   t)hp
2085  0x0001b0ee 0x0041f0ee 4   5            ascii   7j8V
2086  0x0001b121 0x0041f121 5   6            ascii   t\nj8V
2087  0x0001b139 0x0041f139 4   5            ascii   Y_^[
2088  0x0001b211 0x0041f211 5   6            ascii   t\njXV
2089  0x0001b23c 0x0041f23c 5   6            ascii   t\nj\bV
2090  0x0001b26b 0x0041f26b 4   5            ascii   Yt\nj
2091  0x0001b29b 0x0041f29b 6   7            ascii   Yt\nj\fV
2092  0x0001b38e 0x0041f38e 4   5            ascii   ^_[]
2093  0x0001b398 0x0041f398 4   5            ascii   QSVW
2094  0x0001b589 0x0041f589 4   5            ascii   sLVj
2095  0x0001b5c7 0x0041f5c7 4   5            ascii   t&9p
2096  0x0001b5d0 0x0041f5d0 11  12           ascii   u\f9X\bu\a9X\fu
2097  0x0001b62f 0x0041f62f 5   7            utf8    }\b3ۉ] blocks=Basic Latin,Arabic
2098  0x0001b63c 0x0041f63c 4   5            ascii   uCj\b
2099  0x0001b6aa 0x0041f6aa 8   9            ascii   tC97u?j4
2100  0x0001b70f 0x0041f70f 5   7            utf8    }\b3ۉ] blocks=Basic Latin,Arabic
2101  0x0001b78f 0x0041f78f 5   7            utf8    }\b3ۉ] blocks=Basic Latin,Arabic
2102  0x0001b81a 0x0041f81a 8   9            ascii   tC97u?j4
2103  0x0001b88a 0x0041f88a 7   8            ascii   tC97u?j
2104  0x0001b8ef 0x0041f8ef 5   7            utf8    }\b3ۉ] blocks=Basic Latin,Arabic
2105  0x0001b8fc 0x0041f8fc 4   5            ascii   uKjD
2106  0x0001b95f 0x0041f95f 5   7            utf8    }\b3ۉ] blocks=Basic Latin,Arabic
2107  0x0001b96c 0x0041f96c 4   5            ascii   uKjD
2108  0x0001ba9a 0x0041fa9a 7   8            ascii   u\b;q\fs\b
2109  0x0001bab9 0x0041fab9 5   6            ascii   ;p\fs\b
2110  0x0001bb14 0x0041fb14 4   5            ascii   G\f_^
2111  0x0001bc2c 0x0041fc2c 4   5            ascii   FD^[
2112  0x0001bcd5 0x0041fcd5 4   5            ascii   Yj\vY
2113  0x0001bd2b 0x0041fd2b 4   5            ascii   SVWP
2114  0x0001bd48 0x0041fd48 5   6            ascii   YYj\vY
2115  0x0001be91 0x0041fe91 4   6            utf8    ̋A 3 blocks=Combining Diacritical Marks,Basic Latin
2116  0x0001bec7 0x0041fec7 5   6            ascii   A<9\au
2117  0x0001bee1 0x0041fee1 4   6            utf8    0^_Ë blocks=Basic Latin,Latin-1 Supplement
2118  0x0001bfd4 0x0041ffd4 4   5            ascii   0j\fP
2119  0x0001c001 0x00420001 4   5            ascii   r\v@P
2120  0x0001c17a 0x0042017a 4   5            ascii   }\f;~
2121  0x0001c245 0x00420245 4   5            ascii   \vE\bP
2122  0x0001c2b5 0x004202b5 4   5            ascii   YYPV
2123  0x0001c2e1 0x004202e1 5   6            ascii   W9^Lt
2124  0x0001c32b 0x0042032b 4   5            ascii   ND^[
2125  0x0001c388 0x00420388 4   5            ascii   9s\ft
2126  0x0001c3ae 0x004203ae 4   6            utf8    uы]\b blocks=Basic Latin,Cyrillic
2127  0x0001c451 0x00420451 4   6            utf8    ̋A\f$ blocks=Combining Diacritical Marks,Basic Latin
2128  0x0001c545 0x00420545 4   6            utf8    U\b3\n
2129  0x0001c56a 0x0042056a 4   5            ascii   f\v\nf
2130  0x0001c67e 0x0042067e 4   5            ascii   r&;M
2131  0x0001c6a3 0x004206a3 6   8            utf8    ?\vЋM\b3 blocks=Basic Latin,Cyrillic
2132  0x0001c714 0x00420714 5   7            utf8    űM\b3 blocks=Basic Latin,Combining Diacritical Marks
2133  0x0001c737 0x00420737 5   6            ascii   E\fSVW
2134  0x0001c758 0x00420758 4   5            ascii   ]\b;E
2135  0x0001c780 0x00420780 4   6            utf8    s\b3ۃ blocks=Basic Latin,Arabic
2136  0x0001c7f7 0x004207f7 7   8            ascii   t(9p\brW
2137  0x0001c844 0x00420844 4   6            utf8    uԋM\f blocks=Basic Latin,Cyrillic Supplement
2138  0x0001c893 0x00420893 4   5            ascii   E\bYY
2139  0x0001c8a8 0x004208a8 5   6            ascii   +E\f;E
2140  0x0001c8c5 0x004208c5 4   5            ascii   QQSV
