[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
1708 0x000145f6 0x004175f6 4   6    .bin    utf8    t|̜3 blocks=Basic Latin,Combining Diacritical Marks
1709 0x0001460c 0x0041760c 9   12   .bin    utf8    vұUfϤ2&9\b blocks=Basic Latin,Cyrillic,Greek and Coptic
1710 0x00014691 0x00417691 4   5    .bin    ascii   rwz/
1711 0x00014726 0x00417726 4   5    .bin    ascii   jzeZ
1712 0x0001472f 0x0041772f 5   7    .bin    utf8    ečc-# blocks=Basic Latin,Latin Extended-A
1713 0x00014742 0x00417742 5   7    .bin    utf8    YȨ.Zn blocks=Basic Latin,Latin Extended-B
1714 0x0001475e 0x0041775e 6   8    .bin    utf8    %mۄ?c< blocks=Basic Latin,Arabic
1715 0x00014780 0x00417780 4   7    .bin    utf8    ɮو{\n blocks=IPA Extensions,Arabic,Basic Latin
1716 0x000147aa 0x004177aa 8   10   .bin    utf8    qmτ7\`yv blocks=Basic Latin,Greek and Coptic
1717 0x000147b7 0x004177b7 5   8    .bin    utf8    GeŦ̸% blocks=Basic Latin,Latin Extended-A,Combining Diacritical Marks
1718 0x000147c5 0x004177c5 4   5    .bin    ascii   3kv\v
1719 0x0001480e 0x0041780e 6   10   .bin    utf8    BƖ暜1C+ blocks=Basic Latin,Latin Extended-B,CJK Unified Ideographs
1720 0x00014841 0x00417841 5   7    .bin    utf8    +~%ρY blocks=Basic Latin,Greek and Coptic
1721 0x00014879 0x00417879 9   11   .bin    utf8    bJUͨu]LVv blocks=Basic Latin,Combining Diacritical Marks
1722 0x0001489d 0x0041789d 4   5    .bin    ascii   gS|\v
1723 0x000148d4 0x004178d4 5   6    .bin    ascii   ,:\ek%
1724 0x000148df 0x004178df 6   7    .bin    ascii   jjwrP!
1725 0x00014913 0x00417913 5   6    .bin    ascii   XAc.P
1726 0x00014945 0x00417945 5   7    .bin    utf8    w4Dr´ blocks=Basic Latin,Latin-1 Supplement
1727 0x00014968 0x00417968 4   5    .bin    ascii    &"=
1728 0x00014996 0x00417996 4   5    .bin    ascii   RA`F
1729 0x000149be 0x004179be 4   5    .bin    ascii   =jWb
1730 0x000149c6 0x004179c6 4   5    .bin    ascii   vkPx
1731 0x000149d4 0x004179d4 4   5    .bin    ascii   W\aMo
1732 0x000149de 0x004179de 4   6    .bin    utf8    ~q{̅ blocks=Basic Latin,Combining Diacritical Marks
1733 0x000149fe 0x004179fe 4   5    .bin    ascii   ce0(
1734 0x00014a18 0x00417a18 4   5    .bin    ascii   &\`5
1735 0x00014a22 0x00417a22 4   5    .bin    ascii   SBUo
1736 0x00014a47 0x00417a47 5   6    .bin    ascii   NAg_@
1737 0x00014a64 0x00417a64 4   5    .bin    ascii   N6?\n
1738 0x00014a7f 0x00417a7f 4   5    .bin    ascii   hU<w
1739 0x00014a8c 0x00417a8c 5   6    .bin    ascii   "O3?~
1740 0x00014ae0 0x00417ae0 4   5    .bin    ascii   "^6i
1741 0x00014b1e 0x00417b1e 8   9    .bin    ascii   {\b:nt#G\r
1742 0x00014b29 0x00417b29 4   7    .bin    utf8    Q私.o blocks=Basic Latin,CJK Unified Ideographs
1743 0x00014b3c 0x00417b3c 6   7    .bin    ascii   >:XT\e:
1744 0x00014b4e 0x00417b4e 5   6    .bin    ascii   V]i(V
1745 0x00014b67 0x00417b67 4   5    .bin    ascii   Yj0<
1746 0x00014bc1 0x00417bc1 5   6    .bin    ascii   4a'9"
1747 0x00014cca 0x00417cca 4   5    .bin    ascii   MU^?
1748 0x00014ccf 0x00417ccf 5   7    .bin    utf8    w\eW4Ϻ blocks=Basic Latin,Greek and Coptic
1749 0x00014d4c 0x00417d4c 6   7    .bin    ascii   I\niAkj
1750 0x00014d99 0x00417d99 5   6    .bin    ascii   2R,$/
1751 0x00014da9 0x00417da9 6   7    .bin    ascii   rq=#u{
1752 0x00014dcd 0x00417dcd 4   5    .bin    ascii   FyT\a
1753 0x00014def 0x00417def 4   5    .bin    ascii   \aML0
1754 0x00014e18 0x00417e18 4   5    .bin    ascii   z&{c
1755 0x00014e5f 0x00417e5f 4   5    .bin    ascii   1WO\
1756 0x00014e84 0x00417e84 4   5    .bin    ascii   fKuQ
1757 0x00014ea4 0x00417ea4 4   5    .bin    ascii   !9?n
1758 0x00014eb1 0x00417eb1 4   5    .bin    ascii   [;#'
1759 0x00014ebd 0x00417ebd 6   7    .bin    ascii   wmo2N{
1760 0x00014ef1 0x00417ef1 4   6    .bin    utf8    _\˙6 blocks=Basic Latin,Spacing Modifier Letters
1761 0x00014efd 0x00417efd 7   8    .bin    ascii   <xP/t"T
1762 0x00014f0f 0x00417f0f 4   5    .bin    ascii   'ICT
1763 0x00014f16 0x00417f16 4   5    .bin    ascii   1n"H
1764 0x00014f6c 0x00417f6c 5   7    .bin    utf8    ŚQ!cS blocks=Latin Extended-A,Basic Latin
1765 0x00014fdc 0x00417fdc 6   7    .bin    ascii   z;:O\nV
1766 0x0001502f 0x0041802f 4   5    .bin    ascii   |zE2
1767 0x0001504a 0x0041804a 4   5    .bin    ascii   %=PM
1768 0x00015081 0x00418081 4   5    .bin    ascii   l\tHY
1769 0x00015098 0x00418098 8   10   .bin    utf8    \rQրn+J7\t blocks=Basic Latin,Armenian
1770 0x000150bb 0x004180bb 4   6    .bin    utf8    ܉?\6 blocks=Syriac,Basic Latin
1771 0x00015161 0x00418161 4   5    .bin    ascii   000h
1772 0x00015199 0x00418199 10  12   .bin    utf8    ʑ(f+;\vAXz6 blocks=IPA Extensions,Basic Latin
1773 0x000151a7 0x004181a7 4   5    .bin    ascii   8|{%
1774 0x000151e0 0x004181e0 4   5    .bin    ascii   =:h'
1775 0x00015230 0x00418230 10  12   .bin    utf8    l]ʿ\etWV5~Q blocks=Basic Latin,Spacing Modifier Letters
1776 0x00015246 0x00418246 5   8    .bin    utf8    ߊC'iת blocks=NKo,Basic Latin,Hebrew
1777 0x00015257 0x00418257 5   6    .bin    ascii   \t\r\rP6
1778 0x000152c5 0x004182c5 4   6    .bin    utf8    FԱ6* blocks=Basic Latin,Armenian
1779 0x00015302 0x00418302 5   8    .bin    utf8    U͞)ױb blocks=Basic Latin,Combining Diacritical Marks,Hebrew
1780 0x0001530f 0x0041830f 4   6    .bin    utf8    ;̻q4 blocks=Basic Latin,Combining Diacritical Marks
1781 0x0001534e 0x0041834e 5   7    .bin    utf8    `Duӂ5 blocks=Basic Latin,Cyrillic
1782 0x00015387 0x00418387 4   5    .bin    ascii   xV;.
1783 0x000153b6 0x004183b6 5   6    .bin    ascii   U8a[j
1784 0x000153e2 0x004183e2 6   7    .bin    ascii   tlxi\al
1785 0x0001540c 0x0041840c 5   6    .bin    ascii   EzRgu
1786 0x00015456 0x00418456 4   5    .bin    ascii   >sB\a
1787 0x0001545b 0x0041845b 7   8    .bin    ascii   7#a>\nZ+
1788 0x00015486 0x00418486 4   5    .bin    ascii   Mq'(
1789 0x000154c0 0x004184c0 5   6    .bin    ascii   I_J92
1790 0x000154cc 0x004184cc 5   7    .bin    utf8    |߰_){ blocks=Basic Latin,NKo
1791 0x0001550b 0x0041850b 7   8    .bin    ascii   OQK#sp5
1792 0x0001551b 0x0041851b 4   6    .bin    utf8    %Ч?R blocks=Basic Latin,Cyrillic
1793 0x0001553f 0x0041853f 8   9    .bin    ascii   zro*!8{f
1794 0x0001556e 0x0041856e 4   5    .bin    ascii   PAI(
1795 0x000155a8 0x004185a8 4   5    .bin    ascii   /G75
1796 0x000155bc 0x004185bc 4   7    .bin    utf8    Muc㾯 blocks=Basic Latin,CJK Unified Ideographs Extension A
1797 0x000155c5 0x004185c5 4   6    .bin    utf8    ۔OD= blocks=Arabic,Basic Latin
1798 0x0001563e 0x0041863e 6   8    .bin    utf8    @K?6ڿl blocks=Basic Latin,Arabic
1799 0x00015646 0x00418646 6   7    .bin    ascii   _n?i}t
1800 0x00015685 0x00418685 6   7    .bin    ascii   "\r\v6.Z
1801 0x000156d4 0x004186d4 6   8    .bin    utf8    dϺ)X]q blocks=Basic Latin,Greek and Coptic
1802 0x00015794 0x00418794 4   6    .bin    utf8    \ewքD blocks=Basic Latin,Armenian
1803 0x000157e1 0x004187e1 4   5    .bin    ascii   '?5S
1804 0x000157f1 0x004187f1 5   6    .bin    ascii   n/l@\n
1805 0x000157f9 0x004187f9 5   6    .bin    ascii   "ocYA
1806 0x00015818 0x00418818 5   8    .bin    utf8    Aѡ\rؒE blocks=Basic Latin,Cyrillic,Arabic
1807 0x00015843 0x00418843 5   6    .bin    ascii   /Ft_f
1808 0x00015894 0x00418894 5   6    .bin    ascii   Bp'c6
1809 0x000158b5 0x004188b5 5   6    .bin    ascii   Z\a3 y
1810 0x000158bb 0x004188bb 4   7    .bin    utf8    =Ṃƃ blocks=Basic Latin,Combining Diacritical Marks,Latin Extended-B
1811 0x000158c7 0x004188c7 4   6    .bin    utf8    \a\Iפ blocks=Basic Latin,Hebrew
1812 0x000158e3 0x004188e3 4   5    .bin    ascii   U4E,
1813 0x00015901 0x00418901 4   6    .bin    utf8    OkR\b
1814 0x00015915 0x00418915 6   7    .bin    ascii   7D=HT/
1815 0x00015960 0x00418960 4   5    .bin    ascii   vkB5
1816 0x0001597a 0x0041897a 4   6    .bin    utf8    p>ک2 blocks=Basic Latin,Arabic
1817 0x00015980 0x00418980 7   9    .bin    utf8    @kqÎy}l blocks=Basic Latin,Latin-1 Supplement
1818 0x000159ee 0x004189ee 4   6    .bin    utf8    ҒPc: blocks=Cyrillic,Basic Latin
1819 0x00015a23 0x00418a23 4   5    .bin    ascii   (@+a
1820 0x00015a2d 0x00418a2d 4   5    .bin    ascii   \vN5C
1821 0x00015a4b 0x00418a4b 5   6    .bin    ascii   O1\f%c
1822 0x00015a67 0x00418a67 4   5    .bin    ascii   .R@p
1823 0x00015a9f 0x00418a9f 5   6    .bin    ascii   OQ^Y\a
1824 0x00015aaa 0x00418aaa 6   7    .bin    ascii   02]3w#
1825 0x00015b29 0x00418b29 5   6    .bin    ascii   \rX\bYg
1826 0x00015b4e 0x00418b4e 5   7    .bin    utf8    vFkۑ8 blocks=Basic Latin,Arabic
1827 0x00015b89 0x00418b89 4   5    .bin    ascii   |{s'
1828 0x00015bb8 0x00418bb8 5   6    .bin    ascii   <SiOl
1829 0x00015bc4 0x00418bc4 4   5    .bin    ascii   \tlv1
1830 0x00015be8 0x00418be8 8   9    .bin    ascii   f?m\f/$Bi
1831 0x00015c06 0x00418c06 4   5    .bin    ascii   <Hwc
1832 0x00015c36 0x00418c36 5   8    .bin    utf8    L퀑Uzj blocks=Basic Latin,Hangul Syllables
1833 0x00015cad 0x00418cad 5   7    .bin    utf8    Н.6YU blocks=Cyrillic,Basic Latin
1834 0x00015cb6 0x00418cb6 6   8    .bin    utf8    {ܸ\nk42 blocks=Basic Latin,Syriac
1835 0x00015d28 0x00418d28 5   6    .bin    ascii   SsVXx
1836 0x00015d6d 0x00418d6d 4   5    .bin    ascii   +5c7
1837 0x00015d8a 0x00418d8a 6   7    .bin    ascii   2\a\rAoa
1838 0x00015d98 0x00418d98 4   5    .bin    ascii   $u'g
1839 0x00015dbd 0x00418dbd 4   5    .bin    ascii   2g0m
1840 0x00015e7c 0x00418e7c 6   8    .bin    utf8    .Ӈ\nZlg blocks=Basic Latin,Cyrillic
1841 0x00015f1d 0x00418f1d 4   5    .bin    ascii   nh\aM
1842 0x00015f4e 0x00418f4e 5   7    .bin    utf8    ǣ?vh< blocks=Latin Extended-B,Basic Latin
1843 0x00015f79 0x00418f79 4   5    .bin    ascii   80\C
1844 0x00015f86 0x00418f86 4   5    .bin    ascii   k@sa
1845 0x00015fe4 0x00418fe4 4   5    .bin    ascii   \vLin
1846 0x00016041 0x00419041 4   5    .bin    ascii   :N8<
1847 0x00016054 0x00419054 4   5    .bin    ascii   F;vj
1848 0x0001609e 0x0041909e 4   5    .bin    ascii   ANH-
1849 0x000160a4 0x004190a4 4   5    .bin    ascii   $EKu
1850 0x0001618d 0x0041918d 4   5    .bin    ascii   )9E$
1851 0x00016195 0x00419195 4   5    .bin    ascii   Uo\r\f
1852 0x000161ad 0x004191ad 6   7    .bin    ascii   -(*gPH
1853 0x000161b5 0x004191b5 8   9    .bin    ascii   OWnAyBm\v
1854 0x000161c9 0x004191c9 4   5    .bin    ascii   <QKs
1855 0x000161d5 0x004191d5 4   5    .bin    ascii   p,`\n
1856 0x00016254 0x00419254 4   5    .bin    ascii   oefW
1857 0x0001625f 0x0041925f 5   6    .bin    ascii   fEIC\b
1858 0x00016288 0x00419288 4   5    .bin    ascii    -7\f
1859 0x000162bd 0x004192bd 4   5    .bin    ascii   L[\nI
1860 0x000162e0 0x004192e0 5   6    .bin    ascii   fZM0+
1861 0x0001635f 0x0041935f 4   5    .bin    ascii   A7>r
1862 0x00016370 0x00419370 5   7    .bin    utf8    g\aW:˪ blocks=Basic Latin,Spacing Modifier Letters
1863 0x0001639f 0x0041939f 4   5    .bin    ascii   m\nqE
1864 0x000163af 0x004193af 4   5    .bin    ascii   3pd}
1865 0x000163c3 0x004193c3 6   7    .bin    ascii   v\fA\rv6
1866 0x000163ca 0x004193ca 4   5    .bin    ascii   Y_'O
1867 0x00016410 0x00419410 5   7    .bin    utf8    acbs՝ blocks=Basic Latin,Armenian
1868 0x00016417 0x00419417 4   5    .bin    ascii   ?zLr
1869 0x0001641c 0x0041941c 5   7    .bin    utf8    s@Y-\t
1870 0x00016465 0x00419465 6   9    .bin    utf8    EւXW ۷ blocks=Basic Latin,Armenian,Arabic
1871 0x00016479 0x00419479 4   5    .bin    ascii   f8ZV
1872 0x0001649f 0x0041949f 6   7    .bin    ascii   x\f1ah}
1873 0x000164a6 0x004194a6 4   5    .bin    ascii   Q0}1
1874 0x000164e6 0x004194e6 4   5    .bin    ascii   J~\e5
1875 0x000164eb 0x004194eb 4   5    .bin    ascii   TNd`
1876 0x00016517 0x00419517 5   6    .bin    ascii   \v`Y+:
1877 0x0001653d 0x0041953d 5   8    .bin    utf8    l"y" blocks=Basic Latin,Private Use Area
1878 0x0001669d 0x0041969d 4   5    .bin    ascii   \aYkS
1879 0x000166c5 0x004196c5 4   6    .bin    utf8    $ΟAy blocks=Basic Latin,Greek and Coptic
1880 0x000166e2 0x004196e2 5   6    .bin    ascii   -X{$O
1881 0x000166f9 0x004196f9 5   6    .bin    ascii   eQR6\f
1882 0x0001673a 0x0041973a 4   5    .bin    ascii   D+$o
1883 0x0001673f 0x0041973f 7   9    .bin    utf8    V;ѳxI7; blocks=Basic Latin,Cyrillic
1884 0x00016748 0x00419748 4   6    .bin    utf8    =ůPn blocks=Basic Latin,Latin Extended-A
1885 0x0001674e 0x0041974e 4   6    .bin    utf8    qɃ") blocks=Basic Latin,Latin Extended-B
1886 0x0001677a 0x0041977a 5   6    .bin    ascii   xU%[#
1887 0x0001679d 0x0041979d 5   6    .bin    ascii   @\fL5[
1888 0x000168d5 0x004198d5 5   6    .bin    ascii   y:fq[
1889 0x000168de 0x004198de 4   7    .bin    utf8    w猩?x blocks=Basic Latin,CJK Unified Ideographs
1890 0x000168fa 0x004198fa 4   5    .bin    ascii   \vt\e\n
1891 0x00016930 0x00419930 4   5    .bin    ascii   ,M6:
1892 0x00016949 0x00419949 5   7    .bin    utf8    *t҇S8 blocks=Basic Latin,Cyrillic
1893 0x000169ad 0x004199ad 5   7    .bin    utf8    2c%އ[ blocks=Basic Latin,Thaana
1894 0x000169c4 0x004199c4 5   6    .bin    ascii   E&H#:
1895 0x000169d1 0x004199d1 9   12   .bin    utf8    WԋV\fGs\ekɏ blocks=Basic Latin,Cyrillic Supplement,Latin Extended-B
1896 0x00016a53 0x00419a53 5   8    .bin    utf8    ⅞VKrH blocks=Number Forms,Basic Latin
1897 0x00016a89 0x00419a89 4   5    .bin    ascii   N$b0
1898 0x00016ad2 0x00419ad2 4   5    .bin    ascii   *SZ:
1899 0x00016b2a 0x00419b2a 4   5    .bin    ascii   =*k!
1900 0x00016b3c 0x00419b3c 4   5    .bin    ascii   \aE]B
1901 0x00016b53 0x00419b53 5   6    .bin    ascii   82vR\b
1902 0x00016b87 0x00419b87 5   7    .bin    utf8    CЖ{\n$ blocks=Basic Latin,Cyrillic
1903 0x00016bb1 0x00419bb1 4   5    .bin    ascii   'elG
1904 0x00016bd9 0x00419bd9 5   6    .bin    ascii   +#R\nf
1905 0x00016be3 0x00419be3 5   6    .bin    ascii   8)z\bD
1906 0x00016c37 0x00419c37 4   5    .bin    ascii   _RSv
1907 0x00016c45 0x00419c45 4   5    .bin    ascii   XN]]
1908 0x00016ccd 0x00419ccd 6   7    .bin    ascii   5J@o\f 
1909 0x00016cfd 0x00419cfd 4   5    .bin    ascii   h\eo=
1910 0x00016d07 0x00419d07 4   5    .bin    ascii   gdL\b
1911 0x00016d0d 0x00419d0d 4   6    .bin    utf8    #ԊhB blocks=Basic Latin,Cyrillic Supplement
1912 0x00016d3d 0x00419d3d 5   6    .bin    ascii   m{Ih{
1913 0x00016d62 0x00419d62 5   7    .bin    utf8    Ԝd\a08 blocks=Cyrillic Supplement,Basic Latin
1914 0x00016dbb 0x00419dbb 7   8    .bin    ascii   d:zCd;k
1915 0x00016dd0 0x00419dd0 4   5    .bin    ascii   -"]r
1916 0x00016ddb 0x00419ddb 5   6    .bin    ascii   {\eatc
1917 0x00016dff 0x00419dff 5   6    .bin    ascii   &]m>'
1918 0x00016e7d 0x00419e7d 5   6    .bin    ascii   #Q$1m
1919 0x00016e87 0x00419e87 4   5    .bin    ascii   B]R"
1920 0x00016e94 0x00419e94 4   5    .bin    ascii   Us95
1921 0x00016ea1 0x00419ea1 4   5    .bin    ascii   |{\aA
1922 0x00016eab 0x00419eab 4   6    .bin    utf8    LӪ^w blocks=Basic Latin,Cyrillic
1923 0x00016f45 0x00419f45 6   7    .bin    ascii   >m\tSg-
1924 0x00016f74 0x00419f74 5   6    .bin    ascii   L%\e\eF
1925 0x00016f7b 0x00419f7b 4   5    .bin    ascii   K)7r
1926 0x00016f9b 0x00419f9b 4   6    .bin    utf8    Ǥ U. blocks=Latin Extended-B,Basic Latin
1927 0x00016fc1 0x00419fc1 5   7    .bin    utf8    @«@}D blocks=Basic Latin,Latin-1 Supplement
1928 0x00016fd6 0x00419fd6 6   8    .bin    utf8    3yN~Xī blocks=Basic Latin,Latin Extended-A
1929 0x0001701e 0x0041a01e 6   7    .bin    ascii   ]=c8PR
1930 0x00017037 0x0041a037 5   6    .bin    ascii   \.Oc{
1931 0x00017059 0x0041a059 4   6    .bin    utf8    9z.Ó blocks=Basic Latin,Latin-1 Supplement
1932 0x00017083 0x0041a083 6   7    .bin    ascii   DFr%\\a
1933 0x000170c2 0x0041a0c2 4   6    .bin    utf8    Oـt9 blocks=Basic Latin,Arabic
1934 0x00017129 0x0041a129 4   5    .bin    ascii   \],h
1935 0x00017162 0x0041a162 5   6    .bin    ascii   "&scv
1936 0x00017190 0x0041a190 4   6    .bin    utf8    یz03 blocks=Arabic,Basic Latin
1937 0x000172c8 0x0041a2c8 4   6    .bin    utf8    \e@;҃ blocks=Basic Latin,Cyrillic
1938 0x000172ee 0x0041a2ee 4   7    .bin    utf8    괃7Au blocks=Hangul Syllables,Basic Latin
1939 0x000172fe 0x0041a2fe 4   5    .bin    ascii   nFX\n
1940 0x0001732d 0x0041a32d 6   7    .bin    ascii   |0-pi\r
1941 0x00017372 0x0041a372 4   5    .bin    ascii   \a\b#y
1942 0x0001738a 0x0041a38a 5   6    .bin    ascii   $BiAb
1943 0x000173d6 0x0041a3d6 4   6    .bin    utf8    vfϮB blocks=Basic Latin,Greek and Coptic
1944 0x0001748b 0x0041a48b 5   6    .bin    ascii   elI5l
1945 0x000174a7 0x0041a4a7 7   8    .bin    ascii   Xj/z\ep%
1946 0x000174d7 0x0041a4d7 4   6    .bin    utf8    9>&Α blocks=Basic Latin,Greek and Coptic
1947 0x000174f3 0x0041a4f3 5   6    .bin    ascii   uzvo]
1948 0x00017528 0x0041a528 6   7    .bin    ascii   +n4^T'
1949 0x00017539 0x0041a539 4   5    .bin    ascii   -:Vh
1950 0x00017554 0x0041a554 5   6    .bin    ascii   y$f?L
1951 0x00017579 0x0041a579 5   7    .bin    utf8    vD\f'N
1952 0x00017646 0x0041a646 4   5    .bin    ascii   %ase
1953 0x00017656 0x0041a656 4   5    .bin    ascii   ]A)A
1954 0x000176a8 0x0041a6a8 4   6    .bin    utf8    3RԈ] blocks=Basic Latin,Cyrillic Supplement
1955 0x000176d1 0x0041a6d1 6   7    .bin    ascii   EJ[)KL
1956 0x000176e9 0x0041a6e9 4   5    .bin    ascii   Qv>5
1957 0x00017720 0x0041a720 5   6    .bin    ascii   >Ly\t-
1958 0x0001774e 0x0041a74e 4   5    .bin    ascii   GL/A
1959 0x00017774 0x0041a774 5   6    .bin    ascii   \vB20*
1960 0x00017783 0x0041a783 7   9    .bin    utf8    p&ڹ~g5* blocks=Basic Latin,Arabic
1961 0x000177a5 0x0041a7a5 4   5    .bin    ascii   yKR5
1962 0x000177cb 0x0041a7cb 4   5    .bin    ascii   \bep\v
1963 0x000177d5 0x0041a7d5 4   5    .bin    ascii   @\et\
1964 0x000177e1 0x0041a7e1 5   8    .bin    utf8    ª՜6\be blocks=Latin-1 Supplement,Armenian,Basic Latin
1965 0x000177f6 0x0041a7f6 7   8    .bin    ascii   y;CKLSC
1966 0x0001782f 0x0041a82f 4   5    .bin    ascii   !0FN
1967 0x0001785f 0x0041a85f 5   8    .bin    utf8    ǆpϵ\rY blocks=Latin Extended-B,Basic Latin,Greek and Coptic
1968 0x000178ab 0x0041a8ab 4   5    .bin    ascii   \t-q/
1969 0x000178b1 0x0041a8b1 6   7    .bin    ascii   izzAy{
1970 0x000178c7 0x0041a8c7 4   6    .bin    utf8    uSΛi blocks=Basic Latin,Greek and Coptic
1971 0x000178e1 0x0041a8e1 4   5    .bin    ascii   l3ax
1972 0x00017901 0x0041a901 4   5    .bin    ascii   -<7J
1973 0x00017935 0x0041a935 4   5    .bin    ascii   9P/R
1974 0x00017966 0x0041a966 4   6    .bin    utf8    Xѩe` blocks=Basic Latin,Cyrillic
1975 0x000179e8 0x0041a9e8 5   6    .bin    ascii   |2Jt)
1976 0x00017a1a 0x0041aa1a 4   5    .bin    ascii   s~d:
1977 0x00017a3b 0x0041aa3b 5   6    .bin    ascii   r\tII8
1978 0x00017a5c 0x0041aa5c 6   7    .bin    ascii   mIv!t,
1979 0x00017a63 0x0041aa63 4   5    .bin    ascii   \v(4L
1980 0x00017aba 0x0041aaba 5   8    .bin    utf8    ؞9;ݑ- blocks=Arabic,Basic Latin,Arabic Supplement
1981 0x00017ad7 0x0041aad7 6   8    .bin    utf8    3vΚ"@B blocks=Basic Latin,Greek and Coptic
1982 0x00017b18 0x0041ab18 4   5    .bin    ascii   LnFc
1983 0x00017b2c 0x0041ab2c 4   6    .bin    utf8    wҘwt blocks=Basic Latin,Cyrillic
1984 0x00017b41 0x0041ab41 4   5    .bin    ascii   \vVf5
1985 0x00017bc8 0x0041abc8 5   7    .bin    utf8    xըb`- blocks=Basic Latin,Armenian
1986 0x00017c42 0x0041ac42 5   7    .bin    utf8    ҇]oaE blocks=Cyrillic,Basic Latin
1987 0x00017c89 0x0041ac89 5   6    .bin    ascii   E&3gw
1988 0x00017cc6 0x0041acc6 6   7    .bin    ascii   yKcJVd
1989 0x00017ce6 0x0041ace6 6   7    .bin    ascii   QYDIm\t
1990 0x00017d06 0x0041ad06 5   6    .bin    ascii   5VHs.
1991 0x00017d39 0x0041ad39 5   6    .bin    ascii   P(},L
1992 0x00017d53 0x0041ad53 4   5    .bin    ascii   51d_
1993 0x00017d91 0x0041ad91 5   6    .bin    ascii   d,T|\a
1994 0x00017db6 0x0041adb6 5   7    .bin    utf8    $$ū=f blocks=Basic Latin,Latin Extended-A
1995 0x00017df0 0x0041adf0 4   5    .bin    ascii   iXy\n
1996 0x00017e2f 0x0041ae2f 4   5    .bin    ascii   ,Qp_
1997 0x00017e4e 0x0041ae4e 4   5    .bin    ascii   xv*V
1998 0x00017e74 0x0041ae74 4   5    .bin    ascii   _t\ai
1999 0x00017e7e 0x0041ae7e 4   5    .bin    ascii   e%OY
2000 0x00017ee1 0x0041aee1 5   7    .bin    utf8    Uk\tկO blocks=Basic Latin,Armenian
2001 0x00017eee 0x0041aeee 4   7    .bin    utf8    oiǧе blocks=Basic Latin,Latin Extended-B,Cyrillic
2002 0x00017f6d 0x0041af6d 4   6    .bin    utf8    .ȓ2\v blocks=Basic Latin,Latin Extended-B
2003 0x00017fc3 0x0041afc3 4   5    .bin    ascii   \;0K
2004 0x00018052 0x0041b052 5   6    .bin    ascii   *@\ne\r
2005 0x00018065 0x0041b065 4   5    .bin    ascii   eDw(
2006 0x000180b7 0x0041b0b7 6   8    .bin    utf8    5ĿiWnK blocks=Basic Latin,Latin Extended-A
2007 0x0001811e 0x0041b11e 6   7    .bin    ascii   .KhUSj
2008 0x00018128 0x0041b128 6   7    .bin    ascii   X\rv&cS
2009 0x0001813a 0x0041b13a 5   6    .bin    ascii   o9o/4
2010 0x00018188 0x0041b188 4   5    .bin    ascii   \e\r%\a
2011 0x00018197 0x0041b197 4   5    .bin    ascii   fMTr
2012 0x000181c3 0x0041b1c3 4   5    .bin    ascii   V(Sm
2013 0x00018201 0x0041b201 4   6    .bin    utf8    ҬikZ blocks=Cyrillic,Basic Latin
2014 0x00018235 0x0041b235 4   6    .bin    utf8    YQT1
2015 0x00018240 0x0041b240 5   7    .bin    utf8    Eƻd y blocks=Basic Latin,Latin Extended-B
2016 0x00018251 0x0041b251 4   5    .bin    ascii   `\t@"
2017 0x00018259 0x0041b259 4   8    .bin    utf8    \be\,
2018 0x00018264 0x0041b264 5   6    .bin    ascii    \e[q\v
2019 0x00018342 0x0041b342 4   5    .bin    ascii   Zy*\e
2020 0x00018356 0x0041b356 4   5    .bin    ascii   iF,[
2021 0x0001837b 0x0041b37b 4   7    .bin    utf8    Vhv blocks=Basic Latin,Private Use Area
2022 0x000183aa 0x0041b3aa 4   5    .bin    ascii   Ve~A
2023 0x000183e5 0x0041b3e5 4   6    .bin    utf8    $><ϓ blocks=Basic Latin,Greek and Coptic
