[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
2294 0x0003aa4c 0x0043c44c 22  46   .rdata  utf16le \_Files\_Wallet\Equal 
2295 0x0003aa7c 0x0043c47c 29  60   .rdata  utf16le \_Files\_Wallet\JaxxxLiberty 
2296 0x0003aab8 0x0043c4b8 23  48   .rdata  utf16le \_Files\_Wallet\BitApp 
2297 0x0003aae8 0x0043c4e8 24  50   .rdata  utf16le \_Files\_Wallet\iWallet 
2298 0x0003ab1c 0x0043c51c 23  48   .rdata  utf16le \_Files\_Wallet\Wombat 
2299 0x0003ab4c 0x0043c54c 23  48   .rdata  utf16le \_Files\_Wallet\Atomic 
2300 0x0003ab7c 0x0043c57c 22  46   .rdata  utf16le \_Files\_Wallet\MewCx 
2301 0x0003abac 0x0043c5ac 22  46   .rdata  utf16le \_Files\_Wallet\Guild 
2302 0x0003abdc 0x0043c5dc 23  48   .rdata  utf16le \_Files\_Wallet\Saturn 
2303 0x0003ac0c 0x0043c60c 29  60   .rdata  utf16le \_Files\_Wallet\TerraStation 
2304 0x0003ac48 0x0043c648 24  50   .rdata  utf16le \_Files\_Wallet\Harmony 
2305 0x0003ac7c 0x0043c67c 23  48   .rdata  utf16le \_Files\_Wallet\Coin98 
2306 0x0003acac 0x0043c6ac 29  60   .rdata  utf16le \_Files\_Wallet\TON Crystall 
2307 0x0003ace8 0x0043c6e8 28  58   .rdata  utf16le \_Files\_Wallet\KardiaChain 
2308 0x0003ad28 0x0043c728 32  66   .rdata  utf16le \files_\cryptocurrency\Metamask 
2309 0x0003ad6c 0x0043c76c 29  60   .rdata  utf16le \files_\cryptocurrency\Ronin 
2310 0x0003ada8 0x0043c7a8 29  60   .rdata  utf16le \files_\cryptocurrency\Yoroi 
2311 0x0003ade8 0x0043c7e8 32  66   .rdata  utf16le \files_\cryptocurrency\Tronlink 
2312 0x0003ae2c 0x0043c82c 29  60   .rdata  utf16le \files_\cryptocurrency\Nifty 
2313 0x0003ae68 0x0043c868 28  58   .rdata  utf16le \files_\cryptocurrency\Math 
2314 0x0003aea8 0x0043c8a8 32  66   .rdata  utf16le \files_\cryptocurrency\Coinbase 
2315 0x0003aef0 0x0043c8f0 36  74   .rdata  utf16le \files_\cryptocurrency\BinanceChain 
2316 0x0003af3c 0x0043c93c 29  60   .rdata  utf16le \files_\cryptocurrency\Brave 
2317 0x0003af78 0x0043c978 30  62   .rdata  utf16le \files_\cryptocurrency\Guarda 
2318 0x0003afb8 0x0043c9b8 29  60   .rdata  utf16le \files_\cryptocurrency\Equal 
2319 0x0003aff8 0x0043c9f8 36  74   .rdata  utf16le \files_\cryptocurrency\JaxxxLiberty 
2320 0x0003b044 0x0043ca44 30  62   .rdata  utf16le \files_\cryptocurrency\BitApp 
2321 0x0003b088 0x0043ca88 31  64   .rdata  utf16le \files_\cryptocurrency\iWallet 
2322 0x0003b0c8 0x0043cac8 30  62   .rdata  utf16le \files_\cryptocurrency\Wombat 
2323 0x0003b108 0x0043cb08 30  62   .rdata  utf16le \files_\cryptocurrency\Atomic 
2324 0x0003b148 0x0043cb48 29  60   .rdata  utf16le \files_\cryptocurrency\MewCx 
2325 0x0003b184 0x0043cb84 29  60   .rdata  utf16le \files_\cryptocurrency\Guild 
2326 0x0003b1c0 0x0043cbc0 30  62   .rdata  utf16le \files_\cryptocurrency\Saturn 
2327 0x0003b200 0x0043cc00 36  74   .rdata  utf16le \files_\cryptocurrency\TerraStation 
2328 0x0003b250 0x0043cc50 31  64   .rdata  utf16le \files_\cryptocurrency\Harmony 
2329 0x0003b290 0x0043cc90 30  62   .rdata  utf16le \files_\cryptocurrency\Coin98 
2330 0x0003b2d0 0x0043ccd0 36  74   .rdata  utf16le \files_\cryptocurrency\TON Crystall 
2331 0x0003b320 0x0043cd20 35  72   .rdata  utf16le \files_\cryptocurrency\KardiaChain 
2332 0x0003b368 0x0043cd68 17  36   .rdata  utf16le %ProgramData%\AVG
2333 0x0003b38c 0x0043cd8c 28  58   .rdata  utf16le %ProgramData%\AVAST Software
2334 0x0003b3c8 0x0043cdc8 46  94   .rdata  utf16le HARDWARE\DESCRIPTION\System\CentralProcessor\0
2335 0x0003b428 0x0043ce28 19  40   .rdata  utf16le ProcessorNameString
2336 0x0003b450 0x0043ce50 4   5    .rdata  ascii   Xeon
2337 0x0003b458 0x0043ce58 44  90   .rdata  utf16le SOFTWARE\Microsoft\Windows NT\CurrentVersion
2338 0x0003b4b4 0x0043ceb4 11  24   .rdata  utf16le ProductName
2339 0x0003b4cc 0x0043cecc 27  56   .rdata  utf16le %USERPROFILE%\Desktop\*.txt
2340 0x0003b504 0x0043cf04 14  30   .rdata  utf16le \_Files\_Files
2341 0x0003b524 0x0043cf24 13  28   .rdata  utf16le \files_\files
2342 0x0003b540 0x0043cf40 38  78   .rdata  utf16le %LocalAppData%\Coinomi\Coinomi\wallets
2343 0x0003b590 0x0043cf90 30  62   .rdata  utf16le %AppData%\atomic\Local Storage
2344 0x0003b5d0 0x0043cfd0 30  62   .rdata  utf16le %AppData%\Exodus\exodus.wallet
2345 0x0003b610 0x0043d010 23  48   .rdata  utf16le %AppData%\Exodus\backup
2346 0x0003b640 0x0043d040 28  58   .rdata  utf16le %AppData%\Exodus Eden\backup
2347 0x0003b680 0x0043d080 35  72   .rdata  utf16le %AppData%\Exodus Eden\exodus.wallet
2348 0x0003b6c8 0x0043d0c8 28  58   .rdata  utf16le %AppData%\Jaxx\Local Storage
2349 0x0003b708 0x0043d108 36  74   .rdata  utf16le %AppData%\com.liberty.jaxx\IndexedDB
2350 0x0003b754 0x0043d154 30  62   .rdata  utf16le %AppData%\Guarda\Local Storage
2351 0x0003b794 0x0043d194 30  62   .rdata  utf16le %AppData%\ElectronCash\wallets
2352 0x0003b7d4 0x0043d1d4 26  54   .rdata  utf16le %AppData%\Electrum\wallets
2353 0x0003b810 0x0043d210 31  64   .rdata  utf16le %AppData%\Electrum-btcp\wallets
2354 0x0003b850 0x0043d250 30  62   .rdata  utf16le %UserProfile%\Documents\Monero
2355 0x0003b890 0x0043d290 32  66   .rdata  utf16le %AppData%\Binance\app-store.json
2356 0x0003b8d4 0x0043d2d4 23  48   .rdata  utf16le \_Files\_Wallet\Coinomi
2357 0x0003b904 0x0043d304 22  46   .rdata  utf16le \_Files\_Wallet\atomic
2358 0x0003b934 0x0043d334 29  60   .rdata  utf16le \_Files\_Wallet\Exodus\wallet
2359 0x0003b970 0x0043d370 29  60   .rdata  utf16le \_Files\_Wallet\Exodus\backup
2360 0x0003b9b0 0x0043d3b0 34  70   .rdata  utf16le \_Files\_Wallet\Exodus Eden\backup
2361 0x0003b9f8 0x0043d3f8 34  70   .rdata  utf16le \_Files\_Wallet\Exodus Eden\wallet
2362 0x0003ba40 0x0043d440 20  42   .rdata  utf16le \_Files\_Wallet\Jaxx
2363 0x0003ba70 0x0043d470 32  66   .rdata  utf16le \_Files\_Wallet\com.liberty.jaxx
2364 0x0003bab4 0x0043d4b4 22  46   .rdata  utf16le \_Files\_Wallet\Guarda
2365 0x0003bae4 0x0043d4e4 28  58   .rdata  utf16le \_Files\_Wallet\ElectronCash
2366 0x0003bb20 0x0043d520 24  50   .rdata  utf16le \_Files\_Wallet\Electrum
2367 0x0003bb54 0x0043d554 28  58   .rdata  utf16le \_Files\_Wallet\Electrumbtcp
2368 0x0003bb90 0x0043d590 22  46   .rdata  utf16le \_Files\_Wallet\Monero
2369 0x0003bbc0 0x0043d5c0 38  78   .rdata  utf16le \_Files\_Wallet\Binance\app-store.json
2370 0x0003bc10 0x0043d610 30  62   .rdata  utf16le \files_\cryptocurrency\Coinomi
2371 0x0003bc50 0x0043d650 29  60   .rdata  utf16le \files_\cryptocurrency\atomic
2372 0x0003bc90 0x0043d690 36  74   .rdata  utf16le \files_\cryptocurrency\Exodus\wallet
2373 0x0003bce0 0x0043d6e0 36  74   .rdata  utf16le \files_\cryptocurrency\Exodus\backup
2374 0x0003bd30 0x0043d730 41  84   .rdata  utf16le \files_\cryptocurrency\Exodus Eden\backup
2375 0x0003bd88 0x0043d788 41  84   .rdata  utf16le \files_\cryptocurrency\Exodus Eden\wallet
2376 0x0003bddc 0x0043d7dc 27  56   .rdata  utf16le \files_\cryptocurrency\Jaxx
2377 0x0003be18 0x0043d818 39  80   .rdata  utf16le \files_\cryptocurrency\com.liberty.jaxx
2378 0x0003be68 0x0043d868 29  60   .rdata  utf16le \files_\cryptocurrency\Guarda
2379 0x0003bea8 0x0043d8a8 35  72   .rdata  utf16le \files_\cryptocurrency\ElectronCash
2380 0x0003bef0 0x0043d8f0 31  64   .rdata  utf16le \files_\cryptocurrency\Electrum
2381 0x0003bf30 0x0043d930 35  72   .rdata  utf16le \files_\cryptocurrency\Electrumbtcp
2382 0x0003bf78 0x0043d978 29  60   .rdata  utf16le \files_\cryptocurrency\Monero
2383 0x0003bfb8 0x0043d9b8 45  92   .rdata  utf16le \files_\cryptocurrency\Binance\app-store.json
2384 0x0003c014 0x0043da14 29  60   .rdata  utf16le Start Build:             %wS\n
2385 0x0003c050 0x0043da50 18  38   .rdata  utf16le CurrentBuildNumber
2386 0x0003c078 0x0043da78 9   20   .rdata  utf16le ReleaseId
2387 0x0003c08c 0x0043da8c 17  36   .rdata  utf16le %WINDIR%\SysWOW64
2388 0x0003c0b0 0x0043dab0 12  26   .rdata  utf16le 64-bit_(x64)
2389 0x0003c0cc 0x0043dacc 12  26   .rdata  utf16le 32-bit_(x86)
2390 0x0003c0e8 0x0043dae8 28  58   .rdata  utf16le OS:                      %wS
2391 0x0003c124 0x0043db24 6   14   .rdata  utf16le    %wS
2392 0x0003c134 0x0043db34 13  28   .rdata  utf16le    Build: %wS
2393 0x0003c150 0x0043db50 16  34   .rdata  utf16le    Release: %wS\n
2394 0x0003c174 0x0043db74 29  60   .rdata  utf16le OS Language:             %wS\n
2395 0x0003c1b0 0x0043dbb0 25  52   .rdata  utf16le Keyboard Languages:      
2396 0x0003c1e4 0x0043dbe4 6   14   .rdata  utf16le %wS | 
2397 0x0003c1f8 0x0043dbf8 37  76   .rdata  utf16le \nLocal Date and Time:     %Y-%m-%d %X
2398 0x0003c244 0x0043dc44 27  56   .rdata  utf16le UTC:                     %z
2399 0x0003c27c 0x0043dc7c 4   10   .rdata  utf16le %wS\n
2400 0x0003c288 0x0043dc88 28  58   .rdata  utf16le UserName (ComputerName): %wS
2401 0x0003c2c4 0x0043dcc4 7   16   .rdata  utf16le  (%wS)\n
2402 0x0003c2d8 0x0043dcd8 78  158  .rdata  utf16le SYSTEM\ControlSet001\Control\Class\{4D36E968-E325-11CE-BFC1-08002BE10318}\0000
2403 0x0003c378 0x0043dd78 10  22   .rdata  utf16le DriverDesc
2404 0x0003c390 0x0043dd90 41  84   .rdata  utf16le CPU:                     %wS (Cores: %d)\n
2405 0x0003c3e8 0x0043dde8 35  72   .rdata  utf16le Total RAM:               %I64d  MB\n
2406 0x0003c430 0x0043de30 29  60   .rdata  utf16le GPU:                     %wS\n
2407 0x0003c470 0x0043de70 33  68   .rdata  utf16le Display Resolution:      %d x %d\n
2408 0x0003c4b4 0x0043deb4 22  46   .rdata  utf16le \n[Installed software]\n
2409 0x0003c4e4 0x0043dee4 14  30   .rdata  utf16le DisplayVersion
2410 0x0003c504 0x0043df04 11  24   .rdata  utf16le DisplayName
2411 0x0003c520 0x0043df20 51  104  .rdata  utf16le SOFTWARE\Microsoft\Windows\CurrentVersion\Uninstall
2412 0x0003c588 0x0043df88 63  128  .rdata  utf16le SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall
2413 0x0003c608 0x0043e008 7   16   .rdata  utf16le \_Files
2414 0x0003c618 0x0043e018 7   16   .rdata  utf16le \files_
2415 0x0003c628 0x0043e028 4   10   .rdata  utf16le .zip
2416 0x0003c638 0x0043e038 23  24   .rdata  ascii   invalid string position
2417 0x0003c650 0x0043e050 18  19   .rdata  ascii   vector<T> too long
2418 0x0003c66c 0x0043e06c 4   5    .rdata  ascii   true
2419 0x0003c674 0x0043e074 5   6    .rdata  ascii   false
2420 0x0003c67c 0x0043e07c 4   5    .rdata  ascii   null
2421 0x0003c6b5 0x0043e0b5 5   6    .rdata  ascii   0\aw,a
2422 0x0003c714 0x0043e114 4   6    .rdata  utf8    (kdz
2423 0x0003c731 0x0043e131 4   5    .rdata  ascii    n;^
2424 0x0003c783 0x0043e183 4   6    .rdata  utf8    !#ĳV blocks=Basic Latin,Latin Extended-A
2425 0x0003c7e4 0x0043e1e4 4   5    .rdata  ascii   -=m\b
2426 0x0003c7f1 0x0043e1f1 6   7    .rdata  ascii   Qkkbal
2427 0x0003c829 0x0043e229 4   6    .rdata  utf8    |ӌeL blocks=Basic Latin,Cyrillic
2428 0x0003c867 0x0043e267 4   5    .rdata  ascii   3_L\n
2429 0x0003c8bd 0x0043e2bd 4   6    .rdata  utf8    ұt9G blocks=Cyrillic,Basic Latin
2430 0x0003c8d8 0x0043e2d8 4   5    .rdata  ascii   >jm\r
2431 0x0003c8dd 0x0043e2dd 4   5    .rdata  ascii   Zjz\v
2432 0x0003c8ff 0x0043e2ff 4   5    .rdata  ascii   i]Wb
2433 0x0003c90e 0x0043e30e 4   5    .rdata  ascii   knv\e
2434 0x0003c915 0x0043e315 4   6    .rdata  utf8    +ӉZz blocks=Basic Latin,Cyrillic
2435 0x0003c9b6 0x0043e3b6 5   8    .rdata  utf8    c윣ju\n blocks=Basic Latin,Hangul Syllables
2436 0x0003ca3f 0x0043e43f 4   5    .rdata  ascii   9a&g
2437 0x0003ca48 0x0043e448 4   5    .rdata  ascii   MGiI
2438 0x0003ca4d 0x0043e44d 6   8    .rdata  utf8    wn>JjѮ blocks=Basic Latin,Cyrillic
2439 0x0003ca8f 0x0043e48f 4   5    .rdata  ascii   #.zf
2440 0x0003ca9d 0x0043e49d 4   5    .rdata  ascii   +o*7
2441 0x0003cbb8 0x0043e5b8 14  60   .rdata  utf32le \a\a\b\b\t\t\n\n\v\v\f\f\r\r
2442 0x0003cc40 0x0043e640 80  81   .rdata  ascii   |$$$}rstuvwxyz{$$$$$$$>?@ABCDEFGHIJKLMNOPQRSTUVW$$$$$$XYZ[\]^_`abcdefghijklmnopq
2443 0x0003cc94 0x0043e694 22  23   .rdata  ascii   ct_init: length != 256
2444 0x0003ccac 0x0043e6ac 20  21   .rdata  ascii   ct_init: dist != 256
2445 0x0003ccc4 0x0043e6c4 24  25   .rdata  ascii   ct_init: 256+dist != 512
2446 0x0003cce0 0x0043e6e0 23  24   .rdata  ascii   inconsistent bit counts
2447 0x0003ccf8 0x0043e6f8 5   6    .rdata  ascii    3_6?
2448 0x0003cd00 0x0043e700 16  17   .rdata  ascii   not enough codes
2449 0x0003cd14 0x0043e714 14  15   .rdata  ascii   too many codes
2450 0x0003cd24 0x0043e724 19  20   .rdata  ascii   bad compressed size
2451 0x0003cd38 0x0043e738 19  20   .rdata  ascii   ct_tally: bad match
2452 0x0003cd4c 0x0043e74c 10  11   .rdata  ascii   bad d_code
2453 0x0003cd58 0x0043e758 14  15   .rdata  ascii   invalid length
2454 0x0003cd68 0x0043e768 49  50   .rdata  ascii   output buffer too small for in-memory compression
2455 0x0003cd9c 0x0043e79c 14  15   .rdata  ascii   bad pack level
2456 0x0003cdac 0x0043e7ac 22  23   .rdata  ascii   insufficient lookahead
2457 0x0003cdc4 0x0043e7c4 9   10   .rdata  ascii   no future
2458 0x0003cdd0 0x0043e7d0 9   10   .rdata  ascii   wild scan
2459 0x0003cddc 0x0043e7dc 8   9    .rdata  ascii   more < 2
2460 0x0003cdf0 0x0043e7f0 4   10   .rdata  utf16le .zoo
2461 0x0003cdfc 0x0043e7fc 4   10   .rdata  utf16le .arc
2462 0x0003ce08 0x0043e808 4   10   .rdata  utf16le .lzh
2463 0x0003ce14 0x0043e814 4   10   .rdata  utf16le .arj
2464 0x0003ce28 0x0043e828 4   10   .rdata  utf16le .tgz
2465 0x0003ce34 0x0043e834 10  22   .rdata  utf16le %AppData%\
2466 0x0003ce50 0x0043e850 32  66   .rdata  utf16le %wS\Mozilla\Firefox\profiles.ini
2467 0x0003ce94 0x0043e894 4   10   .rdata  utf16le Path
2468 0x0003cea0 0x0043e8a0 8   18   .rdata  utf16le Profile0
2469 0x0003ceb4 0x0043e8b4 23  48   .rdata  utf16le %wS\Mozilla\Firefox\%wS
2470 0x0003cee4 0x0043e8e4 18  38   .rdata  utf16le %wS\cookies.sqlite
2471 0x0003cf0c 0x0043e90c 22  46   .rdata  utf16le %wS\formhistory.sqlite
2472 0x0003cf3c 0x0043e93c 14  30   .rdata  utf16le %s\logins.json
2473 0x0003cf5c 0x0043e95c 17  36   .rdata  utf16le %s\signons.sqlite
2474 0x0003cf80 0x0043e980 10  22   .rdata  utf16le %s\key4.db
2475 0x0003cf98 0x0043e998 10  22   .rdata  utf16le %s\key3.db
2476 0x0003cfb0 0x0043e9b0 31  64   .rdata  utf16le \_Files\_Firefox\cookies.sqlite
2477 0x0003cff0 0x0043e9f0 35  72   .rdata  utf16le \_Files\_Firefox\formhistory.sqlite
2478 0x0003d038 0x0043ea38 28  58   .rdata  utf16le \_Files\_Firefox\logins.json
2479 0x0003d078 0x0043ea78 31  64   .rdata  utf16le \_Files\_Firefox\signons.sqlite
2480 0x0003d0b8 0x0043eab8 24  50   .rdata  utf16le \_Files\_Firefox\key4.db
2481 0x0003d0ec 0x0043eaec 24  50   .rdata  utf16le \_Files\_Firefox\key3.db
2482 0x0003d120 0x0043eb20 31  64   .rdata  utf16le \files_\_Firefox\cookies.sqlite
2483 0x0003d160 0x0043eb60 35  72   .rdata  utf16le \files_\_Firefox\formhistory.sqlite
2484 0x0003d1a8 0x0043eba8 28  58   .rdata  utf16le \files_\_Firefox\logins.json
2485 0x0003d1e8 0x0043ebe8 31  64   .rdata  utf16le \files_\_Firefox\signons.sqlite
2486 0x0003d228 0x0043ec28 24  50   .rdata  utf16le \files_\_Firefox\key4.db
2487 0x0003d25c 0x0043ec5c 24  50   .rdata  utf16le \files_\_Firefox\key3.db
2488 0x0003d290 0x0043ec90 16  34   .rdata  utf16le %AppData%\kashga
2489 0x0003d2b4 0x0043ecb4 15  32   .rdata  utf16le \_Files\_Wallet
2490 0x0003d2d4 0x0043ecd4 15  32   .rdata  utf16le \_Files\_Chrome
2491 0x0003d2f4 0x0043ecf4 14  30   .rdata  utf16le \_Files\_Opera
2492 0x0003d314 0x0043ed14 14  30   .rdata  utf16le \_Files\_Brave
2493 0x0003d334 0x0043ed34 16  34   .rdata  utf16le \_Files\_Firefox
2494 0x0003d358 0x0043ed58 22  46   .rdata  utf16le \files_\cryptocurrency
2495 0x0003d388 0x0043ed88 15  32   .rdata  utf16le \files_\_Chrome
2496 0x0003d3a8 0x0043eda8 14  30   .rdata  utf16le \files_\_Opera
2497 0x0003d3c8 0x0043edc8 14  30   .rdata  utf16le \files_\_Brave
2498 0x0003d3e8 0x0043ede8 16  34   .rdata  utf16le \files_\_Firefox
2499 0x0003d40c 0x0043ee0c 12  26   .rdata  utf16le bridmz52.top
2500 0x0003d800 0x0043f200 4   5    .rdata  ascii   GCTL
2501 0x0003d80c 0x0043f20c 8   9    .rdata  ascii   .text$di
2502 0x0003d820 0x0043f220 8   9    .rdata  ascii   .text$mn
2503 0x0003d834 0x0043f234 7   8    .rdata  ascii   .text$x
2504 0x0003d844 0x0043f244 8   9    .rdata  ascii   .text$yd
2505 0x0003d858 0x0043f258 8   9    .rdata  ascii   .idata$5
2506 0x0003d86c 0x0043f26c 6   7    .rdata  ascii   .00cfg
2507 0x0003d87c 0x0043f27c 8   9    .rdata  ascii   .CRT$XCA
2508 0x0003d890 0x0043f290 9   10   .rdata  ascii   .CRT$XCAA
2509 0x0003d8a4 0x0043f2a4 8   9    .rdata  ascii   .CRT$XCU
2510 0x0003d8b8 0x0043f2b8 8   9    .rdata  ascii   .CRT$XCZ
2511 0x0003d8cc 0x0043f2cc 8   9    .rdata  ascii   .CRT$XIA
2512 0x0003d8e0 0x0043f2e0 9   10   .rdata  ascii   .CRT$XIAA
2513 0x0003d8f4 0x0043f2f4 9   10   .rdata  ascii   .CRT$XIAC
2514 0x0003d908 0x0043f308 8   9    .rdata  ascii   .CRT$XIC
2515 0x0003d91c 0x0043f31c 8   9    .rdata  ascii   .CRT$XIZ
2516 0x0003d930 0x0043f330 8   9    .rdata  ascii   .CRT$XPA
2517 0x0003d944 0x0043f344 8   9    .rdata  ascii   .CRT$XPX
2518 0x0003d958 0x0043f358 9   10   .rdata  ascii   .CRT$XPXA
2519 0x0003d96c 0x0043f36c 8   9    .rdata  ascii   .CRT$XPZ
2520 0x0003d980 0x0043f380 8   9    .rdata  ascii   .CRT$XTA
2521 0x0003d994 0x0043f394 8   9    .rdata  ascii   .CRT$XTZ
2522 0x0003d9a8 0x0043f3a8 6   7    .rdata  ascii   .rdata
2523 0x0003d9b8 0x0043f3b8 8   9    .rdata  ascii   .rdata$r
2524 0x0003d9cc 0x0043f3cc 13  14   .rdata  ascii   .rdata$sxdata
2525 0x0003d9e4 0x0043f3e4 13  14   .rdata  ascii   .rdata$zzzdbg
2526 0x0003d9fc 0x0043f3fc 8   9    .rdata  ascii   .rtc$IAA
2527 0x0003da10 0x0043f410 8   9    .rdata  ascii   .rtc$IZZ
2528 0x0003da24 0x0043f424 8   9    .rdata  ascii   .rtc$TAA
2529 0x0003da38 0x0043f438 8   9    .rdata  ascii   .rtc$TZZ
2530 0x0003da4c 0x0043f44c 8   9    .rdata  ascii   .xdata$x
2531 0x0003da60 0x0043f460 8   9    .rdata  ascii   .idata$2
2532 0x0003da74 0x0043f474 8   9    .rdata  ascii   .idata$3
2533 0x0003da88 0x0043f488 8   9    .rdata  ascii   .idata$4
2534 0x0003da9c 0x0043f49c 8   9    .rdata  ascii   .idata$6
2535 0x0003dab0 0x0043f4b0 5   6    .rdata  ascii   .data
2536 0x0003dac0 0x0043f4c0 7   8    .rdata  ascii   .data$r
2537 0x0003dad0 0x0043f4d0 4   5    .rdata  ascii   .bss
2538 0x0003dae0 0x0043f4e0 8   9    .rdata  ascii   .rsrc$01
2539 0x0003daf4 0x0043f4f4 8   9    .rdata  ascii   .rsrc$02
2540 0x0003f57e 0x00440f7e 25  26   .rdata  ascii   ExpandEnvironmentStringsW
2541 0x0003f59a 0x00440f9a 9   10   .rdata  ascii   CopyFileW
2542 0x0003f5a6 0x00440fa6 16  17   .rdata  ascii   CreateDirectoryW
2543 0x0003f5ba 0x00440fba 14  15   .rdata  ascii   FindFirstFileW
2544 0x0003f5cc 0x00440fcc 13  14   .rdata  ascii   FindNextFileW
2545 0x0003f5dc 0x00440fdc 16  17   .rdata  ascii   RemoveDirectoryW
2546 0x0003f5f0 0x00440ff0 18  19   .rdata  ascii   GetModuleFileNameW
2547 0x0003f606 0x00441006 24  25   .rdata  ascii   GetUserDefaultLocaleName
2548 0x0003f622 0x00441022 9   10   .rdata  ascii   FindClose
2549 0x0003f62e 0x0044102e 14  15   .rdata  ascii   GetLocaleInfoW
2550 0x0003f640 0x00441040 10  11   .rdata  ascii   LocalAlloc
2551 0x0003f64e 0x0044104e 11  12   .rdata  ascii   CreateFileW
2552 0x0003f65c 0x0044105c 18  19   .rdata  ascii   GetFileAttributesW
2553 0x0003f672 0x00441072 5   6    .rdata  ascii   Sleep
2554 0x0003f67a 0x0044107a 11  12   .rdata  ascii   CloseHandle
2555 0x0003f688 0x00441088 13  14   .rdata  ascii   GetSystemInfo
2556 0x0003f698 0x00441098 9   10   .rdata  ascii   LocalFree
2557 0x0003f6a4 0x004410a4 16  17   .rdata  ascii   GetComputerNameW
2558 0x0003f6b8 0x004410b8 20  21   .rdata  ascii   GlobalMemoryStatusEx
2559 0x0003f6d0 0x004410d0 13  14   .rdata  ascii   GetFileSizeEx
2560 0x0003f6e0 0x004410e0 15  16   .rdata  ascii   UnmapViewOfFile
2561 0x0003f6f2 0x004410f2 18  19   .rdata  ascii   CreateFileMappingW
2562 0x0003f708 0x00441108 13  14   .rdata  ascii   MapViewOfFile
2563 0x0003f718 0x00441118 8   9    .rdata  ascii   ReadFile
2564 0x0003f724 0x00441124 9   10   .rdata  ascii   WriteFile
2565 0x0003f730 0x00441130 14  15   .rdata  ascii   SetFilePointer
2566 0x0003f742 0x00441142 26  27   .rdata  ascii   GetFileInformationByHandle
2567 0x0003f760 0x00441160 20  21   .rdata  ascii   FileTimeToSystemTime
2568 0x0003f778 0x00441178 12  13   .rdata  ascii   GetLocalTime
2569 0x0003f788 0x00441188 11  12   .rdata  ascii   GetFileSize
2570 0x0003f796 0x00441196 20  21   .rdata  ascii   SystemTimeToFileTime
2571 0x0003f7ae 0x004411ae 19  20   .rdata  ascii   WideCharToMultiByte
2572 0x0003f7c4 0x004411c4 12  13   .rdata  ascii   GetTickCount
2573 0x0003f7d4 0x004411d4 24  25   .rdata  ascii   GetPrivateProfileStringW
2574 0x0003f7f0 0x004411f0 11  12   .rdata  ascii   ExitProcess
2575 0x0003f7fc 0x004411fc 12  13   .rdata  ascii   KERNEL32.dll
2576 0x0003f80c 0x0044120c 16  17   .rdata  ascii   GetDesktopWindow
2577 0x0003f820 0x00441220 21  22   .rdata  ascii   GetKeyboardLayoutList
2578 0x0003f838 0x00441238 16  17   .rdata  ascii   GetSystemMetrics
2579 0x0003f84a 0x0044124a 10  11   .rdata  ascii   USER32.dll
2580 0x0003f858 0x00441258 16  17   .rdata  ascii   RegQueryValueExW
2581 0x0003f86c 0x0044126c 12  13   .rdata  ascii   GetUserNameW
2582 0x0003f87c 0x0044127c 13  14   .rdata  ascii   RegOpenKeyExW
2583 0x0003f88c 0x0044128c 13  14   .rdata  ascii   RegEnumKeyExW
2584 0x0003f89c 0x0044129c 11  12   .rdata  ascii   RegCloseKey
2585 0x0003f8a8 0x004412a8 12  13   .rdata  ascii   ADVAPI32.dll
2586 0x0003f8b8 0x004412b8 13  14   .rdata  ascii   ShellExecuteW
2587 0x0003f8c8 0x004412c8 16  17   .rdata  ascii   SHFileOperationW
2588 0x0003f8da 0x004412da 11  12   .rdata  ascii   SHELL32.dll
2589 0x0003f8e8 0x004412e8 16  17   .rdata  ascii   HttpOpenRequestW
2590 0x0003f8fc 0x004412fc 17  18   .rdata  ascii   InternetWriteFile
2591 0x0003f910 0x00441310 13  14   .rdata  ascii   InternetOpenW
2592 0x0003f920 0x00441320 15  16   .rdata  ascii   HttpEndRequestW
2593 0x0003f932 0x00441332 18  19   .rdata  ascii   HttpSendRequestExW
2594 0x0003f948 0x00441348 22  23   .rdata  ascii   HttpAddRequestHeadersA
2595 0x0003f962 0x00441362 16  17   .rdata  ascii   InternetConnectW
2596 0x0003f974 0x00441374 11  12   .rdata  ascii   WININET.dll
2597 0x0003f982 0x00441382 18  19   .rdata  ascii   CryptUnprotectData
2598 0x0003f996 0x00441396 11  12   .rdata  ascii   CRYPT32.dll
2599 0x0003f9a4 0x004413a4 25  26   .rdata  ascii   IsProcessorFeaturePresent
2600 0x0003f9c0 0x004413c0 17  18   .rdata  ascii   IsDebuggerPresent
2601 0x0003f9d4 0x004413d4 24  25   .rdata  ascii   UnhandledExceptionFilter
2602 0x0003f9f0 0x004413f0 27  28   .rdata  ascii   SetUnhandledExceptionFilter
2603 0x0003fa0e 0x0044140e 15  16   .rdata  ascii   GetStartupInfoW
2604 0x0003fa20 0x00441420 16  17   .rdata  ascii   GetModuleHandleW
2605 0x0003fa34 0x00441434 23  24   .rdata  ascii   QueryPerformanceCounter
2606 0x0003fa4e 0x0044144e 19  20   .rdata  ascii   GetCurrentProcessId
2607 0x0003fa64 0x00441464 18  19   .rdata  ascii   GetCurrentThreadId
