[Strings]
nth   paddr      vaddr      len size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0     0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1     0x000000f0 0x000000f0 4   5            ascii   Rich
2     0x00000200 0x00000200 5   6            ascii   .text
3     0x00000227 0x00000227 7   8            ascii   `.rdata
4     0x0000024f 0x0000024f 6   7            ascii   @.data
5     0x00000278 0x00000278 6   7            ascii   .gfids
6     0x0000029f 0x0000029f 5   6            ascii   @.tls
7     0x000002c8 0x000002c8 5   6            ascii   .rsrc
8     0x000002ef 0x000002ef 7   8            ascii   @.reloc
8361  0x000e4bd1 0x004e5bd1 18  19   .rdata  ascii   EnumSystemLocalesW
8362  0x000e4be7 0x004e5be7 16  17   .rdata  ascii   FlushFileBuffers
8363  0x000e4bfb 0x004e5bfb 12  13   .rdata  ascii   GetConsoleCP
8364  0x000e4c0b 0x004e5c0b 14  15   .rdata  ascii   GetConsoleMode
8365  0x000e4c1d 0x004e5c1d 8   9    .rdata  ascii   ReadFile
8366  0x000e4c29 0x004e5c29 12  13   .rdata  ascii   ReadConsoleW
8367  0x000e4c39 0x004e5c39 18  19   .rdata  ascii   GetExitCodeProcess
8368  0x000e4c4f 0x004e5c4f 14  15   .rdata  ascii   CreateProcessA
8369  0x000e4c61 0x004e5c61 12  13   .rdata  ascii   SetStdHandle
8370  0x000e4c71 0x004e5c71 22  23   .rdata  ascii   GetTimeZoneInformation
8371  0x000e4c8b 0x004e5c8b 16  17   .rdata  ascii   FindFirstFileExA
8372  0x000e4c9f 0x004e5c9f 13  14   .rdata  ascii   FindNextFileA
8373  0x000e4caf 0x004e5caf 15  16   .rdata  ascii   IsValidCodePage
8374  0x000e4cc1 0x004e5cc1 8   9    .rdata  ascii   GetOEMCP
8375  0x000e4ccd 0x004e5ccd 22  23   .rdata  ascii   GetEnvironmentStringsW
8376  0x000e4ce7 0x004e5ce7 23  24   .rdata  ascii   FreeEnvironmentStringsW
8377  0x000e4d01 0x004e5d01 23  24   .rdata  ascii   SetEnvironmentVariableA
8378  0x000e4d1b 0x004e5d1b 8   9    .rdata  ascii   HeapSize
8379  0x000e4e97 0x004e6097 80  81   .data   ascii   Copyright (c) by P.J. Plauger, licensed by Dinkumware, Ltd. ALL RIGHTS RESERVED.
8380  0x000e4f93 0x004e6193 6   14   .data   utf16le XLhLxL
8381  0x000e5561 0x004e6761 26  27   .data   ascii                             
8382  0x000e5648 0x004e6848 26  27   .data   ascii   abcdefghijklmnopqrstuvwxyz
8383  0x000e5668 0x004e6868 26  27   .data   ascii   ABCDEFGHIJKLMNOPQRSTUVWXYZ
8384  0x000e5781 0x004e6981 26  27   .data   ascii                             
8385  0x000e5861 0x004e6a61 26  27   .data   ascii   abcdefghijklmnopqrstuvwxyz
8386  0x000e5881 0x004e6a81 26  27   .data   ascii   ABCDEFGHIJKLMNOPQRSTUVWXYZ
8387  0x000e5959 0x004e6b59 23  48   .data   utf16le LPippo Container Client
8388  0x000e598b 0x004e6b8b 15  32   .data   utf16le Pippo Container
8389  0x000e59b7 0x004e6bb7 26  27   .data   ascii   .?AVinvalid_argument@std@@
8390  0x000e59db 0x004e6bdb 22  23   .data   ascii   .?AVout_of_range@std@@
8391  0x000e59fb 0x004e6bfb 27  28   .data   ascii   .?AVbad_function_call@std@@
8392  0x000e5a1f 0x004e6c1f 24  25   .data   ascii   .?AV_Locimp@locale@std@@
8393  0x000e5a47 0x004e6c47 56  57   .data   ascii   .?AVstl_critical_section_interface@details@Concurrency@@
8394  0x000e5a8b 0x004e6c8b 52  53   .data   ascii   .?AVstl_critical_section_vista@details@Concurrency@@
8395  0x000e5acb 0x004e6ccb 51  52   .data   ascii   .?AVstl_critical_section_win7@details@Concurrency@@
8396  0x000e5b07 0x004e6d07 53  54   .data   ascii   .?AVstl_critical_section_concrt@details@Concurrency@@
8397  0x000e5b47 0x004e6d47 73  74   .data   ascii   .?AV?$num_get@DV?$istreambuf_iterator@DU?$char_traits@D@std@@@std@@@std@@
8398  0x000e5b9f 0x004e6d9f 58  59   .data   ascii   .?AVstl_condition_variable_interface@details@Concurrency@@
8399  0x000e5be3 0x004e6de3 54  55   .data   ascii   .?AVstl_condition_variable_vista@details@Concurrency@@
8400  0x000e5c23 0x004e6e23 53  54   .data   ascii   .?AVstl_condition_variable_win7@details@Concurrency@@
8401  0x000e5c67 0x004e6e67 55  56   .data   ascii   .?AVstl_condition_variable_concrt@details@Concurrency@@
8402  0x000e5ca7 0x004e6ea7 35  36   .data   ascii   .?AV?$codecvt@_WDU_Mbstatet@@@std@@
8403  0x000e5cd3 0x004e6ed3 34  35   .data   ascii   .?AV?$codecvt@GDU_Mbstatet@@@std@@
8404  0x000e5cff 0x004e6eff 19  20   .data   ascii   .?AV?$ctype@G@std@@
8405  0x000e5d1b 0x004e6f1b 23  24   .data   ascii   .?AUmessages_base@std@@
8406  0x000e5d3b 0x004e6f3b 20  21   .data   ascii   .?AUmoney_base@std@@
8407  0x000e5d5b 0x004e6f5b 19  20   .data   ascii   .?AUtime_base@std@@
8408  0x000e5d77 0x004e6f77 76  77   .data   ascii   .?AV?$num_get@_WV?$istreambuf_iterator@_WU?$char_traits@_W@std@@@std@@@std@@
8409  0x000e5dcf 0x004e6fcf 76  77   .data   ascii   .?AV?$num_put@_WV?$ostreambuf_iterator@_WU?$char_traits@_W@std@@@std@@@std@@
8410  0x000e5e27 0x004e7027 23  24   .data   ascii   .?AV?$numpunct@_W@std@@
8411  0x000e5e47 0x004e7047 22  23   .data   ascii   .?AV?$collate@_W@std@@
8412  0x000e5e67 0x004e7067 23  24   .data   ascii   .?AV?$messages@_W@std@@
8413  0x000e5e87 0x004e7087 78  79   .data   ascii   .?AV?$money_get@_WV?$istreambuf_iterator@_WU?$char_traits@_W@std@@@std@@@std@@
8414  0x000e5edf 0x004e70df 78  79   .data   ascii   .?AV?$money_put@_WV?$ostreambuf_iterator@_WU?$char_traits@_W@std@@@std@@@std@@
8415  0x000e5f37 0x004e7137 29  30   .data   ascii   .?AV?$moneypunct@_W$0A@@std@@
8416  0x000e5f5f 0x004e715f 22  23   .data   ascii   .?AV?$_Mpunct@_W@std@@
8417  0x000e5f7f 0x004e717f 28  29   .data   ascii   .?AV?$moneypunct@_W$00@std@@
8418  0x000e5fa7 0x004e71a7 77  78   .data   ascii   .?AV?$time_get@_WV?$istreambuf_iterator@_WU?$char_traits@_W@std@@@std@@@std@@
8419  0x000e5fff 0x004e71ff 77  78   .data   ascii   .?AV?$time_put@_WV?$ostreambuf_iterator@_WU?$char_traits@_W@std@@@std@@@std@@
8420  0x000e6057 0x004e7257 73  74   .data   ascii   .?AV?$num_get@GV?$istreambuf_iterator@GU?$char_traits@G@std@@@std@@@std@@
8421  0x000e60af 0x004e72af 73  74   .data   ascii   .?AV?$num_put@GV?$ostreambuf_iterator@GU?$char_traits@G@std@@@std@@@std@@
8422  0x000e6103 0x004e7303 22  23   .data   ascii   .?AV?$numpunct@G@std@@
8423  0x000e6123 0x004e7323 21  22   .data   ascii   .?AV?$collate@G@std@@
8424  0x000e6143 0x004e7343 22  23   .data   ascii   .?AV?$messages@G@std@@
8425  0x000e6167 0x004e7367 75  76   .data   ascii   .?AV?$money_get@GV?$istreambuf_iterator@GU?$char_traits@G@std@@@std@@@std@@
8426  0x000e61bf 0x004e73bf 75  76   .data   ascii   .?AV?$money_put@GV?$ostreambuf_iterator@GU?$char_traits@G@std@@@std@@@std@@
8427  0x000e6213 0x004e7413 28  29   .data   ascii   .?AV?$moneypunct@G$0A@@std@@
8428  0x000e623b 0x004e743b 21  22   .data   ascii   .?AV?$_Mpunct@G@std@@
8429  0x000e625b 0x004e745b 27  28   .data   ascii   .?AV?$moneypunct@G$00@std@@
8430  0x000e627f 0x004e747f 74  75   .data   ascii   .?AV?$time_get@GV?$istreambuf_iterator@GU?$char_traits@G@std@@@std@@@std@@
8431  0x000e62d7 0x004e74d7 74  75   .data   ascii   .?AV?$time_put@GV?$ostreambuf_iterator@GU?$char_traits@G@std@@@std@@@std@@
8432  0x000e632b 0x004e752b 21  22   .data   ascii   .?AV?$collate@D@std@@
8433  0x000e634b 0x004e754b 22  23   .data   ascii   .?AV?$messages@D@std@@
8434  0x000e636f 0x004e756f 75  76   .data   ascii   .?AV?$money_get@DV?$istreambuf_iterator@DU?$char_traits@D@std@@@std@@@std@@
8435  0x000e63c7 0x004e75c7 75  76   .data   ascii   .?AV?$money_put@DV?$ostreambuf_iterator@DU?$char_traits@D@std@@@std@@@std@@
8436  0x000e641b 0x004e761b 28  29   .data   ascii   .?AV?$moneypunct@D$0A@@std@@
8437  0x000e6443 0x004e7643 21  22   .data   ascii   .?AV?$_Mpunct@D@std@@
8438  0x000e6463 0x004e7663 27  28   .data   ascii   .?AV?$moneypunct@D$00@std@@
8439  0x000e6487 0x004e7687 74  75   .data   ascii   .?AV?$time_get@DV?$istreambuf_iterator@DU?$char_traits@D@std@@@std@@@std@@
8440  0x000e64df 0x004e76df 74  75   .data   ascii   .?AV?$time_put@DV?$ostreambuf_iterator@DU?$char_traits@D@std@@@std@@@std@@
8441  0x000e6533 0x004e7733 15  16   .data   ascii   .?AVtype_info@@
8442  0x000e654b 0x004e774b 30  31   .data   ascii   .?AVbad_array_new_length@std@@
8443  0x000e6573 0x004e7773 39  40   .data   ascii   .?AVfilesystem_error@filesystem@boost@@
8444  0x000e65a3 0x004e77a3 26  27   .data   ascii   .?AVwindows_file_codecvt@@
8445  0x000e65c7 0x004e77c7 36  37   .data   ascii   .?AVcodecvt_error_cat@?A0x97beec06@@
8446  0x000e65f7 0x004e77f7 37  38   .data   ascii   .?AVnegative_overflow@numeric@boost@@
8447  0x000e6627 0x004e7827 36  37   .data   ascii   .?AVbad_numeric_cast@numeric@boost@@
8448  0x000e6657 0x004e7857 37  38   .data   ascii   .?AVpositive_overflow@numeric@boost@@
8449  0x000e6687 0x004e7887 48  49   .data   ascii   .?AU?$wrapexcept@Vfailure@ios_base@std@@@boost@@
8450  0x000e66c7 0x004e78c7 113 114  .data   ascii   .?AV?$clone_impl@U?$error_info_injector@Vfailure@ios_base@std@@@exception_detail@boost@@@exception_detail@boost@@
8451  0x000e6747 0x004e7947 74  75   .data   ascii   .?AU?$error_info_injector@Vfailure@ios_base@std@@@exception_detail@boost@@
8452  0x000e679f 0x004e799f 81  82   .data   ascii   .?AV?$sp_counted_impl_p@Vmapped_file_impl@detail@iostreams@boost@@@detail@boost@@
8453  0x000e67fb 0x004e79fb 30  31   .data   ascii   .?AVthread_interrupted@boost@@
8454  0x000e6823 0x004e7a23 31  32   .data   ascii   .?AVimproper_lock@Concurrency@@
8455  0x000e684b 0x004e7a4b 35  36   .data   ascii   .?AVWaitBlock@details@Concurrency@@
8456  0x000e6877 0x004e7a77 41  42   .data   ascii   .?AVSingleWaitBlock@details@Concurrency@@
8457  0x000e68ab 0x004e7aab 40  41   .data   ascii   .?AVMultiWaitBlock@details@Concurrency@@
8458  0x000e68df 0x004e7adf 38  39   .data   ascii   .?AVWaitAllBlock@details@Concurrency@@
8459  0x000e690f 0x004e7b0f 38  39   .data   ascii   .?AVWaitAnyBlock@details@Concurrency@@
8460  0x000e693f 0x004e7b3f 46  47   .data   ascii   .?AVTimedSingleWaitBlock@details@Concurrency@@
8461  0x000e6977 0x004e7b77 72  73   .data   ascii   .?AV?$_MallocaArrayHolder@PAVContext@Concurrency@@@details@Concurrency@@
8462  0x000e69cb 0x004e7bcb 53  54   .data   ascii   .?AVscheduler_resource_allocation_error@Concurrency@@
8463  0x000e6a0b 0x004e7c0b 49  50   .data   ascii   .?AVscheduler_worker_creation_error@Concurrency@@
8464  0x000e6a47 0x004e7c47 32  33   .data   ascii   .?AVunsupported_os@Concurrency@@
8465  0x000e6a73 0x004e7c73 43  44   .data   ascii   .?AVimproper_scheduler_attach@Concurrency@@
8466  0x000e6aa7 0x004e7ca7 46  47   .data   ascii   .?AVimproper_scheduler_reference@Concurrency@@
8467  0x000e6adf 0x004e7cdf 44  45   .data   ascii   .?AVcontext_unblock_unbalanced@Concurrency@@
8468  0x000e6b17 0x004e7d17 38  39   .data   ascii   .?AVcontext_self_unblock@Concurrency@@
8469  0x000e6b47 0x004e7d47 30  31   .data   ascii   .?AVmissing_wait@Concurrency@@
8470  0x000e6b6f 0x004e7d6f 46  47   .data   ascii   .?AVinvalid_scheduler_policy_key@Concurrency@@
8471  0x000e6ba7 0x004e7da7 48  49   .data   ascii   .?AVinvalid_scheduler_policy_value@Concurrency@@
8472  0x000e6be7 0x004e7de7 63  64   .data   ascii   .?AVinvalid_scheduler_policy_thread_specification@Concurrency@@
8473  0x000e6c2f 0x004e7e2f 49  50   .data   ascii   .?AVnested_scheduler_missing_detach@Concurrency@@
8474  0x000e6c6b 0x004e7e6b 49  50   .data   ascii   .?AVinvalid_oversubscribe_operation@Concurrency@@
8475  0x000e6ca7 0x004e7ea7 35  36   .data   ascii   .?AVinvalid_operation@Concurrency@@
8476  0x000e6cd3 0x004e7ed3 41  42   .data   ascii   .?AVResourceManager@details@Concurrency@@
8477  0x000e6d07 0x004e7f07 34  35   .data   ascii   .?AUIResourceManager@Concurrency@@
8478  0x000e6d33 0x004e7f33 44  45   .data   ascii   .?AUITopologyExecutionResource@Concurrency@@
8479  0x000e6d6b 0x004e7f6b 31  32   .data   ascii   .?AUITopologyNode@Concurrency@@
8480  0x000e6d93 0x004e7f93 51  52   .data   ascii   .?AUTopologyObject@GlobalCore@details@Concurrency@@
8481  0x000e6dcf 0x004e7fcf 51  52   .data   ascii   .?AUTopologyObject@GlobalNode@details@Concurrency@@
8482  0x000e6e0b 0x004e800b 43  44   .data   ascii   .?AVScheduleGroupBase@details@Concurrency@@
8483  0x000e6e3f 0x004e803f 31  32   .data   ascii   .?AVScheduleGroup@Concurrency@@
8484  0x000e6e67 0x004e8067 49  50   .data   ascii   .?AVCacheLocalScheduleGroup@details@Concurrency@@
8485  0x000e6ea3 0x004e80a3 43  44   .data   ascii   .?AVFairScheduleGroup@details@Concurrency@@
8486  0x000e6ed7 0x004e80d7 39  40   .data   ascii   .?AVSchedulerBase@details@Concurrency@@
8487  0x000e6f07 0x004e8107 27  28   .data   ascii   .?AVScheduler@Concurrency@@
8488  0x000e6f2b 0x004e812b 32  33   .data   ascii   .?AU_Chore@details@Concurrency@@
8489  0x000e6f57 0x004e8157 39  40   .data   ascii   .?AVRealizedChore@details@Concurrency@@
8490  0x000e6f87 0x004e8187 56  57   .data   ascii   .?AVCacheLocalScheduleGroupSegment@details@Concurrency@@
8491  0x000e6fcb 0x004e81cb 50  51   .data   ascii   .?AVScheduleGroupSegmentBase@details@Concurrency@@
8492  0x000e7007 0x004e8207 50  51   .data   ascii   .?AVFairScheduleGroupSegment@details@Concurrency@@
8493  0x000e7043 0x004e8243 37  38   .data   ascii   .?AVContextBase@details@Concurrency@@
8494  0x000e7073 0x004e8273 25  26   .data   ascii   .?AVContext@Concurrency@@
8495  0x000e7097 0x004e8297 49  50   .data   ascii   .?AV_Interruption_exception@details@Concurrency@@
8496  0x000e70d3 0x004e82d3 37  38   .data   ascii   .?AV_RefCounter@details@Concurrency@@
8497  0x000e7107 0x004e8307 56  57   .data   ascii   .?AV_CancellationTokenRegistration@details@Concurrency@@
8498  0x000e714f 0x004e834f 64  65   .data   ascii   .?AVCancellationTokenRegistration_TaskProc@details@Concurrency@@
8499  0x000e719f 0x004e839f 70  71   .data   ascii   .?AV?$_MallocaArrayHolder@PAVevent@Concurrency@@@details@Concurrency@@
8500  0x000e71ef 0x004e83ef 43  44   .data   ascii   .?AVExecutionResource@details@Concurrency@@
8501  0x000e7223 0x004e8423 36  37   .data   ascii   .?AUIExecutionResource@Concurrency@@
8502  0x000e7253 0x004e8453 40  41   .data   ascii   .?AVSchedulerProxy@details@Concurrency@@
8503  0x000e7287 0x004e8487 33  34   .data   ascii   .?AUISchedulerProxy@Concurrency@@
8504  0x000e72b3 0x004e84b3 41  42   .data   ascii   .?AVFreeThreadProxy@details@Concurrency@@
8505  0x000e72e7 0x004e84e7 37  38   .data   ascii   .?AVThreadProxy@details@Concurrency@@
8506  0x000e7317 0x004e8517 30  31   .data   ascii   .?AUIThreadProxy@Concurrency@@
8507  0x000e733f 0x004e853f 45  46   .data   ascii   .?AUIThreadProxyFactory@details@Concurrency@@
8508  0x000e7377 0x004e8577 48  49   .data   ascii   .?AVFreeThreadProxyFactory@details@Concurrency@@
8509  0x000e73b7 0x004e85b7 85  86   .data   ascii   .?AV?$ThreadProxyFactory@VFreeThreadProxy@details@Concurrency@@@details@Concurrency@@
8510  0x000e7417 0x004e8617 42  43   .data   ascii   .?AVVirtualProcessor@details@Concurrency@@
8511  0x000e744b 0x004e864b 45  46   .data   ascii   .?AVInternalContextBase@details@Concurrency@@
8512  0x000e7483 0x004e8683 35  36   .data   ascii   .?AUIExecutionContext@Concurrency@@
8513  0x000e74af 0x004e86af 45  46   .data   ascii   .?AVExternalContextBase@details@Concurrency@@
8514  0x000e74e7 0x004e86e7 41  42   .data   ascii   .?AVThreadScheduler@details@Concurrency@@
8515  0x000e751b 0x004e871b 28  29   .data   ascii   .?AUIScheduler@Concurrency@@
8516  0x000e7543 0x004e8743 47  48   .data   ascii   .?AVThreadInternalContext@details@Concurrency@@
8517  0x000e757b 0x004e877b 46  47   .data   ascii   .?AVVirtualProcessorRoot@details@Concurrency@@
8518  0x000e75b3 0x004e87b3 39  40   .data   ascii   .?AUIVirtualProcessorRoot@Concurrency@@
8519  0x000e75e3 0x004e87e3 50  51   .data   ascii   .?AVFreeVirtualProcessorRoot@details@Concurrency@@
8520  0x000e761f 0x004e881f 48  49   .data   ascii   .?AVThreadVirtualProcessor@details@Concurrency@@
8521  0x000e765b 0x004e885b 27  28   .data   ascii   .?AV__non_rtti_object@std@@
8522  0x000e767f 0x004e887f 20  21   .data   ascii   .?AVbad_typeid@std@@
8523  0x000e769f 0x004e889f 73  74   .data   ascii   .?AV?$_Ref_count_obj_alloc@V__ExceptionPtr@@U?$_StaticAllocator@H@@@std@@
8524  0x000e76f3 0x004e88f3 44  45   .data   ascii   .?AV?$_Ref_count_obj@V__ExceptionPtr@@@std@@
8525  0x000e772b 0x004e892b 47  48   .data   ascii   .?AVISerializableMessage@Communication@Cobalt@@
8526  0x000e7763 0x004e8963 35  36   .data   ascii   .?AVIMessage@Communication@Cobalt@@
8527  0x000e778f 0x004e898f 39  40   .data   ascii   .?AVAbortMessage@Communication@Cobalt@@
8528  0x000e77bf 0x004e89bf 34  35   .data   ascii   .?AVsp_counted_base@detail@boost@@
8529  0x000e77eb 0x004e89eb 35  36   .data   ascii   .?AUbase_token@noncopyable_@boost@@
8530  0x000e7817 0x004e8a17 40  41   .data   ascii   .?AVAESEncryptor@DataProcessing@Cobalt@@
8531  0x000e784f 0x004e8a4f 308 309  .data   ascii   .?AV?$sp_counted_impl_p@V?$grouped_list@HU?$less@H@std@@V?$shared_ptr@V?$connection_body@U?$pair@W4slot_meta_group@detail@signals2@boost@@V?$optional@H@4@@std@@V?$slot@$$A6AXNII@ZV?$function@$$A6AXNII@Z@boost@@@signals2@boost@@Vmutex@45@@detail@signals2@boost@@@boost@@@detail@signals2@boost@@@detail@boost@@
8532  0x000e798f 0x004e8b8f 48  49   .data   ascii   .?AVconnection_body_base@detail@signals2@boost@@
8533  0x000e79cf 0x004e8bcf 238 239  .data   ascii   .?AV?$sp_counted_impl_p@V?$signal_impl@$$A6AXNII@ZV?$optional_last_value@X@signals2@boost@@HU?$less@H@std@@V?$function@$$A6AXNII@Z@3@V?$function@$$A6AXABVconnection@signals2@boost@@NII@Z@3@Vmutex@23@@detail@signals2@boost@@@detail@boost@@
8534  0x000e7ac7 0x004e8cc7 36  37   .data   ascii   .?AVnoncopyable@noncopyable_@boost@@
8535  0x000e7af7 0x004e8cf7 190 191  .data   ascii   .?AV?$signal@$$A6AXNII@ZV?$optional_last_value@X@signals2@boost@@HU?$less@H@std@@V?$function@$$A6AXNII@Z@3@V?$function@$$A6AXABVconnection@signals2@boost@@NII@Z@3@Vmutex@23@@signals2@boost@@
8536  0x000e7bbf 0x004e8dbf 32  33   .data   ascii   .?AVsignal_base@signals2@boost@@
8537  0x000e7bef 0x004e8def 62  63   .data   ascii   .?AV?$sp_counted_impl_p@Vmutex@signals2@boost@@@detail@boost@@
8538  0x000e7c37 0x004e8e37 53  54   .data   ascii   .?AU?$std_functional_base@NII@detail@signals2@boost@@
8539  0x000e7c77 0x004e8e77 255 256  .data   ascii   .?AV?$sp_counted_impl_p@Vinvocation_state@?$signal_impl@$$A6AXNII@ZV?$optional_last_value@X@signals2@boost@@HU?$less@H@std@@V?$function@$$A6AXNII@Z@3@V?$function@$$A6AXABVconnection@signals2@boost@@NII@Z@3@Vmutex@23@@detail@signals2@boost@@@detail@boost@@
8540  0x000e7d7f 0x004e8f7f 80  81   .data   ascii   .?AV?$sp_counted_impl_p@V?$optional_last_value@X@signals2@boost@@@detail@boost@@
8541  0x000e7ddb 0x004e8fdb 30  31   .data   ascii   .?AVIEncryptor@Common@Cobalt@@
8542  0x000e7e03 0x004e9003 26  27   .data   ascii   .?AVfailure@ios_base@std@@
8543  0x000e7e27 0x004e9027 49  50   .data   ascii   .?AV?$basic_filebuf@DU?$char_traits@D@std@@@std@@
8544  0x000e7e63 0x004e9063 23  24   .data   ascii   .?AVruntime_error@std@@
8545  0x000e7e83 0x004e9083 34  35   .data   ascii   .?AV?$codecvt@DDU_Mbstatet@@@std@@
8546  0x000e7eaf 0x004e90af 50  51   .data   ascii   .?AV?$basic_ifstream@DU?$char_traits@D@std@@@std@@
8547  0x000e7eeb 0x004e90eb 18  19   .data   ascii   .?AVios_base@std@@
8548  0x000e7f07 0x004e9107 24  25   .data   ascii   .?AVerror_category@std@@
8549  0x000e7f2b 0x004e912b 19  20   .data   ascii   .?AV?$ctype@D@std@@
8550  0x000e7f47 0x004e9147 22  23   .data   ascii   .?AVsystem_error@std@@
8551  0x000e7f67 0x004e9167 22  23   .data   ascii   .?AVcodecvt_base@std@@
8552  0x000e7f87 0x004e9187 21  22   .data   ascii   .?AV_Facet_base@std@@
8553  0x000e7fa7 0x004e91a7 33  34   .data   ascii   .?AV_Generic_error_category@std@@
8554  0x000e7fd3 0x004e91d3 35  36   .data   ascii   .?AVIFileReader@DataAccess@Cobalt@@
8555  0x000e7fff 0x004e91ff 25  26   .data   ascii   .?AU_Crt_new_delete@std@@
8556  0x000e8023 0x004e9223 19  20   .data   ascii   .?AV?$_Iosb@H@std@@
8557  0x000e803f 0x004e923f 51  52   .data   ascii   .?AV?$basic_streambuf@DU?$char_traits@D@std@@@std@@
8558  0x000e807b 0x004e927b 12  13   .data   ascii   .?AV_Iostrea
8559  0x000e808c 0x004e928c 22  23   .data   ascii   m_error_category@std@@
8560  0x000e80ac 0x004e92ac 18  19   .data   ascii   .?AVbad_cast@std@@
8561  0x000e80c8 0x004e92c8 20  21   .data   ascii   .?AUctype_base@std@@
8562  0x000e80e8 0x004e92e8 49  50   .data   ascii   .?AV?$basic_istream@DU?$char_traits@D@std@@@std@@
8563  0x000e8124 0x004e9324 45  46   .data   ascii   .?AV?$basic_ios@DU?$char_traits@D@std@@@std@@
8564  0x000e815c 0x004e935c 22  23   .data   ascii   .?AVfacet@locale@std@@
8565  0x000e817c 0x004e937c 39  40   .data   ascii   .?AVBasicFileReader@DataAccess@Cobalt@@
8566  0x000e81ac 0x004e93ac 23  24   .data   ascii   .?AV_System_error@std@@
8567  0x000e81cc 0x004e93cc 19  20   .data   ascii   .?AVexception@std@@
8568  0x000e81e8 0x004e93e8 35  36   .data   ascii   .?AVIFileWriter@DataAccess@Cobalt@@
8569  0x000e8214 0x004e9414 50  51   .data   ascii   .?AV?$basic_ofstream@DU?$char_traits@D@std@@@std@@
8570  0x000e8250 0x004e9450 49  50   .data   ascii   .?AV?$basic_ostream@DU?$char_traits@D@std@@@std@@
8571  0x000e828c 0x004e948c 63  64   .data   ascii   .?AV?$basic_ofstream@DU?$char_traits@D@std@@@filesystem@boost@@
8572  0x000e82d4 0x004e94d4 39  40   .data   ascii   .?AVBasicFileWriter@DataAccess@Cobalt@@
8573  0x000e8304 0x004e9504 44  45   .data   ascii   .?AVClientInformation@Communication@Cobalt@@
8574  0x000e833c 0x004e953c 53  54   .data   ascii   .?AU?$wrapexcept@Vsystem_error@system@boost@@@boost@@
8575  0x000e837c 0x004e957c 19  20   .data   ascii   .?AVbad_alloc@std@@
8576  0x000e8398 0x004e9598 48  49   .data   ascii   .?AVgeneric_error_category@detail@system@boost@@
8577  0x000e83d4 0x004e95d4 181 182  .data   ascii   .?AV?$signal@$$A6AXXZV?$optional_last_value@X@signals2@boost@@HU?$less@H@std@@V?$function@$$A6AXXZ@3@V?$function@$$A6AXABVconnection@signals2@boost@@@Z@3@Vmutex@23@@signals2@boost@@
8578  0x000e8494 0x004e9694 118 119  .data   ascii   .?AV?$clone_impl@U?$error_info_injector@Vsystem_error@system@boost@@@exception_detail@boost@@@exception_detail@boost@@
8579  0x000e8514 0x004e9714 21  22   .data   ascii   .?AVexception@boost@@
8580  0x000e8534 0x004e9734 43  44   .data   ascii   .?AVmisc_category@detail@error@asio@boost@@
8581  0x000e8568 0x004e9768 39  40   .data   ascii   .?AVclone_base@exception_detail@boost@@
8582  0x000e8598 0x004e9798 23  24   .data   ascii   .?AVbad_exception@std@@
8583  0x000e85b8 0x004e97b8 28  29   .data   ascii   .?AVthread_exception@boost@@
8584  0x000e85e0 0x004e97e0 39  40   .data   ascii   .?AUbad_alloc_@exception_detail@boost@@
8585  0x000e8614 0x004e9814 68  69   .data   ascii   .?AV?$_Ref_count_obj@VRansomwareEngine@DataProcessing@Cobalt@@@std@@
8586  0x000e8664 0x004e9864 43  44   .data   ascii   .?AUbad_exception_@exception_detail@boost@@
