[Strings]
nth   paddr      vaddr      len size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
2262  0x0001e838 0x00441238 5   7    .UPX1   utf8    Dk\e˸{ blocks=Basic Latin,Spacing Modifier Letters
2263  0x0001e851 0x00441251 4   5    .UPX1   ascii   9F(?
2264  0x0001e8af 0x004412af 4   6    .UPX1   utf8    љX;% blocks=Cyrillic,Basic Latin
2265  0x0001e8b7 0x004412b7 5   7    .UPX1   utf8    ƦJ| I blocks=Latin Extended-B,Basic Latin
2266  0x0001e8de 0x004412de 4   5    .UPX1   ascii   \twM\
2267  0x0001e904 0x00441304 4   5    .UPX1   ascii   ;V/3
2268  0x0001e94e 0x0044134e 4   7    .UPX1   utf8    ƀb\a֣ blocks=Latin Extended-B,Basic Latin,Hebrew
2269  0x0001e9a4 0x004413a4 5   6    .UPX1   ascii   Tur7E
2270  0x0001ea71 0x00441471 4   6    .UPX1   utf8    U\tY]
2271  0x0001ea8e 0x0044148e 4   5    .UPX1   ascii   /^|7
2272  0x0001eac7 0x004414c7 4   5    .UPX1   ascii   +ym^
2273  0x0001ead1 0x004414d1 4   6    .UPX1   utf8    |2ŶQ blocks=Basic Latin,Latin Extended-A
2274  0x0001eaee 0x004414ee 4   5    .UPX1   ascii   Wp\r/
2275  0x0001eba2 0x004415a2 4   5    .UPX1   ascii   CZ=H
2276  0x0001ebb2 0x004415b2 5   7    .UPX1   utf8    X,Јp> blocks=Basic Latin,Cyrillic
2277  0x0001ec0f 0x0044160f 4   5    .UPX1   ascii   {x*%
2278  0x0001ec1b 0x0044161b 9   11   .UPX1   utf8    2fb\t!dd§P blocks=Basic Latin,Latin-1 Supplement
2279  0x0001ecd9 0x004416d9 5   6    .UPX1   ascii   Y#mD=
2280  0x0001ed13 0x00441713 4   7    .UPX1   utf8    )},ള blocks=Basic Latin,Malayalam
2281  0x0001ed7a 0x0044177a 4   5    .UPX1   ascii   FEfJ
2282  0x0001edb5 0x004417b5 5   6    .UPX1   ascii   @QEMb
2283  0x0001edc9 0x004417c9 4   5    .UPX1   ascii   $?Aw
2284  0x0001edde 0x004417de 6   8    .UPX1   utf8    *NUifˊ blocks=Basic Latin,Spacing Modifier Letters
2285  0x0001edf7 0x004417f7 6   8    .UPX1   utf8    ly'çd\t blocks=Basic Latin,Latin-1 Supplement
2286  0x0001ee7f 0x0044187f 4   7    .UPX1   utf8    I&ᣃk blocks=Basic Latin,Unified Canadian Aboriginal Syllabics Extended
2287  0x0001ee94 0x00441894 5   6    .UPX1   ascii   \vLYn 
2288  0x0001ef19 0x00441919 5   7    .UPX1   utf8    ;Y9ΐ% blocks=Basic Latin,Greek and Coptic
2289  0x0001f01b 0x00441a1b 4   5    .UPX1   ascii   <quy
2290  0x0001f02b 0x00441a2b 7   12   .UPX1   utf8    ɼݱj%q2Ⓦ blocks=IPA Extensions,Arabic Supplement,Basic Latin,Enclosed Alphanumerics
2291  0x0001f039 0x00441a39 5   7    .UPX1   utf8    p\6ޥ/ blocks=Basic Latin,Thaana
2292  0x0001f072 0x00441a72 5   6    .UPX1   ascii   KAmz'
2293  0x0001f080 0x00441a80 5   7    .UPX1   utf8    /Gԧ$_ blocks=Basic Latin,Cyrillic Supplement
2294  0x0001f0be 0x00441abe 5   7    .UPX1   utf8    >EѪ1f blocks=Basic Latin,Cyrillic
2295  0x0001f0cd 0x00441acd 4   6    .UPX1   utf8    ۠@`7 blocks=Arabic,Basic Latin
2296  0x0001f128 0x00441b28 4   7    .UPX1   utf8    ҧ߃,S blocks=Cyrillic,NKo,Basic Latin
2297  0x0001f150 0x00441b50 4   6    .UPX1   utf8    اqDp blocks=Arabic,Basic Latin
2298  0x0001f183 0x00441b83 5   6    .UPX1   ascii   \fu&bk
2299  0x0001f1a5 0x00441ba5 4   5    .UPX1   ascii   \eNG[
2300  0x0001f1e1 0x00441be1 4   5    .UPX1   ascii   o|X[
2301  0x0001f1f2 0x00441bf2 4   6    .UPX1   utf8    ˟|V' blocks=Spacing Modifier Letters,Basic Latin
2302  0x0001f243 0x00441c43 4   6    .UPX1   utf8    :fߡg blocks=Basic Latin,NKo
2303  0x0001f26a 0x00441c6a 5   6    .UPX1   ascii   ~fFUJ
2304  0x0001f287 0x00441c87 5   7    .UPX1   utf8    ѥIu\: blocks=Cyrillic,Basic Latin
2305  0x0001f349 0x00441d49 4   5    .UPX1   ascii   9\r2n
2306  0x0001f415 0x00441e15 5   6    .UPX1   ascii   \r\f!Gc
2307  0x0001f450 0x00441e50 6   7    .UPX1   ascii   a~ yo\r
2308  0x0001f49d 0x00441e9d 5   8    .UPX1   utf8    c$ڧơ  blocks=Basic Latin,Arabic,Latin Extended-B
2309  0x0001f4c1 0x00441ec1 7   9    .UPX1   utf8    Ƨq7F(b" blocks=Latin Extended-B,Basic Latin
2310  0x0001f4e8 0x00441ee8 7   8    .UPX1   ascii   -iC\ntv'
2311  0x0001f513 0x00441f13 5   7    .UPX1   utf8    ^Β\ c blocks=Basic Latin,Greek and Coptic
2312  0x0001f53e 0x00441f3e 8   10   .UPX1   utf8    ~ify6.Ę& blocks=Basic Latin,Latin Extended-A
2313  0x0001f5bf 0x00441fbf 4   5    .UPX1   ascii   F\aKT
2314  0x0001f5d2 0x00441fd2 4   6    .UPX1   utf8    ߧ!]n blocks=NKo,Basic Latin
2315  0x0001f63b 0x0044203b 6   7    .UPX1   ascii   F72.UM
2316  0x0001f6b6 0x004420b6 4   6    .UPX1   utf8    4)\bۼ blocks=Basic Latin,Arabic
2317  0x0001f6db 0x004420db 5   6    .UPX1   ascii   e\&E\t
2318  0x0001f6f5 0x004420f5 4   5    .UPX1   ascii   OsAg
2319  0x0001f752 0x00442152 4   5    .UPX1   ascii   OTC$
2320  0x0001f762 0x00442162 5   6    .UPX1   ascii   sP[Jz
2321  0x0001f7e2 0x004421e2 4   5    .UPX1   ascii   1bBX
2322  0x0001f820 0x00442220 5   6    .UPX1   ascii   ;&#L0
2323  0x0001f835 0x00442235 4   6    .UPX1   utf8    *ޏU& blocks=Basic Latin,Thaana
2324  0x0001f86a 0x0044226a 5   7    .UPX1   utf8    -8Z^!
2325  0x0001f8d2 0x004422d2 4   6    .UPX1   utf8    -ާ+u blocks=Basic Latin,Thaana
2326  0x0001f92a 0x0044232a 4   5    .UPX1   ascii   \I\rQ
2327  0x0001f956 0x00442356 4   5    .UPX1   ascii   N}b\b
2328  0x0001f98b 0x0044238b 4   5    .UPX1   ascii   l%|(
2329  0x0001f9da 0x004423da 4   7    .UPX1   utf8    2֧A  blocks=Basic Latin,Hebrew
2330  0x0001f9e1 0x004423e1 4   5    .UPX1   ascii   F\eH#
2331  0x0001f9e6 0x004423e6 4   5    .UPX1   ascii   \aXSa
2332  0x0001fa28 0x00442428 4   5    .UPX1   ascii   \n\faw
2333  0x0001fa51 0x00442451 5   6    .UPX1   ascii   \aa\vsE
2334  0x0001fa7f 0x0044247f 4   5    .UPX1   ascii   76C)
2335  0x0001faa8 0x004424a8 4   5    .UPX1   ascii   }/ys
2336  0x0001fb21 0x00442521 4   6    .UPX1   utf8    ѧx_z blocks=Cyrillic,Basic Latin
2337  0x0001fb66 0x00442566 5   7    .UPX1   utf8    UopOͳ blocks=Basic Latin,Greek and Coptic
2338  0x0001fbb8 0x004425b8 6   9    .UPX1   utf8    %̧ĉ:u\b blocks=Basic Latin,Combining Diacritical Marks,Latin Extended-A
2339  0x0001fc63 0x00442663 4   5    .UPX1   ascii   %Q#\n
2340  0x0001fc89 0x00442689 4   6    .UPX1   utf8    \e\fԘD blocks=Basic Latin,Cyrillic Supplement
2341  0x0001fc91 0x00442691 5   8    .UPX1   utf8    сW)ͩZ blocks=Cyrillic,Basic Latin,Combining Diacritical Marks
2342  0x0001fccc 0x004426cc 4   5    .UPX1   ascii   s;l\e
2343  0x0001fd0e 0x0044270e 4   5    .UPX1   ascii   $f~\v
2344  0x0001fd2b 0x0044272b 5   7    .UPX1   utf8    I<ʔ9" blocks=Basic Latin,IPA Extensions
2345  0x0001fd57 0x00442757 6   8    .UPX1   utf8    yݮi\tD! blocks=Basic Latin,Arabic Supplement
2346  0x0001fdeb 0x004427eb 4   5    .UPX1   ascii   Tl;#
2347  0x0001fe15 0x00442815 4   6    .UPX1   utf8    \rاIb blocks=Basic Latin,Arabic
2348  0x0001fe37 0x00442837 7   8    .UPX1   ascii   y>i.eh?
2349  0x0001fe4f 0x0044284f 4   5    .UPX1   ascii   ^HFK
2350  0x0001febc 0x004428bc 4   6    .UPX1   utf8    Hۣ$4 blocks=Basic Latin,Arabic
2351  0x0001ff46 0x00442946 4   7    .UPX1   utf8    &͂/' blocks=Basic Latin,Combining Diacritical Marks
2352  0x0001ff61 0x00442961 4   6    .UPX1   utf8    Ŭs3\a blocks=Latin Extended-A,Basic Latin
2353  0x0002000e 0x00442a0e 4   5    .UPX1   ascii   U<Rv
2354  0x00020017 0x00442a17 6   7    .UPX1   ascii   )tjEln
2355  0x0002009f 0x00442a9f 5   8    .UPX1   utf8    |0'sզ blocks=Basic Latin,Armenian
2356  0x00020110 0x00442b10 5   7    .UPX1   utf8    M\aӉ\bk blocks=Basic Latin,Cyrillic
2357  0x00020151 0x00442b51 4   5    .UPX1   ascii   [eK/
2358  0x000201ee 0x00442bee 5   6    .UPX1   ascii   (\b F-
2359  0x00020200 0x00442c00 4   5    .UPX1   ascii   M4!Z
2360  0x00020205 0x00442c05 4   5    .UPX1   ascii   m$kP
2361  0x00020245 0x00442c45 4   5    .UPX1   ascii   [FUk
2362  0x00020260 0x00442c60 7   10   .UPX1   utf8    ]@ۅMC դ blocks=Basic Latin,Arabic,Armenian
2363  0x0002026a 0x00442c6a 7   8    .UPX1   ascii   f5_8el4
2364  0x00020286 0x00442c86 4   5    .UPX1   ascii   >v^<
2365  0x00020292 0x00442c92 5   7    .UPX1   utf8    \eۙw"F blocks=Basic Latin,Arabic
2366  0x000202b7 0x00442cb7 4   6    .UPX1   utf8    ݿW%m blocks=Arabic Supplement,Basic Latin
2367  0x000202c3 0x00442cc3 4   6    .UPX1   utf8    FYהd blocks=Basic Latin,Hebrew
2368  0x00020317 0x00442d17 4   5    .UPX1   ascii   {*2>
2369  0x00020322 0x00442d22 4   5    .UPX1   ascii   4NQk
2370  0x0002032f 0x00442d2f 4   5    .UPX1   ascii   .Lsf
2371  0x00020348 0x00442d48 4   5    .UPX1   ascii   C/dr
2372  0x00020395 0x00442d95 4   7    .UPX1   utf8    tէ Ɓ blocks=Basic Latin,Armenian,Latin Extended-B
2373  0x000203a7 0x00442da7 4   5    .UPX1   ascii   5YcE
2374  0x000203d8 0x00442dd8 4   5    .UPX1   ascii   ftM1
2375  0x00020442 0x00442e42 5   8    .UPX1   utf8    pLG' blocks=Basic Latin,Private Use Area
2376  0x000204f8 0x00442ef8 4   6    .UPX1   utf8    VZժi blocks=Basic Latin,Armenian
2377  0x00020535 0x00442f35 4   5    .UPX1   ascii   1b"c
2378  0x0002054c 0x00442f4c 4   7    .UPX1   utf8    F6?뜢 blocks=Basic Latin,Hangul Syllables
2379  0x00020558 0x00442f58 4   5    .UPX1   ascii   :-"G
2380  0x0002056a 0x00442f6a 5   6    .UPX1   ascii   {}`3G
2381  0x00020585 0x00442f85 5   8    .UPX1   utf8    ޱoьGx blocks=Thaana,Basic Latin,Cyrillic
2382  0x000205c9 0x00442fc9 4   6    .UPX1   utf8    &ı0h blocks=Basic Latin,Latin Extended-A
2383  0x0002062b 0x0044302b 4   5    .UPX1   ascii   w7"T
2384  0x00020687 0x00443087 5   6    .UPX1   ascii   \naQMF
2385  0x000206c5 0x004430c5 4   6    .UPX1   utf8    ݭZfD blocks=Arabic Supplement,Basic Latin
2386  0x00020756 0x00443156 4   5    .UPX1   ascii   Ky{|
2387  0x00020782 0x00443182 4   5    .UPX1   ascii   w4B\b
2388  0x00020793 0x00443193 5   7    .UPX1   utf8    cvxlڠ blocks=Basic Latin,Arabic
2389  0x000207b7 0x004431b7 7   11   .UPX1   utf8    ҕnBvť\nǰ blocks=Cyrillic,Basic Latin,Latin Extended-A,Latin Extended-B
2390  0x000207c2 0x004431c2 5   6    .UPX1   ascii   jz!\e[
2391  0x000207dc 0x004431dc 4   6    .UPX1   utf8    "-KƁ blocks=Basic Latin,Latin Extended-B
2392  0x00020809 0x00443209 5   7    .UPX1   utf8    N\e]\aր blocks=Basic Latin,Armenian
2393  0x00020815 0x00443215 7   8    .UPX1   ascii   <##xl/M
2394  0x00020864 0x00443264 5   8    .UPX1   utf8    wūʝ;G blocks=Basic Latin,Latin Extended-A,IPA Extensions
2395  0x000208fc 0x004432fc 4   5    .UPX1   ascii   'W9R
2396  0x00020922 0x00443322 4   5    .UPX1   ascii   !\vT8
2397  0x00020961 0x00443361 4   5    .UPX1   ascii   H"g3
2398  0x00020976 0x00443376 4   5    .UPX1   ascii   "z\n\
2399  0x0002097e 0x0044337e 6   8    .UPX1   utf8    ~hDѳaA blocks=Basic Latin,Cyrillic
2400  0x000209ae 0x004433ae 5   8    .UPX1   utf8    }çĿ\nE blocks=Basic Latin,Latin-1 Supplement,Latin Extended-A
2401  0x000209ce 0x004433ce 4   5    .UPX1   ascii   ]`BK
2402  0x00020a02 0x00443402 5   8    .UPX1   utf8    fL\ᤩ? blocks=Basic Latin,Limbu
2403  0x00020a1b 0x0044341b 8   11   .UPX1   utf8    Bt!4käϏg blocks=Basic Latin,Latin-1 Supplement,Greek and Coptic
2404  0x00020a50 0x00443450 4   5    .UPX1   ascii   R\?J
2405  0x00020aaf 0x004434af 4   6    .UPX1   utf8    ׳3ZG blocks=Hebrew,Basic Latin
2406  0x00020ac5 0x004434c5 4   5    .UPX1   ascii   }5]L
2407  0x00020b05 0x00443505 10  12   .UPX1   utf8    8w{sۙy4\rC< blocks=Basic Latin,Arabic
2408  0x00020b22 0x00443522 4   5    .UPX1   ascii   Sb\rb
2409  0x00020bc4 0x004435c4 4   5    .UPX1   ascii   #K2Y
2410  0x00020bea 0x004435ea 4   5    .UPX1   ascii   H#`]
2411  0x00020bf5 0x004435f5 5   8    .UPX1   utf8    幻qk C blocks=CJK Unified Ideographs,Basic Latin
2412  0x00020c82 0x00443682 7   9    .UPX1   utf8    [H\by٧\a\n blocks=Basic Latin,Arabic
2413  0x00020c93 0x00443693 4   5    .UPX1   ascii   @-`(
2414  0x00020ca7 0x004436a7 6   7    .UPX1   ascii   D&Tp7,
2415  0x00020d29 0x00443729 4   7    .UPX1   utf8    NA١. blocks=Basic Latin,Arabic
2416  0x00020d75 0x00443775 4   5    .UPX1   ascii   +5\ap
2417  0x00020e7e 0x0044387e 4   5    .UPX1   ascii   79/!
2418  0x00020ea9 0x004438a9 4   5    .UPX1   ascii   uR]\t
2419  0x00020f08 0x00443908 5   8    .UPX1   utf8    =ݧH\ġ blocks=Basic Latin,Arabic Supplement,Latin Extended-A
2420  0x00020f17 0x00443917 4   5    .UPX1   ascii   0j6f
2421  0x00020f26 0x00443926 6   7    .UPX1   ascii   BS%K4r
2422  0x00020f7d 0x0044397d 8   14   .UPX1   utf8    둷⫨\v9,QsŌ blocks=Hangul Syllables,Supplemental Mathematical Operators,Basic Latin,Latin Extended-A
2423  0x00020f8f 0x0044398f 4   6    .UPX1   utf8    )ŧrV blocks=Basic Latin,Latin Extended-A
2424  0x00020f9d 0x0044399d 5   6    .UPX1   ascii   H='M\v
2425  0x00020fa9 0x004439a9 10  13   .UPX1   utf8    \n+TU(#z\* blocks=Basic Latin,Private Use Area
2426  0x00021029 0x00443a29 4   5    .UPX1   ascii   ;\b[F
2427  0x0002103c 0x00443a3c 4   5    .UPX1   ascii   s&r8
2428  0x000210ca 0x00443aca 4   5    .UPX1   ascii   }4T{
2429  0x00021117 0x00443b17 4   6    .UPX1   utf8    ݦ!xZ blocks=Arabic Supplement,Basic Latin
2430  0x0002113b 0x00443b3b 4   5    .UPX1   ascii   cgWK
2431  0x000211c0 0x00443bc0 5   7    .UPX1   utf8    ۅK="N blocks=Arabic,Basic Latin
2432  0x000211ef 0x00443bef 4   5    .UPX1   ascii   =l@T
2433  0x00021220 0x00443c20 4   5    .UPX1   ascii   Xe}V
2434  0x000212b7 0x00443cb7 4   6    .UPX1   utf8    اg"[ blocks=Arabic,Basic Latin
2435  0x000212fb 0x00443cfb 4   5    .UPX1   ascii   g7dI
2436  0x00021303 0x00443d03 4   5    .UPX1   ascii   #H%Q
2437  0x0002130c 0x00443d0c 6   9    .UPX1   utf8    (mљp\t݉ blocks=Basic Latin,Cyrillic,Syriac
2438  0x00021328 0x00443d28 5   6    .UPX1   ascii   AGn@6
2439  0x00021349 0x00443d49 6   8    .UPX1   utf8    6\\r%ϡo blocks=Basic Latin,Greek and Coptic
2440  0x000213bd 0x00443dbd 5   7    .UPX1   utf8    \b\faн@ blocks=Basic Latin,Cyrillic
2441  0x000213c4 0x00443dc4 4   5    .UPX1   ascii   >|1U
2442  0x000213dd 0x00443ddd 5   6    .UPX1   ascii   2AXT"
2443  0x0002143f 0x00443e3f 4   5    .UPX1   ascii   AU81
2444  0x000214c7 0x00443ec7 5   8    .UPX1   utf8    4epڧ\e blocks=Basic Latin,Arabic
2445  0x0002154e 0x00443f4e 5   6    .UPX1   ascii   -C7)$
2446  0x00021558 0x00443f58 4   5    .UPX1   ascii   YaT4
2447  0x00021585 0x00443f85 4   5    .UPX1   ascii    w}f
2448  0x000215c5 0x00443fc5 5   7    .UPX1   utf8    a"W:¸ blocks=Basic Latin,Latin-1 Supplement
2449  0x00021660 0x00444060 4   5    .UPX1   ascii   G|).
2450  0x0002168a 0x0044408a 4   6    .UPX1   utf8    Z#)ۤ blocks=Basic Latin,Arabic
2451  0x0002169a 0x0044409a 4   6    .UPX1   utf8    &\vݧ? blocks=Basic Latin,Arabic Supplement
2452  0x00021727 0x00444127 4   5    .UPX1   ascii   JCid
2453  0x00021742 0x00444142 6   8    .UPX1   utf8    I1жtH" blocks=Basic Latin,Cyrillic
2454  0x00021762 0x00444162 8   10   .UPX1   utf8    (UD^5?λw blocks=Basic Latin,Greek and Coptic
2455  0x000217ce 0x004441ce 4   5    .UPX1   ascii   'DpC
2456  0x000217dd 0x004441dd 5   8    .UPX1   utf8    _@〖3( blocks=Basic Latin,CJK Symbols and Punctuation
2457  0x0002181b 0x0044421b 5   6    .UPX1   ascii   ,ZyA.
2458  0x00021851 0x00444251 5   6    .UPX1   ascii   $Sl\v3
2459  0x0002185f 0x0044425f 4   7    .UPX1   utf8    ˾ޙK% blocks=Spacing Modifier Letters,Thaana,Basic Latin
2460  0x0002189e 0x0044429e 4   5    .UPX1   ascii   _?Tj
2461  0x000218e1 0x004442e1 4   6    .UPX1   utf8    ~\tǧI blocks=Basic Latin,Latin Extended-B
2462  0x0002192f 0x0044432f 5   7    .UPX1   utf8    Զn%3\t blocks=Armenian,Basic Latin
2463  0x000219d0 0x004443d0 5   7    .UPX1   utf8    F1Kye
2464  0x000219f2 0x004443f2 4   6    .UPX1   utf8    ]\n/֑ blocks=Basic Latin,Hebrew
2465  0x00021b07 0x00444507 4   6    .UPX1   utf8    $?qƉ blocks=Basic Latin,Latin Extended-B
2466  0x00021b24 0x00444524 4   6    .UPX1   utf8    ۚ|v1 blocks=Arabic,Basic Latin
2467  0x00021b5f 0x0044455f 4   5    .UPX1   ascii   HdWG
2468  0x00021b92 0x00444592 6   9    .UPX1   utf8    4gȥDϧ) blocks=Basic Latin,Latin Extended-B,Greek and Coptic
2469  0x00021c2f 0x0044462f 4   6    .UPX1   utf8    Wҧ<( blocks=Basic Latin,Cyrillic
2470  0x00021c8b 0x0044468b 4   7    .UPX1   utf8    d;ۻȚ blocks=Basic Latin,Arabic,Latin Extended-B
2471  0x00021d5a 0x0044475a 4   6    .UPX1   utf8    \eq[ʻ blocks=Basic Latin,Spacing Modifier Letters
2472  0x00021d60 0x00444760 4   5    .UPX1   ascii   S\tV8
2473  0x00021d70 0x00444770 4   5    .UPX1   ascii   A{|8
2474  0x00021db7 0x004447b7 6   8    .UPX1   utf8    CI#`&§ blocks=Basic Latin,Latin-1 Supplement
2475  0x00021e26 0x00444826 5   6    .UPX1   ascii   qK>^D
2476  0x00021e68 0x00444868 4   5    .UPX1   ascii   DR7[
2477  0x00021e8d 0x0044488d 5   7    .UPX1   utf8    ī\a|a. blocks=Latin Extended-A,Basic Latin
2478  0x00021e9b 0x0044489b 5   7    .UPX1   utf8    _ ?J̧ blocks=Basic Latin,Combining Diacritical Marks
2479  0x00021ede 0x004448de 6   8    .UPX1   utf8    /KgtؐD blocks=Basic Latin,Arabic
2480  0x00021ef3 0x004448f3 6   7    .UPX1   ascii   Y_oq7g
2481  0x00021f81 0x00444981 5   6    .UPX1   ascii   2\*0\v
2482  0x00021f8e 0x0044498e 6   10   .UPX1   utf8    \td歆iqէ blocks=Basic Latin,CJK Unified Ideographs,Armenian
2483  0x00021fa1 0x004449a1 4   5    .UPX1   ascii   -?\nE
2484  0x00021fc9 0x004449c9 4   6    .UPX1   utf8    \tu2ث blocks=Basic Latin,Arabic
2485  0x00022005 0x00444a05 4   5    .UPX1   ascii   a28C
2486  0x00022074 0x00444a74 4   5    .UPX1   ascii   9H&'
2487  0x0002207d 0x00444a7d 4   5    .UPX1   ascii   -6XS
2488  0x00022084 0x00444a84 4   5    .UPX1   ascii   \e@UD
2489  0x000220c7 0x00444ac7 5   7    .UPX1   utf8    CڿKk0 blocks=Basic Latin,Arabic
2490  0x00022119 0x00444b19 7   9    .UPX1   utf8    dPz۰q{% blocks=Basic Latin,Arabic
2491  0x00022253 0x00444c53 4   6    .UPX1   utf8    ~ЧA6 blocks=Basic Latin,Cyrillic
2492  0x0002228d 0x00444c8d 4   5    .UPX1   ascii   Xv5"
2493  0x00022316 0x00444d16 5   6    .UPX1   ascii   bDJ6q
2494  0x0002233d 0x00444d3d 4   5    .UPX1   ascii   Q&\a^
2495  0x000223b2 0x00444db2 4   6    .UPX1   utf8    Шl\rE blocks=Cyrillic,Basic Latin
2496  0x000223b8 0x00444db8 5   8    .UPX1   utf8    ֦ۍe%a blocks=Hebrew,Arabic,Basic Latin
2497  0x000224a6 0x00444ea6 4   8    .UPX1   utf8    ৈ=Ҁ; blocks=Bengali,Basic Latin,Cyrillic
2498  0x0002252f 0x00444f2f 4   5    .UPX1   ascii   ,M&\n
2499  0x00022583 0x00444f83 5   7    .UPX1   utf8    \tP>̧\a blocks=Basic Latin,Combining Diacritical Marks
2500  0x000225ad 0x00444fad 6   9    .UPX1   utf8    ˼%>wϻy blocks=Spacing Modifier Letters,Basic Latin,Greek and Coptic
2501  0x000225de 0x00444fde 4   5    .UPX1   ascii   rK}*
2502  0x000225f2 0x00444ff2 4   5    .UPX1   ascii   L-oU
2503  0x00022624 0x00445024 4   5    .UPX1   ascii   yy\fP
2504  0x0002264c 0x0044504c 5   7    .UPX1   utf8    !PԶ^i blocks=Basic Latin,Armenian
2505  0x0002265d 0x0044505d 4   5    .UPX1   ascii   '\tnu
2506  0x000226c4 0x004450c4 4   5    .UPX1   ascii   Rrw-
2507  0x0002271d 0x0044511d 6   7    .UPX1   ascii   xly#\f-
2508  0x0002272c 0x0044512c 5   6    .UPX1   ascii   b[nic
2509  0x00022750 0x00445150 4   5    .UPX1   ascii   5h(,
2510  0x00022783 0x00445183 4   5    .UPX1   ascii   ?sGj
2511  0x0002278a 0x0044518a 4   6    .UPX1   utf8    Ɍg.0 blocks=Latin Extended-B,Basic Latin
2512  0x000227d2 0x004451d2 5   7    .UPX1   utf8    0kҫ\n$ blocks=Basic Latin,Cyrillic
2513  0x00022824 0x00445224 4   5    .UPX1   ascii   6s?}
2514  0x0002286e 0x0044526e 4   5    .UPX1   ascii   b"48
2515  0x0002293f 0x0044533f 4   5    .UPX1   ascii   bNn'
2516  0x0002295c 0x0044535c 4   7    .UPX1   utf8    ⡝qdv blocks=Braille Patterns,Basic Latin
2517  0x00022984 0x00445384 4   5    .UPX1   ascii   \bblh
2518  0x00022990 0x00445390 4   7    .UPX1   utf8    ťAq͐ blocks=Latin Extended-A,Basic Latin,Combining Diacritical Marks
2519  0x000229b8 0x004453b8 6   7    .UPX1   ascii   BQY/=^
2520  0x000229d4 0x004453d4 5   7    .UPX1   utf8    ~Ы\rT; blocks=Basic Latin,Cyrillic
2521  0x00022a7e 0x0044547e 4   5    .UPX1   ascii   noMq
2522  0x00022a95 0x00445495 4   5    .UPX1   ascii   VqEN
2523  0x00022aa3 0x004454a3 5   6    .UPX1   ascii   f@i)"
2524  0x00022ab1 0x004454b1 4   5    .UPX1   ascii   d$%K
2525  0x00022acd 0x004454cd 4   5    .UPX1   ascii   r~[u
2526  0x00022ae0 0x004454e0 4   6    .UPX1   utf8    Ň*Tb blocks=Latin Extended-A,Basic Latin
2527  0x00022aef 0x004454ef 4   5    .UPX1   ascii   =Xa\v
2528  0x00022af6 0x004454f6 4   6    .UPX1   utf8    ߆z$p blocks=NKo,Basic Latin
2529  0x00022b21 0x00445521 5   7    .UPX1   utf8    ȧTc\bv blocks=Latin Extended-B,Basic Latin
2530  0x00022b64 0x00445564 4   5    .UPX1   ascii   EdMP
2531  0x00022bb4 0x004455b4 5   6    .UPX1   ascii   a1Vj$
2532  0x00022c14 0x00445614 4   7    .UPX1   utf8    ƣѝ\bP blocks=Latin Extended-B,Cyrillic,Basic Latin
2533  0x00022c25 0x00445625 4   6    .UPX1   utf8    J$/ҹ blocks=Basic Latin,Cyrillic
2534  0x00022c4a 0x0044564a 4   5    .UPX1   ascii   Y\f1t
2535  0x00022caa 0x004456aa 4   5    .UPX1   ascii   loOr
2536  0x00022caf 0x004456af 4   5    .UPX1   ascii   tf\fy
2537  0x00022cee 0x004456ee 6   8    .UPX1   utf8    4\npڔKu blocks=Basic Latin,Arabic
2538  0x00022d57 0x00445757 4   6    .UPX1   utf8    ƅ{=d blocks=Latin Extended-B,Basic Latin
2539  0x00022dc4 0x004457c4 4   6    .UPX1   utf8    ŗx\vs blocks=Latin Extended-A,Basic Latin
2540  0x00022dca 0x004457ca 4   6    .UPX1   utf8    ˑzmr blocks=Spacing Modifier Letters,Basic Latin
2541  0x00022dd1 0x004457d1 4   5    .UPX1   ascii   l'\na
2542  0x00022de1 0x004457e1 4   5    .UPX1   ascii   $z4r
2543  0x00022e1a 0x0044581a 5   9    .UPX1   utf8    :w]ʣ歯 blocks=Basic Latin,IPA Extensions,CJK Unified Ideographs
2544  0x00022e25 0x00445825 5   7    .UPX1   utf8    cU;Sز blocks=Basic Latin,Arabic
2545  0x00022ea2 0x004458a2 5   7    .UPX1   utf8    \e%t֦^ blocks=Basic Latin,Hebrew
2546  0x00022f64 0x00445964 4   5    .UPX1   ascii   eDSa
2547  0x00022fad 0x004459ad 4   7    .UPX1   utf8    \h{铙 blocks=Basic Latin,CJK Unified Ideographs
2548  0x00022fea 0x004459ea 8   11   .UPX1   utf8    &t\vтđiR" blocks=Basic Latin,Cyrillic,Latin Extended-A
2549  0x00022ff7 0x004459f7 5   8    .UPX1   utf8    گءy+5 blocks=Arabic,Basic Latin
2550  0x000230ba 0x00445aba 5   6    .UPX1   ascii   vtlC.
2551  0x000230d6 0x00445ad6 4   5    .UPX1   ascii   \rTMQ
2552  0x000230fe 0x00445afe 4   5    .UPX1   ascii   \bJ3b
2553  0x00023111 0x00445b11 5   8    .UPX1   utf8    v)jƯɧ blocks=Basic Latin,Latin Extended-B,IPA Extensions
2554  0x00023154 0x00445b54 4   5    .UPX1   ascii   m9_e
2555  0x000231a3 0x00445ba3 4   5    .UPX1   ascii   =GH6
2556  0x000231be 0x00445bbe 4   5    .UPX1   ascii   GF>h
2557  0x00023202 0x00445c02 4   6    .UPX1   utf8    p:\vɧ blocks=Basic Latin,IPA Extensions
