[Strings]
nth   paddr      vaddr      len size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0     0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1     0x00000099 0x00000099 4   6            utf8    K}80
2     0x000000a1 0x000000a1 4   6            utf8    K|8R
3     0x000000d7 0x000000d7 5   8            utf8    8؉q8K blocks=Basic Latin,Arabic
4     0x000000ef 0x000000ef 6   8            utf8    8RichJ
5     0x000001f8 0x000001f8 5   6            ascii   .text
6     0x0000021f 0x0000021f 7   8            ascii   `.rdata
7     0x00000247 0x00000247 6   7            ascii   @.data
8     0x00000270 0x00000270 6   7            ascii   .gfids
9     0x00000297 0x00000297 6   7            ascii   @.UPX0
10    0x000002c0 0x000002c0 4   5            ascii   .tls
11    0x000002e8 0x000002e8 5   6            ascii   .UPX1
12    0x00000310 0x00000310 6   7            ascii   .reloc
13    0x00000337 0x00000337 6   7            ascii   @.rsrc
328   0x00004e83 0x00427883 4   5    .UPX1   ascii   jgt 
329   0x00004eb7 0x004278b7 6   8    .UPX1   utf8    L?(tǠE blocks=Basic Latin,Latin Extended-B
330   0x00004f73 0x00427973 4   6    .UPX1   utf8    .جxn blocks=Basic Latin,Arabic
331   0x00004f88 0x00427988 4   6    .UPX1   utf8    7Á{! blocks=Basic Latin,Latin-1 Supplement
332   0x00004fc6 0x004279c6 4   5    .UPX1   ascii   wT$K
333   0x00005048 0x00427a48 5   7    .UPX1   utf8    /.پ}k blocks=Basic Latin,Arabic
334   0x00005058 0x00427a58 4   6    .UPX1   utf8    Լ}\f: blocks=Armenian,Basic Latin
335   0x0000506f 0x00427a6f 4   7    .UPX1   utf8    +7硬Q blocks=Basic Latin,CJK Unified Ideographs
336   0x0000507e 0x00427a7e 5   6    .UPX1   ascii   }dQ#V
337   0x000050d6 0x00427ad6 6   8    .UPX1   utf8    '4Z̕&^ blocks=Basic Latin,Combining Diacritical Marks
338   0x000050ee 0x00427aee 4   5    .UPX1   ascii   ";?T
339   0x00005101 0x00427b01 6   7    .UPX1   ascii   t$ `US
340   0x00005169 0x00427b69 7   8    .UPX1   ascii   |iiL*3[
341   0x00005172 0x00427b72 6   7    .UPX1   ascii   nMn\fc?
342   0x00005180 0x00427b80 4   5    .UPX1   ascii   n\e\j
343   0x000051a5 0x00427ba5 6   8    .UPX1   utf8    H\n̓\tir blocks=Basic Latin,Combining Diacritical Marks
344   0x000051c0 0x00427bc0 7   10   .UPX1   utf8    ;XBYױ#߅ blocks=Basic Latin,Hebrew,NKo
345   0x00005214 0x00427c14 5   7    .UPX1   utf8    5їH4Q blocks=Basic Latin,Cyrillic
346   0x0000527e 0x00427c7e 4   5    .UPX1   ascii   B4Aj
347   0x000052c8 0x00427cc8 7   10   .UPX1   utf8    8\rՓZ !҇ blocks=Basic Latin,Armenian,Cyrillic
348   0x000052ed 0x00427ced 5   6    .UPX1   ascii   *o;M[
349   0x0000532e 0x00427d2e 4   5    .UPX1   ascii   {%0y
350   0x0000534c 0x00427d4c 6   7    .UPX1   ascii   &YJ8\ao
351   0x00005354 0x00427d54 5   6    .UPX1   ascii   wsX'(
352   0x0000538e 0x00427d8e 4   5    .UPX1   ascii   \tzSq
353   0x000053ed 0x00427ded 5   6    .UPX1   ascii   D$@h\r
354   0x00005412 0x00427e12 4   5    .UPX1   ascii   i>Mn
355   0x00005421 0x00427e21 4   5    .UPX1   ascii   6dW{
356   0x00005434 0x00427e34 4   5    .UPX1   ascii   hq)2
357   0x00005460 0x00427e60 4   5    .UPX1   ascii   \fg1t
358   0x000054f8 0x00427ef8 4   6    .UPX1   utf8    R݂zY blocks=Basic Latin,Syriac
359   0x00005529 0x00427f29 5   6    .UPX1   ascii   _njz9
360   0x00005566 0x00427f66 5   6    .UPX1   ascii   TH\vY\b
361   0x0000557b 0x00427f7b 7   8    .UPX1   ascii   4\e}PZ1H
362   0x000055d2 0x00427fd2 6   8    .UPX1   utf8    ǅ,\b{\\b blocks=Latin Extended-B,Basic Latin
363   0x00005600 0x00428000 4   6    .UPX1   utf8    \f\rφ\b blocks=Basic Latin,Greek and Coptic
364   0x00005606 0x00428006 5   6    .UPX1   ascii   AH=:i
365   0x00005633 0x00428033 4   5    .UPX1   ascii   w <O
366   0x0000569b 0x0042809b 5   6    .UPX1   ascii   \eH$^[
367   0x000056a1 0x004280a1 4   5    .UPX1   ascii   \faB?
368   0x000056dd 0x004280dd 7   8    .UPX1   ascii   \sd:S[^
369   0x00005706 0x00428106 4   6    .UPX1   utf8    ݰF'K blocks=Arabic Supplement,Basic Latin
370   0x00005739 0x00428139 4   5    .UPX1   ascii   :hW>
371   0x000057a9 0x004281a9 5   6    .UPX1   ascii   ye\bW$
372   0x00005815 0x00428215 4   7    .UPX1   utf8    @oR屪 blocks=Basic Latin,CJK Unified Ideographs
373   0x0000581c 0x0042821c 6   7    .UPX1   ascii   4o5XiQ
374   0x0000582c 0x0042822c 5   6    .UPX1   ascii   9#ihO
375   0x00005839 0x00428239 5   6    .UPX1   ascii   |R[C4
376   0x00005899 0x00428299 4   5    .UPX1   ascii   `\r<G
377   0x00005901 0x00428301 4   5    .UPX1   ascii   Cd$8
378   0x0000593f 0x0042833f 5   6    .UPX1   ascii   os{Ez
379   0x0000595c 0x0042835c 4   5    .UPX1   ascii   TMsL
380   0x00005987 0x00428387 6   7    .UPX1   ascii    `*7!d
381   0x00005a9a 0x0042849a 4   5    .UPX1   ascii   S S|
382   0x00005aa1 0x004284a1 4   5    .UPX1   ascii   %`C%
383   0x00005ae0 0x004284e0 6   7    .UPX1   ascii   "\ejWV{
384   0x00005ae7 0x004284e7 4   5    .UPX1   ascii   S[nh
385   0x00005b92 0x00428592 4   5    .UPX1   ascii   F\fGV
386   0x00005cbd 0x004286bd 5   6    .UPX1   ascii   E.IJd
387   0x00005cd2 0x004286d2 5   6    .UPX1   ascii   \r&\nI'
388   0x00005cfd 0x004286fd 4   5    .UPX1   ascii   6YB9
389   0x00005d2b 0x0042872b 7   8    .UPX1   ascii   \fR&5%qe
390   0x00005d4c 0x0042874c 7   8    .UPX1   ascii   cTz90)i
391   0x00005d54 0x00428754 4   5    .UPX1   ascii   \bAon
392   0x00005e36 0x00428836 4   6    .UPX1   utf8    \a\e+Ӻ blocks=Basic Latin,Cyrillic
393   0x00005e84 0x00428884 5   6    .UPX1   ascii   P<F3\a
394   0x00005eb9 0x004288b9 4   6    .UPX1   utf8    vb~͔ blocks=Basic Latin,Combining Diacritical Marks
395   0x00005f05 0x00428905 4   5    .UPX1   ascii   `98=
396   0x00005f4c 0x0042894c 4   7    .UPX1   utf8    GPǎƑ blocks=Basic Latin,Latin Extended-B
397   0x00005f7a 0x0042897a 4   5    .UPX1   ascii   v?qh
398   0x00006054 0x00428a54 6   7    .UPX1   ascii   fK8\tnO
399   0x000060ea 0x00428aea 5   6    .UPX1   ascii   J\e'`!
400   0x00006182 0x00428b82 7   8    .UPX1   ascii   %4Te|"S
401   0x000061db 0x00428bdb 4   5    .UPX1   ascii   UMB:
402   0x000061f7 0x00428bf7 4   5    .UPX1   ascii   ?t\fO
403   0x00006246 0x00428c46 4   6    .UPX1   utf8    a6ӪF blocks=Basic Latin,Cyrillic
404   0x0000625c 0x00428c5c 7   8    .UPX1   ascii   \vh;\b[lh
405   0x000062a1 0x00428ca1 4   5    .UPX1   ascii   @~l3
406   0x000062c0 0x00428cc0 5   7    .UPX1   utf8    shʹ3H blocks=Basic Latin,Spacing Modifier Letters
407   0x000062c7 0x00428cc7 6   8    .UPX1   utf8    ]Pт \eH blocks=Basic Latin,Cyrillic
408   0x0000635e 0x00428d5e 4   5    .UPX1   ascii   g(`^
409   0x000063ca 0x00428dca 4   6    .UPX1   utf8    \e:3ة blocks=Basic Latin,Arabic
410   0x000063e2 0x00428de2 4   5    .UPX1   ascii   6#px
411   0x00006474 0x00428e74 4   5    .UPX1   ascii   @@Ck
412   0x0000649c 0x00428e9c 5   7    .UPX1   utf8    X0KЊ\t blocks=Basic Latin,Cyrillic
413   0x000064a5 0x00428ea5 5   6    .UPX1   ascii   LXt:A
414   0x000064ed 0x00428eed 4   5    .UPX1   ascii   -qoo
415   0x00006503 0x00428f03 4   5    .UPX1   ascii   "!#k
416   0x00006532 0x00428f32 4   5    .UPX1   ascii   \e\v|u
417   0x0000653d 0x00428f3d 4   5    .UPX1   ascii   C\b30
418   0x00006568 0x00428f68 4   5    .UPX1   ascii   kg\v^
419   0x0000657d 0x00428f7d 4   6    .UPX1   utf8    Adװ& blocks=Basic Latin,Hebrew
420   0x0000658c 0x00428f8c 4   5    .UPX1   ascii   bV|%
421   0x0000659f 0x00428f9f 4   5    .UPX1   ascii   ylEB
422   0x000065fa 0x00428ffa 4   5    .UPX1   ascii   $$7,
423   0x00006623 0x00429023 4   6    .UPX1   utf8    g"Fݩ blocks=Basic Latin,Arabic Supplement
424   0x00006649 0x00429049 5   6    .UPX1   ascii   =j;))
425   0x00006653 0x00429053 10  12   .UPX1   utf8    ʰZy,!?W.%\v blocks=Spacing Modifier Letters,Basic Latin
426   0x00006666 0x00429066 4   5    .UPX1   ascii   \e(JA
427   0x00006697 0x00429097 4   5    .UPX1   ascii    1@(
428   0x0000669c 0x0042909c 9   12   .UPX1   utf8    01óȨ1`Il  blocks=Basic Latin,Latin-1 Supplement,Latin Extended-B
429   0x000066af 0x004290af 4   5    .UPX1   ascii   2`D:
430   0x000066bc 0x004290bc 4   5    .UPX1   ascii   l`\v0
431   0x000066ca 0x004290ca 4   6    .UPX1   utf8    !ʣ3E blocks=Basic Latin,IPA Extensions
432   0x000066fe 0x004290fe 5   6    .UPX1   ascii   9d(& 
433   0x00006722 0x00429122 8   10   .UPX1   utf8    I"`=@ƀP= blocks=Basic Latin,Latin Extended-B
434   0x0000672f 0x0042912f 10  12   .UPX1   utf8    n7H\tg9KICʩ blocks=Basic Latin,IPA Extensions
435   0x0000678f 0x0042918f 4   5    .UPX1   ascii   !S#k
436   0x000067a6 0x004291a6 4   5    .UPX1   ascii   B:cu
437   0x000067b9 0x004291b9 4   5    .UPX1   ascii   ;03m
438   0x000067ce 0x004291ce 6   8    .UPX1   utf8     &4lBҺ blocks=Basic Latin,Cyrillic
439   0x00006810 0x00429210 7   9    .UPX1   utf8    "21QR@Ƴ blocks=Basic Latin,Latin Extended-B
440   0x00006844 0x00429244 6   7    .UPX1   ascii   :c`<,Z
441   0x0000684c 0x0042924c 4   5    .UPX1   ascii   .\v.B
442   0x00006877 0x00429277 4   5    .UPX1   ascii   2m`B
443   0x0000687e 0x0042927e 5   7    .UPX1   utf8    :KӖ\n\e blocks=Basic Latin,Cyrillic
444   0x00006888 0x00429288 5   6    .UPX1   ascii   DZ"b'
445   0x000068e2 0x004292e2 4   5    .UPX1   ascii   @kAS
446   0x00006931 0x00429331 4   6    .UPX1   utf8    q+\vށ blocks=Basic Latin,Thaana
447   0x0000696b 0x0042936b 4   5    .UPX1   ascii   3\t0h
448   0x00006987 0x00429387 5   6    .UPX1   ascii   sh k2
449   0x000069ab 0x004293ab 5   6    .UPX1   ascii   K2Rk}
450   0x000069b2 0x004293b2 6   7    .UPX1   ascii   \t0hCq(
451   0x000069bc 0x004293bc 4   5    .UPX1   ascii   FKC*
452   0x00006a0e 0x0042940e 5   6    .UPX1   ascii   *JEYG
453   0x00006b00 0x00429500 8   9    .UPX1   ascii   <DLT\dlt
454   0x00006b24 0x00429524 8   9    .UPX1   ascii   =EMU]emu
455   0x00006b48 0x00429548 8   9    .UPX1   ascii   >FNV^fnv
456   0x00006b6c 0x0042956c 8   9    .UPX1   ascii   ?GOW_gow
457   0x00006b8c 0x0042958c 5   6    .UPX1   ascii    (08@
458   0x00006b92 0x00429592 7   8    .UPX1   ascii   HPX`hpx
459   0x00006bb0 0x004295b0 5   6    .UPX1   ascii   !)19A
460   0x00006bb6 0x004295b6 7   8    .UPX1   ascii   IQYaiqy
461   0x00006bd2 0x004295d2 5   6    .UPX1   ascii   \e#+3;
462   0x00006bd8 0x004295d8 9   11   .UPX1   utf8    CKS[cksz˂ blocks=Basic Latin,Spacing Modifier Letters
463   0x00006c06 0x00429606 5   6    .UPX1   ascii   "*2:B
464   0x00006c0c 0x0042960c 8   9    .UPX1   ascii   JRZbjr1I
465   0x00006cd0 0x004296d0 4   6    .UPX1   utf8    c0i#
466   0x00006d62 0x00429762 7   8    .UPX1   ascii   981(e)@
467   0x00006eb0 0x004298b0 4   5    .UPX1   ascii   ,,(@
468   0x00006ff4 0x004299f4 5   6    .UPX1   ascii   +3ShC
469   0x00007026 0x00429a26 4   6    .UPX1   utf8    n!Ҋf blocks=Basic Latin,Cyrillic
470   0x00007075 0x00429a75 4   5    .UPX1   ascii   }`a`
471   0x00007080 0x00429a80 4   5    .UPX1   ascii   6AC 
472   0x00007086 0x00429a86 6   8    .UPX1   utf8    r|@=`w
473   0x00007097 0x00429a97 6   7    .UPX1   ascii   K2} a`
474   0x000070a3 0x00429aa3 4   5    .UPX1   ascii   82[`
475   0x000070b4 0x00429ab4 4   6    .UPX1   utf8    `:Y!
476   0x000070ba 0x00429aba 5   6    .UPX1   ascii   B|`=`
477   0x000070dc 0x00429adc 4   5    .UPX1   ascii   8JC!
478   0x0000710a 0x00429b0a 5   6    .UPX1   ascii   `B0J3
479   0x0000712b 0x00429b2b 4   5    .UPX1   ascii   B2|C
480   0x00007145 0x00429b45 4   5    .UPX1   ascii   K%j\v
481   0x00007180 0x00429b80 4   5    .UPX1   ascii   n!jY
482   0x00007185 0x00429b85 4   5    .UPX1   ascii   r4Cr
483   0x000071bf 0x00429bbf 6   7    .UPX1   ascii   j\v2!\nh
484   0x000071de 0x00429bde 4   5    .UPX1   ascii   BR +
485   0x00007211 0x00429c11 4   5    .UPX1   ascii   )|AG
486   0x0000724d 0x00429c4d 6   7    .UPX1   ascii   G5`JTG
487   0x0000726e 0x00429c6e 4   6    .UPX1   utf8    كn!J blocks=Arabic,Basic Latin
488   0x0000729a 0x00429c9a 4   5    .UPX1   ascii   5%2m
489   0x000072ab 0x00429cab 6   9    .UPX1   utf8    .#l婊bL blocks=Basic Latin,CJK Unified Ideographs
490   0x00007337 0x00429d37 5   6    .UPX1   ascii   T!2"`
491   0x00007352 0x00429d52 4   5    .UPX1   ascii   \t2A&
492   0x000073e2 0x00429de2 4   6    .UPX1   utf8    c(ߌ- blocks=Basic Latin,NKo
493   0x00007450 0x00429e50 5   7    .UPX1   utf8    lǨ.8$ blocks=Basic Latin,Latin Extended-B
494   0x000074ca 0x00429eca 4   5    .UPX1   ascii   D1%(
495   0x000074e9 0x00429ee9 4   6    .UPX1   utf8    Y8gب blocks=Basic Latin,Arabic
496   0x0000750e 0x00429f0e 5   6    .UPX1   ascii   @(\b1A
497   0x00007529 0x00429f29 5   7    .UPX1   utf8    8bب"\a blocks=Basic Latin,Arabic
498   0x00007535 0x00429f35 5   6    .UPX1   ascii   Ll#(*
499   0x0000754d 0x00429f4d 4   5    .UPX1   ascii   ()1D
500   0x000075c9 0x00429fc9 7   8    .UPX1   ascii   #(r\dB8
501   0x000075f0 0x00429ff0 4   5    .UPX1   ascii   (d,e
502   0x00007625 0x0042a025 4   5    .UPX1   ascii   h8!\t
503   0x0000764d 0x0042a04d 5   8    .UPX1   utf8    pl䨂@\r blocks=Basic Latin,CJK Unified Ideographs Extension A
504   0x000076a2 0x0042a0a2 6   8    .UPX1   utf8    M-Ĉ8c\t blocks=Basic Latin,Latin Extended-A
505   0x000076cd 0x0042a0cd 4   5    .UPX1   ascii   T({U
506   0x00007728 0x0042a128 6   7    .UPX1   ascii   $k5\vTc
507   0x00007732 0x0042a132 5   6    .UPX1   ascii   D+`5;
508   0x000077d7 0x0042a1d7 4   6    .UPX1   utf8    \eϤ$2 blocks=Basic Latin,Greek and Coptic
509   0x00007816 0x0042a216 7   8    .UPX1   ascii   C$\e47$t
510   0x00007822 0x0042a222 6   8    .UPX1   utf8    \a3ʀA\be blocks=Basic Latin,IPA Extensions
511   0x0000785e 0x0042a25e 4   6    .UPX1   utf8    \bɤA\b blocks=Basic Latin,IPA Extensions
512   0x0000789f 0x0042a29f 7   8    .UPX1   ascii   5at\bC":
513   0x00007946 0x0042a346 4   5    .UPX1   ascii   4Zdk
514   0x00007952 0x0042a352 6   7    .UPX1   ascii   @#\!E)
515   0x00007988 0x0042a388 4   6    .UPX1   utf8    #МDB blocks=Basic Latin,Cyrillic
516   0x00007993 0x0042a393 4   5    .UPX1   ascii   vjE2
517   0x000079c0 0x0042a3c0 6   7    .UPX1   ascii   5c[Fa:
518   0x00007a53 0x0042a453 4   6    .UPX1   utf8    _l`ۓ blocks=Basic Latin,Arabic
519   0x00007ac0 0x0042a4c0 5   7    .UPX1   utf8    q.Û [ blocks=Basic Latin,Latin-1 Supplement
520   0x00007af9 0x0042a4f9 4   5    .UPX1   ascii   +3C\n
521   0x00007b13 0x0042a513 5   6    .UPX1   ascii   x_*\ta
522   0x00007b48 0x0042a548 4   5    .UPX1   ascii    .xI
523   0x00007b4e 0x0042a54e 4   5    .UPX1   ascii   j_f\r
524   0x00007b6f 0x0042a56f 4   6    .UPX1   utf8    X܇~B blocks=Basic Latin,Syriac
525   0x00007b8c 0x0042a58c 4   5    .UPX1   ascii   \t91\r
526   0x00007b94 0x0042a594 4   5    .UPX1   ascii   ng~s
527   0x00007bbb 0x0042a5bb 6   8    .UPX1   utf8    ʏxH=\aL blocks=IPA Extensions,Basic Latin
528   0x00007bf3 0x0042a5f3 4   7    .UPX1   utf8    70`滀 blocks=Basic Latin,CJK Unified Ideographs
529   0x00007c14 0x0042a614 4   5    .UPX1   ascii   A#/Q
530   0x00007c1b 0x0042a61b 4   5    .UPX1   ascii   BUL}
531   0x00007cde 0x0042a6de 4   6    .UPX1   utf8    ͙\tX\b blocks=Combining Diacritical Marks,Basic Latin
532   0x00007cfb 0x0042a6fb 5   7    .UPX1   utf8    \fա&lT blocks=Basic Latin,Armenian
533   0x00007d55 0x0042a755 4   6    .UPX1   utf8    dux٘ blocks=Basic Latin,Arabic
534   0x00007dbd 0x0042a7bd 4   5    .UPX1   ascii   ,~Ap
535   0x00007e15 0x0042a815 4   6    .UPX1   utf8    &%ȁ: blocks=Basic Latin,Latin Extended-B
536   0x00007ede 0x0042a8de 7   8    .UPX1   ascii   fUhlb4&
537   0x00007f26 0x0042a926 4   5    .UPX1   ascii   &)c#
538   0x00007f48 0x0042a948 4   5    .UPX1   ascii   cO>f
539   0x00007f75 0x0042a975 4   5    .UPX1   ascii   #T'b
540   0x00007f8e 0x0042a98e 4   5    .UPX1   ascii    ;c#
541   0x00007fbc 0x0042a9bc 4   5    .UPX1   ascii   \'"j
542   0x00007fd7 0x0042a9d7 4   5    .UPX1   ascii   \fE7\v
543   0x00007fe9 0x0042a9e9 4   5    .UPX1   ascii   1:D[
544   0x00007ff8 0x0042a9f8 4   5    .UPX1   ascii   +\e"3
545   0x00008014 0x0042aa14 4   5    .UPX1   ascii   \eC*.
546   0x00008089 0x0042aa89 4   5    .UPX1   ascii   (,C{
547   0x000080f6 0x0042aaf6 5   8    .UPX1   utf8    e2r墰i blocks=Basic Latin,CJK Unified Ideographs
548   0x0000819e 0x0042ab9e 4   5    .UPX1   ascii   W\t(\n
549   0x000081a7 0x0042aba7 4   5    .UPX1   ascii   DW|:
550   0x000081ac 0x0042abac 4   5    .UPX1   ascii   +ou(
551   0x000081be 0x0042abbe 4   6    .UPX1   utf8    7,+=
552   0x00008218 0x0042ac18 4   7    .UPX1   utf8    7ҐFе blocks=Basic Latin,Cyrillic
553   0x00008243 0x0042ac43 4   7    .UPX1   utf8    Ś\n\e{ blocks=Latin Extended-A,Basic Latin
554   0x000082db 0x0042acdb 5   7    .UPX1   utf8    |/ĚY( blocks=Basic Latin,Latin Extended-A
555   0x000082f5 0x0042acf5 4   6    .UPX1   utf8    r~)ό blocks=Basic Latin,Greek and Coptic
556   0x0000832d 0x0042ad2d 5   6    .UPX1   ascii   #l7](
557   0x0000837d 0x0042ad7d 5   8    .UPX1   utf8    9뼙c8V blocks=Basic Latin,Hangul Syllables
558   0x00008421 0x0042ae21 4   5    .UPX1   ascii   L1Y/
559   0x00008454 0x0042ae54 5   6    .UPX1   ascii   \n@0~ 
560   0x00008475 0x0042ae75 5   6    .UPX1   ascii   (<\M\n
561   0x00008482 0x0042ae82 4   7    .UPX1   utf8    UL(Ψ blocks=Basic Latin,Greek and Coptic
562   0x000084c4 0x0042aec4 4   5    .UPX1   ascii   P^&"
563   0x000084e1 0x0042aee1 4   5    .UPX1   ascii   Ef\t$
564   0x00008502 0x0042af02 4   5    .UPX1   ascii   5DyB
565   0x0000851f 0x0042af1f 6   9    .UPX1   utf8    a@吨`qJ blocks=Basic Latin,CJK Unified Ideographs
566   0x00008529 0x0042af29 5   6    .UPX1   ascii   $D:oj
567   0x0000852f 0x0042af2f 5   6    .UPX1   ascii   6<Aje
568   0x00008547 0x0042af47 6   9    .UPX1   utf8    *h@낼c@ blocks=Basic Latin,Hangul Syllables
569   0x00008554 0x0042af54 5   6    .UPX1   ascii   &;OC#
570   0x0000855c 0x0042af5c 4   6    .UPX1   utf8    e2x/
571   0x0000858b 0x0042af8b 4   5    .UPX1   ascii   !.a:
572   0x00008591 0x0042af91 4   5    .UPX1   ascii   JPU&
573   0x00008596 0x0042af96 4   5    .UPX1   ascii   aEY"
574   0x000085bb 0x0042afbb 4   7    .UPX1   utf8    @γؘc blocks=Basic Latin,Greek and Coptic,Arabic
575   0x000085da 0x0042afda 6   7    .UPX1   ascii   va}ZZc
576   0x00008602 0x0042b002 8   9    .UPX1   ascii   A`\tD75%8
577   0x0000860f 0x0042b00f 8   9    .UPX1   ascii   F,A4i^4P
578   0x000086e0 0x0042b0e0 4   5    .UPX1   ascii   ""@$
579   0x000086fc 0x0042b0fc 5   7    .UPX1   utf8    b/jµ} blocks=Basic Latin,Latin-1 Supplement
580   0x00008704 0x0042b104 4   7    .UPX1   utf8    ù$va blocks=Latin-1 Supplement,Basic Latin
581   0x0000872e 0x0042b12e 4   5    .UPX1   ascii   `j[M
582   0x000087ab 0x0042b1ab 4   5    .UPX1   ascii   KF]*
583   0x00008891 0x0042b291 7   8    .UPX1   ascii   ,C5"hc0
584   0x000088b6 0x0042b2b6 7   8    .UPX1   ascii   j3,"1 !
585   0x000088d9 0x0042b2d9 4   5    .UPX1   ascii   B30C
586   0x00008903 0x0042b303 4   5    .UPX1   ascii   G51(
587   0x0000891d 0x0042b31d 4   5    .UPX1   ascii   Q=o(
588   0x0000895e 0x0042b35e 6   7    .UPX1   ascii   \ff(` r
589   0x00008966 0x0042b366 4   7    .UPX1   utf8    GA\vだ blocks=Basic Latin,Hiragana
590   0x00008999 0x0042b399 4   5    .UPX1   ascii   ,f/;
591   0x000089a0 0x0042b3a0 4   6    .UPX1   utf8    ש\naC blocks=Hebrew,Basic Latin
592   0x000089ec 0x0042b3ec 6   7    .UPX1   ascii   lT)56E
593   0x000089fe 0x0042b3fe 4   5    .UPX1   ascii   gYZd
594   0x00008a24 0x0042b424 6   8    .UPX1   utf8    :K;́+1 blocks=Basic Latin,Combining Diacritical Marks
595   0x00008aac 0x0042b4ac 5   8    .UPX1   utf8    d,İ5e blocks=Basic Latin,Latin Extended-A
596   0x00008af8 0x0042b4f8 4   5    .UPX1   ascii   L@`<
597   0x00008b5a 0x0042b55a 5   9    .UPX1   utf8    ު̠)֠P blocks=Thaana,Combining Diacritical Marks,Basic Latin,Hebrew
598   0x00008ba2 0x0042b5a2 4   7    .UPX1   utf8    Ԡ1ŵo blocks=Cyrillic Supplement,Basic Latin,Latin Extended-A
599   0x00008c47 0x0042b647 4   6    .UPX1   utf8    \ѝ%* blocks=Basic Latin,Cyrillic
600   0x00008c56 0x0042b656 4   5    .UPX1   ascii   s$0o
601   0x00008cc2 0x0042b6c2 4   5    .UPX1   ascii   W1:O
602   0x00008d22 0x0042b722 6   7    .UPX1   ascii   ~fc^y)
603   0x00008d33 0x0042b733 4   6    .UPX1   utf8    v%֨L blocks=Basic Latin,Hebrew
604   0x00008d49 0x0042b749 6   8    .UPX1   utf8    y#Oѥ]C blocks=Basic Latin,Cyrillic
605   0x00008d97 0x0042b797 4   5    .UPX1   ascii   ]c#g
606   0x00008dec 0x0042b7ec 4   5    .UPX1   ascii   \ea/P
607   0x00008e3b 0x0042b83b 5   7    .UPX1   utf8    ˬ]i%n blocks=Spacing Modifier Letters,Basic Latin
608   0x00008e51 0x0042b851 5   6    .UPX1   ascii   B0.Af
609   0x00008eb8 0x0042b8b8 5   6    .UPX1   ascii   eiR$V
610   0x00008f09 0x0042b909 6   8    .UPX1   utf8    ՝+G$K& blocks=Armenian,Basic Latin
611   0x00008fe9 0x0042b9e9 4   5    .UPX1   ascii   P9%0
612   0x00009005 0x0042ba05 4   6    .UPX1   utf8    Tɛ6d blocks=Basic Latin,IPA Extensions
613   0x0000904b 0x0042ba4b 6   7    .UPX1   ascii   E\bN'\eR
614   0x000091d4 0x0042bbd4 5   6    .UPX1   ascii   EmZ(/
615   0x000091ed 0x0042bbed 4   5    .UPX1   ascii   TQH}
616   0x00009210 0x0042bc10 4   5    .UPX1   ascii   9\e\C
617   0x00009227 0x0042bc27 4   5    .UPX1   ascii   VIGT
618   0x0000924d 0x0042bc4d 5   7    .UPX1   utf8    \f \fåz blocks=Basic Latin,Latin-1 Supplement
619   0x000092a8 0x0042bca8 17  18   .UPX1   ascii   0)070B0J0T0^0h0p0
620   0x000092c2 0x0042bcc2 11  12   .UPX1   ascii   1H1_1e1q1{1
621   0x000092ce 0x0042bcce 9   10   .UPX1   ascii   162<2B2\t3
622   0x000092d8 0x0042bcd8 9   10   .UPX1   ascii   3#3-3t3{3
623   0x000092ea 0x0042bcea 21  22   .UPX1   ascii   42474<4A4G4S4`4i4o4w4
624   0x00009306 0x0042bd06 13  14   .UPX1   ascii   5.545a5k5s5}5
625   0x00009334 0x0042bd34 13  14   .UPX1   ascii   7\e7%7\7c7r7~7
626   0x00009354 0x0042bd54 5   6    .UPX1   ascii   ;[<`<
627   0x00009372 0x0042bd72 7   8    .UPX1   ascii   <\n=$=u>
628   0x000093a2 0x0042bda2 5   6    .UPX1   ascii   1,161
629   0x000093b0 0x0042bdb0 15  16   .UPX1   ascii   1V2\2b2h2n2t2{2
630   0x000093e0 0x0042bde0 17  18   .UPX1   ascii   3!3*3]3c3i3o3u3{3
631   0x00009412 0x0042be12 5   6    .UPX1   ascii   4K4t4
632   0x00009420 0x0042be20 7   8    .UPX1   ascii   5>5C5P5
633   0x00009428 0x0042be28 9   10   .UPX1   ascii   5H6V6q6|6
634   0x00009436 0x0042be36 7   8    .UPX1   ascii   7\7k7r7
635   0x00009456 0x0042be56 5   6    .UPX1   ascii   9\n:%:
636   0x0000946e 0x0042be6e 7   8    .UPX1   ascii   ;<;A;h;
637   0x00009476 0x0042be76 7   8    .UPX1   ascii   <'=/=A=
638   0x00009480 0x0042be80 5   6    .UPX1   ascii   =5>H>
639   0x000094a4 0x0042bea4 13  14   .UPX1   ascii   1&2k2p2t2x2|2
640   0x000094b6 0x0042beb6 7   8    .UPX1   ascii   4\t5$555
641   0x000094ca 0x0042beca 7   8    .UPX1   ascii   6"6.6j6
642   0x000094d8 0x0042bed8 13  14   .UPX1   ascii   6:7?7D7t7y7~7
643   0x000094f0 0x0042bef0 11  12   .UPX1   ascii   7-828B8L8q8
644   0x00009510 0x0042bf10 11  12   .UPX1   ascii   ;/;8;^;i;q;
645   0x0000951c 0x0042bf1c 9   10   .UPX1   ascii   ;&=<=c=v=
646   0x00009530 0x0042bf30 23  24   .UPX1   ascii   >\e>'>:>?>K>P>a>5?G?Y?s?
