Error parsing resource directory
[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
2141 0x000354af 0x0043bcaf 4   6    .rsrc   utf8    ̋L$\f blocks=Combining Diacritical Marks,Basic Latin
2142 0x000356a5 0x0043bea5 4   5    .rsrc   ascii   _^[]
2143 0x000356b3 0x0043beb3 4   6    .rsrc   utf8    W3\r<
2144 0x000356f6 0x0043bef6 6   7    .rsrc   ascii   Wu\rVVS
2145 0x00035726 0x0043bf26 4   5    .rsrc   ascii   ^_[]
2146 0x00035765 0x0043bf65 5   6    .rsrc   ascii   j2X^]
2147 0x000357a8 0x0043bfa8 5   6    .rsrc   ascii   j2X^]
2148 0x000357e2 0x0043bfe2 5   6    .rsrc   ascii   j2X^]
2149 0x0003582b 0x0043c02b 5   6    .rsrc   ascii   j2X^]
2150 0x000359cf 0x0043c1cf 8   9    .rsrc   ascii   URPQQh 1
2151 0x000359e5 0x0043c1e5 6   8    .rsrc   utf8    3ĉD$\bd blocks=Basic Latin,Latin Extended-A
2152 0x000359fa 0x0043c1fa 4   5    .rsrc   ascii   L$,3
2153 0x00035a4c 0x0043c24c 6   8    .rsrc   utf8    _^[ËL$ blocks=Basic Latin,Latin-1 Supplement
2154 0x00035abe 0x0043c2be 4   5    .rsrc   ascii   UVWS
2155 0x00035ad0 0x0043c2d0 5   7    .rsrc   utf8    [_^]Ë blocks=Basic Latin,Latin-1 Supplement
2156 0x00035af1 0x0043c2f1 4   5    .rsrc   ascii   SVWj
2157 0x00035b02 0x0043c302 4   5    .rsrc   ascii   _^[]
2158 0x00035b09 0x0043c309 5   6    .rsrc   ascii   l$\bRQ
2159 0x00035b6e 0x0043c36e 6   8    .rsrc   utf8    ^]Ã=`p blocks=Basic Latin,Latin-1 Supplement
2160 0x00035ba3 0x0043c3a3 4   5    .rsrc   ascii   Bj(j
2161 0x00035caa 0x0043c4aa 4   5    .rsrc   ascii   j Y+
2162 0x00035cc3 0x0043c4c3 5   6    .rsrc   ascii   SVWUj
2163 0x00035cd8 0x0043c4d8 4   5    .rsrc   ascii   ]_^[
2164 0x00035cde 0x0043c4de 4   6    .rsrc   utf8    ]ËL$ blocks=Basic Latin,Latin-1 Supplement
2165 0x00035d64 0x0043c564 6   7    .rsrc   ascii   ;t$,v-
2166 0x00035dbf 0x0043c5bf 6   7    .rsrc   ascii   R\f9Q\bu
2167 0x00035de7 0x0043c5e7 10  11   .rsrc   ascii   k\fUQPXY]Y[
2168 0x00035f39 0x0043c739 4   5    .rsrc   ascii   u\fQP
2169 0x00035f5a 0x0043c75a 4   6    .rsrc   utf8    E\b3Ƀ blocks=Basic Latin,Latin Extended-B
2170 0x000360b3 0x0043c8b3 7   8    .rsrc   ascii   <ct\b<st
2171 0x00036120 0x0043c920 4   6    .rsrc   utf8    t03ҋ blocks=Basic Latin,Cyrillic
2172 0x00036151 0x0043c951 4   6    .rsrc   utf8    ŋF4+ blocks=Latin Extended-A,Basic Latin
2173 0x00036158 0x0043c958 4   5    .rsrc   ascii   ~8@_
2174 0x0003615d 0x0043c95d 5   6    .rsrc   ascii   F4^[]
2175 0x0003616a 0x0043c96a 4   5    .rsrc   ascii   QQSV
2176 0x000361d4 0x0043c9d4 6   9    .rsrc   utf8    N4빋F4+ blocks=Basic Latin,Hangul Syllables
2177 0x000361de 0x0043c9de 4   5    .rsrc   ascii   ~8@_
2178 0x000361e3 0x0043c9e3 4   5    .rsrc   ascii   F4^[
2179 0x00036215 0x0043ca15 4   6    .rsrc   utf8    _^]Ë blocks=Basic Latin,Latin-1 Supplement
2180 0x0003621e 0x0043ca1e 4   6    .rsrc   utf8    Q3\tM
2181 0x000363bf 0x0043cbbf 10  11   .rsrc   ascii   \t<et\v<Et\aA
2182 0x00036407 0x0043cc07 4   6    .rsrc   utf8    3ɋE\f blocks=Basic Latin,Latin Extended-B
2183 0x00036484 0x0043cc84 4   5    .rsrc   ascii   Wj\nQ
2184 0x000365c9 0x0043cdc9 4   6    .rsrc   utf8    [^ÍI blocks=Basic Latin,Latin-1 Supplement
2185 0x00036693 0x0043ce93 4   5    .rsrc   ascii   <Pt8
2186 0x000366d7 0x0043ced7 5   6    .rsrc   ascii   y1*t\n
2187 0x000366fd 0x0043cefd 6   8    .rsrc   utf8    ÊA1<Fu blocks=Latin-1 Supplement,Basic Latin
2188 0x0003671f 0x0043cf1f 4   5    .rsrc   ascii   <Nu&
2189 0x00036725 0x0043cf25 4   6    .rsrc   utf8    j\bZ#
2190 0x000367ee 0x0043cfee 4   5    .rsrc   ascii   u<dt
2191 0x000367f7 0x0043cff7 11  12   .rsrc   ascii   <ot\f<ut\b<xt
2192 0x00036803 0x0043d003 4   5    .rsrc   ascii   <Xu]
2193 0x0003684c 0x0043d04c 5   6    .rsrc   ascii   8lu\r@
2194 0x000368cf 0x0043d0cf 4   5    .rsrc   ascii   \atVH
2195 0x000369ff 0x0043d1ff 6   7    .rsrc   ascii   ^$+^8+
2196 0x00036a94 0x0043d294 7   9    .rsrc   utf8    ]Ày1*t\n blocks=Basic Latin,Latin-1 Supplement
2197 0x00036b97 0x0043d397 10  11   .rsrc   ascii   F1<at\r<At\t
2198 0x00036bb6 0x0043d3b6 5   6    .rsrc   ascii   F1<gt
2199 0x00036bbc 0x0043d3bc 4   5    .rsrc   ascii   <Gu\a
2200 0x00036be8 0x0043d3e8 4   6    .rsrc   utf8    +ÉF( blocks=Basic Latin,Latin-1 Supplement
2201 0x00036c39 0x0043d439 4   5    .rsrc   ascii   v(PQ
2202 0x00036c79 0x0043d479 5   6    .rsrc   ascii   F1<gt
2203 0x00036c9e 0x0043d49e 4   5    .rsrc   ascii   8-u\b
2204 0x00036ca3 0x0043d4a3 4   5    .rsrc   ascii   N @@
2205 0x00036caf 0x0043d4af 11  12   .rsrc   ascii   <it\f<It\b<nt
2206 0x00036d1e 0x0043d51e 4   5    .rsrc   ascii   F8SP
2207 0x00036e58 0x0043d658 4   5    .rsrc   ascii   9F(~
2208 0x00036e72 0x0043d672 5   6    .rsrc   ascii   \bu\vRQ
2209 0x00036e9c 0x0043d69c 4   5    .rsrc   ascii   80t\f
2210 0x00036f25 0x0043d725 5   7    .rsrc   utf8    _^ËQ  blocks=Basic Latin,Latin-1 Supplement
2211 0x00036fdc 0x0043d7dc 4   5    .rsrc   ascii   A\b;A
2212 0x00037039 0x0043d839 4   6    .rsrc   utf8    ~43ۅ blocks=Basic Latin,Arabic
2213 0x00037060 0x0043d860 4   5    .rsrc   ascii   u&9E
2214 0x00037080 0x0043d880 5   6    .rsrc   ascii   C;^8u
2215 0x000370c0 0x0043d8c0 4   5    .rsrc   ascii   QQVW
2216 0x000370d9 0x0043d8d9 4   5    .rsrc   ascii   9p\bu
2217 0x000370f5 0x0043d8f5 5   6    .rsrc   ascii   E+p\bS
2218 0x00037184 0x0043d984 4   5    .rsrc   ascii   E\fSV
2219 0x00037189 0x0043d989 4   6    .rsrc   utf8    u\b+ƃ blocks=Basic Latin,Latin Extended-B
2220 0x00037196 0x0043d996 4   5    .rsrc   ascii   9u\f\e
2221 0x000371fc 0x0043d9fc 4   5    .rsrc   ascii   ;u\fu
2222 0x0003721d 0x0043da1d 4   5    .rsrc   ascii   9E\bt
2223 0x0003722f 0x0043da2f 4   6    .rsrc   utf8    YY]Ë blocks=Basic Latin,Latin-1 Supplement
2224 0x00037267 0x0043da67 6   7    .rsrc   ascii   }\b99t\t
2225 0x0003728b 0x0043da8b 7   9    .rsrc   utf8    u\v3\tY\b@
2226 0x000372d3 0x0043dad3 4   5    .rsrc   ascii   wOtD
2227 0x000373ae 0x0043dbae 5   6    .rsrc   ascii   }\bcsm
2228 0x0003741a 0x0043dc1a 4   5    .rsrc   ascii   j Y+
2229 0x00037472 0x0043dc72 4   5    .rsrc   ascii   YYhl
2230 0x00037532 0x0043dd32 4   6    .rsrc   utf8    A8PE
2231 0x00037544 0x0043dd44 4   6    .rsrc   utf8    uۃxt blocks=Basic Latin,Arabic
2232 0x0003757f 0x0043dd7f 4   5    .rsrc   ascii   t#Vh
2233 0x00037659 0x0043de59 5   6    .rsrc   ascii   QQSVW
2234 0x0003765f 0x0043de5f 4   6    .rsrc   utf8    }\b3ҋ blocks=Basic Latin,Cyrillic
2235 0x000376a9 0x0043dea9 4   6    .rsrc   utf8    +ʀ?= blocks=Basic Latin,IPA Extensions
2236 0x0003771a 0x0043df1a 5   6    .rsrc   ascii   PPPPP
2237 0x0003774f 0x0043df4f 5   7    .rsrc   utf8    Y_^]Ë blocks=Basic Latin,Latin-1 Supplement
2238 0x00037905 0x0043e105 7   9    .rsrc   utf8    j Y+ȋE\b blocks=Basic Latin,Latin Extended-B
2239 0x00037975 0x0043e175 4   5    .rsrc   ascii   j Y+
2240 0x000379ce 0x0043e1ce 7   8    .rsrc   ascii   u\vj Y;E
2241 0x00037a00 0x0043e200 4   5    .rsrc   ascii   j Y+
2242 0x00037a22 0x0043e222 4   5    .rsrc   ascii   P\b_3
2243 0x00037a66 0x0043e266 5   7    .rsrc   utf8    3؋v\b3 blocks=Basic Latin,Arabic
2244 0x00037a94 0x0043e294 4   5    .rsrc   ascii   j _;
2245 0x00037af6 0x0043e2f6 4   5    .rsrc   ascii   j Y+
2246 0x00037b8a 0x0043e38a 4   6    .rsrc   utf8    YY]Ë blocks=Basic Latin,Latin-1 Supplement
2247 0x00037bbf 0x0043e3bf 4   5    .rsrc   ascii   ;F\bu
2248 0x00037bcc 0x0043e3cc 4   5    .rsrc   ascii   j Y+
2249 0x00037eef 0x0043e6ef 5   6    .rsrc   ascii   ;E\fr4
2250 0x00037f74 0x0043e774 4   5    .rsrc   ascii   M\fSW
2251 0x0003802a 0x0043e82a 6   7    .rsrc   ascii   ,0<\tw\b
2252 0x00038061 0x0043e861 5   6    .rsrc   ascii   u=j\n_
2253 0x0003806f 0x0043e86f 9   10   .rsrc   ascii   u\f<xt\e<Xt
2254 0x0003809e 0x0043e89e 4   6    .rsrc   utf8    u\f3҃ blocks=Basic Latin,Cyrillic
2255 0x00038131 0x0043e931 4   6    .rsrc   utf8    3ۉE\f blocks=Basic Latin,Arabic
2256 0x000381fa 0x0043e9fa 6   8    .rsrc   utf8    H#E\f]Ë blocks=Basic Latin,Latin-1 Supplement
2257 0x000383ff 0x0043ebff 5   6    .rsrc   ascii   PPPPP
2258 0x00038490 0x0043ec90 6   8    .rsrc   utf8    YY]ËM\b blocks=Basic Latin,Latin-1 Supplement
2259 0x000385d5 0x0043edd5 4   6    .rsrc   utf8    \b\vЀ} blocks=Basic Latin,Cyrillic
2260 0x00038677 0x0043ee77 5   7    .rsrc   utf8    j\rX]Í blocks=Basic Latin,Latin-1 Supplement
2261 0x000387a1 0x0043efa1 4   5    .rsrc   ascii   ~';_
2262 0x000387c8 0x0043efc8 4   5    .rsrc   ascii   u\v;_
2263 0x000387eb 0x0043efeb 5   6    .rsrc   ascii   GWVj\t
2264 0x000388b5 0x0043f0b5 5   6    .rsrc   ascii   t\vWVS
2265 0x00038904 0x0043f104 5   6    .rsrc   ascii   QVWSj
2266 0x0003893f 0x0043f13f 5   6    .rsrc   ascii   t\vWVS
2267 0x00038996 0x0043f196 4   5    .rsrc   ascii   j X+
2268 0x0003899f 0x0043f19f 5   7    .rsrc   utf8    #ЋE\f; blocks=Basic Latin,Cyrillic
2269 0x00038a20 0x0043f220 5   7    .rsrc   utf8    #ЋE\f; blocks=Basic Latin,Cyrillic
2270 0x00038ab0 0x0043f2b0 4   5    .rsrc   ascii   M\bVW
2271 0x00038aee 0x0043f2ee 4   5    .rsrc   ascii   j X+
2272 0x00038b11 0x0043f311 7   8    .rsrc   ascii   t\rf9:t\b
2273 0x00038b3c 0x0043f33c 4   6    .rsrc   utf8    Wɍ\fJ blocks=Basic Latin,Latin Extended-B
2274 0x00038b60 0x0043f360 6   7    .rsrc   ascii   \bf9:t\a
2275 0x00038bd6 0x0043f3d6 7   8    .rsrc   ascii   t\rf9:t\b
2276 0x00038bfd 0x0043f3fd 4   6    .rsrc   utf8    +ȍ\fJ blocks=Basic Latin,Latin Extended-B
2277 0x00038c24 0x0043f424 6   7    .rsrc   ascii   \bf9:t\a
2278 0x00038c43 0x0043f443 5   6    .rsrc   ascii   f9:t\a
2279 0x00038c5b 0x0043f45b 5   6    .rsrc   ascii   j\bhP[
2280 0x00038cab 0x0043f4ab 5   6    .rsrc   ascii   j\bhp[
2281 0x00038d57 0x0043f557 5   6    .rsrc   ascii   j\bh0[
2282 0x00038f9a 0x0043f79a 4   5    .rsrc   ascii   FLY;
2283 0x00038fd5 0x0043f7d5 4   5    .rsrc   ascii   t!VP
2284 0x00039019 0x0043f819 4   5    .rsrc   ascii   uIhd
2285 0x000390a0 0x0043f8a0 4   5    .rsrc   ascii   uQhd
2286 0x000391af 0x0043f9af 4   6    .rsrc   utf8    SV3ҋ blocks=Basic Latin,Cyrillic
2287 0x00039209 0x0043fa09 5   7    .rsrc   utf8    _^[]Ë blocks=Basic Latin,Latin-1 Supplement
2288 0x00039214 0x0043fa14 5   7    .rsrc   utf8    E\b3ҋH blocks=Basic Latin,Cyrillic
2289 0x00039233 0x0043fa33 4   5    .rsrc   ascii   0SVW
2290 0x00039253 0x0043fa53 4   5    .rsrc   ascii   G\v9E
2291 0x00039290 0x0043fa90 4   5    .rsrc   ascii   u$SW
2292 0x000392f1 0x0043faf1 5   6    .rsrc   ascii   8] j0
2293 0x0003930e 0x0043fb0e 4   6    .rsrc   utf8    '\vI]
2294 0x0003939f 0x0043fb9f 4   5    .rsrc   ascii   j0Yf
2295 0x000393fa 0x0043fbfa 5   6    .rsrc   ascii   \bv6j0
2296 0x00039437 0x0043fc37 6   7    .rsrc   ascii   Wj0XPV
2297 0x000394d6 0x0043fcd6 4   5    .rsrc   ascii   jdSQ
2298 0x000394f8 0x0043fcf8 4   5    .rsrc   ascii   j\nSQ
2299 0x00039508 0x0043fd08 4   5    .rsrc   ascii   Fj0X
2300 0x0003957f 0x0043fd7f 6   8    .rsrc   utf8    }\fQ3Ƀ} blocks=Basic Latin,Latin Extended-B
2301 0x000395e3 0x0043fde3 5   6    .rsrc   ascii   \t9E\fw
2302 0x00039672 0x0043fe72 5   6    .rsrc   ascii   9E\ft\a
2303 0x000396a4 0x0043fea4 4   5    .rsrc   ascii   80t/
2304 0x000396b5 0x0043feb5 5   6    .rsrc   ascii   -jd_;
2305 0x000396c5 0x0043fec5 4   5    .rsrc   ascii   j\n_;
2306 0x0003970a 0x0043ff0a 5   6    .rsrc   ascii   PPPPP
2307 0x00039759 0x0043ff59 4   6    .rsrc   utf8    +ȋu\f blocks=Basic Latin,Latin Extended-B
2308 0x00039854 0x00440054 4   5    .rsrc   ascii   Wj0V
2309 0x00039864 0x00440064 5   6    .rsrc   ascii   _^[t\n
2310 0x000398aa 0x004400aa 4   6    .rsrc   utf8    3ɋ]\f blocks=Basic Latin,Latin Extended-B
2311 0x000398d0 0x004400d0 4   5    .rsrc   ascii   QWPV
2312 0x00039939 0x00440139 4   5    .rsrc   ascii    _^[
2313 0x00039a2e 0x0044022e 5   6    .rsrc   ascii   PPPPP
2314 0x00039a68 0x00440268 5   7    .rsrc   utf8    \f_^]Ë blocks=Basic Latin,Latin-1 Supplement
2315 0x00039a72 0x00440272 4   5    .rsrc   ascii   QQVW
2316 0x00039b5c 0x0044035c 4   5    .rsrc   ascii   u,t6
2317 0x00039baf 0x004403af 4   5    .rsrc   ascii   $[_^
2318 0x00039d2e 0x0044052e 4   6    .rsrc   utf8    39\b|
2319 0x00039d4a 0x0044054a 4   5    .rsrc   ascii   95\f|
2320 0x00039d5e 0x0044055e 4   5    .rsrc   ascii   Vh\f|
2321 0x00039dfc 0x004405fc 4   5    .rsrc   ascii   \bu\vQ
2322 0x00039e43 0x00440643 4   5    .rsrc   ascii   SVW3
2323 0x00039f0a 0x0044070a 4   6    .rsrc   utf8    Y3ۈ] blocks=Basic Latin,Arabic
2324 0x0003a01f 0x0044081f 5   6    .rsrc   ascii   E\bSVW
2325 0x0003a0b0 0x004408b0 5   7    .rsrc   utf8    _^[]Ë blocks=Basic Latin,Latin-1 Supplement
2326 0x0003a0fb 0x004408fb 6   7    .rsrc   ascii   Wu\rVVS
2327 0x0003a12b 0x0044092b 5   7    .rsrc   utf8    ^[_]Ë blocks=Basic Latin,Latin-1 Supplement
2328 0x0003a41b 0x00440c1b 4   5    .rsrc   ascii   TVhx
2329 0x0003a55f 0x00440d5f 6   7    .rsrc   ascii   \fPj\fh8
2330 0x0003a69b 0x00440e9b 5   6    .rsrc   ascii   ]\bVWh
2331 0x0003a6b3 0x00440eb3 4   6    .rsrc   utf8    3\t{\b
2332 0x0003a6f4 0x00440ef4 5   7    .rsrc   utf8    _^[]Ë blocks=Basic Latin,Latin-1 Supplement
2333 0x0003a8b2 0x004410b2 4   5    .rsrc   ascii   IH;A
2334 0x0003a8bc 0x004410bc 6   7    .rsrc   ascii   SSVWh 
2335 0x0003a912 0x00441112 4   6    .rsrc   utf8    ]À}\f blocks=Basic Latin,Latin-1 Supplement
2336 0x0003a9d2 0x004411d2 5   6    .rsrc   ascii   9wLt\f
2337 0x0003ab58 0x00441358 6   8    .rsrc   utf8    ~\b3\r~\f
2338 0x0003ac45 0x00441445 4   5    .rsrc   ascii   U\bW3
2339 0x0003ac4a 0x0044144a 6   7    .rsrc   ascii   f9:t!V
2340 0x0003ac6a 0x0044146a 4   5    .rsrc   ascii   f9:u
2341 0x0003ac7b 0x0044147b 4   5    .rsrc   ascii   QSVW
2342 0x0003ac93 0x00441493 4   5    .rsrc   ascii   YWWW
2343 0x0003ac9e 0x0044149e 4   5    .rsrc   ascii   SVWW
2344 0x0003acc3 0x004414c3 5   6    .rsrc   ascii   WSVPP
2345 0x0003adb7 0x004415b7 6   7    .rsrc   ascii   }\b;}\fu
2346 0x0003addc 0x004415dc 5   6    .rsrc   ascii   \b;u\fu
2347 0x0003ade2 0x004415e2 4   5    .rsrc   ascii   ;u\fu
2348 0x0003ae3a 0x0044163a 7   8    .rsrc   ascii   u\f9u\bt#
2349 0x0003ae5e 0x0044165e 4   5    .rsrc   ascii   ;E\bu
2350 0x0003aecd 0x004416cd 5   6    .rsrc   ascii   j\fh0\
2351 0x0003af1f 0x0044171f 5   6    .rsrc   ascii   j\fhp\
2352 0x0003aff9 0x004417f9 4   5    .rsrc   ascii   U\b9P
2353 0x0003b066 0x00441866 5   6    .rsrc   ascii   j,hP\
2354 0x0003b080 0x00441880 6   7    .rsrc   ascii   u\bj\b_;
2355 0x0003b0de 0x004418de 4   6    .rsrc   utf8    YY3Ʌ blocks=Basic Latin,Latin Extended-B
2356 0x0003b0ff 0x004418ff 4   6    .rsrc   utf8    \b2ɈM blocks=Basic Latin,Latin Extended-B
2357 0x0003b1d5 0x004419d5 4   5    .rsrc   ascii   j Y+
2358 0x0003b216 0x00441a16 4   5    .rsrc   ascii   +j\b_
2359 0x0003b261 0x00441a61 5   7    .rsrc   utf8    M̉H\b3 blocks=Basic Latin,Combining Diacritical Marks
2360 0x0003b373 0x00441b73 4   6    .rsrc   utf8    \v3\b]
2361 0x0003b45e 0x00441c5e 4   5    .rsrc   ascii   9E(j
2362 0x0003b49b 0x00441c9b 5   7    .rsrc   utf8    #MJ\b=
2363 0x0003b50e 0x00441d0e 7   8    .rsrc   ascii   PPPPPWS
2364 0x0003b548 0x00441d48 4   5    .rsrc   ascii   QQQP
2365 0x0003b580 0x00441d80 5   7    .rsrc   utf8    #MJ\b=
2366 0x0003b5e6 0x00441de6 12  13   .rsrc   ascii   PP9E u:PPVWP
2367 0x0003b71c 0x00441f1c 4   6    .rsrc   utf8    Y^]Ë blocks=Basic Latin,Latin-1 Supplement
2368 0x0003b734 0x00441f34 5   6    .rsrc   ascii   tl=(w
2369 0x0003b862 0x00442062 4   5    .rsrc   ascii   Y_^[
2370 0x0003b8be 0x004420be 5   7    .rsrc   utf8    YY^]Ë blocks=Basic Latin,Latin-1 Supplement
2371 0x0003ba30 0x00442230 4   6    .rsrc   utf8    _^]Ë blocks=Basic Latin,Latin-1 Supplement
2372 0x0003ba6d 0x0044226d 6   7    .rsrc   ascii   @9E\fw\t
2373 0x0003bab2 0x004422b2 4   5    .rsrc   ascii   ?5|\r
2374 0x0003baec 0x004422ec 4   6    .rsrc   utf8    [^]Ë blocks=Basic Latin,Latin-1 Supplement
2375 0x0003bb44 0x00442344 4   5    .rsrc   ascii   u\n_3
2376 0x0003bc98 0x00442498 4   7    .rsrc   utf8    +ЉMȋ blocks=Basic Latin,Cyrillic,Latin Extended-B
2377 0x0003bcd8 0x004424d8 5   6    .rsrc   ascii   u\v^_3
2378 0x0003bce3 0x004424e3 6   9    .rsrc   utf8    ]Ë}ȋE\f blocks=Basic Latin,Latin-1 Supplement,Latin Extended-B
2379 0x0003bd13 0x00442513 4   7    .rsrc   utf8    +IEą blocks=Basic Latin,Latin Extended-A
2380 0x0003be2a 0x0044262a 5   8    .rsrc   utf8    3\tu؉] blocks=Basic Latin,Arabic
2381 0x0003be44 0x00442644 6   8    .rsrc   utf8    wIPS3ɋ blocks=Basic Latin,Latin Extended-B
2382 0x0003bebe 0x004426be 4   7    .rsrc   utf8    e؋ȋE blocks=Basic Latin,Arabic,Latin Extended-B
2383 0x0003c004 0x00442804 4   7    .rsrc   utf8    u\f3\v
2384 0x0003c010 0x00442810 4   6    .rsrc   utf8    \vp-u
2385 0x0003c025 0x00442825 10  13   .rsrc   utf8    3\t_\b\vK}\bu"
2386 0x0003c132 0x00442932 4   6    .rsrc   utf8    u\b3\t
2387 0x0003c1ae 0x004429ae 5   7    .rsrc   utf8    j Y+ȉ blocks=Basic Latin,Latin Extended-B
2388 0x0003c1f0 0x004429f0 6   8    .rsrc   utf8    j X+MV
2389 0x0003c232 0x00442a32 4   5    .rsrc   ascii   jrY;
2390 0x0003c38e 0x00442b8e 5   7    .rsrc   utf8    j Y+ȉ blocks=Basic Latin,Latin Extended-B
2391 0x0003c3d7 0x00442bd7 5   7    .rsrc   utf8    j X+M
2392 0x0003c419 0x00442c19 4   5    .rsrc   ascii   jrY;
2393 0x0003c5aa 0x00442daa 4   6    .rsrc   utf8    j X+
2394 0x0003c68a 0x00442e8a 5   7    .rsrc   utf8    j X+C
2395 0x0003c6c0 0x00442ec0 4   5    .rsrc   ascii   jrY;
2396 0x0003ca87 0x00443287 4   5    .rsrc   ascii   stW;
2397 0x0003cb8f 0x0044338f 4   6    .rsrc   utf8    u]3\t
2398 0x0003cec3 0x004436c3 4   5    .rsrc   ascii   stW;
2399 0x0003d13b 0x0044393b 6   7    .rsrc   ascii   YYj\nZ;
2400 0x0003d2ce 0x00443ace 4   5    .rsrc   ascii   j\b_+
2401 0x0003d33d 0x00443b3d 5   6    .rsrc   ascii   _^[t\r
2402 0x0003d35f 0x00443b5f 6   9    .rsrc   utf8    PPPPP褰 blocks=Basic Latin,CJK Unified Ideographs
2403 0x0003d39d 0x00443b9d 4   5    .rsrc   ascii   9u\fr
2404 0x0003d3cb 0x00443bcb 5   6    .rsrc   ascii   \f9u\fs
2405 0x0003d3e6 0x00443be6 4   5    .rsrc   ascii   X_^]
2406 0x0003d4b9 0x00443cb9 5   6    .rsrc   ascii   ~0WPQ
2407 0x0003d4ed 0x00443ced 4   6    .rsrc   utf8    _^]Ë blocks=Basic Latin,Latin-1 Supplement
2408 0x0003d570 0x00443d70 4   6    .rsrc   utf8    Eԋ]\b blocks=Basic Latin,Cyrillic Supplement
2409 0x0003d5cc 0x00443dcc 4   6    .rsrc   utf8    \tE܃e blocks=Basic Latin,Syriac
2410 0x0003d60c 0x00443e0c 5   7    .rsrc   utf8    Ë]\bj\b blocks=Latin-1 Supplement,Basic Latin
2411 0x0003d647 0x00443e47 5   7    .rsrc   utf8    !\a3\tF
2412 0x0003d651 0x00443e51 6   8    .rsrc   utf8    F\b_^]Ë blocks=Basic Latin,Latin-1 Supplement
2413 0x0003d673 0x00443e73 4   5    .rsrc   ascii   x$;\r
2414 0x0003d6fd 0x00443efd 4   7    .rsrc   utf8    t\aP豦 blocks=Basic Latin,CJK Unified Ideographs
2415 0x0003d70f 0x00443f0f 4   7    .rsrc   utf8    t\aP蟦 blocks=Basic Latin,CJK Unified Ideographs
2416 0x0003d721 0x00443f21 4   7    .rsrc   utf8    t\aP荦 blocks=Basic Latin,CJK Unified Ideographs
2417 0x0003d7a7 0x00443fa7 4   6    .rsrc   utf8    Y^]Ë blocks=Basic Latin,Latin-1 Supplement
2418 0x0003d7f6 0x00443ff6 4   7    .rsrc   utf8    t\aP踥 blocks=Basic Latin,CJK Unified Ideographs
2419 0x0003d808 0x00444008 4   7    .rsrc   utf8    t\aP覥 blocks=Basic Latin,CJK Unified Ideographs
2420 0x0003d810 0x00444010 4   6    .rsrc   utf8    Y^]Ë blocks=Basic Latin,Latin-1 Supplement
2421 0x0003d81a 0x0044401a 4   5    .rsrc   ascii   E\fSV
2422 0x0003d81f 0x0044401f 4   5    .rsrc   ascii   u\bW3
2423 0x0003d84b 0x0044404b 5   7    .rsrc   utf8    _^[]Ë blocks=Basic Latin,Latin-1 Supplement
2424 0x0003d875 0x00444075 5   6    .rsrc   ascii   F8j\fP
2425 0x0003d880 0x00444080 5   6    .rsrc   ascii   Fhj\fP
2426 0x0003d930 0x00444130 4   6    .rsrc   utf8    (^]Ë blocks=Basic Latin,Latin-1 Supplement
2427 0x0003d96a 0x0044416a 5   6    .rsrc   ascii   9E WW
2428 0x0003d9a7 0x004441a7 5   7    .rsrc   utf8    #MK\b=
2429 0x0003d9ee 0x004441ee 5   6    .rsrc   ascii   t4SWV
2430 0x0003da56 0x00444256 8   9    .rsrc   ascii   QQSWj0j@
2431 0x0003dafa 0x004442fa 5   6    .rsrc   ascii   Y_[^]
2432 0x0003db4a 0x0044434a 4   5    .rsrc   ascii   9E\b|
2433 0x0003dbeb 0x004443eb 4   5    .rsrc   ascii   xg;5
2434 0x0003dc6a 0x0044446a 5   7    .rsrc   utf8    _^[]Ë blocks=Basic Latin,Latin-1 Supplement
2435 0x0003dc93 0x00444493 4   5    .rsrc   ascii   x';\r
2436 0x0003dce1 0x004444e1 4   5    .rsrc   ascii   SVW3
2437 0x0003dd10 0x00444510 5   6    .rsrc   ascii   M\bjZ+
2438 0x0003dd1e 0x0044451e 4   5    .rsrc   ascii   r\rf;
2439 0x0003dd35 0x00444535 4   5    .rsrc   ascii   r\vf;
2440 0x0003de21 0x00444621 4   7    .rsrc   utf8    u\tW荟 blocks=Basic Latin,CJK Unified Ideographs
2441 0x0003de78 0x00444678 8   9    .rsrc   ascii   t\f;E\ft\a@
2442 0x0003df75 0x00444775 5   6    .rsrc   ascii   d$\buU
2443 0x0003dfb1 0x004447b1 4   5    .rsrc   ascii   d$\bu
2444 0x0003dfcd 0x004447cd 4   6    .rsrc   utf8    \fÍT$ blocks=Basic Latin,Latin-1 Supplement
2445 0x0003dfdb 0x004447db 4   5    .rsrc   ascii   <$tL
2446 0x0003dfe0 0x004447e0 4   5    .rsrc   ascii   D$\ff
2447 0x0003e05b 0x0044485b 5   7    .rsrc   utf8    uŃ|$\b blocks=Basic Latin,Latin Extended-A
2448 0x0003e16a 0x0044496a 4   5    .rsrc   ascii   |%=2
2449 0x0003e1db 0x004449db 5   8    .rsrc   utf8    }ЉMԋD blocks=Basic Latin,Cyrillic,Cyrillic Supplement
2450 0x0003e257 0x00444a57 5   6    .rsrc   ascii   Ht$;}
2451 0x0003e2d5 0x00444ad5 4   5    .rsrc   ascii   F\b+E
2452 0x0003e2ea 0x00444aea 7   8    .rsrc   ascii   \nu,j\rXj
2453 0x0003e39d 0x00444b9d 4   5    .rsrc   ascii   j\r[S
