[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
4666 0x00049f38 0x0044ab38 4   5    CODE    ascii   ZYYd
4667 0x0004a005 0x0044ac05 4   6    CODE    utf8    UhǬD blocks=Basic Latin,Latin Extended-B
4668 0x0004a0b1 0x0044acb1 4   5    CODE    ascii   ZYYd
4669 0x0004a0ce 0x0044acce 4   6    CODE    utf8    Y]Í@ blocks=Basic Latin,Latin-1 Supplement
4670 0x0004a0ec 0x0044acec 4   5    CODE    ascii   SVWU
4671 0x0004a1cd 0x0044adcd 4   6    CODE    utf8    W\b+Ћ blocks=Basic Latin,Cyrillic
4672 0x0004a22a 0x0044ae2a 4   6    CODE    utf8    W\f+Ћ blocks=Basic Latin,Cyrillic
4673 0x0004a237 0x0044ae37 7   9    CODE    utf8     ]_^[Í@ blocks=Basic Latin,Latin-1 Supplement
4674 0x0004a240 0x0044ae40 4   5    CODE    ascii   SVWU
4675 0x0004a2df 0x0044aedf 4   5    CODE    ascii   ]_^[
4676 0x0004a303 0x0044af03 6   9    CODE    utf8    _^[ÐÍ@ blocks=Basic Latin,Latin-1 Supplement
4677 0x0004a33f 0x0044af3f 7   8    CODE    ascii   r\at\tJt\n
4678 0x0004a361 0x0044af61 4   5    CODE    ascii   ZYYd
4679 0x0004a39f 0x0044af9f 4   5    CODE    ascii   ZYYd
4680 0x0004a3e2 0x0044afe2 4   7    CODE    utf8    [Y]Ë blocks=Basic Latin,Latin-1 Supplement
4681 0x0004a49b 0x0044b09b 5   7    CODE    utf8    _^[ÐU blocks=Basic Latin,Latin-1 Supplement
4682 0x0004a4ec 0x0044b0ec 4   5    CODE    ascii   ZYYd
4683 0x0004a626 0x0044b226 4   5    CODE    ascii   ZYYd
4684 0x0004a65c 0x0044b25c 4   5    CODE    ascii   ZYYd
4685 0x0004a67d 0x0044b27d 4   5    CODE    ascii   ZYYd
4686 0x0004a6b9 0x0044b2b9 4   6    CODE    utf8    ]ÐSV blocks=Basic Latin,Latin-1 Supplement
4687 0x0004a6ee 0x0044b2ee 4   6    CODE    utf8    ^[Í@ blocks=Basic Latin,Latin-1 Supplement
4688 0x0004a71a 0x0044b31a 4   6    CODE    utf8    CP3ҋ blocks=Basic Latin,Cyrillic
4689 0x0004a764 0x0044b364 4   8    CODE    utf8    ЋЋƋ\b blocks=Cyrillic,Latin Extended-B,Basic Latin
4690 0x0004a76c 0x0044b36c 4   5    CODE    ascii   Q@j2
4691 0x0004a85e 0x0044b45e 4   5    CODE    ascii   ^[Y]
4692 0x0004a98a 0x0044b58a 4   5    CODE    ascii   ZYYd
4693 0x0004a9b7 0x0044b5b7 5   7    CODE    utf8    YY]ÐU blocks=Basic Latin,Latin-1 Supplement
4694 0x0004a9bf 0x0044b5bf 4   5    CODE    ascii   QSVW
4695 0x0004a9f5 0x0044b5f5 4   5    CODE    ascii   ZYYd
4696 0x0004aa32 0x0044b632 5   6    CODE    ascii   _^[Y]
4697 0x0004aa3b 0x0044b63b 4   5    CODE    ascii   QSVW
4698 0x0004aa71 0x0044b671 4   5    CODE    ascii   ZYYd
4699 0x0004aa90 0x0044b690 6   8    CODE    utf8    _^[Y]Ë blocks=Basic Latin,Latin-1 Supplement
4700 0x0004aad4 0x0044b6d4 4   5    CODE    ascii   SVWU
4701 0x0004aaed 0x0044b6ed 4   5    CODE    ascii   r\atw
4702 0x0004ab45 0x0044b745 4   5    CODE    ascii   uz;~
4703 0x0004ab94 0x0044b794 4   6    CODE    utf8    u\t3ҋ blocks=Basic Latin,Cyrillic
4704 0x0004aba5 0x0044b7a5 4   6    CODE    utf8    u\t3ҋ blocks=Basic Latin,Cyrillic
4705 0x0004abb6 0x0044b7b6 4   6    CODE    utf8    u\t3ҋ blocks=Basic Latin,Cyrillic
4706 0x0004abd9 0x0044b7d9 5   7    CODE    utf8    ]_^[Ë blocks=Basic Latin,Latin-1 Supplement
4707 0x0004ac8b 0x0044b88b 5   6    CODE    ascii   ;B@t/
4708 0x0004ae34 0x0044ba34 4   5    CODE    ascii   ZYYd
4709 0x0004ae4f 0x0044ba4f 4   5    CODE    ascii   ^[Y]
4710 0x0004aec8 0x0044bac8 13  14   CODE    ascii   PixelsPerInch
4711 0x0004aee0 0x0044bae0 10  11   CODE    ascii   TextHeight
4712 0x0004aef4 0x0044baf4 18  19   CODE    ascii   IgnoreFontProperty
4713 0x0004af22 0x0044bb22 4   6    CODE    utf8    ^[Í@ blocks=Basic Latin,Latin-1 Supplement
4714 0x0004af56 0x0044bb56 4   6    CODE    utf8    ^[Í@ blocks=Basic Latin,Latin-1 Supplement
4715 0x0004af72 0x0044bb72 4   6    CODE    utf8    ^[Í@ blocks=Basic Latin,Latin-1 Supplement
4716 0x0004afa0 0x0044bba0 4   5    CODE    ascii   SVWU
4717 0x0004b018 0x0044bc18 6   8    CODE    utf8    ]_^[Í@ blocks=Basic Latin,Latin-1 Supplement
4718 0x0004b075 0x0044bc75 5   7    CODE    utf8    R|[Í@ blocks=Basic Latin,Latin-1 Supplement
4719 0x0004b105 0x0044bd05 4   6    CODE    utf8    [ÐSf blocks=Basic Latin,Latin-1 Supplement
4720 0x0004b15f 0x0044bd5f 4   9    CODE    utf16le jjjj
4721 0x0004b1a3 0x0044bda3 5   6    CODE    ascii   CL+F\f
4722 0x0004b1ad 0x0044bdad 5   6    CODE    ascii   CH+F\b
4723 0x0004b232 0x0044be32 6   7    CODE    ascii   _^[YY]
4724 0x0004b264 0x0044be64 7   9    CODE    utf8    ^[ÐSVWU blocks=Basic Latin,Latin-1 Supplement
4725 0x0004b2b9 0x0044beb9 4   5    CODE    ascii   |7C3
4726 0x0004b2d9 0x0044bed9 6   7    CODE    ascii   D$\b;D$
4727 0x0004b2ee 0x0044beee 4   6    CODE    utf8    GKũ blocks=Basic Latin,Combining Diacritical Marks
4728 0x0004b2f4 0x0044bef4 6   8    CODE    utf8    \f]_^[Ë blocks=Basic Latin,Latin-1 Supplement
4729 0x0004b2ff 0x0044beff 4   5    CODE    ascii   :S`t
4730 0x0004b328 0x0044bf28 4   5    CODE    ascii   CT\bt
4731 0x0004b358 0x0044bf58 4   5    CODE    ascii   CT\bt
4732 0x0004b3ac 0x0044bfac 7   8    CODE    ascii   t\f:^Wt\a
4733 0x0004b40d 0x0044c00d 4   5    CODE    ascii   ZYYd
4734 0x0004b428 0x0044c028 4   6    CODE    utf8    Y]Ð3 blocks=Basic Latin,Latin-1 Supplement
4735 0x0004b435 0x0044c035 4   6    CODE    utf8    ؋C0; blocks=Arabic,Basic Latin
4736 0x0004b462 0x0044c062 4   6    CODE    utf8    ^[Í@ blocks=Basic Latin,Latin-1 Supplement
4737 0x0004b473 0x0044c073 4   6    CODE    utf8    ؋E\bP blocks=Arabic,Basic Latin
4738 0x0004b49d 0x0044c09d 6   7    CODE    ascii   S,_^[]
4739 0x0004b54f 0x0044c14f 4   5    CODE    ascii   t\f;E
4740 0x0004b6de 0x0044c2de 4   5    CODE    ascii   ZYYd
4741 0x0004b70d 0x0044c30d 4   5    CODE    ascii   ZYYd
4742 0x0004b7e8 0x0044c3e8 4   5    CODE    ascii   ZYYd
4743 0x0004b814 0x0044c414 4   5    CODE    ascii   ZYYd
4744 0x0004b831 0x0044c431 4   5    CODE    ascii   ZYYd
4745 0x0004b926 0x0044c526 4   6    CODE    utf8    B\f]Ë blocks=Basic Latin,Latin-1 Supplement
4746 0x0004b941 0x0044c541 4   5    CODE    ascii   |!C3
4747 0x0004b966 0x0044c566 4   6    CODE    utf8    ^[]Ë blocks=Basic Latin,Latin-1 Supplement
4748 0x0004bb15 0x0044c715 4   5    CODE    ascii   ZYYd
4749 0x0004bb7b 0x0044c77b 4   5    CODE    ascii   QWRj
4750 0x0004bbb3 0x0044c7b3 8   10   CODE    utf8    _^[ÐSVWQ blocks=Basic Latin,Latin-1 Supplement
4751 0x0004bc19 0x0044c819 4   5    CODE    ascii   |-G3
4752 0x0004bc48 0x0044c848 6   8    CODE    utf8    Z_^[Í@ blocks=Basic Latin,Latin-1 Supplement
4753 0x0004bcb7 0x0044c8b7 4   5    CODE    ascii   ZYYd
4754 0x0004bcd4 0x0044c8d4 5   7    CODE    utf8    Y]ÐSQ blocks=Basic Latin,Latin-1 Supplement
4755 0x0004bd00 0x0044c900 4   6    CODE    utf8    Z[ÐV blocks=Basic Latin,Latin-1 Supplement
4756 0x0004bd39 0x0044c939 5   7    CODE    utf8    ^ÐSVW blocks=Basic Latin,Latin-1 Supplement
4757 0x0004be05 0x0044ca05 6   8    CODE    utf8    [ÐSVW3 blocks=Basic Latin,Latin-1 Supplement
4758 0x0004be48 0x0044ca48 4   5    CODE    ascii   GFKu
4759 0x0004be4f 0x0044ca4f 7   9    CODE    utf8    _^[ÐSVW blocks=Basic Latin,Latin-1 Supplement
4760 0x0004be7a 0x0044ca7a 4   5    CODE    ascii   |!C3
4761 0x0004be9f 0x0044ca9f 5   7    CODE    utf8    _^[ÐU blocks=Basic Latin,Latin-1 Supplement
4762 0x0004bed4 0x0044cad4 5   6    CODE    ascii   SVWUQ
4763 0x0004bf07 0x0044cb07 4   5    CODE    ascii   |(C3
4764 0x0004bf2d 0x0044cb2d 5   7    CODE    utf8    FKuۋE blocks=Basic Latin,Arabic
4765 0x0004bf8b 0x0044cb8b 4   5    CODE    ascii   |%C3
4766 0x0004bfae 0x0044cbae 4   6    CODE    utf8    FKuދ blocks=Basic Latin,Thaana
4767 0x0004bfb4 0x0044cbb4 7   9    CODE    utf8    $Z]_^[Ð blocks=Basic Latin,Latin-1 Supplement
4768 0x0004bfcd 0x0044cbcd 6   8    CODE    utf8    Q\bÊ@^4 blocks=Basic Latin,Latin-1 Supplement
4769 0x0004c080 0x0044cc80 4   5    CODE    ascii   SVWU
4770 0x0004c0d0 0x0044ccd0 4   5    CODE    ascii   WVh0
4771 0x0004c0f4 0x0044ccf4 6   8    CODE    utf8    ]_^[Í@ blocks=Basic Latin,Latin-1 Supplement
4772 0x0004c14e 0x0044cd4e 6   8    CODE    utf8    SVW3ɉM blocks=Basic Latin,Latin Extended-B
4773 0x0004c2fa 0x0044cefa 4   5    CODE    ascii   ZYYd
4774 0x0004c32c 0x0044cf2c 5   7    CODE    utf8    @@ÐSV blocks=Basic Latin,Latin-1 Supplement
4775 0x0004c412 0x0044d012 5   6    CODE    ascii   ;Cpu'
4776 0x0004c423 0x0044d023 4   6    CODE    utf8    [Á{p blocks=Basic Latin,Latin-1 Supplement
4777 0x0004c4b8 0x0044d0b8 7   9    CODE    utf8    ^[ÐSVWU blocks=Basic Latin,Latin-1 Supplement
4778 0x0004c584 0x0044d184 4   5    CODE    ascii   $;D$
4779 0x0004c775 0x0044d375 6   8    CODE    utf8    Z+ЉT$\f blocks=Basic Latin,Cyrillic
4780 0x0004c7a1 0x0044d3a1 4   6    CODE    utf8    ЋD$\f blocks=Cyrillic,Basic Latin
4781 0x0004c7f3 0x0044d3f3 4   5    CODE    ascii   D$\bO
4782 0x0004c80b 0x0044d40b 4   5    CODE    ascii   ]_^[
4783 0x0004c810 0x0044d410 4   5    CODE    ascii   SVWQ
4784 0x0004c968 0x0044d568 4   5    CODE    ascii   F$\b(
4785 0x0004ca19 0x0044d619 6   7    CODE    ascii   F(Z_^[
4786 0x0004caed 0x0044d6ed 4   5    CODE    ascii   D$ P
4787 0x0004cb46 0x0044d746 4   9    CODE    utf16le jjjj
4788 0x0004cb5d 0x0044d75d 4   5    CODE    ascii   YZ^[
4789 0x0004cb64 0x0044d764 9   10   CODE    ascii   MDICLIENT
4790 0x0004cb79 0x0044d779 5   7    CODE    utf8    SVW3ɉ blocks=Basic Latin,Latin Extended-B
4791 0x0004cc82 0x0044d882 4   5    CODE    ascii   ZYYd
4792 0x0004cd3d 0x0044d93d 5   8    CODE    utf8    F\f^[Ë blocks=Basic Latin,Latin-1 Supplement
4793 0x0004cde4 0x0044d9e4 4   5    CODE    ascii   ZYYd
4794 0x0004cdff 0x0044d9ff 7   9    CODE    utf8    _^[Y]Í@ blocks=Basic Latin,Latin-1 Supplement
4795 0x0004ce3e 0x0044da3e 4   6    CODE    utf8    t\t3ҋ blocks=Basic Latin,Cyrillic
4796 0x0004ce49 0x0044da49 5   7    CODE    utf8    _^[Í@ blocks=Basic Latin,Latin-1 Supplement
4797 0x0004cf20 0x0044db20 4   6    CODE    utf8    3҉Pl blocks=Basic Latin,Cyrillic
4798 0x0004cf37 0x0044db37 4   5    CODE    ascii   @Tf\v
4799 0x0004cf71 0x0044db71 5   7    CODE    utf8    3҉Pxf blocks=Basic Latin,Cyrillic
4800 0x0004d097 0x0044dc97 4   6    CODE    utf8    P3ɺ\a blocks=Basic Latin,IPA Extensions
4801 0x0004d0c5 0x0044dcc5 4   5    CODE    ascii   ZYYd
4802 0x0004d0dc 0x0044dcdc 4   5    CODE    ascii   f#PT
4803 0x0004d100 0x0044dd00 6   7    CODE    ascii   _^[YY]
4804 0x0004d15a 0x0044dd5a 4   6    CODE    utf8    ^[Í@ blocks=Basic Latin,Latin-1 Supplement
4805 0x0004d178 0x0044dd78 4   7    CODE    utf8    3Ɋ˺+ blocks=Basic Latin,Latin Extended-B,Spacing Modifier Letters
4806 0x0004d24a 0x0044de4a 5   6    CODE    ascii   ;ADti
4807 0x0004d2bc 0x0044debc 4   5    CODE    ascii   SVWU
4808 0x0004d300 0x0044df00 6   8    CODE    utf8    ]_^[Í@ blocks=Basic Latin,Latin-1 Supplement
4809 0x0004d365 0x0044df65 4   6    CODE    utf8    [ÐSf blocks=Basic Latin,Latin-1 Supplement
4810 0x0004d413 0x0044e013 4   5    CODE    ascii   ZYYd
4811 0x0004d438 0x0044e038 4   5    CODE    ascii   ZYYd
4812 0x0004d459 0x0044e059 5   7    CODE    utf8    ^[Y]Ë blocks=Basic Latin,Latin-1 Supplement
4813 0x0004d460 0x0044e060 4   5    CODE    ascii   SVWU
4814 0x0004d488 0x0044e088 4   5    CODE    ascii   D$\ff
4815 0x0004d4c2 0x0044e0c2 5   6    CODE    ascii   ;|$\ft
4816 0x0004d4da 0x0044e0da 8   10   CODE    utf8    D$\bMu΄\$ blocks=Basic Latin,Greek and Coptic
4817 0x0004d4f9 0x0044e0f9 5   7    CODE    utf8    ]_^[Ë blocks=Basic Latin,Latin-1 Supplement
4818 0x0004d520 0x0044e120 5   6    CODE    ascii   f\vCTf
4819 0x0004d539 0x0044e139 5   6    CODE    ascii   f#CTf
4820 0x0004d5dc 0x0044e1dc 5   7    CODE    utf8    ^[ÐVW blocks=Basic Latin,Latin-1 Supplement
4821 0x0004d612 0x0044e212 4   6    CODE    utf8    _^Í@ blocks=Basic Latin,Latin-1 Supplement
4822 0x0004d626 0x0044e226 6   8    CODE    utf8    F\f^[ÐU blocks=Basic Latin,Latin-1 Supplement
4823 0x0004d722 0x0044e322 4   6    CODE    utf8    []Í@ blocks=Basic Latin,Latin-1 Supplement
4824 0x0004d757 0x0044e357 6   8    CODE    utf8    YY]ÐSV blocks=Basic Latin,Latin-1 Supplement
4825 0x0004d786 0x0044e386 5   6    CODE    ascii   uUj\aj
4826 0x0004d78c 0x0044e38c 4   9    CODE    utf16le jjjj
4827 0x0004d7e6 0x0044e3e6 4   6    CODE    utf8    ^[Í@ blocks=Basic Latin,Latin-1 Supplement
4828 0x0004d8ca 0x0044e4ca 4   6    CODE    utf8    ^[Í@ blocks=Basic Latin,Latin-1 Supplement
4829 0x0004d912 0x0044e512 4   7    CODE    utf8    B\bP蚇 blocks=Basic Latin,CJK Unified Ideographs
4830 0x0004d948 0x0044e548 4   6    CODE    utf8    \f3ҡP blocks=Basic Latin,Cyrillic
4831 0x0004d957 0x0044e557 4   5    CODE    ascii   ZYYd
4832 0x0004d972 0x0044e572 6   8    CODE    utf8    _^[Y]À blocks=Basic Latin,Latin-1 Supplement
4833 0x0004d9ff 0x0044e5ff 4   5    CODE    ascii   F\f^[
4834 0x0004da08 0x0044e608 4   6    CODE    utf8    3҉S\f blocks=Basic Latin,Cyrillic
4835 0x0004da76 0x0044e676 4   5    CODE    ascii   ;XDu
4836 0x0004dac3 0x0044e6c3 4   5    CODE    ascii   t\a= 
4837 0x0004daed 0x0044e6ed 6   8    CODE    utf8    ؋F\bHt\a blocks=Arabic,Basic Latin
4838 0x0004db0a 0x0044e70a 4   6    CODE    utf8    t\tƃ, blocks=Basic Latin,Latin Extended-B
4839 0x0004db24 0x0044e724 4   6    CODE    utf8    t\tƃ, blocks=Basic Latin,Latin Extended-B
4840 0x0004db49 0x0044e749 4   6    CODE    utf8    t03\n
4841 0x0004dc1c 0x0044e81c 4   6    CODE    utf8    ^[ÐU blocks=Basic Latin,Latin-1 Supplement
4842 0x0004dc4f 0x0044e84f 4   6    CODE    utf8    P\f3ɋ blocks=Basic Latin,Latin Extended-B
4843 0x0004dc5a 0x0044e85a 4   6    CODE    utf8    []Í@ blocks=Basic Latin,Latin-1 Supplement
4844 0x0004dc92 0x0044e892 4   6    CODE    utf8    ^[Í@ blocks=Basic Latin,Latin-1 Supplement
4845 0x0004dcd2 0x0044e8d2 5   7    CODE    utf8    SV3ɉM blocks=Basic Latin,Latin Extended-B
4846 0x0004de09 0x0044ea09 4   5    CODE    ascii   ZYYd
4847 0x0004de99 0x0044ea99 5   7    CODE    utf8    Z^[Í@ blocks=Basic Latin,Latin-1 Supplement
4848 0x0004dec5 0x0044eac5 5   7    CODE    utf8    3^[]Ë blocks=Basic Latin,Latin-1 Supplement
4849 0x0004df1d 0x0044eb1d 4   6    CODE    utf8    M܍F\b blocks=Basic Latin,Syriac
4850 0x0004dfa2 0x0044eba2 4   6    CODE    utf8     ^[Ë blocks=Basic Latin,Latin-1 Supplement
4851 0x0004e038 0x0044ec38 4   5    CODE    ascii   't\nf
4852 0x0004e06e 0x0044ec6e 6   8    CODE    utf8    SVW3ɉM blocks=Basic Latin,Latin Extended-B
4853 0x0004e118 0x0044ed18 4   5    CODE    ascii   ZYYd
4854 0x0004e4b4 0x0044f0b4 4   5    CODE    ascii   ZYYd
4855 0x0004e4d9 0x0044f0d9 4   5    CODE    ascii   @l;E
4856 0x0004e4de 0x0044f0de 5   7    CODE    utf8    u\n3ҋE blocks=Basic Latin,Cyrillic
4857 0x0004e514 0x0044f114 5   11   CODE    utf16le jjjjj
4858 0x0004e52d 0x0044f12d 4   6    CODE    utf8    o3ۋE blocks=Basic Latin,Arabic
4859 0x0004e56d 0x0044f16d 5   11   CODE    utf16le jjjjj
4860 0x0004e59f 0x0044f19f 4   5    CODE    ascii   ZYYd
4861 0x0004e5be 0x0044f1be 4   5    CODE    ascii   ZYYd
4862 0x0004e5d9 0x0044f1d9 6   7    CODE    ascii   _^[YY]
4863 0x0004e5f0 0x0044f1f0 4   6    CODE    utf8    u\t3ҋ blocks=Basic Latin,Cyrillic
4864 0x0004e654 0x0044f254 4   7    CODE    utf8    ^Ë\v\b blocks=Basic Latin,Latin-1 Supplement
4865 0x0004e6aa 0x0044f2aa 4   5    CODE    ascii   ZYYd
4866 0x0004e6c5 0x0044f2c5 5   7    CODE    utf8    ^Y]Í@ blocks=Basic Latin,Latin-1 Supplement
4867 0x0004e6ed 0x0044f2ed 8   11   CODE    utf8    3\tC\f_^[Ë blocks=Basic Latin,Latin-1 Supplement
4868 0x0004e75d 0x0044f35d 5   6    CODE    ascii   ;XDu\f
4869 0x0004e795 0x0044f395 5   7    CODE    utf8    Z^[Í@ blocks=Basic Latin,Latin-1 Supplement
4870 0x0004e79c 0x0044f39c 4   5    CODE    ascii   SVWQ
4871 0x0004e7d3 0x0044f3d3 5   6    CODE    ascii   t"GNu
4872 0x0004e7f9 0x0044f3f9 7   9    CODE    utf8    $Z_^[ÐU blocks=Basic Latin,Latin-1 Supplement
4873 0x0004e864 0x0044f464 4   5    CODE    ascii   ZYYd
4874 0x0004e88e 0x0044f48e 8   10   CODE    utf8    _^[YY]Í@ blocks=Basic Latin,Latin-1 Supplement
4875 0x0004e912 0x0044f512 4   5    CODE    ascii   ZYYd
4876 0x0004e92d 0x0044f52d 5   7    CODE    utf8    [Y]Í@ blocks=Basic Latin,Latin-1 Supplement
4877 0x0004e956 0x0044f556 5   7    CODE    utf8    SV3҉U blocks=Basic Latin,Cyrillic
4878 0x0004eb24 0x0044f724 4   5    CODE    ascii   ZYYd
4879 0x0004eb41 0x0044f741 4   5    CODE    ascii   ZYYd
4880 0x0004eb52 0x0044f752 4   5    CODE    ascii   @H;E
4881 0x0004eb68 0x0044f768 4   6    CODE    utf8    \f3ҡT blocks=Basic Latin,Cyrillic
4882 0x0004ebb2 0x0044f7b2 4   6    CODE    utf8    3҉Px blocks=Basic Latin,Cyrillic
4883 0x0004ebe5 0x0044f7e5 4   5    CODE    ascii   ZYYd
4884 0x0004ec04 0x0044f804 4   5    CODE    ascii   ZYYd
4885 0x0004ec2b 0x0044f82b 4   5    CODE    ascii   QSVW
4886 0x0004ec4b 0x0044f84b 4   5    CODE    ascii   |CF3
4887 0x0004ec8b 0x0044f88b 4   5    CODE    ascii   YGNu
4888 0x0004ec90 0x0044f890 6   8    CODE    utf8    _^[Y]Ë blocks=Basic Latin,Latin-1 Supplement
4889 0x0004eceb 0x0044f8eb 5   6    CODE    ascii   R@GNu
4890 0x0004ecf9 0x0044f8f9 6   8    CODE    utf8    Y_^[]Ð blocks=Basic Latin,Latin-1 Supplement
4891 0x0004ed3c 0x0044f93c 4   6    CODE    utf8    ^[ÐU blocks=Basic Latin,Latin-1 Supplement
4892 0x0004ed69 0x0044f969 5   7    CODE    utf8    ^[]Í@ blocks=Basic Latin,Latin-1 Supplement
4893 0x0004ed73 0x0044f973 4   5    CODE    ascii   QSVW
4894 0x0004ed93 0x0044f993 4   5    CODE    ascii   |NF3
4895 0x0004ede5 0x0044f9e5 7   9    CODE    utf8    _^[Y]ÐU blocks=Basic Latin,Latin-1 Supplement
4896 0x0004ee3a 0x0044fa3a 4   6    CODE    utf8    [Y]Ë blocks=Basic Latin,Latin-1 Supplement
4897 0x0004ee69 0x0044fa69 5   7    CODE    utf8    ^[]Í@ blocks=Basic Latin,Latin-1 Supplement
4898 0x0004ee73 0x0044fa73 4   5    CODE    ascii   QSVW
4899 0x0004ee93 0x0044fa93 4   5    CODE    ascii   |NF3
4900 0x0004eee5 0x0044fae5 7   9    CODE    utf8    _^[Y]ÐU blocks=Basic Latin,Latin-1 Supplement
4901 0x0004ef3a 0x0044fb3a 4   6    CODE    utf8    [Y]Ë blocks=Basic Latin,Latin-1 Supplement
4902 0x0004ef5e 0x0044fb5e 4   5    CODE    ascii   |-C3
4903 0x0004ef8f 0x0044fb8f 5   7    CODE    utf8    ^[]ÐU blocks=Basic Latin,Latin-1 Supplement
4904 0x0004f037 0x0044fc37 5   6    CODE    ascii   t\nWVS
4905 0x0004f045 0x0044fc45 4   5    CODE    ascii   _^[]
4906 0x0004f07e 0x0044fc7e 7   11   CODE    utf8    _^[Ë\vСP blocks=Basic Latin,Latin-1 Supplement,Cyrillic
4907 0x0004f168 0x0044fd68 4   6    CODE    utf8    ^[Ð: blocks=Basic Latin,Latin-1 Supplement
4908 0x0004f201 0x0044fe01 4   7    CODE    utf8    3ҋƋ8 blocks=Basic Latin,Cyrillic,Latin Extended-B
4909 0x0004f252 0x0044fe52 5   7    CODE    utf8    SV3ۉ] blocks=Basic Latin,Arabic
4910 0x0004f2d9 0x0044fed9 5   7    CODE    utf8    CHuދU blocks=Basic Latin,Thaana
4911 0x0004f30f 0x0044ff0f 4   5    CODE    ascii   ZYYd
4912 0x0004f350 0x0044ff50 4   5    CODE    ascii   SVWU
4913 0x0004f365 0x0044ff65 4   5    CODE    ascii   |&G3
4914 0x0004f397 0x0044ff97 4   5    CODE    ascii   ]_^[
4915 0x0004f3be 0x0044ffbe 6   7    CODE    ascii   _^[YY]
4916 0x0004f3ea 0x0044ffea 4   6    CODE    utf8    ^[Í@ blocks=Basic Latin,Latin-1 Supplement
4917 0x0004f425 0x00450025 5   6    CODE    ascii   ~Rj\aj
4918 0x0004f42b 0x0045002b 4   9    CODE    utf16le jjjj
4919 0x0004f482 0x00450082 4   6    CODE    utf8    ^[Í@ blocks=Basic Latin,Latin-1 Supplement
4920 0x0004f4a4 0x004500a4 4   6    CODE    utf8    P3ɺ9 blocks=Basic Latin,IPA Extensions
4921 0x0004f4da 0x004500da 4   6    CODE    utf8    _^[Ë blocks=Basic Latin,Latin-1 Supplement
4922 0x0004f582 0x00450182 5   7    CODE    utf8    CHuދU blocks=Basic Latin,Thaana
4923 0x0004f592 0x00450192 4   5    CODE    ascii   ZYYd
4924 0x0004f5ad 0x004501ad 5   7    CODE    utf8    ^[Y]Ë blocks=Basic Latin,Latin-1 Supplement
4925 0x0004f630 0x00450230 6   7    CODE    ascii   D$\f+D$
4926 0x0004f664 0x00450264 4   5    CODE    ascii   D$\b+
4927 0x0004f66d 0x0045026d 5   7    CODE    utf8    [ÐSVW blocks=Basic Latin,Latin-1 Supplement
4928 0x0004f699 0x00450299 5   7    CODE    utf8    (_^[Ë blocks=Basic Latin,Latin-1 Supplement
4929 0x0004f6c9 0x004502c9 5   7    CODE    utf8    (_^[Ë blocks=Basic Latin,Latin-1 Supplement
4930 0x0004f77a 0x0045037a 4   5    CODE    ascii   C@Vj
4931 0x0004f821 0x00450421 5   7    CODE    utf8    ^[Y]Ë blocks=Basic Latin,Latin-1 Supplement
4932 0x0004f828 0x00450428 4   5    CODE    ascii   SVWU
4933 0x0004f8e9 0x004504e9 5   7    CODE    utf8    ]_^[Ë blocks=Basic Latin,Latin-1 Supplement
4934 0x0004f954 0x00450554 4   5    CODE    ascii   u\fjP
4935 0x0004f980 0x00450580 5   7    CODE    utf8    @\bÐSV blocks=Basic Latin,Latin-1 Supplement
4936 0x0004f99c 0x0045059c 4   6    CODE    utf8    @\bÐS blocks=Basic Latin,Latin-1 Supplement
4937 0x0004f9a2 0x004505a2 8   10   CODE    utf8    ؋Ch;Ctt\e blocks=Arabic,Basic Latin
4938 0x0004f9c7 0x004505c7 7   8    CODE    ascii   Cd;Cpt\e
4939 0x0004f9e9 0x004505e9 4   6    CODE    utf8    [ÐSV blocks=Basic Latin,Latin-1 Supplement
4940 0x0004fa6f 0x0045066f 6   9    CODE    utf8    ^[Ë\v@T blocks=Basic Latin,Latin-1 Supplement
4941 0x0004fa8c 0x0045068c 4   5    CODE    ascii   SVWU
4942 0x0004fae1 0x004506e1 5   7    CODE    utf8    ]_^[Ë blocks=Basic Latin,Latin-1 Supplement
4943 0x0004fb57 0x00450757 7   9    CODE    utf8    YZ_^[Í@ blocks=Basic Latin,Latin-1 Supplement
4944 0x0004fb7f 0x0045077f 7   9    CODE    utf8    C\_^[Í@ blocks=Basic Latin,Latin-1 Supplement
4945 0x0004fb9f 0x0045079f 5   6    CODE    ascii   Uh3\tE
4946 0x0004fc77 0x00450877 4   5    CODE    ascii   h|\tE
4947 0x0004fcbd 0x004508bd 4   5    CODE    ascii   ;B<u
4948 0x0004fcda 0x004508da 4   5    CODE    ascii   ZYYd
4949 0x0004fd1c 0x0045091c 4   5    CODE    ascii   ZYYd
