ii 592 64
[Strings]
nth   paddr      vaddr      len  size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
18901 0x0012678d 0x0012674d 6    7            ascii   9<<PFP
18902 0x001267fc 0x001267bc 5    6            ascii   \a\b\t\n\v
18903 0x00126823 0x001267e3 5    6            ascii   Qa\a"q
18904 0x00126836 0x001267f6 4    5            ascii   $3br
18905 0x00126842 0x00126802 45   46           ascii   %&'()*456789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz
18906 0x001268d4 0x00126894 5    6            ascii   \a\b\t\n\v
18907 0x001268f9 0x001268b9 5    6            ascii   AQ\aaq
18908 0x00126909 0x001268c9 4    5            ascii   \t#3R
18909 0x0012691d 0x001268dd 43   44           ascii   &'()*56789:CDEFGHIJSTUVWXYZcdefghijstuvwxyz
18910 0x0012699f 0x0012695f 7    8            ascii   oo\v[DL1
18911 0x00126acc 0x00126a8c 5    6            ascii   iab@\n
18912 0x00126b08 0x00126ac8 4    6            utf8    $kXH
18913 0x00126b6d 0x00126b2d 4    6            utf8    ?֢yb blocks=Basic Latin,Hebrew
18914 0x00126b91 0x00126b51 4    5            ascii   ln@X
18915 0x00126bbc 0x00126b7c 4    5            ascii   \eq#$
18916 0x00126c5f 0x00126c1f 10   12           utf8    \rמM4\BH>^; blocks=Basic Latin,Hebrew
18917 0x00126c89 0x00126c49 4    5            ascii   >cN[
18918 0x00126cc1 0x00126c81 5    7            utf8    ٽ?\n-. blocks=Arabic,Basic Latin
18919 0x00126d61 0x00126d21 4    5            ascii   QH\nq
18920 0x00126d67 0x00126d27 4    5            ascii   E,Wq
18921 0x00126da0 0x00126d60 4    6            utf8    +>ñ? blocks=Basic Latin,Latin-1 Supplement
18922 0x00126f47 0x00126f07 8    10           utf8    =EI#oڸ!O blocks=Basic Latin,Arabic
18923 0x00126f6b 0x00126f2b 4    5            ascii   s6Tu
18924 0x0012705e 0x0012701e 4    5            ascii   ji@K
18925 0x001270ec 0x001270ac 4    5            ascii   9|+(
18926 0x0012713a 0x001270fa 7    8            ascii   DI\by\e$q
18927 0x00127162 0x00127122 4    5            ascii   i\rHF
18928 0x00127188 0x00127148 4    5            ascii   g++ 
18929 0x001271cb 0x0012718b 4    5            ascii   )Z</
18930 0x001271ec 0x001271ac 5    7            utf8    PԇtFb blocks=Basic Latin,Cyrillic Supplement
18931 0x00127217 0x001271d7 5    7            utf8    _ҋHW" blocks=Basic Latin,Cyrillic
18932 0x00127255 0x00127215 4    5            ascii   0@=\b
18933 0x0012727a 0x0012723a 4    5            ascii   S^&-
18934 0x0012728f 0x0012724f 4    5            ascii   9"O(
18935 0x001272a1 0x00127261 5    6            ascii   ~ORr)
18936 0x001272b2 0x00127272 4    7            utf8    \n\tA獝 blocks=Basic Latin,CJK Unified Ideographs
18937 0x001272ce 0x0012728e 4    5            ascii   p=G4
18938 0x00127349 0x00127309 6    8            utf8    ڋHWEq\b blocks=Arabic,Basic Latin
18939 0x00127380 0x00127340 4    5            ascii   %\erT
18940 0x001273af 0x0012736f 4    6            utf8    \vu<ԏ blocks=Basic Latin,Cyrillic Supplement
18941 0x001273ee 0x001273ae 4    5            ascii   9,$\r
18942 0x0012740a 0x001273ca 4    5            ascii   S:)b
18943 0x00127468 0x00127428 4    7            utf8    oDH blocks=Basic Latin,Private Use Area
18944 0x001274be 0x0012747e 7    9            utf8    4Qi\rK̻k blocks=Basic Latin,Combining Diacritical Marks
18945 0x001274de 0x0012749e 5    6            ascii   Q@\r2*
18946 0x001274f7 0x001274b7 5    6            ascii   O1.7I
18947 0x00127519 0x001274d9 7    9            utf8    R4dn\fǂ1 blocks=Basic Latin,Latin Extended-B
18948 0x00127528 0x001274e8 4    6            utf8    8'ߊb blocks=Basic Latin,NKo
18949 0x00127532 0x001274f2 4    5            ascii   $`}*
18950 0x00127550 0x00127510 4    6            utf8    OzOݘ blocks=Basic Latin,Arabic Supplement
18951 0x00127556 0x00127516 4    5            ascii   K\f.{
18952 0x00127575 0x00127535 4    5            ascii   XeH9
18953 0x001275bf 0x0012757f 4    5            ascii   $,~`
18954 0x001275d5 0x00127595 5    8            utf8    Fr9楆R blocks=Basic Latin,CJK Unified Ideographs
18955 0x0012763a 0x001275fa 4    5            ascii   Nx=G
18956 0x00127643 0x00127603 5    6            ascii   \a\f>Ri
18957 0x00127689 0x00127649 5    6            ascii   x<Fy#
18958 0x00127705 0x001276c5 4    5            ascii   Ul1P
18959 0x0012776f 0x0012772f 5    6            ascii   9@A?S
18960 0x00127777 0x00127737 6    7            ascii   ib9^ic
18961 0x0012777e 0x0012773e 6    7            ascii   [lb0\b<
18962 0x00127799 0x00127759 4    5            ascii   i7`3
18963 0x001277a2 0x00127762 6    7            ascii   w8%@!z
18964 0x001277af 0x0012776f 4    6            utf8    rÂM+ blocks=Basic Latin,Latin-1 Supplement
18965 0x001277bd 0x0012777d 7    9            utf8    T8oAǭ8D blocks=Basic Latin,Latin Extended-B
18966 0x00127811 0x001277d1 5    7            utf8    BױemQ blocks=Basic Latin,Hebrew
18967 0x0012783b 0x001277fb 8    10           utf8    Jh-Զ!F\fs blocks=Basic Latin,Armenian
18968 0x0012784d 0x0012780d 6    8            utf8     c\bCnك blocks=Basic Latin,Arabic
18969 0x001278a3 0x00127863 7    8            ascii   2NNF1N\n
18970 0x001278bd 0x0012787d 5    6            ascii   B0f$)
18971 0x001278e8 0x001278a8 4    5            ascii   \b`Bu
18972 0x00127902 0x001278c2 4    6            utf8    \aޞ#( blocks=Basic Latin,Thaana
18973 0x00127930 0x001278f0 7    8            ascii   !\n^2[#'
18974 0x00127944 0x00127904 4    5            ascii   QWe\f
18975 0x0012795f 0x0012791f 4    5            ascii   )#$t
18976 0x00127973 0x00127933 4    5            ascii   [\nI 
18977 0x00127988 0x00127948 6    7            ascii   ,"\t$iX
18978 0x00127995 0x00127955 5    6            ascii   J#(Qs
18979 0x00127a26 0x001279e6 4    5            ascii   d`KE
18980 0x00127a46 0x00127a06 6    7            ascii   =84S#l
18981 0x00127a7f 0x00127a3f 4    5            ascii   gP\tN
18982 0x00127a99 0x00127a59 4    7            utf8    ץOҚ] blocks=Hebrew,Basic Latin,Cyrillic
18983 0x00127ac9 0x00127a89 5    8            utf8    JL봲`~ blocks=Basic Latin,Hangul Syllables
18984 0x00127af5 0x00127ab5 6    8            utf8    nNzҁ"L blocks=Basic Latin,Cyrillic
18985 0x00127bc6 0x00127b86 4    5            ascii   $pE7
18986 0x00127bed 0x00127bad 5    7            utf8    FE%ˉf blocks=Basic Latin,Spacing Modifier Letters
18987 0x00127c5b 0x00127c1b 5    6            ascii   ~4F+f
18988 0x00127c62 0x00127c22 4    5            ascii   {g\n{
18989 0x00127c71 0x00127c31 4    6            utf8    dgқ+ blocks=Basic Latin,Cyrillic
18990 0x00127c9b 0x00127c5b 4    5            ascii   =i#H
18991 0x00127cd0 0x00127c90 4    6            utf8    j4u6
18992 0x00127ce1 0x00127ca1 4    5            ascii   9<ch
18993 0x00127d13 0x00127cd3 6    8            utf8    \b`psۭB blocks=Basic Latin,Arabic
18994 0x00127d1c 0x00127cdc 5    6            ascii   LG?9j
18995 0x00127d6b 0x00127d2b 5    6            ascii   DG1`9
18996 0x00127d89 0x00127d49 4    6            utf8    lݹp; blocks=Basic Latin,Arabic Supplement
18997 0x00127dcb 0x00127d8b 5    6            ascii   R?3pV
18998 0x00127e34 0x00127df4 4    5            ascii   *\vp8
18999 0x00127e5c 0x00127e1c 7    8            ascii   Wd^p.~p
19000 0x00127e7a 0x00127e3a 4    5            ascii   dsLl
19001 0x00127e8d 0x00127e4d 6    7            ascii   vDG%G^
19002 0x00127e9f 0x00127e5f 4    5            ascii   HZVi
19003 0x00127ee0 0x00127ea0 4    5            ascii   Av(}
19004 0x00127eee 0x00127eae 9    11           utf8    ̽0\a\}i$?2 blocks=Combining Diacritical Marks,Basic Latin
19005 0x00127f14 0x00127ed4 4    5            ascii   \f6N9
19006 0x00127f19 0x00127ed9 6    10           utf8    J)\nH뷊b blocks=Basic Latin,Hangul Syllables
19007 0x00128032 0x00127ff2 4    5            ascii   Nv&G
19008 0x00128076 0x00128036 4    5            ascii   J\v`G
19009 0x0012807b 0x0012803b 4    5            ascii   N?>*
19010 0x00128082 0x00128042 5    6            ascii   6E/\e\f
19011 0x00128094 0x00128054 4    7            utf8    "m耊K blocks=Basic Latin,CJK Unified Ideographs
19012 0x001280b0 0x00128070 5    7            utf8    q\rȩSh blocks=Basic Latin,Latin Extended-B
19013 0x001280e4 0x001280a4 4    5            ascii   $=I#
19014 0x00128151 0x00128111 4    7            utf8    jȓ,ϑ blocks=Basic Latin,Latin Extended-B,Greek and Coptic
19015 0x0012818f 0x0012814f 4    5            ascii   \a=1G
19016 0x001281a3 0x00128163 7    9            utf8    eͻePrx= blocks=Basic Latin,Greek and Coptic
19017 0x001281ad 0x0012816d 6    7            ascii   \nxr$g,
19018 0x00128265 0x00128225 4    5            ascii   aFcX
19019 0x00128279 0x00128239 6    9            utf8    VD(Iذ! blocks=Basic Latin,Arabic
19020 0x00128293 0x00128253 4    6            utf8    Ǵn9l blocks=Latin Extended-B,Basic Latin
19021 0x001282b5 0x00128275 4    6            utf8    Ub&c
19022 0x001282e5 0x001282a5 5    7            utf8    ʘnrGq blocks=IPA Extensions,Basic Latin
19023 0x001282ef 0x001282af 4    6            utf8    4)*y
19024 0x00128301 0x001282c1 5    6            ascii   .v+"&
19025 0x00128307 0x001282c7 5    6            ascii   23b<t
19026 0x0012833f 0x001282ff 4    5            ascii   tK S
19027 0x0012834f 0x0012830f 4    5            ascii   \e=iY
19028 0x00128395 0x00128355 4    5            ascii   $\a?0
19029 0x00128408 0x001283c8 6    10           utf8    Ͻ=ݦVF۴ blocks=Greek and Coptic,Basic Latin,Arabic Supplement,Arabic
19030 0x00128412 0x001283d2 4    5            ascii   G4{G
19031 0x00128417 0x001283d7 4    5            ascii   ,C1*
19032 0x0012849d 0x0012845d 4    6            utf8    y0Ђ9 blocks=Basic Latin,Cyrillic
19033 0x00128529 0x001284e9 8    10           utf8    \b}ȩ6HH$( blocks=Basic Latin,Latin Extended-B
19034 0x00128558 0x00128518 4    5            ascii   &IQG
19035 0x001285b4 0x00128574 5    7            utf8    7]љ@+ blocks=Basic Latin,Cyrillic
19036 0x0012861b 0x001285db 4    6            utf8    =;cҘ blocks=Basic Latin,Cyrillic
19037 0x00128652 0x00128612 4    5            ascii   >[v]
19038 0x00128668 0x00128628 4    5            ascii   AT79
19039 0x0012867d 0x0012863d 10   11           ascii   \ezD\n0b>`)e
19040 0x0012868b 0x0012864b 5    6            ascii   H9<`b
19041 0x0012869b 0x0012865b 4    6            utf8    ϶E\vt blocks=Greek and Coptic,Basic Latin
19042 0x001286ea 0x001286aa 5    6            ascii   W\vh*\
19043 0x00128735 0x001286f5 4    6            utf8    ғ~cU blocks=Cyrillic,Basic Latin
19044 0x00128770 0x00128730 4    5            ascii   \mjO
19045 0x001287c1 0x00128781 4    5            ascii   W\f{m
19046 0x00128822 0x001287e2 4    5            ascii   DL'x
19047 0x00128853 0x00128813 4    5            ascii   c/K:
19048 0x001288a2 0x00128862 5    6            ascii   M"FRv
19049 0x001288e4 0x001288a4 6    8            utf8    cwN\r+ʪ blocks=Basic Latin,IPA Extensions
19050 0x001288f7 0x001288b7 4    5            ascii   *@}v
19051 0x00128951 0x00128911 4    7            utf8    U=$ blocks=Basic Latin,Private Use Area
19052 0x00128982 0x00128942 4    5            ascii   Bdd8
19053 0x00128996 0x00128956 4    6            utf8    \aOΚK blocks=Basic Latin,Greek and Coptic
19054 0x00128a09 0x001289c9 5    6            ascii   T+0X[
19055 0x00128a17 0x001289d7 4    6            utf8    &,ѸS blocks=Basic Latin,Cyrillic
19056 0x00128ae5 0x00128aa5 4    5            ascii   0$2s
19057 0x00128b61 0x00128b21 4    5            ascii   15J 
19058 0x00128b6a 0x00128b2a 6    7            ascii   FIoJvM
19059 0x00128ba3 0x00128b63 6    7            ascii   $H}zR-
19060 0x00128c03 0x00128bc3 4    5            ascii   \nmU%
19061 0x00128c58 0x00128c18 4    5            ascii   CvCd
19062 0x00128ce1 0x00128ca1 4    5            ascii   Jc<w
19063 0x00128d00 0x00128cc0 4    5            ascii   bltS
19064 0x00128d09 0x00128cc9 5    6            ascii   qB\l.
19065 0x00128d33 0x00128cf3 6    7            ascii   \fzTNF1
19066 0x00128da1 0x00128d61 4    5            ascii   =(">
19067 0x00128dd9 0x00128d99 4    5            ascii   ZXTb
19068 0x00128df2 0x00128db2 7    8            ascii   O\nsNI6d
19069 0x00128e05 0x00128dc5 4    5            ascii   cL7s
19070 0x00128e5c 0x00128e1c 4    5            ascii   (GBz
19071 0x00128ec0 0x00128e80 4    6            utf8    \t<RӰ blocks=Basic Latin,Cyrillic
19072 0x00128edc 0x00128e9c 5    6            ascii   FU\b\aw
19073 0x00128ef0 0x00128eb0 4    5            ascii   \vK\v$
19074 0x00128f3b 0x00128efb 6    7            ascii   ?0=}{R
19075 0x00128fbf 0x00128f7f 4    6            utf8    %\f\b;
19076 0x00128fe0 0x00128fa0 4    5            ascii   K@6-
19077 0x00129013 0x00128fd3 4    5            ascii   @HPT
19078 0x00129080 0x00129040 4    5            ascii   &BT{
19079 0x001290b6 0x00129076 4    6            utf8    ǵcTF blocks=Latin Extended-B,Basic Latin
19080 0x001290be 0x0012907e 7    8            ascii   <g$z~44
19081 0x001290d3 0x00129093 4    5            ascii   3K,P
19082 0x0012910e 0x001290ce 5    6            ascii   |SYch
19083 0x00129139 0x001290f9 5    7            utf8    I6MՈ" blocks=Basic Latin,Armenian
19084 0x00129195 0x00129155 4    5            ascii   F2=G
19085 0x001291be 0x0012917e 4    5            ascii   \nac9
19086 0x001291c3 0x00129183 4    6            utf8    Ƕ}*f blocks=Latin Extended-B,Basic Latin
19087 0x001291e0 0x001291a0 4    5            ascii   \rTa+
19088 0x001291ed 0x001291ad 4    5            ascii   #\eN{
19089 0x0012920e 0x001291ce 4    5            ascii   lw<c
19090 0x00129292 0x00129252 4    5            ascii   `py#
19091 0x001292ce 0x0012928e 4    7            utf8    հW*_ blocks=Armenian,Basic Latin
19092 0x00129345 0x00129305 4    5            ascii   0Td1
19093 0x00129360 0x00129320 4    5            ascii   0c\eH
19094 0x001293ad 0x0012936d 5    7            utf8    ?ɧI4` blocks=Basic Latin,IPA Extensions
19095 0x001293c1 0x00129381 5    6            ascii   wEi#U
19096 0x001293f9 0x001293b9 4    6            utf8    .ϙAa blocks=Basic Latin,Greek and Coptic
19097 0x00129432 0x001293f2 5    8            utf8    ҘC}ݽ@ blocks=Cyrillic,Basic Latin,Arabic Supplement
19098 0x00129441 0x00129401 5    6            ascii   \nF7.q
19099 0x00129489 0x00129449 4    5            ascii   N7ul
19100 0x001294dd 0x0012949d 4    5            ascii   #2(p
19101 0x0012952b 0x001294eb 5    6            ascii   mLWE5
19102 0x00129531 0x001294f1 4    5            ascii   w8f*
19103 0x00129540 0x00129500 4    5            ascii   GqR$
19104 0x00129647 0x00129607 6    7            ascii   \eO!D\f\b
19105 0x0012966e 0x0012962e 4    5            ascii   5 n8
19106 0x0012967a 0x0012963a 5    8            utf8    3¥ìas blocks=Basic Latin,Latin-1 Supplement
19107 0x001296a2 0x00129662 4    5            ascii   xVWe
19108 0x001296bd 0x0012967d 4    5            ascii   U-Ek
19109 0x001296d9 0x00129699 5    6            ascii   I,0M>
19110 0x001296ea 0x001296aa 7    8            ascii   ?QSM\f!X
19111 0x00129711 0x001296d1 6    8            utf8    }hR`Hք blocks=Basic Latin,Armenian
19112 0x0012971b 0x001296db 5    6            ascii   lg\an\v
19113 0x00129738 0x001296f8 4    6            utf8    E\aОj blocks=Basic Latin,Cyrillic
19114 0x00129775 0x00129735 6    7            ascii   *\b."u.
19115 0x00129795 0x00129755 5    8            utf8    pNN9⥹ blocks=Basic Latin,Supplemental Arrows-B
19116 0x001297a0 0x00129760 6    8            utf8    u`Fs֝t blocks=Basic Latin,Hebrew
19117 0x00129828 0x001297e8 4    5            ascii   4U#!
19118 0x00129838 0x001297f8 5    8            utf8    +Ԓ8,ݸ blocks=Basic Latin,Cyrillic Supplement,Arabic Supplement
19119 0x00129869 0x00129829 6    8            utf8    ȋ\e\fw'i blocks=Latin Extended-B,Basic Latin
19120 0x00129881 0x00129841 5    6            ascii   5IK#}
19121 0x001298b5 0x00129875 4    5            ascii   UFP\n
19122 0x001298e4 0x001298a4 6    7            ascii   S\Ih-<
19123 0x001298ee 0x001298ae 6    7            ascii   ;O49H4
19124 0x001298f7 0x001298b7 4    6            utf8    \rɅ a blocks=Basic Latin,Latin Extended-B
19125 0x00129900 0x001298c0 5    6            ascii   qJ\f\ez
19126 0x0012997d 0x0012993d 4    5            ascii   \tVD*
19127 0x001299e0 0x001299a0 6    7            ascii   *{O'y{
19128 0x00129a03 0x001299c3 4    7            utf8    e\rד߸ blocks=Basic Latin,Hebrew,NKo
19129 0x00129a16 0x001299d6 4    6            utf8    ޙ<X@ blocks=Thaana,Basic Latin
19130 0x00129a86 0x00129a46 5    7            utf8    I?Ύ{i blocks=Basic Latin,Greek and Coptic
19131 0x00129ac0 0x00129a80 4    5            ascii   620\b
19132 0x00129b4e 0x00129b0e 5    6            ascii   b(YZB
19133 0x00129b5d 0x00129b1d 4    5            ascii   Nr@\a
19134 0x00129b7e 0x00129b3e 6    7            ascii   GZNL,U
19135 0x00129bc3 0x00129b83 4    5            ascii   w8^\b
19136 0x00129bdd 0x00129b9d 5    6            ascii   Wxn\b&
19137 0x00129be3 0x00129ba3 5    6            ascii   NC]1\r
19138 0x00129c43 0x00129c03 4    5            ascii   ('\f}
19139 0x00129c4c 0x00129c0c 4    6            utf8    ΑL}I blocks=Greek and Coptic,Basic Latin
19140 0x00129c53 0x00129c13 4    5            ascii   ML,8
19141 0x00129c6c 0x00129c2c 4    5            ascii   A,8*
19142 0x00129cbb 0x00129c7b 4    5            ascii   ,LR?
19143 0x00129d1b 0x00129cdb 4    5            ascii   H,2o
19144 0x00129d29 0x00129ce9 5    6            ascii   Q@X43
19145 0x00129d5a 0x00129d1a 4    5            ascii   jDDe
19146 0x00129d9e 0x00129d5e 4    5            ascii   \n1u*
19147 0x00129da8 0x00129d68 4    5            ascii   @\eqs
19148 0x00129db9 0x00129d79 7    9            utf8    œ"\a~HnO blocks=Latin Extended-A,Basic Latin
19149 0x00129df4 0x00129db4 5    8            utf8    %u\ey䌎 blocks=Basic Latin,CJK Unified Ideographs Extension A
19150 0x00129e0f 0x00129dcf 4    6            utf8    L~X߆ blocks=Basic Latin,NKo
19151 0x00129e2e 0x00129dee 4    6            utf8    PŌL1 blocks=Basic Latin,Latin Extended-A
19152 0x00129e48 0x00129e08 4    5            ascii   %/s#
19153 0x00129e52 0x00129e12 7    9            utf8    W#,C)oށ blocks=Basic Latin,Thaana
19154 0x00129e67 0x00129e27 5    8            utf8    Ѡ5Щm: blocks=Cyrillic,Basic Latin
19155 0x00129ea1 0x00129e61 6    8            utf8    +emFPӮ blocks=Basic Latin,Cyrillic
19156 0x00129eb7 0x00129e77 4    5            ascii   #$l$
19157 0x00129ede 0x00129e9e 4    5            ascii   \vp7T
19158 0x00129f31 0x00129ef1 4    5            ascii   ZG\e@
19159 0x00129f41 0x00129f01 5    7            utf8    -Й1"1 blocks=Basic Latin,Cyrillic
19160 0x00129f55 0x00129f15 4    5            ascii   lP\r<
19161 0x00129f6d 0x00129f2d 5    7            utf8    P3Ӧ3N blocks=Basic Latin,Cyrillic
