[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
4164 0x00058b12 0x00459712 4   5    .data   ascii   fGH8
4165 0x00058b1e 0x0045971e 4   5    .data   ascii   fG04
4166 0x00058b2a 0x0045972a 4   5    .data   ascii   fG@4
4167 0x00058b36 0x00459736 4   5    .data   ascii   fGH2
4168 0x00058b49 0x00459749 4   5    .data   ascii   fGK]
4169 0x00058b61 0x00459761 4   5    .data   ascii   fG{Y
4170 0x00058b95 0x00459795 4   5    .data   ascii   iGC+
4171 0x00058b9c 0x0045979c 5   6    .data   ascii   ~!fG0
4172 0x00058ba6 0x004597a6 4   5    .data   ascii   \ff|M
4173 0x00058c84 0x00459884 4   5    .data   ascii   #GKn
4174 0x00058c90 0x00459890 4   5    .data   ascii   #GCl
4175 0x00058c9c 0x0045989c 4   5    .data   ascii   #G{j
4176 0x00058ca8 0x004598a8 4   5    .data   ascii   #GKh
4177 0x00058caf 0x004598af 5   7    .data   utf8    ؼkGC# blocks=Arabic,Basic Latin
4178 0x00058d2e 0x0045992e 4   5    .data   ascii   fG0N
4179 0x00058d3a 0x0045993a 4   5    .data   ascii   fG@.
4180 0x00058d42 0x00459942 5   6    .data   ascii   \af|EJ
4181 0x00058d84 0x00459984 4   5    .data   ascii   #GKH
4182 0x00058d90 0x00459990 4   5    .data   ascii   #GCF
4183 0x00058d9c 0x0045999c 4   5    .data   ascii   #G{D
4184 0x00058da8 0x004599a8 4   5    .data   ascii   #GKB
4185 0x00058db4 0x004599b4 4   5    .data   ascii   #GC@
4186 0x00058dc0 0x004599c0 4   5    .data   ascii   #G{~
4187 0x00058dcc 0x004599cc 4   5    .data   ascii   #GK|
4188 0x00058dd3 0x004599d3 4   5    .data   ascii   i|Ez
4189 0x00058ddf 0x004599df 4   5    .data   ascii   f|}x
4190 0x00058deb 0x004599eb 4   5    .data   ascii   f|Mv
4191 0x00058df3 0x004599f3 5   6    .data   ascii   \a#GCt
4192 0x00058e35 0x00459a35 4   5    .data   ascii   fGK!
4193 0x00058e4d 0x00459a4d 4   5    .data   ascii   fG{\r
4194 0x00058e59 0x00459a59 4   5    .data   ascii   fGK'
4195 0x00058e65 0x00459a65 4   5    .data   ascii   fGCI
4196 0x00058e7d 0x00459a7d 4   5    .data   ascii   fGKU
4197 0x00058e89 0x00459a89 4   5    .data   ascii   fGCO
4198 0x00058e95 0x00459a95 4   5    .data   ascii   fG{Q
4199 0x00058ea1 0x00459aa1 4   5    .data   ascii   fGK[
4200 0x00058ea8 0x00459aa8 4   5    .data   ascii   #GCL
4201 0x00058eb4 0x00459ab4 4   5    .data   ascii   #G{J
4202 0x00058ec0 0x00459ac0 4   5    .data   ascii   #GKH
4203 0x00058ecc 0x00459acc 4   5    .data   ascii   #GCF
4204 0x00058ed8 0x00459ad8 4   5    .data   ascii   #G{D
4205 0x00058ee4 0x00459ae4 4   5    .data   ascii   #GKB
4206 0x00058ef0 0x00459af0 4   5    .data   ascii   #GC@
4207 0x00058efc 0x00459afc 4   5    .data   ascii   #G{~
4208 0x00058f08 0x00459b08 4   5    .data   ascii   #GK|
4209 0x00058f0f 0x00459b0f 4   5    .data   ascii   i|Ez
4210 0x00058f1b 0x00459b1b 4   5    .data   ascii   f|}x
4211 0x00058f27 0x00459b27 4   5    .data   ascii   f|Mv
4212 0x00058f2e 0x00459b2e 4   5    .data   ascii   hGHv
4213 0x00058f3a 0x00459b3a 4   5    .data   ascii   fG0r
4214 0x00058f41 0x00459b41 4   5    .data   ascii   iGKq
4215 0x00058f49 0x00459b49 5   6    .data   ascii   \afGHp
4216 0x00058faf 0x00459baf 4   5    .data   ascii   f|Mn
4217 0x00058fbb 0x00459bbb 4   5    .data   ascii   f|El
4218 0x00058fc7 0x00459bc7 4   5    .data   ascii   f|}j
4219 0x00058fd3 0x00459bd3 4   5    .data   ascii   f|Mh
4220 0x00058fdf 0x00459bdf 4   5    .data   ascii   f|Ef
4221 0x00058feb 0x00459beb 4   5    .data   ascii   f|}d
4222 0x00058ff7 0x00459bf7 4   5    .data   ascii   f|Mb
4223 0x00058ffe 0x00459bfe 4   5    .data   ascii   hGHb
4224 0x00059065 0x00459c65 4   5    .data   ascii   iGC[
4225 0x00059071 0x00459c71 4   5    .data   ascii   fG{}
4226 0x0005907d 0x00459c7d 4   5    .data   ascii   fGKW
4227 0x00059089 0x00459c89 4   5    .data   ascii   fGCy
4228 0x00059095 0x00459c95 4   5    .data   ascii   fG{C
4229 0x000590a1 0x00459ca1 4   5    .data   ascii   fGKE
4230 0x000590b4 0x00459cb4 5   6    .data   ascii   #G{@\
4231 0x000590c0 0x00459cc0 5   6    .data   ascii   #GK~\
4232 0x000590cc 0x00459ccc 5   6    .data   ascii   #GC|\
4233 0x000590d8 0x00459cd8 5   6    .data   ascii   #G{z\
4234 0x000590e4 0x00459ce4 5   6    .data   ascii   #GKx\
4235 0x000590f0 0x00459cf0 5   6    .data   ascii   #GCv\
4236 0x000590fc 0x00459cfc 5   6    .data   ascii   #G{t\
4237 0x00059103 0x00459d03 4   6    .data   utf8    ؽkGK blocks=Arabic,Basic Latin
4238 0x0005915e 0x00459d5e 4   5    .data   ascii   fGH>
4239 0x000591ad 0x00459dad 4   5    .data   ascii   iG{\e
4240 0x000591b9 0x00459db9 4   5    .data   ascii   fGK=
4241 0x000591d1 0x00459dd1 4   5    .data   ascii   fG{9
4242 0x000591f5 0x00459df5 4   5    .data   ascii   fG{?
4243 0x0005920d 0x00459e0d 4   5    .data   ascii   fGC\v
4244 0x00059225 0x00459e25 4   5    .data   ascii   fGK\a
4245 0x00059249 0x00459e49 4   5    .data   ascii   fGK5
4246 0x00059268 0x00459e68 4   5    .data   ascii   #GKn
4247 0x00059274 0x00459e74 4   5    .data   ascii   #GCl
4248 0x00059280 0x00459e80 4   5    .data   ascii   #G{j
4249 0x0005928c 0x00459e8c 4   5    .data   ascii   #GKh
4250 0x00059298 0x00459e98 4   5    .data   ascii   #GCf
4251 0x000592a4 0x00459ea4 4   5    .data   ascii   #G{d
4252 0x000592b0 0x00459eb0 4   5    .data   ascii   #GKb
4253 0x000592bc 0x00459ebc 4   5    .data   ascii   #GC`
4254 0x000592cf 0x00459ecf 5   7    .data   utf8    ؽkGK\r blocks=Arabic,Basic Latin
4255 0x00059319 0x00459f19 5   6    .data   ascii   D\nf|M
4256 0x00059324 0x00459f24 4   6    .data   utf8    #GCܓ blocks=Basic Latin,Syriac
4257 0x0005937a 0x00459f7a 4   5    .data   ascii   fG@n
4258 0x0005941e 0x0045a01e 4   5    .data   ascii   :f|}
4259 0x0005958e 0x0045a18e 5   6    .data   ascii   C\n#GK
4260 0x00059597 0x0045a197 4   6    .data   utf8    ؼkGC blocks=Arabic,Basic Latin
4261 0x000595da 0x0045a1da 4   5    .data   ascii   fG@B
4262 0x000595e6 0x0045a1e6 4   5    .data   ascii   fGH@
4263 0x000595f2 0x0045a1f2 4   5    .data   ascii   fG0|
4264 0x000595fe 0x0045a1fe 4   5    .data   ascii   fG@|
4265 0x0005960a 0x0045a20a 4   5    .data   ascii   fGHz
4266 0x00059616 0x0045a216 4   5    .data   ascii   fG0v
4267 0x00059622 0x0045a222 4   5    .data   ascii   fG@v
4268 0x0005962e 0x0045a22e 4   5    .data   ascii   fGHt
4269 0x0005963a 0x0045a23a 4   5    .data   ascii   fG0p
4270 0x00059646 0x0045a246 4   5    .data   ascii   fG@p
4271 0x0005965e 0x0045a25e 4   5    .data   ascii   fG0*
4272 0x0005966a 0x0045a26a 4   5    .data   ascii   fG@*
4273 0x00059671 0x0045a271 4   5    .data   ascii   iGCc
4274 0x0005967d 0x0045a27d 4   5    .data   ascii   fG{e
4275 0x00059691 0x0045a291 5   6    .data   ascii   \afGH"
4276 0x000597de 0x0045a3de 4   5    .data   ascii   :f|}
4277 0x00059863 0x0045a463 4   6    .data   utf8    ؼkGC blocks=Arabic,Basic Latin
4278 0x000598de 0x0045a4de 4   5    .data   ascii   :f|}
4279 0x00059993 0x0045a593 4   6    .data   utf8    ؇kG{ blocks=Arabic,Basic Latin
4280 0x00059a9d 0x0045a69d 5   6    .data   ascii   D\nf|M
4281 0x00059af9 0x0045a6f9 4   5    .data   ascii   kG{o
4282 0x00059b00 0x0045a700 5   6    .data   ascii   ~1fG@
4283 0x00059b35 0x0045a735 4   5    .data   ascii   :fG0
4284 0x00059c3e 0x0045a83e 5   6    .data   ascii   C\n#GK
4285 0x00059c98 0x0045a898 5   6    .data   ascii   ~!fG0
4286 0x00059cd6 0x0045a8d6 4   5    .data   ascii   :f|}
4287 0x00059d18 0x0045a918 5   6    .data   ascii   #GCd^
4288 0x00059d24 0x0045a924 5   6    .data   ascii   #G{b^
4289 0x00059d30 0x0045a930 5   6    .data   ascii   #GK`^
4290 0x00059d9c 0x0045a99c 5   6    .data   ascii   #GKN^
4291 0x00059da8 0x0045a9a8 5   6    .data   ascii   #GCL^
4292 0x00059db4 0x0045a9b4 5   6    .data   ascii   #G{J^
4293 0x00059dc0 0x0045a9c0 5   6    .data   ascii   #GKH^
4294 0x00059dcc 0x0045a9cc 5   6    .data   ascii   #GCF^
4295 0x00059dd8 0x0045a9d8 5   6    .data   ascii   #G{D^
4296 0x00059dea 0x0045a9ea 4   5    .data   ascii   fGHB
4297 0x00059df1 0x0045a9f1 4   5    .data   ascii   iG{K
4298 0x00059dfd 0x0045a9fd 4   5    .data   ascii   fGK-
4299 0x00059e09 0x0045aa09 4   5    .data   ascii   fGCG
4300 0x00059e1c 0x0045aa1c 6   7    .data   ascii   ~\ffG@x
4301 0x00059e2a 0x0045aa2a 4   5    .data   ascii   fGHv
4302 0x00059e36 0x0045aa36 4   5    .data   ascii   fG0r
4303 0x00059e42 0x0045aa42 4   5    .data   ascii   fG@r
4304 0x00059e4b 0x0045aa4b 4   5    .data   ascii   f|E.
4305 0x00059e57 0x0045aa57 4   5    .data   ascii   f|},
4306 0x00059e63 0x0045aa63 4   5    .data   ascii   f|M*
4307 0x00059e6f 0x0045aa6f 4   5    .data   ascii   f|E(
4308 0x00059e77 0x0045aa77 6   7    .data   ascii   :#G{&^
4309 0x00059ec5 0x0045aac5 4   5    .data   ascii   fG{\v
4310 0x00059edd 0x0045aadd 4   5    .data   ascii   fGC\a
4311 0x00059f01 0x0045ab01 4   5    .data   ascii   fGC5
4312 0x00059f14 0x0045ab14 5   6    .data   ascii   ~1fG@
4313 0x00059f2e 0x0045ab2e 4   5    .data   ascii   fG0l
4314 0x00059f3a 0x0045ab3a 4   5    .data   ascii   fG@l
4315 0x00059f46 0x0045ab46 4   5    .data   ascii   fGHj
4316 0x00059f4e 0x0045ab4e 5   6    .data   ascii   :f|}f
4317 0x00059f90 0x0045ab90 4   5    .data   ascii   #GC`
4318 0x00059ffa 0x0045abfa 5   6    .data   ascii   :f|}L
4319 0x0005a03c 0x0045ac3c 4   5    .data   ascii   #GCP
4320 0x0005a054 0x0045ac54 4   5    .data   ascii   #GK\f
4321 0x0005a060 0x0045ac60 4   5    .data   ascii   #GC\n
4322 0x0005a06c 0x0045ac6c 4   5    .data   ascii   #G{\b
4323 0x0005a0b1 0x0045acb1 4   5    .data   ascii   fG{m
4324 0x0005a0b8 0x0045acb8 4   5    .data   ascii   #GK:
4325 0x0005a0bf 0x0045acbf 5   7    .data   utf8    ؼkGC) blocks=Arabic,Basic Latin
4326 0x0005a115 0x0045ad15 5   6    .data   ascii   D?f|}
4327 0x0005a142 0x0045ad42 4   5    .data   ascii   fG@>
4328 0x0005a155 0x0045ad55 4   5    .data   ascii   iG{\t
4329 0x0005a175 0x0045ad75 4   5    .data   ascii   :fG0
4330 0x0005a1c3 0x0045adc3 4   5    .data   ascii   f|}N
4331 0x0005a1cf 0x0045adcf 4   5    .data   ascii   f|ML
4332 0x0005a1db 0x0045addb 4   5    .data   ascii   f|EJ
4333 0x0005a1e7 0x0045ade7 4   5    .data   ascii   f|}H
4334 0x0005a1f3 0x0045adf3 4   5    .data   ascii   f|MF
4335 0x0005a1ff 0x0045adff 4   5    .data   ascii   f|ED
4336 0x0005a20b 0x0045ae0b 4   5    .data   ascii   f|}B
4337 0x0005a217 0x0045ae17 4   5    .data   ascii   f|M@
4338 0x0005a223 0x0045ae23 4   5    .data   ascii   f|E~
4339 0x0005a22f 0x0045ae2f 4   5    .data   ascii   f|}|
4340 0x0005a23b 0x0045ae3b 4   5    .data   ascii   f|Mz
4341 0x0005a244 0x0045ae44 5   6    .data   ascii   #GCx*
4342 0x0005a250 0x0045ae50 5   6    .data   ascii   #G{v*
4343 0x0005a25c 0x0045ae5c 5   6    .data   ascii   #GKt*
4344 0x0005a268 0x0045ae68 5   6    .data   ascii   #GCr*
4345 0x0005a274 0x0045ae74 5   6    .data   ascii   #G{p*
4346 0x0005a280 0x0045ae80 5   6    .data   ascii   #GK.*
4347 0x0005a28c 0x0045ae8c 5   6    .data   ascii   #GC,*
4348 0x0005a298 0x0045ae98 5   6    .data   ascii   #G{**
4349 0x0005a2a4 0x0045aea4 5   6    .data   ascii   #GK(*
4350 0x0005a2b0 0x0045aeb0 5   6    .data   ascii   #GC&*
4351 0x0005a2b9 0x0045aeb9 4   5    .data   ascii   kG{e
4352 0x0005a2cc 0x0045aecc 5   6    .data   ascii   #GC *
4353 0x0005a2d8 0x0045aed8 5   6    .data   ascii   #G{^*
4354 0x0005a2e4 0x0045aee4 5   6    .data   ascii   #GK\*
4355 0x0005a2f0 0x0045aef0 5   6    .data   ascii   #GCZ*
4356 0x0005a2fc 0x0045aefc 5   6    .data   ascii   #G{X*
4357 0x0005a303 0x0045af03 5   7    .data   utf8    ؽkGKS blocks=Arabic,Basic Latin
4358 0x0005a3b9 0x0045afb9 5   6    .data   ascii   D\nf|M
4359 0x0005a433 0x0045b033 4   5    .data   ascii   :#G{
4360 0x0005a481 0x0045b081 4   5    .data   ascii   fG{+
4361 0x0005a4e0 0x0045b0e0 4   6    .data   utf8    #G{̡ blocks=Basic Latin,Combining Diacritical Marks
4362 0x0005a4ec 0x0045b0ec 4   6    .data   utf8    #GKʡ blocks=Basic Latin,IPA Extensions
4363 0x0005a4f8 0x0045b0f8 4   6    .data   utf8    #GCȡ blocks=Basic Latin,Latin Extended-B
4364 0x0005a504 0x0045b104 4   6    .data   utf8    #G{ơ blocks=Basic Latin,Latin Extended-B
4365 0x0005a510 0x0045b110 4   6    .data   utf8    #GKġ blocks=Basic Latin,Latin Extended-A
4366 0x0005a5c1 0x0045b1c1 4   5    .data   ascii   \afGH
4367 0x0005a603 0x0045b203 4   5    .data   ascii   f|M<
4368 0x0005a60f 0x0045b20f 4   5    .data   ascii   f|E:
4369 0x0005a61b 0x0045b21b 4   5    .data   ascii   f|}8
4370 0x0005a627 0x0045b227 4   5    .data   ascii   f|M6
4371 0x0005a633 0x0045b233 4   5    .data   ascii   f|E4
4372 0x0005a63f 0x0045b23f 4   5    .data   ascii   f|}2
4373 0x0005a64b 0x0045b24b 4   5    .data   ascii   f|M0
4374 0x0005a6d7 0x0045b2d7 4   5    .data   ascii   \f#GK
4375 0x0005a719 0x0045b319 4   5    .data   ascii   fG{y
4376 0x0005a725 0x0045b325 4   5    .data   ascii   fGKC
4377 0x0005a731 0x0045b331 4   5    .data   ascii   fGCE
4378 0x0005a738 0x0045b338 4   5    .data   ascii   #G{B
4379 0x0005a744 0x0045b344 4   5    .data   ascii   #GK@
4380 0x0005a750 0x0045b350 4   5    .data   ascii   #GC~
4381 0x0005a75c 0x0045b35c 4   5    .data   ascii   #G{|
4382 0x0005a768 0x0045b368 4   5    .data   ascii   #GKz
4383 0x0005a778 0x0045b378 4   5    .data   ascii   #G{v
4384 0x0005a784 0x0045b384 4   5    .data   ascii   #GKt
4385 0x0005a790 0x0045b390 4   5    .data   ascii   #GCr
4386 0x0005a79c 0x0045b39c 4   5    .data   ascii   #G{p
4387 0x0005a7a3 0x0045b3a3 5   7    .data   utf8    ؽkGK{ blocks=Arabic,Basic Latin
4388 0x0005a7e6 0x0045b3e6 4   5    .data   ascii   fG0\b
4389 0x0005a7f2 0x0045b3f2 4   5    .data   ascii   fG@\b
4390 0x0005a824 0x0045b424 6   7    .data   ascii   ~!fG0<
4391 0x0005a832 0x0045b432 4   5    .data   ascii   fG@<
4392 0x0005a83e 0x0045b43e 4   5    .data   ascii   fGH:
4393 0x0005a84a 0x0045b44a 4   5    .data   ascii   fG06
4394 0x0005a856 0x0045b456 4   5    .data   ascii   fG@6
4395 0x0005a862 0x0045b462 4   5    .data   ascii   fGH4
4396 0x0005a86e 0x0045b46e 4   5    .data   ascii   fG00
4397 0x0005a87a 0x0045b47a 4   5    .data   ascii   fG@0
4398 0x0005a8d5 0x0045b4d5 4   5    .data   ascii   fG{+
4399 0x0005a8dd 0x0045b4dd 5   6    .data   ascii   \ffG@~
4400 0x0005aa57 0x0045b657 4   5    .data   ascii   :#G{
4401 0x0005aab1 0x0045b6b1 4   5    .data   ascii   fGK\t
4402 0x0005aaed 0x0045b6ed 4   5    .data   ascii   fG{\e
4403 0x0005aaf4 0x0045b6f4 6   7    .data   ascii   ~1fG@n
4404 0x0005ab2e 0x0045b72e 4   5    .data   ascii   :f|}
4405 0x0005ab85 0x0045b785 4   5    .data   ascii   kGK5
4406 0x0005aba4 0x0045b7a4 4   5    .data   ascii   #GKn
4407 0x0005abb0 0x0045b7b0 4   5    .data   ascii   #GCl
4408 0x0005abbc 0x0045b7bc 4   5    .data   ascii   #G{j
4409 0x0005abd1 0x0045b7d1 4   5    .data   ascii   fGC#
4410 0x0005abd9 0x0045b7d9 5   6    .data   ascii   :fG0d
4411 0x0005ac1b 0x0045b81b 4   5    .data   ascii   f|E(
4412 0x0005ac27 0x0045b827 4   5    .data   ascii   f|}&
4413 0x0005ac33 0x0045b833 4   5    .data   ascii   f|M$
4414 0x0005ac3f 0x0045b83f 4   5    .data   ascii   f|E"
4415 0x0005ac4b 0x0045b84b 4   5    .data   ascii   f|} 
4416 0x0005ac57 0x0045b857 4   5    .data   ascii   f|M^
4417 0x0005ac63 0x0045b863 4   5    .data   ascii   f|E\
4418 0x0005ac6b 0x0045b86b 5   6    .data   ascii   :#G{Z
4419 0x0005ace5 0x0045b8e5 4   5    .data   ascii   \ffG@
4420 0x0005adc2 0x0045b9c2 4   5    .data   ascii   fGH>
4421 0x0005ae22 0x0045ba22 4   5    .data   ascii   fG@n
4422 0x0005aeb3 0x0045bab3 4   6    .data   utf8    ؼkGC blocks=Arabic,Basic Latin
4423 0x0005af81 0x0045bb81 4   5    .data   ascii   fGKi
4424 0x0005afa5 0x0045bba5 4   5    .data   ascii   fGKo
4425 0x0005afdd 0x0045bbdd 4   5    .data   ascii   :fG0
4426 0x0005b01f 0x0045bc1f 4   5    .data   ascii   f|E\f
4427 0x0005b02b 0x0045bc2b 4   5    .data   ascii   f|}\n
4428 0x0005b037 0x0045bc37 4   5    .data   ascii   f|M\b
4429 0x0005b04b 0x0045bc4b 4   5    .data   ascii   :#G{
4430 0x0005b0b8 0x0045bcb8 5   6    .data   ascii   ~!fG0
4431 0x0005b0fd 0x0045bcfd 5   6    .data   ascii   D?f|}
4432 0x0005b107 0x0045bd07 4   5    .data   ascii   \f#GK
4433 0x0005b155 0x0045bd55 4   5    .data   ascii   fGK/
4434 0x0005b1c5 0x0045bdc5 4   5    .data   ascii   kGC+
4435 0x0005b1cd 0x0045bdcd 4   5    .data   ascii   :fG0
4436 0x0005b20f 0x0045be0f 4   5    .data   ascii   f|E\
4437 0x0005b21b 0x0045be1b 4   5    .data   ascii   f|}Z
4438 0x0005b227 0x0045be27 4   5    .data   ascii   f|MX
4439 0x0005b233 0x0045be33 4   5    .data   ascii   f|EV
4440 0x0005b23a 0x0045be3a 6   7    .data   ascii   C?#G{T
4441 0x0005b248 0x0045be48 4   5    .data   ascii   #GKR
4442 0x0005b254 0x0045be54 4   5    .data   ascii   #GCP
4443 0x0005b262 0x0045be62 6   7    .data   ascii   C\n#GK\f
4444 0x0005b26b 0x0045be6b 4   6    .data   utf8    ؼkGC blocks=Arabic,Basic Latin
4445 0x0005b38d 0x0045bf8d 4   5    .data   ascii   fGCo
4446 0x0005b405 0x0045c005 4   5    .data   ascii   fG{k
4447 0x0005b429 0x0045c029 4   5    .data   ascii   fG{\t
4448 0x0005b454 0x0045c054 5   6    .data   ascii   ~1fG@
4449 0x0005b46a 0x0045c06a 4   5    .data   ascii   :f|}
4450 0x0005b52d 0x0045c12d 4   5    .data   ascii   iGC1
4451 0x0005b539 0x0045c139 4   5    .data   ascii   fG{;
4452 0x0005b551 0x0045c151 4   5    .data   ascii   fGC7
4453 0x0005b564 0x0045c164 4   5    .data   ascii   #GKf
4454 0x0005b570 0x0045c170 4   5    .data   ascii   #GCd
4455 0x0005b57c 0x0045c17c 4   5    .data   ascii   #G{b
4456 0x0005b588 0x0045c188 4   5    .data   ascii   #GK`
4457 0x0005b5f4 0x0045c1f4 4   5    .data   ascii   #GKN
4458 0x0005b600 0x0045c200 4   5    .data   ascii   #GCL
4459 0x0005b60c 0x0045c20c 4   5    .data   ascii   #G{J
4460 0x0005b618 0x0045c218 4   5    .data   ascii   #GKH
4461 0x0005b624 0x0045c224 4   5    .data   ascii   #GCF
4462 0x0005b630 0x0045c230 4   5    .data   ascii   #G{D
4463 0x0005b63c 0x0045c23c 4   5    .data   ascii   #GKB
4464 0x0005b648 0x0045c248 4   5    .data   ascii   #GC@
4465 0x0005b654 0x0045c254 4   5    .data   ascii   #G{~
4466 0x0005b660 0x0045c260 4   5    .data   ascii   #GK|
4467 0x0005b66c 0x0045c26c 4   5    .data   ascii   #GCz
4468 0x0005b678 0x0045c278 4   5    .data   ascii   #G{x
4469 0x0005b684 0x0045c284 4   5    .data   ascii   #GKv
4470 0x0005b68b 0x0045c28b 5   7    .data   utf8    ؼkGCu blocks=Arabic,Basic Latin
4471 0x0005b6ce 0x0045c2ce 4   5    .data   ascii   fG@:
4472 0x0005b6da 0x0045c2da 4   5    .data   ascii   fGH8
4473 0x0005b6e6 0x0045c2e6 4   5    .data   ascii   fG04
4474 0x0005b6f2 0x0045c2f2 4   5    .data   ascii   fG@4
4475 0x0005b6fe 0x0045c2fe 4   5    .data   ascii   fGH2
4476 0x0005b7cc 0x0045c3cc 4   6    .data   utf8    #GC̐ blocks=Basic Latin,Combining Diacritical Marks
4477 0x0005b7d3 0x0045c3d3 4   6    .data   utf8    ؇kG{ blocks=Arabic,Basic Latin
4478 0x0005b841 0x0045c441 6   7    .data   ascii   D?f|}<
4479 0x0005b84f 0x0045c44f 4   5    .data   ascii   f|M:
4480 0x0005b85b 0x0045c45b 4   5    .data   ascii   f|E8
4481 0x0005b867 0x0045c467 4   5    .data   ascii   f|}6
4482 0x0005b873 0x0045c473 4   5    .data   ascii   f|M4
4483 0x0005b87a 0x0045c47a 4   5    .data   ascii   hGH4
4484 0x0005b886 0x0045c486 4   5    .data   ascii   fG00
4485 0x0005b892 0x0045c492 4   5    .data   ascii   fG@0
4486 0x0005b8b1 0x0045c4b1 4   5    .data   ascii   iGKY
4487 0x0005b923 0x0045c523 5   6    .data   ascii   @mhG{
4488 0x0005b92d 0x0045c52d 4   5    .data   ascii   \ffG@
4489 0x0005b96f 0x0045c56f 4   5    .data   ascii   f|}\
4490 0x0005b97b 0x0045c57b 4   5    .data   ascii   f|MZ
4491 0x0005b987 0x0045c587 4   5    .data   ascii   f|EX
4492 0x0005b993 0x0045c593 4   5    .data   ascii   f|}V
4493 0x0005b99f 0x0045c59f 4   5    .data   ascii   f|MT
4494 0x0005b9a8 0x0045c5a8 4   5    .data   ascii   #GCR
4495 0x0005b9b4 0x0045c5b4 4   5    .data   ascii   #G{P
4496 0x0005b9cc 0x0045c5cc 4   5    .data   ascii   #GC\f
4497 0x0005b9d8 0x0045c5d8 4   5    .data   ascii   #G{\n
4498 0x0005b9e4 0x0045c5e4 4   5    .data   ascii   #GK\b
4499 0x0005ba1b 0x0045c61b 4   5    .data   ascii   f|}>
4500 0x0005ba27 0x0045c627 4   5    .data   ascii   f|M<
4501 0x0005ba33 0x0045c633 4   5    .data   ascii   f|E:
4502 0x0005ba3f 0x0045c63f 4   5    .data   ascii   f|}8
4503 0x0005ba4b 0x0045c64b 4   5    .data   ascii   f|M6
4504 0x0005ba52 0x0045c652 4   5    .data   ascii   hGH6
4505 0x0005ba5e 0x0045c65e 4   5    .data   ascii   fG02
4506 0x0005ba6a 0x0045c66a 4   5    .data   ascii   fG@2
4507 0x0005ba9f 0x0045c69f 4   5    .data   ascii   :#G{
4508 0x0005bae1 0x0045c6e1 4   5    .data   ascii   fGCq
4509 0x0005baed 0x0045c6ed 4   5    .data   ascii   fG{{
4510 0x0005bb05 0x0045c705 4   5    .data   ascii   fGCw
4511 0x0005bb0c 0x0045c70c 6   7    .data   ascii   ~!fG0(
4512 0x0005bb1a 0x0045c71a 4   5    .data   ascii   fG@(
4513 0x0005bb26 0x0045c726 4   5    .data   ascii   fGH&
4514 0x0005bb2d 0x0045c72d 6   7    .data   ascii   D?f|}"
4515 0x0005bb3b 0x0045c73b 4   5    .data   ascii   f|M 
4516 0x0005bb43 0x0045c743 5   6    .data   ascii   \a#GC^
4517 0x0005bb85 0x0045c785 4   5    .data   ascii   fGKy
4518 0x0005bb91 0x0045c791 4   5    .data   ascii   fGCC
4519 0x0005bb9d 0x0045c79d 4   5    .data   ascii   fG{E
