Error parsing resource directory
[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x000000c8 0x000000c8 4   5            ascii   Rich
2    0x000001e8 0x000001e8 5   6            ascii   .text
3    0x0000020f 0x0000020f 7   8            ascii   h.rdata
4    0x00000237 0x00000237 6   7            ascii   H.data
5    0x00000260 0x00000260 6   7            ascii   .pdata
6    0x00000287 0x00000287 5   6            ascii   HINIT
7    0x000002b0 0x000002b0 5   6            ascii   .rsrc
8    0x000002d7 0x000002d7 7   8            ascii   B.reloc
1632 0x00014d19 0x00026b19 5   6    .data   ascii   T[3}_
1633 0x00014d2f 0x00026b2f 5   6    .data   ascii   p^,ja
1634 0x00014d68 0x00026b68 5   8    .data   utf8    \b26; blocks=Basic Latin,Private Use Area
1635 0x00014deb 0x00026beb 4   5    .data   ascii   \fc]i
1636 0x00014df9 0x00026bf9 5   6    .data   ascii   |}Ylm
1637 0x00014e32 0x00026c32 4   5    .data   ascii   NG#M
1638 0x00014e5c 0x00026c5c 5   6    .data   ascii   bq(FA
1639 0x00014e78 0x00026c78 4   5    .data   ascii   *&4C
1640 0x00014e81 0x00026c81 5   6    .data   ascii   HS\e;!
1641 0x00014ea8 0x00026ca8 6   7    .data   ascii   ALs&X\
1642 0x00014ed0 0x00026cd0 4   5    .data   ascii   t~\t:
1643 0x00014ed5 0x00026cd5 6   7    .data   ascii   xKt=~7
1644 0x00014eed 0x00026ced 4   5    .data   ascii   JgTE
1645 0x00014f16 0x00026d16 5   6    .data   ascii   }:V)E
1646 0x00014fbb 0x00026dbb 4   5    .data   ascii   hW4L
1647 0x00014fde 0x00026dde 4   5    .data   ascii   U<.0
1648 0x00014ff0 0x00026df0 5   6    .data   ascii   R\boDJ
1649 0x00014ff6 0x00026df6 4   5    .data   ascii   \lfJ
1650 0x00014ffe 0x00026dfe 4   6    .data   utf8    ?h֜Z blocks=Basic Latin,Hebrew
1651 0x00015034 0x00026e34 4   5    .data   ascii   (;JA
1652 0x00015075 0x00026e75 4   5    .data   ascii   G,**
1653 0x0001508e 0x00026e8e 6   10   .data   utf8    Zō刈n!n blocks=Basic Latin,Latin Extended-A,CJK Unified Ideographs
1654 0x000150b2 0x00026eb2 5   6    .data   ascii   bLN1?
1655 0x000150bb 0x00026ebb 6   7    .data   ascii   &@"<\eF
1656 0x00015104 0x00026f04 4   5    .data   ascii   54w-
1657 0x00015112 0x00026f12 4   5    .data   ascii   CtTS
1658 0x00015199 0x00026f99 4   6    .data   utf8    .FiϽ blocks=Basic Latin,Greek and Coptic
1659 0x000151b5 0x00026fb5 4   5    .data   ascii   tjBi
1660 0x000151d5 0x00026fd5 4   7    .data   utf8    莗1sx blocks=CJK Unified Ideographs,Basic Latin
1661 0x000151eb 0x00026feb 4   5    .data   ascii   }!-t
1662 0x00015215 0x00027015 6   7    .data   ascii   \tyu0zz
1663 0x00015238 0x00027038 4   5    .data   ascii   '~C(
1664 0x00015296 0x00027096 4   5    .data   ascii   UZ!\r
1665 0x000152c1 0x000270c1 4   5    .data   ascii   m|[C
1666 0x000152d7 0x000270d7 7   8    .data   ascii   +LK|&9?
1667 0x000152df 0x000270df 4   6    .data   utf8     ^j^ blocks=Latin-1 Supplement,Basic Latin
1668 0x000152e5 0x000270e5 4   5    .data   ascii   7'%p
1669 0x00015318 0x00027118 5   7    .data   utf8    ͓m\ai% blocks=Combining Diacritical Marks,Basic Latin
1670 0x00015390 0x00027190 4   5    .data   ascii   m(-"
1671 0x0001539b 0x0002719b 5   8    .data   utf8    o!4c縙 blocks=Basic Latin,CJK Unified Ideographs
1672 0x000153b0 0x000271b0 7   8    .data   ascii   P&"CZO-
1673 0x00015407 0x00027207 5   6    .data   ascii   zJnDs
1674 0x0001540f 0x0002720f 5   7    .data   utf8    ]ԂHf' blocks=Basic Latin,Cyrillic Supplement
1675 0x00015428 0x00027228 4   6    .data   utf8    \nX6Ѿ blocks=Basic Latin,Cyrillic
1676 0x0001544f 0x0002724f 4   5    .data   ascii   He\tF
1677 0x00015479 0x00027279 6   8    .data   utf8    L#Ԋll: blocks=Basic Latin,Cyrillic Supplement
1678 0x00015518 0x00027318 4   6    .data   utf8    t'Rɨ blocks=Basic Latin,IPA Extensions
1679 0x00015529 0x00027329 4   5    .data   ascii   FN9B
1680 0x00015531 0x00027331 5   8    .data   utf8    UT@䉝\a blocks=Basic Latin,CJK Unified Ideographs Extension A
1681 0x00015555 0x00027355 4   5    .data   ascii   t C<
1682 0x0001556a 0x0002736a 4   6    .data   utf8    =Ѩ}G blocks=Basic Latin,Cyrillic
1683 0x00015598 0x00027398 4   5    .data   ascii   iW{I
1684 0x000155ac 0x000273ac 6   8    .data   utf8    CsT"aj
1685 0x000155d3 0x000273d3 4   5    .data   ascii   %h'c
1686 0x000155eb 0x000273eb 4   6    .data   utf8    x\aپp blocks=Basic Latin,Arabic
1687 0x000155f5 0x000273f5 4   6    .data   utf8    \aԔ\n% blocks=Basic Latin,Cyrillic Supplement
1688 0x00015621 0x00027421 6   8    .data   utf8    sۉS;.4 blocks=Basic Latin,Arabic
1689 0x0001565b 0x0002745b 4   5    .data   ascii   a8U~
1690 0x00015703 0x00027503 4   5    .data   ascii   C0\n&
1691 0x0001572f 0x0002752f 4   5    .data   ascii   c5\al
1692 0x0001578a 0x0002758a 4   5    .data   ascii   lf:@
1693 0x00015799 0x00027599 6   7    .data   ascii   }O8\fP{
1694 0x000157a7 0x000275a7 5   6    .data   ascii   220G\
1695 0x000157e3 0x000275e3 4   5    .data   ascii   1q\r`
1696 0x000157fc 0x000275fc 5   7    .data   utf8    [D\nKp
1697 0x0001580b 0x0002760b 9   10   .data   ascii   Kyj\e>>}s]
1698 0x00015835 0x00027635 5   7    .data   utf8    n,Kjٙ blocks=Basic Latin,Arabic
1699 0x0001588b 0x0002768b 4   5    .data   ascii   3@Ye
1700 0x000158d6 0x000276d6 4   5    .data   ascii   {xQ;
1701 0x000158fa 0x000276fa 4   7    .data   utf8    ֦l܍9 blocks=Hebrew,Basic Latin,Syriac
1702 0x0001599f 0x0002779f 4   5    .data   ascii   G<H,
1703 0x000159fa 0x000277fa 4   6    .data   utf8    œk'H blocks=Latin Extended-A,Basic Latin
1704 0x00015a0d 0x0002780d 7   9    .data   utf8    t$,\fUԄT blocks=Basic Latin,Cyrillic Supplement
1705 0x00015a59 0x00027859 5   6    .data   ascii   }@\e""
1706 0x00015a61 0x00027861 4   5    .data   ascii   +J:J
1707 0x00015ac7 0x000278c7 5   7    .data   utf8    #ݻ0CZ blocks=Basic Latin,Arabic Supplement
1708 0x00015aee 0x000278ee 6   7    .data   ascii   B24\a*.
1709 0x00015b0d 0x0002790d 4   5    .data   ascii   ee\t*
1710 0x00015b1c 0x0002791c 6   7    .data   ascii   \fuRcO;
1711 0x00015bb9 0x000279b9 6   7    .data   ascii   M0P;Fu
1712 0x00015bce 0x000279ce 4   5    .data   ascii   /6=i
1713 0x00015be4 0x000279e4 4   5    .data   ascii   \e[j{
1714 0x00015c0b 0x00027a0b 4   7    .data   utf8    c[觏A blocks=Basic Latin,CJK Unified Ideographs
1715 0x00015c22 0x00027a22 4   5    .data   ascii   gpG0
1716 0x00015c2d 0x00027a2d 8   10   .data   utf8    I߹PH)\eJ~ blocks=Basic Latin,NKo
1717 0x00015c3c 0x00027a3c 5   6    .data   ascii   K'o,)
1718 0x00015c77 0x00027a77 8   9    .data   ascii   \vd,NYeNN
1719 0x00015c88 0x00027a88 5   6    .data   ascii   \rg4lt
1720 0x00015cbd 0x00027abd 5   6    .data   ascii   |S3v'
1721 0x00015cef 0x00027aef 6   7    .data   ascii   9BF\fE#
1722 0x00015cf6 0x00027af6 7   8    .data   ascii   L*3[5J:
1723 0x00015d0f 0x00027b0f 4   5    .data   ascii   u7\tc
1724 0x00015d2a 0x00027b2a 5   7    .data   utf8    sکLv= blocks=Basic Latin,Arabic
1725 0x00015d6c 0x00027b6c 5   6    .data   ascii   Uv__\r
1726 0x00015da7 0x00027ba7 5   6    .data   ascii   E:$cl
1727 0x00015dc0 0x00027bc0 4   5    .data   ascii   `0\b6
1728 0x00015de8 0x00027be8 4   6    .data   utf8    SZB߳ blocks=Basic Latin,NKo
1729 0x00015e29 0x00027c29 4   5    .data   ascii   =l)R
1730 0x00015e39 0x00027c39 4   6    .data   utf8    øZs0 blocks=Latin-1 Supplement,Basic Latin
1731 0x00015e84 0x00027c84 5   8    .data   utf8    a1!μ, blocks=Basic Latin,Greek and Coptic
1732 0x00015e8c 0x00027c8c 4   5    .data   ascii   Pgh!
1733 0x00015eef 0x00027cef 6   8    .data   utf8    H؈n|[O blocks=Basic Latin,Arabic
1734 0x00015f08 0x00027d08 4   6    .data   utf8    \eֿ?0 blocks=Basic Latin,Hebrew
1735 0x00015f22 0x00027d22 6   9    .data   utf8    q}hql blocks=Basic Latin,Private Use Area
1736 0x00015f4d 0x00027d4d 5   6    .data   ascii   c@Ek+
1737 0x00015f92 0x00027d92 11  12   .data   ascii   -? }upJ^P:H
1738 0x00015fb9 0x00027db9 6   7    .data   ascii   y^(%\f!
1739 0x00015ffc 0x00027dfc 4   5    .data   ascii   (2'v
1740 0x00016003 0x00027e03 4   5    .data   ascii   t=EI
1741 0x00016020 0x00027e20 7   8    .data   ascii   0YnqW`Z
1742 0x00016043 0x00027e43 7   10   .data   utf8    ;FBh䎊l\n blocks=Basic Latin,CJK Unified Ideographs Extension A
1743 0x0001606b 0x00027e6b 4   5    .data   ascii   3;<z
1744 0x0001607d 0x00027e7d 6   8    .data   utf8    HF%5"ξ blocks=Basic Latin,Greek and Coptic
1745 0x000160b2 0x00027eb2 4   5    .data   ascii   "~Ww
1746 0x000160cc 0x00027ecc 4   5    .data   ascii   \e\aL{
1747 0x00016174 0x00027f74 4   5    .data   ascii   \f0n,
1748 0x0001619b 0x00027f9b 5   6    .data   ascii   CO\fK,
1749 0x0001620a 0x0002800a 4   5    .data   ascii   G$_\v
1750 0x00016212 0x00028012 4   5    .data   ascii   S["l
1751 0x00016239 0x00028039 4   6    .data   utf8    ̇6E\r blocks=Combining Diacritical Marks,Basic Latin
1752 0x00016248 0x00028048 5   7    .data   utf8    bѨ96[ blocks=Basic Latin,Cyrillic
1753 0x00016260 0x00028060 4   6    .data   utf8    Hڼr* blocks=Basic Latin,Arabic
1754 0x00016305 0x00028105 4   5    .data   ascii   X%"y
1755 0x00016314 0x00028114 4   6    .data   utf8    æV~V blocks=Latin-1 Supplement,Basic Latin
1756 0x00016347 0x00028147 5   6    .data   ascii   .O\V8
1757 0x0001634d 0x0002814d 6   8    .data   utf8    ǴD#\aMu blocks=Latin Extended-B,Basic Latin
1758 0x00016371 0x00028171 4   5    .data   ascii   2lnJ
1759 0x00016384 0x00028184 4   5    .data   ascii   3dX0
1760 0x00016436 0x00028236 4   5    .data   ascii   QVP?
1761 0x00016448 0x00028248 5   6    .data   ascii   }_Tgf
1762 0x00016451 0x00028251 5   8    .data   utf8    \tj$솤5 blocks=Basic Latin,Hangul Syllables
1763 0x00016490 0x00028290 5   6    .data   ascii   \eA',y
1764 0x0001650e 0x0002830e 4   7    .data   utf8    ]!U㦔 blocks=Basic Latin,CJK Unified Ideographs Extension A
1765 0x00016535 0x00028335 4   6    .data   utf8    hUڧt blocks=Basic Latin,Arabic
1766 0x000165a7 0x000283a7 4   5    .data   ascii   4@(-
1767 0x00016628 0x00028428 6   7    .data   ascii   w+^)(E
1768 0x0001662f 0x0002842f 4   5    .data   ascii   }v{g
1769 0x00016654 0x00028454 4   5    .data   ascii   ="7q
1770 0x000166cc 0x000284cc 5   6    .data   ascii   F!3D\a
1771 0x000166d9 0x000284d9 4   5    .data   ascii   qq*$
1772 0x000166e9 0x000284e9 5   6    .data   ascii   %C\rwg
1773 0x0001672f 0x0002852f 4   5    .data   ascii   \n9l@
1774 0x000167ad 0x000285ad 4   6    .data   utf8    ڭr0Z blocks=Arabic,Basic Latin
1775 0x000167b5 0x000285b5 8   9    .data   ascii   ]#I\tY5+E
1776 0x000167ed 0x000285ed 5   6    .data   ascii   [<&<O
1777 0x00016811 0x00028611 4   5    .data   ascii   c2O\b
1778 0x00016845 0x00028645 5   6    .data   ascii   vz3f_
1779 0x0001685f 0x0002865f 4   5    .data   ascii   C%Z5
1780 0x0001686a 0x0002866a 8   9    .data   ascii   d/o;?emc
1781 0x000168ae 0x000286ae 5   6    .data   ascii   e@-\au
1782 0x000168d6 0x000286d6 4   6    .data   utf8    [ͫ:8 blocks=Basic Latin,Combining Diacritical Marks
1783 0x000168e3 0x000286e3 7   8    .data   ascii   $/!4jL=
1784 0x000168f4 0x000286f4 7   11   .data   utf8    5Yπᜇ_Rt blocks=Basic Latin,Greek and Coptic,Tagalog
1785 0x00016945 0x00028745 5   7    .data   utf8    vˍ=A- blocks=Basic Latin,Spacing Modifier Letters
1786 0x000169c6 0x000287c6 4   5    .data   ascii   b>-z
1787 0x000169db 0x000287db 7   8    .data   ascii   zLj|GeE
1788 0x00016a8e 0x0002888e 4   5    .data   ascii   8W\v!
1789 0x00016ad1 0x000288d1 5   7    .data   utf8    \f%۱OV blocks=Basic Latin,Arabic
1790 0x00016ae0 0x000288e0 9   10   .data   ascii   P%\EMBJ-p
1791 0x00016b11 0x00028911 4   5    .data   ascii   7}\b\b
1792 0x00016b2b 0x0002892b 4   6    .data   utf8    AΘ<\b blocks=Basic Latin,Greek and Coptic
1793 0x00016b55 0x00028955 4   5    .data   ascii   ?<Zt
1794 0x00016ba0 0x000289a0 6   7    .data   ascii   ZV{oL\b
1795 0x00016c3b 0x00028a3b 4   5    .data   ascii   B rV
1796 0x00016c7b 0x00028a7b 5   7    .data   utf8    ˡ2m+N blocks=Spacing Modifier Letters,Basic Latin
1797 0x00016c87 0x00028a87 9   11   .data   utf8    9#OnTQŜkx blocks=Basic Latin,Latin Extended-A
1798 0x00016ca8 0x00028aa8 9   10   .data   ascii   e'|!*Ss$}
1799 0x00016d5e 0x00028b5e 6   7    .data   ascii   d9<mnV
1800 0x00016d76 0x00028b76 4   6    .data   utf8    /\fօ0 blocks=Basic Latin,Armenian
1801 0x00016d8b 0x00028b8b 4   6    .data   utf8    ѩ;!] blocks=Cyrillic,Basic Latin
1802 0x00016da5 0x00028ba5 4   5    .data   ascii   ==\e,
1803 0x00016dcc 0x00028bcc 4   5    .data   ascii   +|uJ
1804 0x00016e2f 0x00028c2f 4   5    .data   ascii   I4@/
1805 0x00016e4d 0x00028c4d 5   6    .data   ascii   c+\fOx
1806 0x00016e6d 0x00028c6d 5   7    .data   utf8    CO\r(Ɯ blocks=Basic Latin,Latin Extended-B
1807 0x00016eb5 0x00028cb5 6   7    .data   ascii   T?\-1t
1808 0x00016ebe 0x00028cbe 4   5    .data   ascii   ?F1;
1809 0x00016f20 0x00028d20 4   5    .data   ascii   -\b`^
1810 0x00016f46 0x00028d46 4   5    .data   ascii   \e4Xd
1811 0x00016f5a 0x00028d5a 4   5    .data   ascii   9J< 
1812 0x00016f6d 0x00028d6d 4   5    .data   ascii   Sc\f
1813 0x00016f87 0x00028d87 4   5    .data   ascii   edlC
1814 0x00016f8f 0x00028d8f 5   6    .data   ascii   Xc7r9
1815 0x00016fc3 0x00028dc3 5   6    .data   ascii   P-+'s
1816 0x0001703f 0x00028e3f 5   7    .data   utf8    tb2PΔ blocks=Basic Latin,Greek and Coptic
1817 0x00017051 0x00028e51 4   5    .data   ascii   <v(`
1818 0x0001709d 0x00028e9d 4   5    .data   ascii   bXAX
1819 0x000170c1 0x00028ec1 7   10   .data   utf8    9ϟ٬}mV1 blocks=Basic Latin,Greek and Coptic,Arabic
1820 0x000170cf 0x00028ecf 5   9    .data   utf8    !קxR莫 blocks=Basic Latin,Hebrew,CJK Unified Ideographs
1821 0x00017120 0x00028f20 4   5    .data   ascii   \nR$Y
1822 0x0001716e 0x00028f6e 4   5    .data   ascii    $_O
1823 0x00017182 0x00028f82 4   5    .data   ascii   D:\f1
1824 0x00017194 0x00028f94 4   6    .data   utf8    X"÷a blocks=Basic Latin,Latin-1 Supplement
1825 0x000171b5 0x00028fb5 4   7    .data   utf8    -U⻎m blocks=Basic Latin,CJK Radicals Supplement
1826 0x000171db 0x00028fdb 4   5    .data   ascii   E[\vp
1827 0x000171e0 0x00028fe0 4   5    .data   ascii   $lZ%
1828 0x000171ff 0x00028fff 4   5    .data   ascii   vy\nD
1829 0x00017263 0x00029063 4   5    .data   ascii   <Fy,
1830 0x000172a9 0x000290a9 8   10   .data   utf8    B2X^VҜ/' blocks=Basic Latin,Cyrillic
1831 0x000172ce 0x000290ce 6   7    .data   ascii   &iCBOZ
1832 0x00017322 0x00029122 6   8    .data   utf8    W-x5dڱ blocks=Basic Latin,Arabic
1833 0x0001735d 0x0002915d 4   5    .data   ascii   E6(%
1834 0x0001738c 0x0002918c 4   5    .data   ascii   ]pqI
1835 0x00017399 0x00029199 6   7    .data   ascii   kaHV*<
1836 0x000173a9 0x000291a9 5   6    .data   ascii   "\rne.
1837 0x000173ba 0x000291ba 4   8    .data   utf8     ̍A blocks=Basic Latin,Combining Diacritical Marks,Private Use Area
1838 0x000173d2 0x000291d2 4   5    .data   ascii   r(-\a
1839 0x00017444 0x00029244 4   5    .data   ascii   \nV7^
1840 0x0001746b 0x0002926b 4   5    .data   ascii   @"6w
1841 0x00017483 0x00029283 4   6    .data   utf8    B?Hܮ blocks=Basic Latin,Syriac
1842 0x000174c9 0x000292c9 4   5    .data   ascii   E6i-
1843 0x00017554 0x00029354 5   7    .data   utf8    N۽2A\b blocks=Basic Latin,Arabic
1844 0x00017570 0x00029370 4   5    .data   ascii   B\e@y
1845 0x00017583 0x00029383 4   5    .data   ascii   e.5$
1846 0x000175cc 0x000293cc 4   5    .data   ascii   =`qF
1847 0x0001762e 0x0002942e 4   5    .data   ascii   ?1C!
1848 0x000176a6 0x000294a6 5   6    .data   ascii   +Qu:;
1849 0x000176c3 0x000294c3 6   10   .data   utf8    \rfuԐR閘 blocks=Basic Latin,Cyrillic Supplement,CJK Unified Ideographs
1850 0x000176d7 0x000294d7 4   6    .data   utf8    ގAC\ blocks=Thaana,Basic Latin
1851 0x00017726 0x00029526 4   5    .data   ascii   VS'x
1852 0x00017741 0x00029541 7   9    .data   utf8    %˲KFw7K blocks=Basic Latin,Spacing Modifier Letters
1853 0x00017761 0x00029561 8   9    .data   ascii   :l\bL\r\r] 
1854 0x00017811 0x00029611 4   5    .data   ascii   blMO
1855 0x0001784b 0x0002964b 4   5    .data   ascii   L78Y
1856 0x00017893 0x00029693 4   5    .data   ascii   *\n/"
1857 0x000178c4 0x000296c4 4   5    .data   ascii   b\&\r
1858 0x000178f8 0x000296f8 7   8    .data   ascii   0(l@4.>
1859 0x0001792a 0x0002972a 4   5    .data   ascii   gZ@w
1860 0x0001796a 0x0002976a 4   5    .data   ascii   }W?#
1861 0x0001798c 0x0002978c 4   6    .data   utf8     #Fͼ blocks=Basic Latin,Greek and Coptic
1862 0x000179a2 0x000297a2 4   5    .data   ascii   \tOSa
1863 0x000179e5 0x000297e5 4   5    .data   ascii   \b\nG\t
1864 0x00017a0a 0x0002980a 4   6    .data   utf8    \tދ\tQ blocks=Basic Latin,Thaana
1865 0x00017a19 0x00029819 4   5    .data   ascii   g~^u
1866 0x00017a47 0x00029847 9   10   .data   ascii   r@s-O2;:O
1867 0x00017a9d 0x0002989d 5   6    .data   ascii   ~.h}f
1868 0x00017aa5 0x000298a5 4   7    .data   utf8    f椔V% blocks=Basic Latin,CJK Unified Ideographs
1869 0x00017ac2 0x000298c2 4   5    .data   ascii   t&y?
1870 0x00017ad5 0x000298d5 5   6    .data   ascii   Zqm@L
1871 0x00017aea 0x000298ea 4   6    .data   utf8    bѨIQ blocks=Basic Latin,Cyrillic
1872 0x00017b42 0x00029942 5   7    .data   utf8    С^.I= blocks=Cyrillic,Basic Latin
1873 0x00017b56 0x00029956 5   6    .data   ascii   }36^@
1874 0x00017b62 0x00029962 5   6    .data   ascii   WgQ1z
1875 0x00017b97 0x00029997 4   6    .data   utf8    Pawև blocks=Basic Latin,Armenian
1876 0x00017ba6 0x000299a6 7   8    .data   ascii   \b?5\eYd<
1877 0x00017bcc 0x000299cc 5   7    .data   utf8    mׄ;.. blocks=Basic Latin,Hebrew
1878 0x00017bf1 0x000299f1 6   7    .data   ascii   L`qJ+T
1879 0x00017c58 0x00029a58 7   8    .data   ascii   NNC-Ich
1880 0x00017c7c 0x00029a7c 6   7    .data   ascii   \\b*vGY
1881 0x00017c9a 0x00029a9a 4   5    .data   ascii   j]`q
1882 0x00017d1a 0x00029b1a 6   7    .data   ascii   T{\rOF;
1883 0x00017d22 0x00029b22 4   5    .data   ascii   \t\nm#
1884 0x00017db4 0x00029bb4 5   7    .data   utf8    <\rJ.ҏ blocks=Basic Latin,Cyrillic
1885 0x00017dc5 0x00029bc5 4   6    .data   utf8    Э}m9 blocks=Cyrillic,Basic Latin
1886 0x00017e0f 0x00029c0f 6   7    .data   ascii   //wRoW
1887 0x00017e4c 0x00029c4c 4   5    .data   ascii   QHGa
1888 0x00017e89 0x00029c89 5   6    .data   ascii   y~YRa
1889 0x00017eb0 0x00029cb0 4   6    .data   utf8    $N r
1890 0x00017ebf 0x00029cbf 4   5    .data   ascii   vE]J
1891 0x00017ec8 0x00029cc8 5   6    .data   ascii   ][@j#
1892 0x00017ef1 0x00029cf1 7   11   .data   utf8    bt룁44hٞ blocks=Basic Latin,Hangul Syllables,Arabic
1893 0x00017f04 0x00029d04 5   6    .data   ascii   .;tzD
1894 0x00017f11 0x00029d11 4   5    .data   ascii   Zmnp
1895 0x00017f57 0x00029d57 4   5    .data   ascii   \arbt
1896 0x00017f6a 0x00029d6a 4   6    .data   utf8    ǲ9C> blocks=Latin Extended-B,Basic Latin
1897 0x00017fd6 0x00029dd6 4   5    .data   ascii   :HY6
1898 0x00018080 0x00029e80 4   7    .data   utf8    #bǣ܇ blocks=Basic Latin,Latin Extended-B,Syriac
1899 0x0001808d 0x00029e8d 4   5    .data   ascii   __b\
1900 0x00018094 0x00029e94 5   7    .data   utf8    S)Zҥ\r blocks=Basic Latin,Cyrillic
1901 0x000180a7 0x00029ea7 5   6    .data   ascii   8wa%"
1902 0x00018106 0x00029f06 4   5    .data   ascii   \f4?J
1903 0x0001811b 0x00029f1b 7   10   .data   utf8    jƕɜ?.^m blocks=Basic Latin,Latin Extended-B,IPA Extensions
1904 0x0001815e 0x00029f5e 4   7    .data   utf8    vֺׅw blocks=Basic Latin,Hebrew
1905 0x0001818c 0x00029f8c 7   8    .data   ascii   *Td2Nex
1906 0x00018197 0x00029f97 5   7    .data   utf8    ч_k)W blocks=Cyrillic,Basic Latin
1907 0x000181ba 0x00029fba 4   5    .data   ascii   l.=R
1908 0x000181c5 0x00029fc5 4   5    .data   ascii   %\buO
1909 0x0001828e 0x0002a08e 4   6    .data   utf8    œ}Qu blocks=Latin Extended-A,Basic Latin
1910 0x00018295 0x0002a095 4   5    .data   ascii   B^2q
1911 0x000182b4 0x0002a0b4 5   7    .data   utf8    3LCx֥ blocks=Basic Latin,Hebrew
1912 0x000182ce 0x0002a0ce 5   6    .data   ascii   \bOt<X
1913 0x00018311 0x0002a111 4   5    .data   ascii   {6"#
1914 0x00018317 0x0002a117 4   5    .data   ascii   I+B_
1915 0x00018363 0x0002a163 4   5    .data   ascii   ks\ba
1916 0x0001839b 0x0002a19b 5   6    .data   ascii   2%nLu
1917 0x000183db 0x0002a1db 4   5    .data   ascii   U"u|
1918 0x00018410 0x0002a210 6   8    .data   utf8    ݶ1i8he blocks=Arabic Supplement,Basic Latin
1919 0x0001847a 0x0002a27a 4   5    .data   ascii   8mjI
1920 0x000184c6 0x0002a2c6 5   6    .data   ascii   1uJUb
1921 0x00018528 0x0002a328 4   6    .data   utf8    Ӊdc, blocks=Cyrillic,Basic Latin
1922 0x00018567 0x0002a367 5   6    .data   ascii   /eeM[
1923 0x0001857a 0x0002a37a 6   7    .data   ascii   $RkT}q
1924 0x000185b7 0x0002a3b7 4   6    .data   utf8    +PŅr blocks=Basic Latin,Latin Extended-A
1925 0x000185ca 0x0002a3ca 4   5    .data   ascii   +-|.
1926 0x000185cf 0x0002a3cf 5   6    .data   ascii   )J7-F
1927 0x00018627 0x0002a427 4   5    .data   ascii   jsIv
1928 0x00018637 0x0002a437 4   5    .data   ascii   =Hp}
1929 0x00018651 0x0002a451 4   5    .data   ascii   A>;p
1930 0x00018689 0x0002a489 4   5    .data   ascii   k\tik
1931 0x0001869e 0x0002a49e 4   5    .data   ascii   v dV
1932 0x000186b0 0x0002a4b0 4   5    .data   ascii   *oOj
1933 0x000186e8 0x0002a4e8 4   5    .data   ascii   o:pd
1934 0x0001876a 0x0002a56a 5   6    .data   ascii   otq*]
1935 0x000187ce 0x0002a5ce 4   5    .data   ascii   -<`R
1936 0x000187e6 0x0002a5e6 4   5    .data   ascii   dv|L
1937 0x00018822 0x0002a622 4   5    .data   ascii   0UJG
1938 0x00018867 0x0002a667 5   6    .data   ascii   ^f-C{
1939 0x000188a6 0x0002a6a6 4   5    .data   ascii   \eXu|
1940 0x000188ae 0x0002a6ae 8   10   .data   utf8    \tk4f|"aݕ blocks=Basic Latin,Arabic Supplement
1941 0x000188eb 0x0002a6eb 4   5    .data   ascii   oWu\r
1942 0x000188ff 0x0002a6ff 4   5    .data   ascii   ~Z?@
1943 0x00018905 0x0002a705 8   9    .data   ascii   dje<J\ah\b
1944 0x0001890e 0x0002a70e 4   5    .data   ascii   \viA>
1945 0x0001893a 0x0002a73a 6   7    .data   ascii   k~n\vWM
1946 0x000189ea 0x0002a7ea 5   6    .data   ascii   rAJJ;
1947 0x000189f4 0x0002a7f4 4   5    .data   ascii   !r<?
1948 0x00018a20 0x0002a820 5   6    .data   ascii   q -r\e
1949 0x00018a56 0x0002a856 7   9    .data   utf8    ˄r$Tgpy blocks=Spacing Modifier Letters,Basic Latin
