[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
2734 0x00036e9b 0x0043dc9b 4   5    .rsrc   ascii   o~pf
2735 0x00036f14 0x0043dd14 5   6    .rsrc   ascii   \aFGIu
2736 0x00036f25 0x0043dd25 6   8    .rsrc   utf8    D$\f^_Í blocks=Basic Latin,Latin-1 Supplement
2737 0x00036f4b 0x0043dd4b 4   5    .rsrc   ascii   FGIu
2738 0x0003702f 0x0043de2f 4   6    .rsrc   utf8    Eԋ}\b blocks=Basic Latin,Cyrillic Supplement
2739 0x000370d5 0x0043ded5 6   7    .rsrc   ascii   9J\fv:k
2740 0x000370e5 0x0043dee5 4   5    .rsrc   ascii   ]\f~"
2741 0x000370ec 0x0043deec 4   5    .rsrc   ascii   ;D;\b
2742 0x0003710f 0x0043df0f 4   5    .rsrc   ascii   ;J\fr
2743 0x00037173 0x0043df73 4   5    .rsrc   ascii   ?csm
2744 0x0003721b 0x0043e01b 4   5    .rsrc   ascii   u SW
2745 0x00037273 0x0043e073 4   5    .rsrc   ascii   t\aWP
2746 0x0003727c 0x0043e07c 4   5    .rsrc   ascii   _^[]
2747 0x0003728a 0x0043e08a 4   5    .rsrc   ascii   8csm
2748 0x000372d2 0x0043e0d2 5   6    .rsrc   ascii   E\fSVW
2749 0x000372da 0x0043e0da 5   8    .rsrc   utf8    3ۈ]؈] blocks=Basic Latin,Arabic
2750 0x0003730d 0x0043e10d 4   5    .rsrc   ascii   >csm
2751 0x00037378 0x0043e178 4   5    .rsrc   ascii   >csm
2752 0x0003739e 0x0043e19e 4   5    .rsrc   ascii   u\t9^
2753 0x00037420 0x0043e220 4   5    .rsrc   ascii   >csm
2754 0x0003748b 0x0043e28b 6   8    .rsrc   utf8    ]ȋ]\f9A blocks=Basic Latin,Latin Extended-B
2755 0x000374c7 0x0043e2c7 5   8    .rsrc   utf8    MЉỦU blocks=Basic Latin,Cyrillic,Combining Diacritical Marks
2756 0x000375ac 0x0043e3ac 4   5    .rsrc   ascii   9_\fv
2757 0x000375ba 0x0043e3ba 4   5    .rsrc   ascii   u PW
2758 0x000375d6 0x0043e3d6 5   6    .rsrc   ascii   u'_^[
2759 0x000375f1 0x0043e3f1 4   5    .rsrc   ascii   htHD
2760 0x00037629 0x0043e429 4   5    .rsrc   ascii   E\fVP
2761 0x00037680 0x0043e480 5   6    .rsrc   ascii   9p\bt1
2762 0x00037686 0x0043e486 4   5    .rsrc   ascii   ?MOC
2763 0x0003768e 0x0043e48e 4   5    .rsrc   ascii   ?RCC
2764 0x000376ea 0x0043e4ea 4   5    .rsrc   ascii   |c;F
2765 0x00037721 0x0043e521 4   5    .rsrc   ascii   @u(j
2766 0x0003772d 0x0043e52d 4   5    .rsrc   ascii   u Qj
2767 0x000378b7 0x0043e6b7 4   5    .rsrc   ascii   hXHD
2768 0x0003793f 0x0043e73f 4   5    .rsrc   ascii   G\bPQ
2769 0x0003799b 0x0043e79b 4   5    .rsrc   ascii   G\bPQ
2770 0x000379a4 0x0043e7a4 4   5    .rsrc   ascii   YYPV
2771 0x00037adc 0x0043e8dc 5   6    .rsrc   ascii   9p u"
2772 0x00037ae2 0x0043e8e2 4   5    .rsrc   ascii   :csm
2773 0x00037b06 0x0043e906 5   6    .rsrc   ascii   ft%9q
2774 0x00037b2d 0x0043e92d 5   6    .rsrc   ascii   }9q\fu
2775 0x00037b4e 0x0043e94e 4   5    .rsrc   ascii   :csm
2776 0x00037b59 0x0043e959 4   5    .rsrc   ascii   r49z
2777 0x00037bad 0x0043e9ad 5   6    .rsrc   ascii   @_^[]
2778 0x00037bb7 0x0043e9b7 5   6    .rsrc   ascii   U\bSVW
2779 0x00037c3b 0x0043ea3b 5   6    .rsrc   ascii   @_^[]
2780 0x00037c72 0x0043ea72 4   5    .rsrc   ascii   8csm
2781 0x00037d11 0x0043eb11 6   7    .rsrc   ascii   M\b9\bt\f
2782 0x00037d55 0x0043eb55 4   5    .rsrc   ascii   8RCC
2783 0x00037d5d 0x0043eb5d 4   5    .rsrc   ascii   8MOC
2784 0x00037d65 0x0043eb65 4   5    .rsrc   ascii   8csm
2785 0x00037dda 0x0043ebda 4   5    .rsrc   ascii   %dkD
2786 0x00037de5 0x0043ebe5 6   8    .rsrc   utf8    D$\f^_Ë blocks=Basic Latin,Latin-1 Supplement
2787 0x00037e06 0x0043ec06 4   5    .rsrc   ascii   %dkD
2788 0x00037e7a 0x0043ec7a 4   5    .rsrc   ascii   oF f
2789 0x00037ed6 0x0043ecd6 4   5    .rsrc   ascii   oF f
2790 0x00037f2e 0x0043ed2e 4   5    .rsrc   ascii   oF f
2791 0x00038009 0x0043ee09 6   8    .rsrc   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
2792 0x00038015 0x0043ee15 6   8    .rsrc   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
2793 0x00038027 0x0043ee27 7   9    .rsrc   utf8    D$\f^_ÍI blocks=Basic Latin,Latin-1 Supplement
2794 0x00038041 0x0043ee41 6   8    .rsrc   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
2795 0x000380b5 0x0043eeb5 6   8    .rsrc   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
2796 0x000380c3 0x0043eec3 7   9    .rsrc   utf8    D$\f^_ÍI blocks=Basic Latin,Latin-1 Supplement
2797 0x000380d9 0x0043eed9 6   8    .rsrc   utf8    D$\f^_Ð blocks=Basic Latin,Latin-1 Supplement
2798 0x000380f3 0x0043eef3 5   6    .rsrc   ascii   D$\f^_
2799 0x000381d9 0x0043efd9 5   6    .rsrc   ascii   D$\f^_
2800 0x0003820f 0x0043f00f 4   5    .rsrc   ascii   oV f
2801 0x00038214 0x0043f014 4   5    .rsrc   ascii   o^0f
2802 0x0003822c 0x0043f02c 4   5    .rsrc   ascii   of@f
2803 0x00038231 0x0043f031 4   5    .rsrc   ascii   onPf
2804 0x00038236 0x0043f036 4   5    .rsrc   ascii   ov`f
2805 0x0003823b 0x0043f03b 4   5    .rsrc   ascii   o~pf
2806 0x000382b4 0x0043f0b4 5   6    .rsrc   ascii   \aFGIu
2807 0x000382c5 0x0043f0c5 6   8    .rsrc   utf8    D$\f^_Í blocks=Basic Latin,Latin-1 Supplement
2808 0x000382eb 0x0043f0eb 4   5    .rsrc   ascii   FGIu
2809 0x00038315 0x0043f115 4   6    .rsrc   utf8    ]ËM\b blocks=Basic Latin,Latin-1 Supplement
2810 0x0003833d 0x0043f13d 4   5    .rsrc   ascii   u\bSW
2811 0x00038353 0x0043f153 5   6    .rsrc   ascii   PPPPP
2812 0x000383fb 0x0043f1fb 4   6    .rsrc   utf8    3ۋHL blocks=Basic Latin,Arabic
2813 0x00038409 0x0043f209 4   5    .rsrc   ascii   PSWS
2814 0x0003847f 0x0043f27f 5   6    .rsrc   ascii   WWWWW
2815 0x000384e9 0x0043f2e9 4   5    .rsrc   ascii   \bIu\e
2816 0x0003852b 0x0043f32b 5   6    .rsrc   ascii   SSSSS
2817 0x0003854f 0x0043f34f 4   5    .rsrc   ascii   tVWh
2818 0x00038575 0x0043f375 4   5    .rsrc   ascii   "tPj
2819 0x000385c8 0x0043f3c8 5   6    .rsrc   ascii   WWWWW
2820 0x0003873d 0x0043f53d 4   6    .rsrc   utf8    \b\vЀ} blocks=Basic Latin,Cyrillic
2821 0x00038775 0x0043f575 4   5    .rsrc   ascii   =<qD
2822 0x0003881a 0x0043f61a 6   8    .rsrc   utf8    H#E\f]Ë blocks=Basic Latin,Latin-1 Supplement
2823 0x00038873 0x0043f673 4   5    .rsrc   ascii   =<qD
2824 0x000388cb 0x0043f6cb 8   10   .rsrc   utf8    SVWj03ۍE blocks=Basic Latin,Arabic
2825 0x000388e4 0x0043f6e4 4   5    .rsrc   ascii   \fj\fY
2826 0x00038915 0x0043f715 4   5    .rsrc   ascii   Sj\ah
2827 0x00038949 0x0043f749 4   5    .rsrc   ascii   u j0
2828 0x0003899e 0x0043f79e 4   5    .rsrc   ascii   iSVW
2829 0x000389d7 0x0043f7d7 7   8    .rsrc   ascii   WWWSHSh
2830 0x00038a03 0x0043f803 5   6    .rsrc   ascii   V,_^[
2831 0x00038ab6 0x0043f8b6 4   6    .rsrc   utf8    u؉F  blocks=Basic Latin,Arabic
2832 0x00038abc 0x0043f8bc 4   6    .rsrc   utf8    uԉV$ blocks=Basic Latin,Cyrillic Supplement
2833 0x00038ae5 0x0043f8e5 5   7    .rsrc   utf8    EȉV,P blocks=Basic Latin,Latin Extended-B
2834 0x00038b55 0x0043f955 6   7    .rsrc   ascii   WPWWWS
2835 0x00038ca2 0x0043faa2 4   6    .rsrc   utf8    _^]Ë blocks=Basic Latin,Latin-1 Supplement
2836 0x00038d47 0x0043fb47 6   7    .rsrc   ascii   u\fWjA[
2837 0x00038d52 0x0043fb52 5   6    .rsrc   ascii   jZ_f;
2838 0x00038d5f 0x0043fb5f 5   6    .rsrc   ascii   jaZf;
2839 0x00038d69 0x0043fb69 4   5    .rsrc   ascii   zw-3
2840 0x00038d72 0x0043fb72 6   7    .rsrc   ascii   :u$f9Q
2841 0x00038d8a 0x0043fb8a 4   5    .rsrc   ascii   r\bf;
2842 0x00038da2 0x0043fba2 5   7    .rsrc   utf8    _^[]Ë blocks=Basic Latin,Latin-1 Supplement
2843 0x00038dd8 0x0043fbd8 5   7    .rsrc   utf8    t7hȿC blocks=Basic Latin,Latin Extended-B
2844 0x00038de9 0x0043fbe9 5   7    .rsrc   utf8    t&hԿC blocks=Basic Latin,Armenian
2845 0x00038e25 0x0043fc25 5   6    .rsrc   ascii   jAZf;
2846 0x00038e2f 0x0043fc2f 8   9    .rsrc   ascii   Zv\rjaZf;
2847 0x00038e3c 0x0043fc3c 4   5    .rsrc   ascii   zw\nf
2848 0x00038eef 0x0043fcef 5   6    .rsrc   ascii   f99t7
2849 0x00038ef7 0x0043fcf7 5   6    .rsrc   ascii   f99t/
2850 0x00038f1c 0x0043fd1c 4   5    .rsrc   ascii   f99t
2851 0x00038f2d 0x0043fd2d 4   6    .rsrc   utf8    _^]Ë blocks=Basic Latin,Latin-1 Supplement
2852 0x00038f38 0x0043fd38 6   7    .rsrc   ascii   }\b\t\vf
2853 0x00038f3f 0x0043fd3f 4   5    .rsrc   ascii   }\b/t
2854 0x00039220 0x00440020 5   6    .rsrc   ascii   PPPPP
2855 0x00039233 0x00440033 5   6    .rsrc   ascii   VVVVV
2856 0x00039240 0x00440040 5   6    .rsrc   ascii   VVVVV
2857 0x00039337 0x00440137 4   5    .rsrc   ascii   <2=u
2858 0x0003935b 0x0044015b 4   6    .rsrc   utf8    ]Ë\a@ blocks=Basic Latin,Latin-1 Supplement
2859 0x0003941e 0x0044021e 8   9    .rsrc   ascii   v!j"X_^[
2860 0x00039456 0x00440256 5   6    .rsrc   ascii   PPPPP
2861 0x00039482 0x00440282 6   7    .rsrc   ascii   j\fh0ID
2862 0x00039548 0x00440348 4   6    .rsrc   utf8    M\b3ۋ blocks=Basic Latin,Arabic
2863 0x0003954e 0x0044034e 4   5    .rsrc   ascii   9Y\b}
2864 0x00039554 0x00440354 4   5    .rsrc   ascii   Y\bVj
2865 0x00039660 0x00440460 4   5    .rsrc   ascii   SWRQ
2866 0x00039746 0x00440546 7   8    .rsrc   ascii   ;E\fuN;U
2867 0x000399fe 0x004407fe 4   5    .rsrc   ascii   SVW<
2868 0x00039a17 0x00440817 4   5    .rsrc   ascii   9M\f\e
2869 0x00039a38 0x00440838 7   9    .rsrc   utf8    u\b3ɋE\f3 blocks=Basic Latin,Latin Extended-B
2870 0x00039a48 0x00440848 4   5    .rsrc   ascii   9u\f\e
2871 0x00039a6f 0x0044086f 5   7    .rsrc   utf8    _^[]Ë blocks=Basic Latin,Latin-1 Supplement
2872 0x00039a8c 0x0044088c 4   5    .rsrc   ascii   hPID
2873 0x00039b71 0x00440971 5   6    .rsrc   ascii   \a9u\fu
2874 0x00039bdd 0x004409dd 4   5    .rsrc   ascii   u\fj\t
2875 0x00039c3c 0x00440a3c 7   9    .rsrc   utf8    uϋE\fSW+ blocks=Basic Latin,Greek and Coptic
2876 0x00039c91 0x00440a91 4   5    .rsrc   ascii   u\fj\t
2877 0x00039db5 0x00440bb5 4   5    .rsrc   ascii   =<qD
2878 0x00039dbb 0x00440bbb 6   7    .rsrc   ascii   u\ah(aD
2879 0x00039e71 0x00440c71 4   5    .rsrc   ascii   hpID
2880 0x00039ef0 0x00440cf0 4   5    .rsrc   ascii   u\b+u
2881 0x00039ef7 0x00440cf7 4   5    .rsrc   ascii   }\f\e}
2882 0x00039f00 0x00440d00 4   5    .rsrc   ascii   A9E\f
2883 0x00039f08 0x00440d08 4   5    .rsrc   ascii   9E\bs
2884 0x00039f27 0x00440d27 5   6    .rsrc   ascii   t39E\f
2885 0x00039f30 0x00440d30 4   5    .rsrc   ascii   9E\bs
2886 0x00039f64 0x00440d64 4   5    .rsrc   ascii   _^[]
2887 0x00039ff3 0x00440df3 4   5    .rsrc   ascii   Wu\a2
2888 0x0003a015 0x00440e15 4   5    .rsrc   ascii   E\bV3
2889 0x0003a01a 0x00440e1a 5   6    .rsrc   ascii   9p\b~h
2890 0x0003a042 0x00440e42 4   5    .rsrc   ascii   uC9u
2891 0x0003a089 0x00440e89 6   8    .rsrc   utf8    ^_]Ëu\b blocks=Basic Latin,Latin-1 Supplement
2892 0x0003a095 0x00440e95 4   6    .rsrc   utf8    +Y;U
2893 0x0003a0bc 0x00440ebc 5   6    .rsrc   ascii   M\b)y\b
2894 0x0003a0e3 0x00440ee3 8   10   .rsrc   utf8    ]ËE\bSVWj blocks=Basic Latin,Latin-1 Supplement
2895 0x0003a0fb 0x00440efb 5   6    .rsrc   ascii   ]\fVWS
2896 0x0003a148 0x00440f48 5   6    .rsrc   ascii   E\bt\vj
2897 0x0003a15c 0x00440f5c 4   5    .rsrc   ascii   A<Au
2898 0x0003a17e 0x00440f7e 4   5    .rsrc   ascii   VWSP
2899 0x0003a197 0x00440f97 5   7    .rsrc   utf8    _^[]Ë blocks=Basic Latin,Latin-1 Supplement
2900 0x0003a278 0x00441078 4   5    .rsrc   ascii   u\fQP
2901 0x0003a29d 0x0044109d 4   6    .rsrc   utf8    E\b3Ƀ blocks=Basic Latin,Latin Extended-B
2902 0x0003a3f8 0x004411f8 4   5    .rsrc   ascii   u\fQP
2903 0x0003a41d 0x0044121d 4   6    .rsrc   utf8    E\b3Ƀ blocks=Basic Latin,Latin Extended-B
2904 0x0003a5e7 0x004413e7 7   8    .rsrc   ascii   <ct\b<st
2905 0x0003a645 0x00441445 4   6    .rsrc   utf8    t+3ҋ blocks=Basic Latin,Cyrillic
2906 0x0003a679 0x00441479 6   7    .rsrc   ascii   F4_^[]
2907 0x0003a687 0x00441487 4   5    .rsrc   ascii   QQSV
2908 0x0003a6b9 0x004414b9 4   5    .rsrc   ascii   t7Sj
2909 0x0003a6f9 0x004414f9 5   6    .rsrc   ascii   F4_^[
2910 0x0003a72c 0x0044152c 4   6    .rsrc   utf8    _^]Ë blocks=Basic Latin,Latin-1 Supplement
2911 0x0003a735 0x00441535 4   6    .rsrc   utf8    Q3\tM
2912 0x0003a81e 0x0044161e 10  11   .rsrc   ascii   \t<et\v<Et\aA
2913 0x0003a89b 0x0044169b 4   6    .rsrc   utf8    3ɋE\f blocks=Basic Latin,Latin Extended-B
2914 0x0003aba1 0x004419a1 4   6    .rsrc   utf8    [^ÍI blocks=Basic Latin,Latin-1 Supplement
2915 0x0003ac53 0x00441a53 4   6    .rsrc   utf8    3ۋF\b blocks=Basic Latin,Arabic
2916 0x0003ac89 0x00441a89 4   5    .rsrc   ascii   8^1u
2917 0x0003acaa 0x00441aaa 5   6    .rsrc   ascii   y1*t\n
2918 0x0003acd0 0x00441ad0 6   8    .rsrc   utf8    ÊA1<Fu blocks=Latin-1 Supplement,Basic Latin
2919 0x0003acf2 0x00441af2 4   5    .rsrc   ascii   <Nu&
2920 0x0003acf8 0x00441af8 4   6    .rsrc   utf8    j\bZ#
2921 0x0003adc9 0x00441bc9 4   5    .rsrc   ascii   u<dt
2922 0x0003add2 0x00441bd2 11  12   .rsrc   ascii   <ot\f<ut\b<xt
2923 0x0003adde 0x00441bde 4   5    .rsrc   ascii   <Xu]
2924 0x0003ae27 0x00441c27 5   6    .rsrc   ascii   8lu\r@
2925 0x0003aeac 0x00441cac 4   5    .rsrc   ascii   \atVH
2926 0x0003afd2 0x00441dd2 6   7    .rsrc   ascii   ^$+^8+
2927 0x0003b068 0x00441e68 7   9    .rsrc   utf8    ]Ày1*t\n blocks=Basic Latin,Latin-1 Supplement
2928 0x0003b16d 0x00441f6d 10  11   .rsrc   ascii   F1<at\r<At\t
2929 0x0003b18c 0x00441f8c 5   6    .rsrc   ascii   F1<gt
2930 0x0003b192 0x00441f92 4   5    .rsrc   ascii   <Gu\a
2931 0x0003b1be 0x00441fbe 4   6    .rsrc   utf8    +ÉF( blocks=Basic Latin,Latin-1 Supplement
2932 0x0003b20f 0x0044200f 4   5    .rsrc   ascii   v(PQ
2933 0x0003b24f 0x0044204f 5   6    .rsrc   ascii   F1<gt
2934 0x0003b274 0x00442074 4   5    .rsrc   ascii   8-u\b
2935 0x0003b279 0x00442079 4   5    .rsrc   ascii   N @@
2936 0x0003b285 0x00442085 11  12   .rsrc   ascii   <it\f<It\b<nt
2937 0x0003b291 0x00442091 4   5    .rsrc   ascii   <Nu\b
2938 0x0003b2f8 0x004420f8 4   5    .rsrc   ascii   F8SP
2939 0x0003b442 0x00442242 4   6    .rsrc   utf8    f ߃} blocks=Basic Latin,NKo
2940 0x0003b453 0x00442253 6   7    .rsrc   ascii   u\bu\tSW
2941 0x0003b47a 0x0044227a 4   5    .rsrc   ascii   80t\f
2942 0x0003b506 0x00442306 5   7    .rsrc   utf8    _^ËQ  blocks=Basic Latin,Latin-1 Supplement
2943 0x0003b5b0 0x004423b0 4   6    .rsrc   utf8    ^[Ã9 blocks=Basic Latin,Latin-1 Supplement
2944 0x0003b5fa 0x004423fa 4   5    .rsrc   ascii   A\b;A
2945 0x0003b657 0x00442457 4   6    .rsrc   utf8    ~43ۅ blocks=Basic Latin,Arabic
2946 0x0003b67e 0x0044247e 4   5    .rsrc   ascii   u'9E
2947 0x0003b69f 0x0044249f 5   6    .rsrc   ascii   C;^8u
2948 0x0003b6f1 0x004424f1 5   6    .rsrc   ascii   9p\bu\v
2949 0x0003b700 0x00442500 5   6    .rsrc   ascii   ++p\b;
2950 0x0003b73a 0x0044253a 5   6    .rsrc   ascii   0^_[]
2951 0x0003b7c4 0x004425c4 5   7    .rsrc   utf8    YY3ۉ] blocks=Basic Latin,Arabic
2952 0x0003b8ec 0x004426ec 4   5    .rsrc   ascii   \fSVW
2953 0x0003b919 0x00442719 4   6    .rsrc   utf8    ]Ã}\b blocks=Basic Latin,Latin-1 Supplement
2954 0x0003b989 0x00442789 5   6    .rsrc   ascii   \f)C\b+
2955 0x0003baf9 0x004428f9 4   5    .rsrc   ascii   90s\r
2956 0x0003bdf3 0x00442bf3 4   5    .rsrc   ascii   9u\fr
2957 0x0003be21 0x00442c21 5   6    .rsrc   ascii   \f9u\fs
2958 0x0003be3c 0x00442c3c 4   5    .rsrc   ascii   X_^]
2959 0x0003be72 0x00442c72 6   8    .rsrc   utf8    ]ËL$\fW blocks=Basic Latin,Latin-1 Supplement
2960 0x0003bf14 0x00442d14 5   7    .rsrc   utf8    D$\b_É blocks=Basic Latin,Latin-1 Supplement
2961 0x0003bf79 0x00442d79 5   7    .rsrc   utf8    t\f3\t\a
2962 0x0003bf94 0x00442d94 4   6    .rsrc   utf8    [^_Ë blocks=Basic Latin,Latin-1 Supplement
2963 0x0003c071 0x00442e71 6   7    .rsrc   ascii   }\b99t\t
2964 0x0003c095 0x00442e95 7   9    .rsrc   utf8    u\v3\tY\b@
2965 0x0003c0dd 0x00442edd 4   5    .rsrc   ascii   wOtD
2966 0x0003c1b0 0x00442fb0 6   7    .rsrc   ascii   j\bhPJD
2967 0x0003c200 0x00443000 7   9    .rsrc   utf8    j Y+ȋE\b blocks=Basic Latin,Latin Extended-B
2968 0x0003c212 0x00443012 6   7    .rsrc   ascii   j\fh0JD
2969 0x0003c24f 0x0044304f 4   5    .rsrc   ascii   j Y+
2970 0x0003c27f 0x0044307f 6   7    .rsrc   ascii   u\vh$qD
2971 0x0003c2f6 0x004430f6 5   6    .rsrc   ascii   }\bcsm
2972 0x0003c3c8 0x004431c8 4   6    .rsrc   utf8    A8PE
2973 0x0003c3da 0x004431da 4   6    .rsrc   utf8    uۃxt blocks=Basic Latin,Arabic
2974 0x0003c415 0x00443215 4   5    .rsrc   ascii   t#Vh
2975 0x0003c4a7 0x004432a7 4   5    .rsrc   ascii   j Y+
2976 0x0003c563 0x00443363 4   5    .rsrc   ascii   QWWP
2977 0x0003c5e5 0x004433e5 4   5    .rsrc   ascii   9:t\b
2978 0x0003c5ec 0x004433ec 4   5    .rsrc   ascii   A98u
2979 0x0003c649 0x00443449 5   7    .rsrc   utf8    E\f2ɈM blocks=Basic Latin,Latin Extended-B
2980 0x0003c651 0x00443451 4   5    .rsrc   ascii   >"u\r
2981 0x0003c6f3 0x004434f3 4   5    .rsrc   ascii   >"u1
2982 0x0003c736 0x00443536 10  11   .rsrc   ascii   u\b< t1<\tt-
2983 0x0003c77d 0x0044357d 5   6    .rsrc   ascii   M\f_^[
2984 0x0003c817 0x00443617 5   7    .rsrc   utf8    Ã=\bqD blocks=Latin-1 Supplement,Basic Latin
2985 0x0003c870 0x00443670 5   6    .rsrc   ascii   QQSVW
2986 0x0003c876 0x00443676 4   6    .rsrc   utf8    }\b3ҋ blocks=Basic Latin,Cyrillic
2987 0x0003c8c0 0x004436c0 4   6    .rsrc   utf8    +ʀ?= blocks=Basic Latin,IPA Extensions
2988 0x0003c931 0x00443731 5   6    .rsrc   ascii   PPPPP
2989 0x0003c966 0x00443766 5   7    .rsrc   utf8    Y_^]Ë blocks=Basic Latin,Latin-1 Supplement
2990 0x0003c96f 0x0044376f 4   5    .rsrc   ascii   =\fqD
2991 0x0003c982 0x00443782 6   7    .rsrc   ascii   QSSSSj
2992 0x0003ca65 0x00443865 4   5    .rsrc   ascii   h&GB
2993 0x0003ca74 0x00443874 4   5    .rsrc   ascii   hAGB
2994 0x0003caf2 0x004438f2 6   7    .rsrc   ascii   j\fhpJD
2995 0x0003cb72 0x00443972 5   7    .rsrc   utf8    3؋v\b3 blocks=Basic Latin,Arabic
2996 0x0003cba0 0x004439a0 4   5    .rsrc   ascii   j _;
2997 0x0003cc02 0x00443a02 4   5    .rsrc   ascii   j Y+
2998 0x0003ccd9 0x00443ad9 6   8    .rsrc   utf8    j Y+ʉu blocks=Basic Latin,IPA Extensions
2999 0x0003cd40 0x00443b40 4   5    .rsrc   ascii   u\v;E
3000 0x0003cd75 0x00443b75 4   5    .rsrc   ascii   j Y+
3001 0x0003cd93 0x00443b93 4   5    .rsrc   ascii   P\b^3
3002 0x0003cdba 0x00443bba 4   6    .rsrc   utf8    YY]Ë blocks=Basic Latin,Latin-1 Supplement
3003 0x0003ce01 0x00443c01 4   5    .rsrc   ascii   ;F\bu
3004 0x0003ce0e 0x00443c0e 4   5    .rsrc   ascii   j Y+
3005 0x0003ce78 0x00443c78 4   5    .rsrc   ascii   $$qD
3006 0x0003cf57 0x00443d57 4   5    .rsrc   ascii   9>t\n
3007 0x0003cf64 0x00443d64 4   5    .rsrc   ascii   >_^]
3008 0x0003cfa9 0x00443da9 7   9    .rsrc   utf8    YY]á0qD blocks=Basic Latin,Latin-1 Supplement
3009 0x0003d002 0x00443e02 5   6    .rsrc   ascii   354qD
3010 0x0003d063 0x00443e63 4   5    .rsrc   ascii   < w\b
3011 0x0003d06d 0x00443e6d 5   6    .rsrc   ascii   t\e<"u
3012 0x0003d08a 0x00443e8a 5   6    .rsrc   ascii   < w\aF
3013 0x0003d0ac 0x00443eac 4   5    .rsrc   ascii   E\fSV
3014 0x0003d0b1 0x00443eb1 4   6    .rsrc   utf8    u\b+ƃ blocks=Basic Latin,Latin Extended-B
3015 0x0003d0be 0x00443ebe 4   5    .rsrc   ascii   9u\f\e
3016 0x0003d124 0x00443f24 4   5    .rsrc   ascii   ;u\fu
3017 0x0003d1ab 0x00443fab 5   6    .rsrc   ascii   E\bSVW
3018 0x0003d323 0x00444123 6   7    .rsrc   ascii   9>t\vWV
3019 0x0003d3a4 0x004441a4 5   6    .rsrc   ascii   Af;:u
3020 0x0003d40e 0x0044420e 6   7    .rsrc   ascii   pLh|sD
3021 0x0003d431 0x00444231 4   5    .rsrc   ascii   \r``D
3022 0x0003d451 0x00444251 4   6    .rsrc   utf8    YY^Ë blocks=Basic Latin,Latin-1 Supplement
3023 0x0003d45c 0x0044425c 4   5    .rsrc   ascii    VWh
3024 0x0003d4fd 0x004442fd 5   7    .rsrc   utf8    _[]ÍC blocks=Basic Latin,Latin-1 Supplement
3025 0x0003d506 0x00444306 5   8    .rsrc   utf8    u\bPW艑 blocks=Basic Latin,CJK Unified Ideographs
3026 0x0003d51c 0x0044431c 5   6    .rsrc   ascii   PPPPP
3027 0x0003d527 0x00444327 5   7    .rsrc   utf8    39<qD
3028 0x0003d580 0x00444380 4   5    .rsrc   ascii   f90t
3029 0x0003d5a1 0x004443a1 4   5    .rsrc   ascii   f97t
3030 0x0003d5c0 0x004443c0 6   9    .rsrc   utf8    VVVVV聼 blocks=Basic Latin,CJK Unified Ideographs
3031 0x0003d5d0 0x004443d0 5   6    .rsrc   ascii   QQSVW
3032 0x0003d5fb 0x004443fb 5   6    .rsrc   ascii   j.Yf;
3033 0x0003d664 0x00444464 5   6    .rsrc   ascii   j.Yf;
3034 0x0003d66a 0x0044446a 7   8    .rsrc   ascii   tyPVj@W
3035 0x0003d67f 0x0044447f 7   8    .rsrc   ascii   _tcPVj@
3036 0x0003d6a0 0x004444a0 5   6    .rsrc   ascii   uCPVj
3037 0x0003d6b7 0x004444b7 7   8    .rsrc   ascii   u#j,Xf;
3038 0x0003d6de 0x004444de 5   6    .rsrc   ascii   PPPPP
3039 0x0003d6ef 0x004444ef 5   6    .rsrc   ascii   SSSSS
3040 0x0003d753 0x00444553 4   5    .rsrc   ascii   \rT`D
3041 0x0003d774 0x00444574 4   5    .rsrc   ascii   Wj.Y
3042 0x0003d786 0x00444586 5   7    .rsrc   utf8    Y_^]Ë blocks=Basic Latin,Latin-1 Supplement
3043 0x0003d82d 0x0044462d 5   6    .rsrc   ascii   >Cu43
3044 0x0003d92a 0x0044472a 5   6    .rsrc   ascii   PSPt\a
3045 0x0003d99c 0x0044479c 5   6    .rsrc   ascii   PPPPP
3046 0x0003da24 0x00444824 4   5    .rsrc   ascii   SVjU
3047 0x0003da66 0x00444866 5   6    .rsrc   ascii   SSSSS
3048 0x0003dad6 0x004448d6 4   5    .rsrc   ascii   PSjU
3049 0x0003daf0 0x004448f0 5   6    .rsrc   ascii   VVVVV
3050 0x0003daf7 0x004448f7 5   6    .rsrc   ascii   WWWWW
3051 0x0003db2b 0x0044492b 5   6    .rsrc   ascii   u\vF;u
3052 0x0003db33 0x00444933 4   5    .rsrc   ascii   _^[]
3053 0x0003db38 0x00444938 5   6    .rsrc   ascii   SSSSS
3054 0x0003dbcf 0x004449cf 4   5    .rsrc   ascii   \fSV3
3055 0x0003dce3 0x00444ae3 4   5    .rsrc   ascii   8Ou\t
3056 0x0003dcff 0x00444aff 5   6    .rsrc   ascii   F _^[
3057 0x0003dd34 0x00444b34 4   5    .rsrc   ascii   8Ou\t
3058 0x0003dd40 0x00444b40 5   7    .rsrc   utf8    Y3\tF$
3059 0x0003dd56 0x00444b56 5   6    .rsrc   ascii   PPPPP
